SNP,Chr,Pos,Effect,SE,ERG27_ACF2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9442,14,250455,-0.0250124843460069,0.054407404716466,0.645996097797773,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9443,14,250690,-0.0228888380428089,0.051774117137178,0.658694542735872,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9444,14,254840,-0.0170367903829978,0.058275762992253,0.770192475187923,YNL208W,YNL208W,SGDID:S000005152,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; authentic ; non-tagged protein is detected in purified mitochondria in high-throughput studies; potential orthologs found in other fungi""",Verified ORF
9445,14,256840,-0.0398809231064121,0.0518252762092472,0.442095433655568,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9446,14,257173,-0.0336716722056216,0.0518435088795346,0.516446186228376,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9447,14,263555,0.0099091299268192,0.0609463796579784,0.870936125728101,YNL201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9448,14,264064,0.0296153486879609,0.0517742689174785,0.567679939083853,YNL200C,NNR1,SGDID:S000005144,ORF,Verified ORF,"""NADHX epimerase; catalyzes isomerization of (R)- and (S)-NADHX; homologous to AIBP in mammals and the N- terminal domain of YjeF in E.coli; enzyme is widespread in eukaryotes ; prokaryotes and archaea; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9449,14,267696,0.0504141100151755,0.0516661831777244,0.329848585267076,YNL197C,WHI3,SGDID:S000005141,ORF,Verified ORF,"""RNA binding protein that modulates mRNA stability; regulates genes involved in the cell cycle ; sister chromatid cohesion ; and the stress response; modulates the stability and translational efficiency of the CLN3 mRNA; colocalizes with P-bodies/stress granules where it may sequester specific mRNAs; regulates cell fate and the critical cell size required for passage through Start; Tpk1p-mediated phosphorylation inhibits Whi3p function ; decreasing its interaction with CLN3 mRNA; regulates ploidy""",Verified ORF
9450,14,269770,0.0372325703917764,0.0516848053068398,0.471769344410897,YNL197C,WHI3,SGDID:S000005141,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein that modulates mRNA stability; regulates genes involved in the cell cycle ; sister chromatid cohesion ; and the stress response; modulates the stability and translational efficiency of the CLN3 mRNA; colocalizes with P-bodies/stress granules where it may sequester specific mRNAs; regulates cell fate and the critical cell size required for passage through Start; Tpk1p-mediated phosphorylation inhibits Whi3p function ; decreasing its interaction with CLN3 mRNA; regulates ploidy""",Verified ORF
9451,14,272462,0.0389027449280622,0.0535700029955122,0.468195011826073,SUT326,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9452,14,272744,0.0282394964152519,0.0516375232284508,0.584807138818748,SUT326,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9453,14,274575,0.013762649176184,0.0520804637931902,0.791735778820824,YNL193W,YNL193W,SGDID:S000005137,ORF,Uncharacterized ORF,"""Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis""",Uncharacterized ORF
9454,14,275245,0.0284854993650764,0.0530239567794141,0.591454519335229,YNL193W,YNL193W,SGDID:S000005137,ORF,Uncharacterized ORF,"""Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis""",Uncharacterized ORF
9455,14,278085,0.0054201958570766,0.0521418632451004,0.917267312983292,YNL192W,CHS1,SGDID:S000005136,ORF,Verified ORF,"""Chitin synthase I; requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for repairing the chitin septum during cytokinesis; transcription activated by mating factor""",Verified ORF
9456,14,281884,0.0297603907682931,0.0540976366875074,0.582582462698606,YNL190W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9457,14,283358,0.0421680949143481,0.0523949850757211,0.421470088572143,YNL190W,YNL190W,SGDID:S000005134,Close to 3'-UTR,Close to 3'-UTR,"""Hydrophilin essential in desiccation-rehydration process; cell wall protein; contains a putative GPI-attachment site""",Verified ORF
9458,14,283468,0.0270607438509749,0.058106607085899,0.641711332360072,YNL190W,YNL190W,SGDID:S000005134,Close to 3'-UTR,Close to 3'-UTR,"""Hydrophilin essential in desiccation-rehydration process; cell wall protein; contains a putative GPI-attachment site""",Verified ORF
9459,14,285036,0.0276718615424804,0.0518133475221924,0.593630508278394,YNL189W,SRP1,SGDID:S000005133,ORF,Verified ORF,"""Karyopherin alpha homolog; forms a dimer with karyopherin beta Kap95p to mediate import of nuclear proteins ; binds the nuclear localization signal of the substrate during import; involved in cotranslational protein degradation; binds ribosome-bound nascent polypeptides; Srp1p and Sts1p couple proteasomes to nascent polypeptides emerging from the ribosome for cotranslational degradation""",Verified ORF
9460,14,288822,0.0134331193844907,0.051730873261892,0.79526727658072,YNL187W,SWT21,SGDID:S000005131,ORF,Verified ORF,"""Protein involved in mRNA splicing; contains a consensus nuclear export signal (NES) sequence similar to the consensus sequence recognized by Crm1p; interacts genetically with Prp40p and Tgs1p; contains WD40 repeats""",Verified ORF
9461,14,294413,0.0139179080235418,0.051808915771781,0.788364237899291,YNL183C,NPR1,SGDID:S000005127,ORF,Verified ORF,"""Protein kinase; stabilizes several plasma membrane amino acid transporters by antagonizing their ubiquitin-mediated degradation; phosphorylates Aly2p; negatively regulates Ldb19p-mediated endocytosis by phosphorylating Ldb19p; positively regulates activity of the three Mep ammonium transport proteins; mediates inhibitory phosphorylation of Mep2p and Par32p; TOR complex negatively regulates Npr1p activity; NPR1 has a paralog ; PRR2 ; that arose from the whole genome duplication""",Verified ORF
9462,14,300948,-0.0567656499634257,0.114964294834153,0.621777358944053,YNL179C,YNL179C,SGDID:S000005123,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; deletion in cyr1 mutant results in loss of stress resistance""",Dubious ORF
9463,14,301186,0.0354415103843892,0.0530450628354884,0.504481064064737,YNL180C,RHO5,SGDID:S000005124,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; regulated by phosphorylation and ubiquitination; likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity; necessary for oxidant and ramped heat stress-induced cell death; ortholog of mammalian RAC1""",Verified ORF
9464,14,301407,0.004347934531967,0.0517671026523966,0.933111753480864,YNL180C,RHO5,SGDID:S000005124,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; regulated by phosphorylation and ubiquitination; likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity; necessary for oxidant and ramped heat stress-induced cell death; ortholog of mammalian RAC1""",Verified ORF
9465,14,303906,0.0208633739052373,0.0520285123933491,0.688663579025244,YNL177C,MRPL22,SGDID:S000005121,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
9466,14,303958,0.0263824842292903,0.0521701249721113,0.613382194241825,YNL177C,MRPL22,SGDID:S000005121,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
9467,14,308851,0.0346495814228428,0.0519281962624518,0.505042346306252,YNL175C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9468,14,308862,0.0370990367020239,0.0520095267482477,0.476123808277898,YNL175C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9469,14,309197,0.0351064622754406,0.0520753987715333,0.500659217979307,YNL173C,MDG1,SGDID:S000005117,ORF,Verified ORF,"""Plasma membrane protein; involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations; MDG1 has a paralog ; CRP1 ; that arose from the whole genome duplication""",Verified ORF
9470,14,309784,0.0388093107144432,0.0521192710570835,0.456993893473472,YNL173C,MDG1,SGDID:S000005117,ORF,Verified ORF,"""Plasma membrane protein; involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations; MDG1 has a paralog ; CRP1 ; that arose from the whole genome duplication""",Verified ORF
9471,14,312060,-0.0183983330440645,0.0518442967941778,0.722893887093147,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9472,14,312454,-0.0116806717424304,0.0518104814840673,0.821759701662976,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9473,14,313182,-0.0204278990032462,0.0518028025438749,0.693568418727552,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9474,14,314163,-0.024224984151428,0.0518596820561164,0.640698230954487,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9475,14,314179,-0.0350888312689598,0.0518449564422782,0.498974091933261,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9476,14,314885,-0.0226906609096588,0.0519023670801088,0.662248360676791,YNL172W,APC1,SGDID:S000005116,ORF,Verified ORF,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9477,14,317822,-0.0408046738624948,0.0519403301670089,0.43262489042019,YNL169C,PSD1,SGDID:S000005113,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylserine decarboxylase of the mitochondrial inner membrane; converts phosphatidylserine to phosphatidylethanolamine; regulates mitochondrial fusion and morphology by affecting lipid mixing in the mitochondrial membrane and by influencing the ratio of long to short forms of Mgm1p; partly exposed to the mitochondrial intermembrane space; autocatalytically processed""",Verified ORF
9478,14,318991,0.013648037828404,0.052190656461791,0.793856783032161,SUT327,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9479,14,319124,0.0200624792180978,0.0523889234774479,0.701985338178078,SUT327,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9480,14,319557,0.0137089661059209,0.0520676202896542,0.792479463214501,YNL167C,SKO1,SGDID:S000005111,ORF,Verified ORF,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9481,14,319699,0.0033629771088177,0.0520118811496105,0.948483012250448,YNL167C,SKO1,SGDID:S000005111,ORF,Verified ORF,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9482,14,320016,0.007160205044342,0.0538675360852241,0.894330447955359,YNL167C,SKO1,SGDID:S000005111,ORF,Verified ORF,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9483,14,320581,0.0011603380350376,0.0520702037038673,0.982233916654269,YNL167C,SKO1,SGDID:S000005111,ORF,Verified ORF,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9484,14,320771,0.0146026568351018,0.0520943734696042,0.77940265595698,YNL167C,SKO1,SGDID:S000005111,ORF,Verified ORF,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9485,14,320823,0.0093545673907381,0.0520098060127454,0.857364417260662,YNL167C,SKO1,SGDID:S000005111,ORF,Verified ORF,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9486,14,321416,0.0441699850411549,0.0532632381782043,0.407508015778408,YNL167C,SKO1,SGDID:S000005111,Close to 3'-UTR,Close to 3'-UTR,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9487,14,322680,0.0323668048452157,0.052312287709402,0.536498037928933,YNL166C,BNI5,SGDID:S000005110,ORF,Verified ORF,"""Linker protein responsible for recruitment of myosin to the bud neck; interacts with the C-terminal extensions of septins Cdc11p and Shs1p and binds Myo1p to promote cytokinesis""",Verified ORF
9488,14,327569,0.0217527791971013,0.0521941712018692,0.677102561227729,YNL163C,RIA1,SGDID:S000005107,ORF,Verified ORF,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9489,14,327674,0.0191261182475688,0.0525673545450881,0.71619513755743,YNL163C,RIA1,SGDID:S000005107,ORF,Verified ORF,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9490,14,329969,0.0064689519461764,0.0521590511541774,0.901367199679226,YNL163C,RIA1,SGDID:S000005107,ORF,Verified ORF,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9491,14,330041,0.0102980928171077,0.0521899050979871,0.843690984625333,YNL163C,RIA1,SGDID:S000005107,ORF,Verified ORF,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9492,14,331132,0.0314016527933908,0.052496817409282,0.55011476915804,YNL162W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9493,14,331750,0.0340493518625377,0.053537233276603,0.525192542208855,YNL162W,RPL42A,SGDID:S000005106,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L42A; homologous to mammalian ribosomal protein L36A ; no bacterial homolog; RPL42A has a paralog ; RPL42B ; that arose from the whole genome duplication""",Verified ORF
9494,14,332647,0.0338958037687932,0.0521039316053669,0.515765267002785,YNL161W,CBK1,SGDID:S000005105,ORF,Verified ORF,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9495,14,333268,0.019955182595103,0.103371785290483,0.847036439980023,YNL161W,CBK1,SGDID:S000005105,ORF,Verified ORF,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9496,14,334886,0.0521802163932167,0.0520962342042771,0.317217081252088,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9497,14,335071,0.0477301469515369,0.0520732244494027,0.359979767106538,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9498,14,335123,0.0405901478509887,0.052125459736788,0.436677535391421,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9499,14,337016,0.0685886113286935,0.0521039963008579,0.188900914891016,YNL160W,YGP1,SGDID:S000005104,ORF,Verified ORF,"""Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog ; SPS100 ; that arose from the whole genome duplication""",Verified ORF
9500,14,337563,0.0602997396827573,0.0520713972592842,0.247638601674248,YNL160W,YGP1,SGDID:S000005104,ORF,Verified ORF,"""Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog ; SPS100 ; that arose from the whole genome duplication""",Verified ORF
9501,14,337792,0.173808012208347,0.105370315403579,0.0999354062798414,CUT330_NFR/NDR,,,Promoter,Promoter,,Promoter
9502,14,339992,0.0839926886701269,0.0521909235438327,0.108436962363931,YNL158W,PGA1,SGDID:S000005102,ORF,Verified ORF,"""Essential component of GPI-mannosyltransferase II; complex is responsible for second mannose addition to GPI precursors as a partner of Gpi18p; required for maturation of Gas1p and Pho8p; has synthetic genetic interactions with secretory pathway genes""",Verified ORF
9503,14,340237,0.0604237457300735,0.0520709900360503,0.246665723226112,YNL157W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9504,14,343503,0.185798779453016,0.112595508993312,0.0998029777460155,YNL155W,CUZ1,SGDID:S000005099,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a role in the ubiquitin-proteasome pathway; interacts with ubiquitinated protein ; Cdc48p and the proteasomal regulatory particle; may protect cells from trivalent metalloid induced proteotoxicity; contains a PACE promoter element and is co-regulated with proteasome subunit genes; AN1-type zinc finger protein ; with DHHC and ubiquitin-like domains (UBL); ortholog of ZFAND1 ; a human gene linked to cancer; protein abundance increases under DNA replication stress""",Verified ORF
9505,14,345215,0.0714447203069534,0.0519904421625198,0.170254708646138,YNL154C,YCK2,SGDID:S000005098,ORF,Verified ORF,"""Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis ; proper septin assembly ; endocytic trafficking ; and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen ; causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog ; YCK1 ; that arose from the whole genome duplication""",Verified ORF
9506,14,345245,0.0781056056739343,0.0519119464087363,0.133326625923024,YNL154C,YCK2,SGDID:S000005098,ORF,Verified ORF,"""Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis ; proper septin assembly ; endocytic trafficking ; and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen ; causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog ; YCK1 ; that arose from the whole genome duplication""",Verified ORF
9507,14,347475,0.0656585337513432,0.052012050519097,0.207648455112007,YNL152W,INN1,SGDID:S000005096,ORF,Verified ORF,"""Essential protein that associates with contractile actomyosin ring; required for ingression of the plasma membrane into the bud neck during cytokinesis; C2 domain ; a membrane targeting module ; is required for function; activates chitin synthase activity of Chs2p during cytokinesis""",Verified ORF
9508,14,349580,0.052514953694617,0.0519192152159509,0.312482252775406,YNL150W,YNL150W,SGDID:S000005094,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; extensive overlap with PGA2/YNL149C ; an uncharacterized gene with a proposed role in protein trafficking""",Dubious ORF
9509,14,350501,0.0547170690218168,0.0517803261332598,0.291364117021686,YNL148C,ALF1,SGDID:S000005092,ORF,Verified ORF,"""Alpha-tubulin folding protein; similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance""",Verified ORF
9510,14,351040,0.0566373778658479,0.0530697627813086,0.28659956988586,YNL148C,ALF1,SGDID:S000005092,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-tubulin folding protein; similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance""",Verified ORF
9511,14,354062,0.0112110806275644,0.0517878710910735,0.82873802536863,YNL144C,YNL144C,SGDID:S000005088,ORF,Uncharacterized ORF,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9512,14,354457,0.0125490835784537,0.0518492421568176,0.808897291113715,YNL144C,YNL144C,SGDID:S000005088,ORF,Uncharacterized ORF,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9513,14,356409,0.053735766595659,0.0540227936932894,0.320569891602396,YNL143C,YNL143C,SGDID:S000005087,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
9514,14,357746,0.0377577974631443,0.0524406453921278,0.471995196974546,YNL142W,MEP2,SGDID:S000005086,ORF,Verified ORF,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9515,14,358382,0.0316776852655266,0.0523447437804487,0.545452138605681,YNL142W,MEP2,SGDID:S000005086,ORF,Verified ORF,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9516,14,360285,0.0344827400235045,0.0523397217113319,0.510437371524416,YNL141W,AAH1,SGDID:S000005085,ORF,Verified ORF,"""Adenine deaminase (adenine aminohydrolase); converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome""",Verified ORF
9517,14,362136,0.0350376322322765,0.0522808398084842,0.503180512057906,YNL139C,THO2,SGDID:S000005083,ORF,Verified ORF,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9518,14,362413,0.0326233382214909,0.0524947069363478,0.534698399281675,YNL139C,THO2,SGDID:S000005083,ORF,Verified ORF,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9519,14,362793,0.029743797211282,0.0524680214110771,0.571146604221957,YNL139C,THO2,SGDID:S000005083,ORF,Verified ORF,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9520,14,362826,0.0251489277776468,0.0525524713453075,0.632555831433874,YNL139C,THO2,SGDID:S000005083,ORF,Verified ORF,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9521,14,363907,0.0518266062711383,0.0530819179408182,0.329558950871157,YNL139C,THO2,SGDID:S000005083,ORF,Verified ORF,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9522,14,364156,0.0381555182043206,0.0524308961089635,0.467261494315015,YNL139C,THO2,SGDID:S000005083,ORF,Verified ORF,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
