SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10831,15,846356,-0.0518080001940992,0.139874765301918,0.711315207210817,YOR281C,PLP2,SGDID:S000005807,ORF,Verified ORF,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10832,15,846553,-0.0866711032748474,0.140678259050125,0.538229208125123,YOR281C,PLP2,SGDID:S000005807,ORF,Verified ORF,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10833,15,846837,-0.125935386962284,0.139865670975995,0.368519990515031,YOR281C,PLP2,SGDID:S000005807,ORF,Verified ORF,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10834,15,848248,-0.0830663068887253,0.144494316763287,0.565741401297305,YOR284W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10835,15,848974,-0.125388971790631,0.140063203051399,0.371273446970714,YOR284W,HUA2,SGDID:S000005810,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
10836,15,849160,-0.131574683818185,0.139717685862345,0.346980956798259,YOR284W,HUA2,SGDID:S000005810,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
10837,15,849407,-0.138600663723803,0.139760598182514,0.322022895129887,YOR285W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10838,15,849538,-0.224403082670916,0.141168944875054,0.112818691974196,YOR285W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10839,15,850586,-0.202744365297355,0.13965547582139,0.147460229719409,YOR286W,RDL2,SGDID:S000005812,ORF,Verified ORF,"""Protein with rhodanese activity; contains a rhodanese-like domain similar to Rdl1p ; Uba4p ; Tum1p ; and Ych1p; overexpression causes a cell cycle delay; null mutant displays elevated frequency of mitochondrial genome loss""",Verified ORF
10840,15,852168,-0.238006619448862,0.139291655688718,0.0883869077398559,YOR288C,MPD1,SGDID:S000005814,ORF,Verified ORF,"""Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation""",Verified ORF
10841,15,854152,-0.208420555298644,0.142416069255637,0.144230761954701,YOR289W,YOR289W,SGDID:S000005815,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcription induced by the unfolded protein response; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
10842,15,859618,-0.314467310208463,0.138647827895509,0.0239266786029,YOR290C,SNF2,SGDID:S000005816,ORF,Verified ORF,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10843,15,860696,-0.236566226767448,0.142877520953362,0.098665690168488,YOR291W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10844,15,860902,-0.658169688119417,0.422181456791544,0.119898711853684,YOR290C,SNF2,SGDID:S000005816,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10845,15,860902,-0.310968491430833,0.193543267933082,0.109011425665639,YOR290C,SNF2,SGDID:S000005816,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10846,15,861655,-0.344238631114255,0.1381713542379,0.0131830049030202,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10847,15,863324,-0.33395546609926,0.138983146744206,0.0167834538671124,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10848,15,863468,-0.363394819372388,0.139579517224369,0.0096172474406592,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10849,15,864150,-0.310388837256497,0.138914191545651,0.0260827320349316,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10850,15,864445,-0.316555254168601,0.138433861499053,0.0228054811561967,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10851,15,866884,-0.210968928396669,0.139020216457403,0.130025087342703,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10852,15,866920,-0.202532549409024,0.138866761808507,0.145601099941173,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10853,15,867290,-0.247558653609245,0.13923336476486,0.0762625488585636,YOR292C,YOR292C,SGDID:S000005818,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YOR292C is not an essential gene""",Uncharacterized ORF
10854,15,868064,-0.213486909643373,0.144250974152773,0.139773525647258,YOR293C-A,YOR293C-A,SGDID:S000028858,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
10855,15,870871,-0.291148294366593,0.139065602058159,0.0370083295155796,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10856,15,873261,-0.268734616384943,0.139133225569654,0.0542225440663016,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10857,15,873940,-0.296802716457868,0.139460957400742,0.0340116360644933,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10858,15,874597,-0.202044831250302,0.149872156572932,0.178485967020546,YOR296W,YOR296W,SGDID:S000005822,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10859,15,876222,-0.271992115912447,0.139953009260041,0.0527559266576209,YOR298W,MUM3,SGDID:S000005824,ORF,Verified ORF,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10860,15,876366,-0.232440376515555,0.150736132652426,0.123961054451414,YOR298W,MUM3,SGDID:S000005824,ORF,Verified ORF,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10861,15,877112,-0.61421910218904,0.279496341749083,0.0286271840648086,YOR298W,MUM3,SGDID:S000005824,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10862,15,880049,-0.19591202114302,0.140337695242951,0.163590536365688,YOR299W,BUD7,SGDID:S000005825,ORF,Verified ORF,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BUD7 has a paralog ; BCH1 ; that arose from the whole genome duplication""",Verified ORF
10863,15,880507,-0.208122042775099,0.139487171383901,0.136578777212036,YOR299W,BUD7,SGDID:S000005825,ORF,Verified ORF,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BUD7 has a paralog ; BCH1 ; that arose from the whole genome duplication""",Verified ORF
10864,15,885299,-0.316744838354792,0.138695349235247,0.022979958210581,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10865,15,887134,-0.317196069833008,0.138670200573725,0.0227627611837156,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10866,15,887279,-0.345174446823065,0.138670302985215,0.0132639940400663,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10867,15,888108,-0.322273597710554,0.139017537525673,0.0210081277767554,YOR304W,ISW2,SGDID:S000005831,Close to 3'-UTR,Close to 3'-UTR,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10868,15,888555,-0.31542131817814,0.138494280488775,0.0233536470922036,YOR304C-A,BIL1,SGDID:S000005830,ORF,Verified ORF,"""Protein that binds Bud6p and has a role in actin cable assembly; involved in the Bnr1p-dependent pathway of cable assembly; localizes to bud tip and bud neck""",Verified ORF
10869,15,888848,-0.0521705277050382,0.234430979273999,0.824021387712908,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10870,15,888854,0.432419503753829,0.278622552599936,0.12156059724247,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10871,15,888856,-0.0844497988275708,0.153761600552179,0.583197930466102,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10872,15,892522,-0.1471965176362,0.139456587797685,0.291918268348329,YOR307C,SLY41,SGDID:S000005834,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in ER-to-Golgi transport; packaged into COPII vesicles for trafficking between ER and Golgi""",Verified ORF
10873,15,894338,0.0255202337795208,0.183394031229712,0.88940686099287,YOR307C_NFR/NDR,,,Promoter,Promoter,,Promoter
10874,15,897914,-0.119265252402699,0.140943880601139,0.398020205840321,YOR310C,NOP58,SGDID:S000005837,ORF,Verified ORF,"""Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing ; 18S rRNA synthesis ; and snoRNA synthesis; component of the small subunit processome complex ; which is required for processing of pre-18S rRNA""",Verified ORF
10875,15,898824,-0.118196647680141,0.142313851338055,0.40679767730709,YOR310C,NOP58,SGDID:S000005837,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing ; 18S rRNA synthesis ; and snoRNA synthesis; component of the small subunit processome complex ; which is required for processing of pre-18S rRNA""",Verified ORF
10876,15,900083,-0.0501698347321644,0.140543838855284,0.721328090602376,YOR311C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10877,15,901583,-0.0676189481747938,0.140748501043456,0.631223567684369,YOR312C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10878,15,903422,-0.07213514063954,0.141270392190369,0.60993805284953,YOR313C_NFR/NDR,,,Promoter,Promoter,,Promoter
10879,15,905968,0.0215792981342818,0.149875665850995,0.885597371017618,YOR315W,SFG1,SGDID:S000005842,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein putative transcription factor; required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate""",Verified ORF
10880,15,906404,-0.0260863668191266,0.14010826426692,0.8524049007699,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10881,15,906473,-0.0217117451895199,0.139820785608629,0.876687228678611,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10882,15,906721,-0.0404515418852378,0.141032840549457,0.774415697295104,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10883,15,906722,-0.0332429716096937,0.141263535565212,0.814092235378536,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10884,15,907032,-0.0207631512941735,0.140087418397063,0.88225718864681,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10885,15,907053,0.0116044758680867,0.13971813339029,0.933853823939871,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10886,15,907245,0.0219898942516439,0.140576695010665,0.875786418661475,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10887,15,907643,-0.0245031145598029,0.141019406491353,0.862156006696431,YOR316C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10888,15,908870,-0.0692663267227584,0.139883291871074,0.620786606841085,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10889,15,909076,0.0465012785899983,0.153354246390536,0.761894851333672,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10890,15,911587,0.0275881574793461,0.147584545109962,0.851821957535469,YOR317W,FAA1,SGDID:S000005844,Close to 3'-UTR,Close to 3'-UTR,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
10891,15,911748,-0.172666617637358,0.294053876131809,0.557448919194464,YOR317W,FAA1,SGDID:S000005844,Close to 3'-UTR,Close to 3'-UTR,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
10892,15,911795,-0.0172914190734912,0.14154966186593,0.902843426342364,YOR318C,YOR318C,SGDID:S000005845,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10893,15,912636,-0.0638937800942374,0.141087837938734,0.650923981185381,YOR318C,YOR318C,SGDID:S000005845,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10894,15,912729,-0.0771259566412515,0.139659182488391,0.581130610889566,YOR318C,YOR318C,SGDID:S000005845,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10895,15,917889,-0.0602501401092749,0.140055069713103,0.667320722979124,YOR321W,PMT3,SGDID:S000005848,ORF,Verified ORF,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt5p ; can instead interact with Pmt1p in some conditions; antifungal drug target; PMT3 has a paralog ; PMT2 ; that arose from the whole genome duplication""",Verified ORF
10896,15,919436,-0.0680173391171904,0.140205508664064,0.627887885457216,YOR322C,LDB19,SGDID:S000005849,ORF,Verified ORF,"""Alpha-arrestin ; Ub-ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters ; recruiting Rsp5p to its targets; role in basal internalization and turnover of Ste2p ; mating and zygote formation; recruits Rsp5p to Ste2p via its 2 PPXY motifs; inhibited by Npr1p-mediated phosphorylation ; affecting cytosol and plasma membrane translocation; localization regulated by Rsp5p-dependent ubiquitination""",Verified ORF
10897,15,921242,-0.0911498010983685,0.141380015205179,0.519530711853645,YOR322C,LDB19,SGDID:S000005849,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-arrestin ; Ub-ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters ; recruiting Rsp5p to its targets; role in basal internalization and turnover of Ste2p ; mating and zygote formation; recruits Rsp5p to Ste2p via its 2 PPXY motifs; inhibited by Npr1p-mediated phosphorylation ; affecting cytosol and plasma membrane translocation; localization regulated by Rsp5p-dependent ubiquitination""",Verified ORF
10898,15,921271,-0.110532947607744,0.141502762372767,0.435245863948291,YOR322C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10899,15,923218,-0.0665071484125991,0.142517773423933,0.641032005098982,YOR323C,PRO2,SGDID:S000005850,Close to 3'-UTR,Close to 3'-UTR,"""Gamma-glutamyl phosphate reductase; catalyzes the second step in proline biosynthesis""",Verified ORF
10900,15,927535,-0.0074781108119709,0.142263174368116,0.958107974495461,YOR326W,MYO2,SGDID:S000005853,ORF,Verified ORF,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10901,15,930508,-0.139062857793173,0.173717895845129,0.423953975325545,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10902,15,930508,0.560429802528959,0.367242093056751,0.127892854504867,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10903,15,930562,0.0181218465878095,0.151214708107855,0.904676625225573,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10904,15,931347,-0.0312165763886282,0.142722342568864,0.826992681429301,YOR328W_NFR/NDR,,,Promoter,Promoter,,Promoter
10905,15,933083,-0.108068297871381,0.140051645719654,0.440848789711145,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10906,15,934483,-0.0659894357733759,0.140696503455887,0.639345066049385,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10907,15,934516,-0.0690060859283366,0.140844973117306,0.624478196733873,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10908,15,935795,-0.0530419222219682,0.140701865607798,0.706414283345664,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10909,15,937046,-0.0486819452440075,0.140407271820493,0.729008616857787,YOR329C,SCD5,SGDID:S000005856,ORF,Verified ORF,"""Protein required for normal actin organization and endocytosis; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling; multicopy suppressor of clathrin deficiency""",Verified ORF
10910,15,938051,-0.0937951842904299,0.140438939130816,0.504651946068035,YOR329C,SCD5,SGDID:S000005856,ORF,Verified ORF,"""Protein required for normal actin organization and endocytosis; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling; multicopy suppressor of clathrin deficiency""",Verified ORF
10911,15,940092,-0.0693434959867904,0.140634424933579,0.622265290642017,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10912,15,941271,-0.100475186763137,0.139839626517471,0.47292251408673,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10913,15,943341,-0.0960840369620891,0.139715408942448,0.492085446242462,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10914,15,944458,-0.0643787172966962,0.158393894063905,0.684660516201366,YOR334W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10915,15,950568,-0.0341614067216362,0.140439581675552,0.807955900576991,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10916,15,951423,-0.0052884109616586,0.140581285376659,0.970013383592653,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10917,15,952849,0.0394850151182582,0.14007601309548,0.778198580240252,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10918,15,956308,-0.0409741056694365,0.139659453430454,0.769399654183274,YOR337W,TEA1,SGDID:S000005864,ORF,Verified ORF,"""Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein""",Verified ORF
10919,15,957477,-0.0914843074058625,0.140205679758737,0.514502882713641,YOR338W,YOR338W,SGDID:S000005865,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog ; FUN19 ; that arose from the whole genome duplication""",Uncharacterized ORF
10920,15,959079,-0.014234766426839,0.14102340176629,0.919656159847468,YOR339C,UBC11,SGDID:S000005866,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C ; but not a true functional homolog of this E2; unlike E2-C ; not required for the degradation of mitotic cyclin Clb2""",Verified ORF
10921,15,960232,-0.0972624057335788,0.143737275726917,0.499059811118031,YOR340C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
