SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8600,13,223846,0.234031214292764,0.181108444083539,0.197127661062009,YML026C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8601,13,223868,0.208328611216897,0.181535268853183,0.251913759615856,YML026C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8602,13,225313,0.172271154077854,0.180784080226798,0.341287155567337,YML025C,YML6,SGDID:S000004487,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability ; unlike most other mitoribosomal proteins""",Verified ORF
8603,13,225322,0.16910792801968,0.181166780076885,0.351231979865201,YML025C,YML6,SGDID:S000004487,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability ; unlike most other mitoribosomal proteins""",Verified ORF
8604,13,225767,0.140676317695783,0.181425744821021,0.438626384581834,YML024W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8605,13,226048,0.108866392734824,0.182141334385539,0.550421465171628,YML025C,YML6,SGDID:S000004487,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability ; unlike most other mitoribosomal proteins""",Verified ORF
8606,13,228874,0.170237238440005,0.182510785520155,0.351585737036348,YML022W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8607,13,234266,0.200782348170463,0.180122529934698,0.265737899668844,YML019W,OST6,SGDID:S000004481,ORF,Verified ORF,"""Subunit of the oligosaccharyltransferase complex of the ER lumen; complex catalyzes asparagine-linked glycosylation of newly synthesized proteins; similar to and partially functionally redundant with Ost3p""",Verified ORF
8608,13,234850,0.205085485790854,0.182234671779588,0.261187432813303,YML018C,YML018C,SGDID:S000004480,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; physical interaction with Atg27p suggests a possible role in autophagy; YML018C is not an essential gene; relative distribution to the vacuolar membrane decreases upon DNA replication stress; YML018C has a paralog ; THI74 ; that arose from the whole genome duplication""",Verified ORF
8609,13,234851,0.205085485790854,0.182234671779588,0.261187432813303,YML018C,YML018C,SGDID:S000004480,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; physical interaction with Atg27p suggests a possible role in autophagy; YML018C is not an essential gene; relative distribution to the vacuolar membrane decreases upon DNA replication stress; YML018C has a paralog ; THI74 ; that arose from the whole genome duplication""",Verified ORF
8610,13,236364,0.103173588011965,0.187433321635334,0.582355568325422,YML017W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8611,13,238236,0.266606502497877,0.179992902520758,0.139443814406038,CEN13_NFR/NDR,,,Promoter,Promoter,,Promoter
8612,13,238291,0.315967373860657,0.185788219154131,0.08988272007959,YML017W,PSP2,SGDID:S000004479,Close to 3'-UTR,Close to 3'-UTR,"""Asn rich cytoplasmic protein that contains RGG motifs; high-copy suppressor of group II intron-splicing defects of a mutation in MRS2 and of a conditional mutation in POL1 (DNA polymerase alpha); possible role in mitochondrial mRNA splicing""",Verified ORF
8613,13,244183,0.400213100425733,0.18013515498239,0.0269346409075373,YML013W,UBX2,SGDID:S000004475,ORF,Verified ORF,"""Bridging factor involved in ER-associated protein degradation (ERAD); bridges the cytosolic Cdc48p-Npl1p-Ufd1p ATPase complex and the membrane associated Ssm4p and Hrd1p ubiquitin ligase complexes; contains a UBX (ubiquitin regulatory X) domain and a ubiquitin-associated (UBA) domain; redistributes from the ER to lipid droplets during the diauxic shift and stationary phase; required for the maintenance of lipid homeostasis; required for mitochondrial protein translocation-associated degradation""",Verified ORF
8614,13,244460,0.401707498924174,0.179901365863002,0.0261798545683746,YML013W,UBX2,SGDID:S000004475,ORF,Verified ORF,"""Bridging factor involved in ER-associated protein degradation (ERAD); bridges the cytosolic Cdc48p-Npl1p-Ufd1p ATPase complex and the membrane associated Ssm4p and Hrd1p ubiquitin ligase complexes; contains a UBX (ubiquitin regulatory X) domain and a ubiquitin-associated (UBA) domain; redistributes from the ER to lipid droplets during the diauxic shift and stationary phase; required for the maintenance of lipid homeostasis; required for mitochondrial protein translocation-associated degradation""",Verified ORF
8615,13,247407,0.476004536687406,0.179759715898071,0.0084601501683497,YML011C,RAD33,SGDID:S000004472,ORF,Verified ORF,"""Protein involved in nucleotide excision repair; green fluorescent protein (GFP)-fusion protein localizes to the nucleus""",Verified ORF
8616,13,248552,0.50003052422029,0.18224851367498,0.0063857930877259,YML010W,SPT5,SGDID:S000004470,ORF,Verified ORF,"""Spt4p/5p (DSIF) transcription elongation factor complex subunit; the Spt4/5 complex binds to ssRNA in a sequence-specific manner ; and in concert with RNAP I and II has multiple roles regulating transcriptional elongation ; RNA processing ; quality control ; and transcription-coupled repair; interacts with DNA upstream of RNAPII and the non-template strand of the transcription bubble; Spt5p is the only transcription elongation factor conserved in all domains of life""",Verified ORF
8617,13,253667,0.48066390357049,0.181094242666561,0.0083089306652994,YML007W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8618,13,254919,0.416017521152279,0.181560627880136,0.0225321203460637,YML007W,YAP1,SGDID:S000004466,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; required for oxidative stress tolerance; activated by H2O2 through the multistep formation of disulfide bonds and transit from the cytoplasm to the nucleus; Yap1p is degraded in the nucleus after the oxidative stress has passed; mediates resistance to cadmium; relative distribution to the nucleus increases upon DNA replication stress; YAP1 has a paralog ; CAD1 ; that arose from the whole genome duplication""",Verified ORF
8619,13,255043,-0.380415300299313,0.513871934553328,0.459614898749813,YML007W,YAP1,SGDID:S000004466,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; required for oxidative stress tolerance; activated by H2O2 through the multistep formation of disulfide bonds and transit from the cytoplasm to the nucleus; Yap1p is degraded in the nucleus after the oxidative stress has passed; mediates resistance to cadmium; relative distribution to the nucleus increases upon DNA replication stress; YAP1 has a paralog ; CAD1 ; that arose from the whole genome duplication""",Verified ORF
8620,13,255043,0.873571331910053,0.700511486774773,0.213206719453718,YML007W,YAP1,SGDID:S000004466,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; required for oxidative stress tolerance; activated by H2O2 through the multistep formation of disulfide bonds and transit from the cytoplasm to the nucleus; Yap1p is degraded in the nucleus after the oxidative stress has passed; mediates resistance to cadmium; relative distribution to the nucleus increases upon DNA replication stress; YAP1 has a paralog ; CAD1 ; that arose from the whole genome duplication""",Verified ORF
8621,13,256853,0.43831753817494,0.183472659192362,0.0174185227180315,YML006C,GIS4,SGDID:S000004465,ORF,Verified ORF,"""CAAX box containing protein of unknown function; proposed to be involved in the RAS/cAMP signaling pathway""",Verified ORF
8622,13,258020,0.355322229632689,0.181543212044167,0.0511079096878671,YML006C,GIS4,SGDID:S000004465,ORF,Verified ORF,"""CAAX box containing protein of unknown function; proposed to be involved in the RAS/cAMP signaling pathway""",Verified ORF
8623,13,261178,0.395003588322158,0.180793684562529,0.0295583809966117,YML005W,TRM12,SGDID:S000004464,ORF,Verified ORF,"""S-adenosylmethionine-dependent methyltransferase; required for wybutosine formation in phenylalanine-accepting tRNA; member of the seven beta-strand family""",Verified ORF
8624,13,261667,0.471927547366837,0.193437831195595,0.0151916787843,YML005W,TRM12,SGDID:S000004464,Close to 3'-UTR,Close to 3'-UTR,"""S-adenosylmethionine-dependent methyltransferase; required for wybutosine formation in phenylalanine-accepting tRNA; member of the seven beta-strand family""",Verified ORF
8625,13,262788,0.368396994181027,0.181124965846684,0.0427051447694429,XUT_13F-116,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8626,13,262904,0.377766144204566,0.18089356577406,0.037483902242994,XUT_13F-116,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8627,13,262915,0.38260959533471,0.181041475857508,0.0352694275892997,XUT_13F-116,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8628,13,263341,0.357813340144957,0.181749453926281,0.0497675206119762,YML003W_NFR/NDR,,,Promoter,Promoter,,Promoter
8629,13,268101,0.369854574982678,0.268222570773511,0.168795840862376,CEN13,CEN13,SGDID:S000006474,Other features,Centromere,"""Chromosome XIII centromere""",centromere
8630,13,268107,0.408979209621026,0.275795043969606,0.138990557904543,CEN13,CEN13,SGDID:S000006474,Other features,Centromere,"""Chromosome XIII centromere""",centromere
8631,13,268108,0.491711020791107,0.279460418494992,0.0793585820407885,CEN13,CEN13,SGDID:S000006474,Other features,Centromere,"""Chromosome XIII centromere""",centromere
8632,13,268336,0.366989052583026,0.186176804842514,0.0494833755748885,YML001W,YPT7,SGDID:S000004460,Close to 3'-UTR,Close to 3'-UTR,"""Rab family GTPase; GTP-binding protein of the rab family; required for homotypic fusion event in vacuole inheritance ; for endosome-endosome fusion; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); interacts with the cargo selection/retromer complex for retrograde sorting; similar to mammalian Rab7""",Verified ORF
8633,13,268402,0.377979140477412,0.186096766183911,0.0429948436670449,YML001W,YPT7,SGDID:S000004460,Close to 3'-UTR,Close to 3'-UTR,"""Rab family GTPase; GTP-binding protein of the rab family; required for homotypic fusion event in vacuole inheritance ; for endosome-endosome fusion; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); interacts with the cargo selection/retromer complex for retrograde sorting; similar to mammalian Rab7""",Verified ORF
8634,13,268600,0.328608034538062,0.183726207231578,0.0745407665056622,YML001W,YPT7,SGDID:S000004460,Close to 3'-UTR,Close to 3'-UTR,"""Rab family GTPase; GTP-binding protein of the rab family; required for homotypic fusion event in vacuole inheritance ; for endosome-endosome fusion; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); interacts with the cargo selection/retromer complex for retrograde sorting; similar to mammalian Rab7""",Verified ORF
8635,13,272284,0.324380850128789,0.181052258580238,0.0740467465406671,YMR002W,MIX17,SGDID:S000004604,ORF,Verified ORF,"""Mitochondrial intermembrane space protein; required for normal oxygen consumption; contains twin cysteine-x9-cysteine motifs; protein abundance increases in response to DNA replication stress""",Verified ORF
8636,13,274252,0.354900460942469,0.180519994453192,0.0500831562625484,YMR004W,MVP1,SGDID:S000004606,ORF,Verified ORF,"""Protein required for sorting proteins to the vacuole; Mvp1p and Vps1p act in concert to promote membrane traffic to the vacuole; participates in transcription initiation and/or early elongation of specific genes; interacts with 'foot domain' of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions; protein abundance increases in response to DNA replication stress""",Verified ORF
8637,13,275145,0.352436303295174,0.184126907599723,0.0564163940413214,YMR004W,MVP1,SGDID:S000004606,ORF,Verified ORF,"""Protein required for sorting proteins to the vacuole; Mvp1p and Vps1p act in concert to promote membrane traffic to the vacuole; participates in transcription initiation and/or early elongation of specific genes; interacts with 'foot domain' of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions; protein abundance increases in response to DNA replication stress""",Verified ORF
8638,13,278674,0.424037123108804,0.180972293471501,0.0196785867049488,YMR006C,PLB2,SGDID:S000004608,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine""",Verified ORF
8639,13,280923,0.460623204467557,0.179202370882158,0.0105672588464904,YMR008C,PLB1,SGDID:S000004610,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; required for efficient acyl chain remodeling of newly synthesized phosphatidylethanolamine-derived phosphatidylcholine; required for deacylation of phosphatidylcholine and phosphatidylethanolamine but not phosphatidylinositol; PLB1 has a paralog ; PLB3 ; that arose from the whole genome duplication""",Verified ORF
8640,13,283371,0.325024504377187,0.18102240308671,0.0734303223196387,YMR008C,PLB1,SGDID:S000004610,Close to 3'-UTR,Close to 3'-UTR,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; required for efficient acyl chain remodeling of newly synthesized phosphatidylethanolamine-derived phosphatidylcholine; required for deacylation of phosphatidylcholine and phosphatidylethanolamine but not phosphatidylinositol; PLB1 has a paralog ; PLB3 ; that arose from the whole genome duplication""",Verified ORF
8641,13,286749,0.373314136872487,0.188612705506903,0.0485630155494188,YMR010W,ANY1,SGDID:S000004612,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in phospholipid flippase function; null allele suppresses growth and membrane trafficking defects associated with all flippase null alleles; proposed function as a phospholipid scramblase that reduces membrane asymmetry; PQ loop family member; localizes to the endosome and trans-Golgi network; non-essential gene""",Verified ORF
8642,13,287022,0.276984214484204,0.181714895352837,0.128334377357392,YMR010W,ANY1,SGDID:S000004612,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in phospholipid flippase function; null allele suppresses growth and membrane trafficking defects associated with all flippase null alleles; proposed function as a phospholipid scramblase that reduces membrane asymmetry; PQ loop family member; localizes to the endosome and trans-Golgi network; non-essential gene""",Verified ORF
8643,13,290088,0.313591570758583,0.184519077776322,0.0901045364798018,YMRCtau1,YMRCtau1,SGDID:S000007117,Other features,LTR,"""Ty4 LTR""",reverse complement
8644,13,296799,0.274426305920097,0.181424968990402,0.131271971566604,YMR013C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8645,13,296809,0.296222605207867,0.181499700807252,0.103553674635799,YMR013C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8646,13,298658,0.164957705008711,0.183451396539655,0.36916429336523,YMR014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8647,13,298712,0.182978380592042,0.182100594600854,0.315671646033615,YMR014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8648,13,298845,0.195304632409186,0.181895283634695,0.28368154103417,YMR014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8649,13,299038,0.23860491119801,0.188567353962543,0.206578177902517,YMR014W,BUD22,SGDID:S000004616,ORF,Verified ORF,"""Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition ; and affects budding pattern""",Verified ORF
8650,13,299044,0.241918585451542,0.188339087102428,0.199814880865536,YMR014W,BUD22,SGDID:S000004616,ORF,Verified ORF,"""Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition ; and affects budding pattern""",Verified ORF
8651,13,299082,0.139159766237114,0.189769240842424,0.463855811483098,YMR014W,BUD22,SGDID:S000004616,ORF,Verified ORF,"""Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition ; and affects budding pattern""",Verified ORF
8652,13,299124,0.147372635218866,0.191774341824378,0.442722402396246,YMR014W,BUD22,SGDID:S000004616,ORF,Verified ORF,"""Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition ; and affects budding pattern""",Verified ORF
8653,13,299304,0.168930961488148,0.181838483329544,0.3535153296782,YMR014W,BUD22,SGDID:S000004616,ORF,Verified ORF,"""Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition ; and affects budding pattern""",Verified ORF
8654,13,299947,0.214905644289577,0.182001757496914,0.238481601747027,YMR014W,BUD22,SGDID:S000004616,ORF,Verified ORF,"""Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition ; and affects budding pattern""",Verified ORF
8655,13,300804,0.275315774689969,0.193224364315404,0.155084008390592,YMR014W,BUD22,SGDID:S000004616,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition ; and affects budding pattern""",Verified ORF
8656,13,302918,0.0257183344876127,0.182011256695979,0.887712926577291,XUT_13F-137,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
8657,13,309981,0.0059390959110431,0.183674732151407,0.974223287743553,YMR018W,PEX9,SGDID:S000004620,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal membrane signal receptor for peroxisomal matrix proteins; oleate-inducible condition-specific import receptor for a subset of PTS1-containing matrix proteins; localizes to both the cytosol and the peroxisomal membrane; similar to human PEX5Rp ; a peroxin protein 5 related protein; paralog of Pex5p""",Verified ORF
8658,13,310001,0.0058058509721038,0.183724750480384,0.974808256608289,YMR018W,PEX9,SGDID:S000004620,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal membrane signal receptor for peroxisomal matrix proteins; oleate-inducible condition-specific import receptor for a subset of PTS1-containing matrix proteins; localizes to both the cytosol and the peroxisomal membrane; similar to human PEX5Rp ; a peroxin protein 5 related protein; paralog of Pex5p""",Verified ORF
8659,13,311023,0.0035713440074797,0.184766063701386,0.984589566777215,YMR018W,PEX9,SGDID:S000004620,ORF,Verified ORF,"""Peroxisomal membrane signal receptor for peroxisomal matrix proteins; oleate-inducible condition-specific import receptor for a subset of PTS1-containing matrix proteins; localizes to both the cytosol and the peroxisomal membrane; similar to human PEX5Rp ; a peroxin protein 5 related protein; paralog of Pex5p""",Verified ORF
8660,13,313844,-0.0436096303419526,0.183495442206214,0.812282251723973,YMR019W,STB4,SGDID:S000004621,ORF,Verified ORF,"""Putative transcription factor; contains a Zn(II)2Cys6 zinc finger domain characteristic of DNA-binding proteins; computational analysis suggests a role in regulation of expression of genes encoding transporters; binds Sin3p in a two-hybrid assay;""",Verified ORF
8661,13,315986,-0.0324764765999259,0.183556390638602,0.859665509233594,YMR020W,FMS1,SGDID:S000004622,ORF,Verified ORF,"""Polyamine oxidase; converts spermine to spermidine ; which is required for the essential hypusination modification of translation factor eIF-5A; also involved in pantothenic acid biosynthesis""",Verified ORF
8662,13,317001,-0.145211984595986,0.185678547561654,0.434702872668205,YMR020W,FMS1,SGDID:S000004622,Close to 3'-UTR,Close to 3'-UTR,"""Polyamine oxidase; converts spermine to spermidine ; which is required for the essential hypusination modification of translation factor eIF-5A; also involved in pantothenic acid biosynthesis""",Verified ORF
8663,13,319136,-0.158345068255675,0.183055431050834,0.387619885569099,YMR022W,UBC7,SGDID:S000004624,ORF,Verified ORF,"""Ubiquitin conjugating enzyme; involved in the ER-associated protein degradation (ERAD) pathway and in the inner nuclear membrane-associated degradation (INMAD) pathway; requires Cue1p for recruitment to the ER membrane; proposed to be involved in chromatin assembly""",Verified ORF
8664,13,329611,-0.263018424722459,0.18434030866815,0.154518812344013,YMR029C,FAR8,SGDID:S000004631,ORF,Verified ORF,"""Protein involved in recovery from arrest in response to pheromone; acts in a cell cycle arrest recovery pathway independent from Far1p; interacts with Far3p ; Far7p ; Far9p ; Far10p ; and Far11p""",Verified ORF
8665,13,329923,-0.304121922167027,0.185558139781268,0.10211299221352,YMR029C,FAR8,SGDID:S000004631,ORF,Verified ORF,"""Protein involved in recovery from arrest in response to pheromone; acts in a cell cycle arrest recovery pathway independent from Far1p; interacts with Far3p ; Far7p ; Far9p ; Far10p ; and Far11p""",Verified ORF
8666,13,331270,-0.172328171886895,0.187171605301022,0.357837862583161,YMR030W,RSF1,SGDID:S000004632,ORF,Verified ORF,"""Protein required for respiratory growth; localized to both the nucleus and mitochondrion; may interact with transcription factors to mediate the transition to respiratory growth and activate transcription of nuclear and mitochondrial genes""",Verified ORF
8667,13,331334,-0.228493453858312,0.186463440123237,0.221239180271553,YMR030W,RSF1,SGDID:S000004632,ORF,Verified ORF,"""Protein required for respiratory growth; localized to both the nucleus and mitochondrion; may interact with transcription factors to mediate the transition to respiratory growth and activate transcription of nuclear and mitochondrial genes""",Verified ORF
8668,13,331755,-0.114799960908279,0.188358133427027,0.542600353086575,YMR030W,RSF1,SGDID:S000004632,ORF,Verified ORF,"""Protein required for respiratory growth; localized to both the nucleus and mitochondrion; may interact with transcription factors to mediate the transition to respiratory growth and activate transcription of nuclear and mitochondrial genes""",Verified ORF
8669,13,331971,0.305061861883194,0.398641343745599,0.44463166238218,YMR030W,RSF1,SGDID:S000004632,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for respiratory growth; localized to both the nucleus and mitochondrion; may interact with transcription factors to mediate the transition to respiratory growth and activate transcription of nuclear and mitochondrial genes""",Verified ORF
8670,13,333904,-0.212075359426972,0.18522645657857,0.253004822449494,YMR031C,EIS1,SGDID:S000004633,ORF,Verified ORF,"""Component of the eisosome required for proper eisosome assembly; similar to Uso1p; authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; protein increases in abundance and relocalizes from plasma membrane to cytoplasm upon DNA replication stress; EIS1 has a paralog ; YKL050C ; that arose from the whole genome duplication""",Verified ORF
8671,13,338431,-0.0386165917654211,0.184246441350379,0.834106982136714,YMR030W-A,YMR030W-A,SGDID:S000028574,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol""",Uncharacterized ORF
8672,13,339328,-0.125662590357058,0.185154775463806,0.497779355996988,YMR033W,ARP9,SGDID:S000004636,Close to 3'-UTR,Close to 3'-UTR,"""Component of both the SWI/SNF and RSC chromatin remodeling complexes; actin-related protein involved in transcriptional regulation""",Verified ORF
8673,13,339643,-0.0966567013345719,0.184582029292667,0.600849372500101,YMR034C,RCH1,SGDID:S000004637,ORF,Verified ORF,"""Negative regulator of cytosolic calcium homeostasis; localizes to the plasma membrane ; concentrating at the bud neck during cell division; regulated by Crz1p through a CDRE promoter element; non-essential gene; putative transporter with sequence similarity to human SLC10A7; functional homolog of C. albicans RCH1""",Verified ORF
8674,13,340812,-0.118857900815444,0.182917756709198,0.516251295289796,YMR034C,RCH1,SGDID:S000004637,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of cytosolic calcium homeostasis; localizes to the plasma membrane ; concentrating at the bud neck during cell division; regulated by Crz1p through a CDRE promoter element; non-essential gene; putative transporter with sequence similarity to human SLC10A7; functional homolog of C. albicans RCH1""",Verified ORF
8675,13,341260,-0.106032113758265,0.182313546463278,0.561212679497908,YMR035W,IMP2,SGDID:S000004638,ORF,Verified ORF,"""Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificity) ; and Som1p""",Verified ORF
8676,13,341722,-0.0748214588144149,0.191333974461677,0.695995003959126,YMR034C,RCH1,SGDID:S000004637,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of cytosolic calcium homeostasis; localizes to the plasma membrane ; concentrating at the bud neck during cell division; regulated by Crz1p through a CDRE promoter element; non-essential gene; putative transporter with sequence similarity to human SLC10A7; functional homolog of C. albicans RCH1""",Verified ORF
8677,13,343136,-0.0677189002150804,0.183639636459839,0.712527898761342,YMR036C,MIH1,SGDID:S000004639,ORF,Verified ORF,"""Protein tyrosine phosphatase involved in cell cycle control and retrograde protein transport; regulates the phosphorylation state of Cdc28p; modulates phosphorylation of retromer component Vps26p; homolog of S. pombe cdc25""",Verified ORF
8678,13,343663,-0.0838908728678809,0.184300239824721,0.649255325611103,YMR036C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8679,13,343706,-0.0800017902495055,0.184132266006328,0.664205363915087,SUT299,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8680,13,344093,-0.0664538228223214,0.184329578571865,0.718676675685863,SUT299,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8681,13,345749,-0.145412955308476,0.188847542792533,0.441813778572941,YMR037C,MSN2,SGDID:S000004640,ORF,Verified ORF,"""Stress-responsive transcriptional activator; activated in stochastic pulses of nuclear localization in response to various stress conditions; binds DNA at stress response elements of responsive genes; light sensing pathway component that accumulates in the nucleus in response to blue light; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
8682,13,347381,-0.0989110662336128,0.183173700649086,0.589547801391324,YMR037C,MSN2,SGDID:S000004640,Close to 3'-UTR,Close to 3'-UTR,"""Stress-responsive transcriptional activator; activated in stochastic pulses of nuclear localization in response to various stress conditions; binds DNA at stress response elements of responsive genes; light sensing pathway component that accumulates in the nucleus in response to blue light; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
8683,13,348544,-0.111694532325974,0.282206913760725,0.692499426254215,YMR038C,CCS1,SGDID:S000004641,Close to 3'-UTR,Close to 3'-UTR,"""Copper chaperone for superoxide dismutase Sod1p; involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within N-terminus is involved in insertion of copper into Sod1p under conditions of copper deprivation; required for regulation of yeast copper genes in response to DNA-damaging agents; protein abundance increases in response to DNA replication stress; human homolog CCS can complement yeast ccs1 null mutant""",Verified ORF
8684,13,349796,-0.108100839432427,0.18778282427467,0.565205404294059,YMR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
8685,13,350144,-0.191617105220902,0.181901951974156,0.292874207661439,YMR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
8686,13,350249,-0.177433114256646,0.181942708128947,0.330121825755615,YMR039C,SUB1,SGDID:S000004642,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional regulator; facilitates elongation through factors that modify RNAP II; role in peroxide resistance involving Rad2p; role in nonhomologous end-joining (NHEJ) of ds breaks in plasmid DNA ; but not chromosomal DNA; role in the hyperosmotic stress response through polymerase recruitment at RNAP II and RNAP III genes; negatively regulates sporulation; protein abundance increases in response to DNA replication stress; functionally complemented by human SUB1 (PC4)""",Verified ORF
8687,13,350920,0.0136693732486244,0.206194926059361,0.947181726393018,YMR040W,YET2,SGDID:S000004643,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function that may interact with ribosomes; based on co-purification experiments; homolog of human BAP31 protein; YET2 has a paralog ; YET1 ; that arose from the whole genome duplication""",Verified ORF
8688,13,352789,-0.182083634075007,0.18228302952269,0.318524404880557,YMR042W,ARG80,SGDID:S000004645,ORF,Verified ORF,"""Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p""",Verified ORF
8689,13,353678,0.279211450173571,0.287129608438579,0.331505980565334,YMR042W,ARG80,SGDID:S000004645,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p""",Verified ORF
8690,13,355292,-0.119837171357146,0.183500601068362,0.514141757388206,YMR044W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8691,13,363033,-0.123980246623544,0.180896133957537,0.493562158204391,tH(GUG)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8692,13,363801,-0.126786586124305,0.18276784433972,0.488324755089305,YMR047C,NUP116,SGDID:S000004650,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup159p); NUP116 has a paralog ; NUP100 ; that arose from the whole genome duplication""",Verified ORF
