SNP,Chr,Pos,Effect,SE,HNM1_TPO2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11750,16,630835,-0.0315107414255102,0.0999064030000653,0.752642352260691,YPR030W,CSR2,SGDID:S000006234,ORF,Verified ORF,"""Nuclear ubiquitin protein ligase binding protein; may regulate utilization of nonfermentable carbon sources and endocytosis of plasma membrane proteins; overproduction suppresses chs5 spa2 lethality at high temp; ubiquitinated by Rsp5p ; deubiquitinated by Ubp2p; CSR2 has a paralog ; ECM21 ; that arose from the whole genome duplication""",Verified ORF
11751,16,631047,-0.0411549500141792,0.0997606811371582,0.680196461488727,YPR030W,CSR2,SGDID:S000006234,ORF,Verified ORF,"""Nuclear ubiquitin protein ligase binding protein; may regulate utilization of nonfermentable carbon sources and endocytosis of plasma membrane proteins; overproduction suppresses chs5 spa2 lethality at high temp; ubiquitinated by Rsp5p ; deubiquitinated by Ubp2p; CSR2 has a paralog ; ECM21 ; that arose from the whole genome duplication""",Verified ORF
11752,16,631285,0.159526460147399,0.145600828016288,0.273982183538214,YPR031W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11753,16,631703,-0.0145122661687224,0.0996284933329916,0.88426993034111,YPR031W,NTO1,SGDID:S000006235,ORF,Verified ORF,"""Subunit of the NuA3 histone acetyltransferase complex; this complex acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3""",Verified ORF
11754,16,635798,0.0077360400465,0.0999069792711198,0.938323413847454,YPR032W,SRO7,SGDID:S000006236,ORF,Verified ORF,"""Effector of Rab GTPase Sec4p; forms a complex with Sec4p and t-SNARE Sec9p; involved in exocytosis and docking and fusion of post-Golgi vesicles with plasma membrane; regulates cell proliferation and colony development via the Rho1-Tor1 pathway; homolog of Drosophila lgl tumor suppressor; SRO7 has a paralog ; SRO77 ; that arose from the whole genome duplication""",Verified ORF
11755,16,637935,0.0164291643057598,0.0997651448301549,0.869291377753447,YPR033C,HTS1,SGDID:S000006237,ORF,Verified ORF,"""Cytoplasmic and mitochondrial histidine tRNA synthetase; efficient mitochondrial localization requires both a presequence and an amino-terminal sequence; mutations in human ortholog HARS2 are associated with Perrault syndrome""",Verified ORF
11756,16,638064,0.0117172204536558,0.0999106251283589,0.906707231483936,YPR033C,HTS1,SGDID:S000006237,ORF,Verified ORF,"""Cytoplasmic and mitochondrial histidine tRNA synthetase; efficient mitochondrial localization requires both a presequence and an amino-terminal sequence; mutations in human ortholog HARS2 are associated with Perrault syndrome""",Verified ORF
11757,16,638486,-0.0185247790061505,0.0997704039994444,0.852806990882407,YPR033C,HTS1,SGDID:S000006237,ORF,Verified ORF,"""Cytoplasmic and mitochondrial histidine tRNA synthetase; efficient mitochondrial localization requires both a presequence and an amino-terminal sequence; mutations in human ortholog HARS2 are associated with Perrault syndrome""",Verified ORF
11758,16,641225,0.0088591518378574,0.0995504958277465,0.929139101009819,YPR035W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11759,16,641460,-0.0170953823302992,0.100211061211754,0.864640935036423,YPR035W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11760,16,641530,0.0017589738129752,0.0995171718727195,0.985908047851698,YPR035W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11761,16,641565,0.0040769867529048,0.099797095236086,0.967436374113366,YPR035W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11762,16,646234,-0.0811326148280767,0.116922707088903,0.488201568188338,YPR036W,VMA13,SGDID:S000006240,Close to 3'-UTR,Close to 3'-UTR,"""Subunit H of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; serves as an activator or a structural stabilizer of the V-ATPase; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits""",Verified ORF
11763,16,648665,-0.14837504020876,0.10724611284785,0.167385756713924,YPR040W,TIP41,SGDID:S000006244,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Tap42p ; which regulates PP2A; component of the TOR (target of rapamycin) signaling pathway; protein abundance increases in response to DNA replication stress""",Verified ORF
11764,16,650129,-0.119856045675965,0.123104978936334,0.330917681866922,YPR041W,TIF5,SGDID:S000006245,Close to 3'-UTR,Close to 3'-UTR,"""Translation initiation factor eIF5; functions as both a GTPase-activating protein (GAP) that stimulates the hydrolysis of GTP bound to eIF-2 ; as part of the 43S preinitiation complex ; and as a GDP dissociation inhibitor (GDI) to prevent recycling of eIF2; human ortholog eIF5 complements the yeast null mutant""",Verified ORF
11765,16,652919,-0.131804038257431,0.0994833848065562,0.186066303045159,YPR042C,PUF2,SGDID:S000006246,ORF,Verified ORF,"""PUF family mRNA-binding protein; Pumilio homology domain confers RNA binding activity; preferentially binds mRNAs encoding membrane-associated proteins; binding site composed of two UAAU tetranucleotides ; separated by a 3-nt linker; PUF2 has a paralog ; JSN1 ; that arose from the whole genome duplication""",Verified ORF
11766,16,653824,-0.132490001105344,0.0999691831191395,0.185926002646307,YPR043W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11767,16,653904,-0.177250557031855,0.101674033915007,0.0821480722382274,YPR043W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11768,16,654906,-0.128883309425961,0.103744299405738,0.214944285136948,YPR043W,RPL43A,SGDID:S000006247,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L43A; null mutation confers a dominant lethal phenotype; homologous to mammalian ribosomal protein L37A ; no bacterial homolog; RPL43A has a paralog ; RPL43B ; that arose from the whole genome duplication""",Verified ORF
11769,16,655079,0.0305835164813164,0.2505701021072,0.902924336399694,YPR043W,RPL43A,SGDID:S000006247,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L43A; null mutation confers a dominant lethal phenotype; homologous to mammalian ribosomal protein L37A ; no bacterial homolog; RPL43A has a paralog ; RPL43B ; that arose from the whole genome duplication""",Verified ORF
11770,16,656034,-0.169016289488085,0.0993910577369785,0.0899142602511084,YPR045C,THP3,SGDID:S000006249,ORF,Verified ORF,"""Protein that may have a role in transcription elongation; forms a complex with Csn12p that is recruited to transcribed genes; possibly involved in splicing based on pre-mRNA accumulation defect for many intron-containing genes""",Verified ORF
11771,16,656502,-0.176816175173708,0.0993526086532388,0.075988030987286,YPR045C,THP3,SGDID:S000006249,ORF,Verified ORF,"""Protein that may have a role in transcription elongation; forms a complex with Csn12p that is recruited to transcribed genes; possibly involved in splicing based on pre-mRNA accumulation defect for many intron-containing genes""",Verified ORF
11772,16,656563,-0.168763858034169,0.0995413427229027,0.0908785548274424,YPR046W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11773,16,656677,-0.156263992914355,0.0994375058231901,0.116967194319837,YPR046W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11774,16,656737,-0.184097198282917,0.0991484876196741,0.064174932218042,YPR046W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11775,16,656911,-0.179357642395463,0.0993555380669825,0.0718937042470422,YPR046W,MCM16,SGDID:S000006250,ORF,Verified ORF,"""Component of the Ctf19 complex and the COMA subcomplex; involved in kinetochore-microtubule mediated chromosome segregation; binds to centromere DNA; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-H and fission yeast fta3""",Verified ORF
11776,16,657410,-0.244820281656468,0.113921581861167,0.0323119432391899,YPR047W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11777,16,659088,-0.112753420384738,0.102237455655492,0.270840030295005,YPR048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11778,16,662572,-0.128282915097267,0.0996457294966888,0.198801819274222,YPR049C,ATG11,SGDID:S000006253,ORF,Verified ORF,"""Adapter protein for pexophagy and the Cvt targeting pathway; directs receptor-bound cargo to the phagophore assembly site (PAS) for packaging into vesicles; required for recruiting other proteins to the PAS; recruits Dnm1p to facilitate fission of mitochondria that are destined for removal by mitophagy""",Verified ORF
11779,16,664333,-0.162537813987912,0.0998491067116529,0.104452167206584,YPR049C,ATG11,SGDID:S000006253,ORF,Verified ORF,"""Adapter protein for pexophagy and the Cvt targeting pathway; directs receptor-bound cargo to the phagophore assembly site (PAS) for packaging into vesicles; required for recruiting other proteins to the PAS; recruits Dnm1p to facilitate fission of mitochondria that are destined for removal by mitophagy""",Verified ORF
11780,16,664344,-0.168831083262109,0.100045444064682,0.0923821231337844,YPR049C,ATG11,SGDID:S000006253,ORF,Verified ORF,"""Adapter protein for pexophagy and the Cvt targeting pathway; directs receptor-bound cargo to the phagophore assembly site (PAS) for packaging into vesicles; required for recruiting other proteins to the PAS; recruits Dnm1p to facilitate fission of mitochondria that are destined for removal by mitophagy""",Verified ORF
11781,16,664479,-0.165552115157602,0.0997862398196505,0.0979903362364447,YPR049C,ATG11,SGDID:S000006253,ORF,Verified ORF,"""Adapter protein for pexophagy and the Cvt targeting pathway; directs receptor-bound cargo to the phagophore assembly site (PAS) for packaging into vesicles; required for recruiting other proteins to the PAS; recruits Dnm1p to facilitate fission of mitochondria that are destined for removal by mitophagy""",Verified ORF
11782,16,664738,-0.133448883630993,0.0999711701728617,0.182777967579755,YPR051W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11783,16,669340,-0.194042364320346,0.100122443277241,0.0534141432413844,YPR055W,SEC8,SGDID:S000006259,ORF,Verified ORF,"""Essential 121 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; involved in ER and Golgi inheritance in small buds; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
11784,16,670717,-0.171367964051208,0.0995573629121376,0.0860727685694239,YPR055W,SEC8,SGDID:S000006259,ORF,Verified ORF,"""Essential 121 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; involved in ER and Golgi inheritance in small buds; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
11785,16,672180,-0.145486376993693,0.100280080073593,0.147723470736289,YPR056W,TFB4,SGDID:S000006260,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TFIIH complex; involved in transcription initiation ; similar to 34 kDa subunit of human TFIIH; interacts with Ssl1p""",Verified ORF
11786,16,674766,-0.194776430077171,0.100703719058372,0.053893241122872,YPR058W,YMC1,SGDID:S000006262,Close to 3'-UTR,Close to 3'-UTR,"""Secondary mitochondrial inner membrane glycine transporter; required with HEM25 for the transport of glycine into mitochondria for the initiation of heme biosynthesis; proposed role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; localizes to the vacuole in response to H2O2; YMC1 has a paralog ; YMC2 ; that arose from the whole genome duplication""",Verified ORF
11787,16,675808,-0.186230520644914,0.166395216882902,0.26381325825509,YPR060C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11788,16,675943,-0.180035754461506,0.110976708810104,0.105635260618211,CUT428,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11789,16,676149,-0.128459135662146,0.0999121793882973,0.199383411115958,CUT428,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11790,16,678686,-0.0101239763606555,0.0997809084739362,0.919241280907425,YPR063C,YPR063C,SGDID:S000006267,Close to 3'-UTR,Close to 3'-UTR,"""ER-localized protein of unknown function""",Uncharacterized ORF
11791,16,679448,0.0395575280386886,0.150505329475851,0.792833855285053,YPR065W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11792,16,681149,0.139729943257294,0.201063282062994,0.487540650287239,YPR066W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11793,16,681149,-0.0808754922250281,0.235008496415461,0.7309469731287,YPR066W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11794,16,685174,0.009523769870956,0.100828313354066,0.92480107053379,YPR069C,SPE3,SGDID:S000006273,ORF,Verified ORF,"""Spermidine synthase; involved in biosynthesis of spermidine and also in biosynthesis of pantothenic acid; spermidine is required for growth of wild-type cells""",Verified ORF
11795,16,687039,0.054148839553793,0.101128303139432,0.592678012947359,YPR070W,MED1,SGDID:S000006274,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",Verified ORF
11796,16,693600,-0.0079862701803246,0.100686775508381,0.936824661769485,YPR074C,TKL1,SGDID:S000006278,ORF,Verified ORF,"""Transketolase; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids; TKL1 has a paralog ; TKL2 ; that arose from the whole genome duplication""",Verified ORF
11797,16,693803,-0.0205402051779409,0.101279408216656,0.83940248096029,YPR074C,TKL1,SGDID:S000006278,ORF,Verified ORF,"""Transketolase; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids; TKL1 has a paralog ; TKL2 ; that arose from the whole genome duplication""",Verified ORF
11798,16,694218,-0.0068577037751844,0.100787506647154,0.945791353744544,YPR074C,TKL1,SGDID:S000006278,ORF,Verified ORF,"""Transketolase; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids; TKL1 has a paralog ; TKL2 ; that arose from the whole genome duplication""",Verified ORF
11799,16,694515,-0.037876663266576,0.100415904098624,0.706253238627996,YPR074C,TKL1,SGDID:S000006278,ORF,Verified ORF,"""Transketolase; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids; TKL1 has a paralog ; TKL2 ; that arose from the whole genome duplication""",Verified ORF
11800,16,695195,0.0287202824499373,0.100470323096303,0.775154274412173,YPR074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11801,16,695616,0.0073002761740355,0.156899836172403,0.962915522210006,ACS_16_695467_+_NFR/NDR,,,Promoter,Promoter,,Promoter
11802,16,695787,0.0663819489195198,0.0997529080897383,0.506188463874383,YPR075C,OPY2,SGDID:S000006279,ORF,Verified ORF,"""Integral membrane protein that acts as a membrane anchor for Ste50p; involved in the signaling branch of the high-osmolarity glycerol (HOG) pathway and as a regulator of the filamentous growth pathway; overproduction blocks cell cycle arrest in the presence of mating pheromone; relocalizes from vacuole to plasma membrane upon DNA replication stress""",Verified ORF
11803,16,697573,0.0880719723804846,0.101092770961203,0.384237329628305,CUT431,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
11804,16,698526,0.311404992544507,0.235271944563129,0.186493823578209,YPR078C_NFR/NDR,,,Promoter,Promoter,,Promoter
11805,16,698663,0.0853651039449261,0.100977016507378,0.398464974248749,YPR079W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11806,16,700309,0.128787029143164,0.101890598436854,0.207073503940426,CUT910_NFR/NDR,,,Promoter,Promoter,,Promoter
11807,16,700433,0.134928937791528,0.106950288525585,0.207924246279166,CUT910_NFR/NDR,,,Promoter,Promoter,,Promoter
11808,16,704646,0.110972906175185,0.0999739094568697,0.267746551969117,YPR082C,DIB1,SGDID:S000006286,ORF,Verified ORF,"""17-kDa component of the U4/U6aU5 tri-snRNP; plays an essential role in pre-mRNA splicing; human ortholog TXNL4A (the human U5-specific 15-kDa protein) complements yeast dib1 null mutant""",Verified ORF
11809,16,705266,0.117479929032447,0.100850343346881,0.244848624278019,YPR083W,MDM36,SGDID:S000006287,ORF,Verified ORF,"""Mitochondrial protein; required for normal mitochondrial morphology and inheritance; component of the mitochondria-ER-cortex-anchor (MECA); interacts with Num1p to link the ER and mitochondria at the cell cortex; proposed involvement in the formation of Dnm1p and Num1p-containing cortical anchor complexes that promote mitochondrial fission""",Verified ORF
11810,16,706473,0.13429002041561,0.0999407862890243,0.179909819247431,YPR083W,MDM36,SGDID:S000006287,ORF,Verified ORF,"""Mitochondrial protein; required for normal mitochondrial morphology and inheritance; component of the mitochondria-ER-cortex-anchor (MECA); interacts with Num1p to link the ER and mitochondria at the cell cortex; proposed involvement in the formation of Dnm1p and Num1p-containing cortical anchor complexes that promote mitochondrial fission""",Verified ORF
11811,16,707559,0.103323738159124,0.100215558171659,0.303239687356783,YPR084W,YPR084W,SGDID:S000006288,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
11812,16,709839,0.097099411314967,0.0998334950264128,0.331411385129458,YPR085C,ASA1,SGDID:S000006289,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
11813,16,709840,0.097099411314967,0.0998334950264128,0.331411385129458,YPR085C,ASA1,SGDID:S000006289,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
11814,16,711365,-0.0280082933775425,0.198966369876698,0.888132740088562,YPR087W,VPS69,SGDID:S000006291,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 85% of ORF overlaps the verified gene SRP54; deletion causes a vacuolar protein sorting defect""",Dubious ORF
11815,16,712765,0.0109945246637713,0.100434433842958,0.912892177863651,YPR088C,SRP54,SGDID:S000006292,ORF,Verified ORF,"""Signal recognition particle (SRP) subunit (homolog of mammalian SRP54); contains the signal sequence-binding activity of SRP ; interacts with the SRP RNA ; and mediates binding of SRP to signal receptor; contains GTPase domain""",Verified ORF
11816,16,714288,0.049967803660891,0.10108598501435,0.621394796418577,YPR089W,YPR089W,SGDID:S000006293,ORF,Uncharacterized ORF,"""Protein of unknown function; exhibits genetic interaction with ERG11 and protein-protein interaction with Hsp82p""",Uncharacterized ORF
11817,16,715895,0.0436466886637588,0.101852132129782,0.668526702393447,YPR089W,YPR089W,SGDID:S000006293,ORF,Uncharacterized ORF,"""Protein of unknown function; exhibits genetic interaction with ERG11 and protein-protein interaction with Hsp82p""",Uncharacterized ORF
11818,16,716403,-0.0026316303644612,0.10122842229728,0.979274460081873,YPR091C,NVJ2,SGDID:S000006295,ORF,Verified ORF,"""Lipid-binding ER protein ; enriched at nucleus-vacuolar junctions (NVJ); involved in nonvesicular transfer of ceramides from ER to Golgi; may be involved in sterol metabolism or signaling at the NVJ; contains a synaptotagmin-like-mitochondrial-lipid binding protein (SMP) domain; binds phosphatidylinositols and other lipids in a large-scale study; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
11819,16,716826,0.0116060608132114,0.100434238925713,0.908067918876398,YPR091C,NVJ2,SGDID:S000006295,ORF,Verified ORF,"""Lipid-binding ER protein ; enriched at nucleus-vacuolar junctions (NVJ); involved in nonvesicular transfer of ceramides from ER to Golgi; may be involved in sterol metabolism or signaling at the NVJ; contains a synaptotagmin-like-mitochondrial-lipid binding protein (SMP) domain; binds phosphatidylinositols and other lipids in a large-scale study; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
11820,16,718898,0.0140751099019452,0.101770404151335,0.890080142697428,YNCP0014C,SNR70,SGDID:S000006461,Non-coding RNA,snoRNA gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); predicted to guide 2'-O-methylation of small subunit (SSU) rRNA at position C1639""",snoRNA_gene
11821,16,718947,0.0353868933710424,0.100593252950795,0.725211673314524,YNCP0014C,SNR70,SGDID:S000006461,Non-coding RNA,snoRNA gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); predicted to guide 2'-O-methylation of small subunit (SSU) rRNA at position C1639""",snoRNA_gene
11822,16,719279,0.0259902238987209,0.100937335654854,0.796951565169065,snR41_NFR/NDR,,,Promoter,Promoter,,Promoter
11823,16,719912,-0.032256354498066,0.100131130234226,0.747536478638809,YPR093C,ASR1,SGDID:S000006297,ORF,Verified ORF,"""Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein""",Verified ORF
11824,16,720416,-0.0183816142675248,0.100361566185312,0.854782399059175,YPR093C,ASR1,SGDID:S000006297,ORF,Verified ORF,"""Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein""",Verified ORF
11825,16,720559,-0.0206372465115344,0.101480953473308,0.838970221529978,YPR094W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11826,16,721009,-0.0498452635902709,0.104659257146484,0.634182126724155,YPR093C,ASR1,SGDID:S000006297,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein""",Verified ORF
11827,16,726414,0.0303840396015282,0.10049629699856,0.762571033780607,YPR097W,YPR097W,SGDID:S000006301,ORF,Verified ORF,"""Protein that contains a PX domain and binds phosphoinositides; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; PX stands for Phox homology""",Verified ORF
11828,16,726636,0.0085246651748012,0.102487453903914,0.933757433370756,YPR097W,YPR097W,SGDID:S000006301,ORF,Verified ORF,"""Protein that contains a PX domain and binds phosphoinositides; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; PX stands for Phox homology""",Verified ORF
11829,16,726730,0.0564746531758218,0.1016769677244,0.578950950796922,YPR097W,YPR097W,SGDID:S000006301,ORF,Verified ORF,"""Protein that contains a PX domain and binds phosphoinositides; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; PX stands for Phox homology""",Verified ORF
11830,16,730557,0.0204159190010516,0.101470308891321,0.840657359185502,YPR101W,SNT309,SGDID:S000006305,ORF,Verified ORF,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; interacts physically and genetically with Prp19p""",Verified ORF
11831,16,731073,0.007651922641639,0.100052782665259,0.939081459500909,YPR099C,YPR099C,SGDID:S000006303,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; null mutant has a respiratory growth defect and displays reduced peroxide-induced mitochondrial ROS; partially overlaps the verified gene MRPL51/YPR100W""",Verified ORF
11832,16,731793,0.0519925372191026,0.104576308423067,0.619376435321793,YPR103W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11833,16,734076,0.0659756580196899,0.100019791473039,0.509923957262093,YPR104C,FHL1,SGDID:S000006308,ORF,Verified ORF,"""Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants""",Verified ORF
11834,16,734843,0.0691774632818268,0.0996624325503061,0.488064904294739,YPR104C,FHL1,SGDID:S000006308,ORF,Verified ORF,"""Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants""",Verified ORF
11835,16,734857,0.0598161804484728,0.0998404822349701,0.549478825513204,YPR104C,FHL1,SGDID:S000006308,ORF,Verified ORF,"""Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants""",Verified ORF
11836,16,737361,0.02999124575159,0.100821015159339,0.76628255099567,YPR105C,COG4,SGDID:S000006309,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11837,16,737788,0.0415580182979289,0.100110269168747,0.678304472103391,YPR105C,COG4,SGDID:S000006309,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11838,16,738117,0.071896281888439,0.100692762479264,0.475688890925406,YPR105C,COG4,SGDID:S000006309,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11839,16,739468,0.0142037431664442,0.100705072056783,0.887916442611186,YPR105C,COG4,SGDID:S000006309,ORF,Verified ORF,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11840,16,739602,0.0213432552039285,0.0999330092186147,0.831001307168405,YPR105C,COG4,SGDID:S000006309,Close to 3'-UTR,Close to 3'-UTR,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11841,16,740758,0.0278923427945168,0.0999965697589511,0.780459583589161,YPR106W,ISR1,SGDID:S000006310,ORF,Verified ORF,"""Predicted protein kinase; negatively regulates the hexosamine biosynthetic pathway (HBP) ; which converts fructose-6-phosphate into UDP-N-acetylglucosamine ; a precursor of chitin biosynthesis ; GPI-anchor formation and glycosylation; interacts genetically with GFA1 ; encoding the first enzyme in the HBP; involved in Gfa1p phosphorylation (S332 ; T334); contains a Pho85p-regulated SCF-CDC4 phosphodegron; unstable ; cell cycle regulated protein ; peaking at G1/S""",Verified ORF
11842,16,742309,0.0355846536260132,0.0998337802922591,0.721724769173689,YPR108W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11843,16,743305,-0.0096320241374328,0.100553107891071,0.923741384339437,YPR108W,RPN7,SGDID:S000006312,ORF,Verified ORF,"""Essential non-ATPase regulatory subunit of the 26S proteasome; similar to another S. cerevisiae regulatory subunit ; Rpn5p ; as well as to mammalian proteasome subunits""",Verified ORF
11844,16,744198,-0.0247186327466632,0.099630642480367,0.804199197979655,YPR108W-A,YPR108W-A,SGDID:S000028590,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11845,16,745623,-0.147907007843374,0.199041531217865,0.457917680404114,YPR109W,GLD1,SGDID:S000006313,Close to 3'-UTR,Close to 3'-UTR,"""Component of Dsc E3 ligase complex in Golgi and endosomes; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; diploid deletion strain has high budding index""",Verified ORF
11846,16,745701,-0.0308848381852634,0.103779194516813,0.766182436612616,YPR109W,GLD1,SGDID:S000006313,Close to 3'-UTR,Close to 3'-UTR,"""Component of Dsc E3 ligase complex in Golgi and endosomes; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; diploid deletion strain has high budding index""",Verified ORF
