SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11318,16,173538,-0.0977175862588588,0.165733994642505,0.555832696420534,YPL199C,YPL199C,SGDID:S000006120,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in nonstop mRNA decay; predicted to be palmitoylated""",Verified ORF
11319,16,173703,-0.0657512994480878,0.16352529942117,0.687863785974017,snR59_NFR/NDR,,,Promoter,Promoter,,Promoter
11320,16,173708,-0.0870938807264983,0.164208757423593,0.596178423219391,snR59_NFR/NDR,,,Promoter,Promoter,,Promoter
11321,16,173979,-0.089054709140582,0.166011167667143,0.591993722691539,YPL198W,RPL7B,SGDID:S000006119,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L7B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5.8S rRNAs; homologous to mammalian ribosomal protein L7 and bacterial L30; RPL7B has a paralog ; RPL7A ; that arose from the whole genome duplication""",Verified ORF
11322,16,174009,-0.12452872102169,0.166660877672316,0.455441291812471,YPL198W,RPL7B,SGDID:S000006119,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L7B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5.8S rRNAs; homologous to mammalian ribosomal protein L7 and bacterial L30; RPL7B has a paralog ; RPL7A ; that arose from the whole genome duplication""",Verified ORF
11323,16,174059,-0.115408789100904,0.172557234637915,0.504050918743298,YPL198W,RPL7B,SGDID:S000006119,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L7B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5.8S rRNAs; homologous to mammalian ribosomal protein L7 and bacterial L30; RPL7B has a paralog ; RPL7A ; that arose from the whole genome duplication""",Verified ORF
11324,16,174996,-0.0587491293543192,0.16301907663228,0.718777077240681,YPL196W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11325,16,179596,-0.0839618523214047,0.162796517155003,0.606353829751765,YPL194W,DDC1,SGDID:S000006115,ORF,Verified ORF,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11326,16,180654,-0.14904774712479,0.163940667481974,0.363887751723017,YPL194W,DDC1,SGDID:S000006115,ORF,Verified ORF,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11327,16,180789,-0.137908872628514,0.16316483886756,0.398565016095318,YPL194W,DDC1,SGDID:S000006115,ORF,Verified ORF,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11328,16,180828,-0.134872099667035,0.163495988230807,0.409970665237236,YPL194W,DDC1,SGDID:S000006115,ORF,Verified ORF,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11329,16,180851,-0.138186021626671,0.163795225565116,0.39943572769175,YPL194W,DDC1,SGDID:S000006115,ORF,Verified ORF,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11330,16,181568,-0.173868392271335,0.162900152871666,0.286551762150614,YPL193W,RSA1,SGDID:S000006114,ORF,Verified ORF,"""Protein involved in the assembly of 60S ribosomal subunits; functionally interacts with Dbp6p; functions in a late nucleoplasmic step of the assembly""",Verified ORF
11331,16,182956,-0.173318368896034,0.164661531870952,0.29325646380532,YPL192C,PRM3,SGDID:S000006113,ORF,Verified ORF,"""Protein required for nuclear envelope fusion during karyogamy; pheromone-regulated; peripheral protein of the nuclear membrane; interacts with Kar5p at the spindle pole body""",Verified ORF
11332,16,187861,-0.169519961131646,0.1659175047179,0.307616754682499,YPL189W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11333,16,188829,-0.15505510502265,0.167949916448231,0.356521986174089,YPL189C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11334,16,188882,-0.123271217048571,0.164817906014125,0.455004153450465,YPL189C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11335,16,188952,-0.105502676768196,0.166683921467876,0.527175759696371,YPL189C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11336,16,189738,-0.189620245202461,0.164951352707257,0.251106459629758,YPL189W,GUP2,SGDID:S000006110,ORF,Verified ORF,"""Probable membrane protein; possible role in proton symport of glycerol; member of the MBOAT family of putative membrane-bound O-acyltransferases; homolog of the mammalian Hedgehog pathway modulator HHAT; GUP2 has a paralog ; GUP1 ; that arose from the whole genome duplication""",Verified ORF
11337,16,191167,-0.106053084190756,0.164506665173221,0.519557522138712,YPL188W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11338,16,191290,-0.156177366633955,0.169390024614072,0.357159016580745,YPL188W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11339,16,191331,-0.178637554745568,0.173673855840823,0.304381070763179,YPL188W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11340,16,195694,-0.100025040979768,0.163079891783732,0.540039976879389,YPL186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11341,16,195879,-0.0772940410316136,0.162484194243444,0.634581007055399,YPL186C,UIP4,SGDID:S000006107,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope""",Verified ORF
11342,16,196859,-0.115393849650883,0.163238264871073,0.480092248831032,YPL184C,MRN1,SGDID:S000006105,ORF,Verified ORF,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11343,16,197237,-0.134844146797888,0.16269962126276,0.407782142642554,YPL184C,MRN1,SGDID:S000006105,ORF,Verified ORF,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11344,16,197765,-0.49619705658274,0.313640174729045,0.114531771565277,YPL184C,MRN1,SGDID:S000006105,ORF,Verified ORF,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11345,16,197765,-0.348640487250358,0.487751374947234,0.475210388799727,YPL184C,MRN1,SGDID:S000006105,ORF,Verified ORF,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11346,16,197949,-0.385614483254125,0.329304432184677,0.242389857262213,YPL184C,MRN1,SGDID:S000006105,Close to 3'-UTR,Close to 3'-UTR,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11347,16,198072,-0.209629298861007,0.164237158172734,0.202659722053258,YPL184C,MRN1,SGDID:S000006105,Close to 3'-UTR,Close to 3'-UTR,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11348,16,199543,-0.0004630844881355,0.164795463294899,0.997759489947679,YPL183C,RTT10,SGDID:S000006104,ORF,Verified ORF,"""WD40 domain-containing protein involved in endosomal recycling; forms a complex with Rrt2p that functions in the retromer-mediated pathway for recycling internalized cell-surface proteins; interacts with Trm7p for 2'-O-methylation of N34 of substrate tRNAs; has a role in regulation of Ty1 transposition; human ortholog is WDR6""",Verified ORF
11349,16,202983,-0.13577790905417,0.164600081981999,0.409987842018151,YPL181W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11350,16,206288,-0.103485402244681,0.164019826361443,0.528493089743207,YPL180W,TCO89,SGDID:S000006101,ORF,Verified ORF,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11351,16,207364,-0.119386835489294,0.162881584264432,0.464064962184439,YPL180W,TCO89,SGDID:S000006101,ORF,Verified ORF,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11352,16,207437,-0.119337672651759,0.162733931246697,0.463843906088281,YPL180W,TCO89,SGDID:S000006101,ORF,Verified ORF,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11353,16,208852,-0.0647445560617009,0.164540218211674,0.694196840947779,YPL179W,PPQ1,SGDID:S000006100,ORF,Verified ORF,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11354,16,209279,-0.127110585432959,0.163654166901891,0.437854499796554,YPL179W,PPQ1,SGDID:S000006100,ORF,Verified ORF,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11355,16,210158,-0.170278293456589,0.163271403860575,0.297701085966702,YPL179W,PPQ1,SGDID:S000006100,Close to 3'-UTR,Close to 3'-UTR,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11356,16,210433,-0.099334450550324,0.168322249702655,0.555471352325069,YPLWdelta7_NFR/NDR,,,Promoter,Promoter,,Promoter
11357,16,211386,-0.0917080097866357,0.162642622815288,0.573206029344864,YPL178W,CBC2,SGDID:S000006099,Close to 3'-UTR,Close to 3'-UTR,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11358,16,211579,-0.595182707878935,0.627942816267268,0.343864672171777,YPLWdelta8,YPLWdelta8,SGDID:S000007195,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
11359,16,211917,0.25862289992828,0.334871896464257,0.44045115512335,YPL178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11360,16,212704,-0.120349405546606,0.162453232864755,0.459292091516064,YPL178W,CBC2,SGDID:S000006099,ORF,Verified ORF,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11361,16,212773,-0.109592884411584,0.162984364085135,0.501760388070744,YPL178W,CBC2,SGDID:S000006099,ORF,Verified ORF,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11362,16,213411,-0.0340915553143341,0.162270229011431,0.833717661218852,YPL177C,CUP9,SGDID:S000006098,ORF,Verified ORF,"""Homeodomain-containing transcriptional repressor; regulates expression of PTR2 ; which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis ; resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog ; TOS8 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
11363,16,214724,-0.222693755063816,0.161956750281577,0.169997347771591,YPL177C,CUP9,SGDID:S000006098,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing transcriptional repressor; regulates expression of PTR2 ; which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis ; resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog ; TOS8 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
11364,16,215183,-0.152591438814711,0.162000126360149,0.346876870214564,YPL176C,TRE1,SGDID:S000006097,Close to 3'-UTR,Close to 3'-UTR,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11365,16,215973,-0.122938839237148,0.162601317289362,0.450108302399903,YPL176C,TRE1,SGDID:S000006097,Close to 3'-UTR,Close to 3'-UTR,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11366,16,218021,-0.27344590264349,0.160727609311555,0.0897672204774257,YPL176C,TRE1,SGDID:S000006097,ORF,Verified ORF,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11367,16,220471,-0.256488170349409,0.161646364167021,0.113470479722552,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11368,16,220856,-0.254205507887093,0.162124696621406,0.117785730666793,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11369,16,220879,-0.316594513300192,0.163120449109737,0.0530705914544735,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11370,16,221591,-0.269288591663985,0.163215413905727,0.0998535227921605,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11371,16,222732,-0.263246621398354,0.16049495644191,0.101850716670222,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11372,16,223881,-0.303449271842743,0.16037195315267,0.0592878699278764,YPL173W,MRPL40,SGDID:S000006094,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
11373,16,225111,-0.392928076889229,0.159516465173709,0.014245079673283,YPL172C,COX10,SGDID:S000006093,ORF,Verified ORF,"""Heme A:farnesyltransferase; catalyzes first step in conversion of protoheme to heme A prosthetic group required for cytochrome c oxidase activity; human ortholog COX10 can complement yeast cox10 null mutant; human ortholog COX10 is associated with mitochondrial disorders""",Verified ORF
11374,16,227828,-0.289590272853996,0.160193812025709,0.0714965668338012,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11375,16,227880,-0.286210859138442,0.16023143733361,0.0749195274038806,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11376,16,228020,-0.275459362933474,0.161621964124961,0.0891968472805618,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11377,16,228836,-0.296613499172587,0.160157405084842,0.0648587904598494,YPL170W,DAP1,SGDID:S000006091,Close to 3'-UTR,Close to 3'-UTR,"""Heme-binding protein; involved in regulation of cytochrome P450 protein Erg11p; damage response protein ; related to mammalian membrane progesterone receptors; mutations lead to defects in telomeres ; mitochondria ; and sterol synthesis""",Verified ORF
11378,16,229266,-0.322822804902896,0.159757560638373,0.0440649859860907,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11379,16,229480,-0.369936809351226,0.160167967668241,0.0214823520482934,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11380,16,229981,-0.302624200059632,0.160792264219056,0.0606473427128951,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11381,16,230687,-0.287745613366033,0.160453929280915,0.073777286769405,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11382,16,232373,-0.194306661172551,0.161420598814803,0.229500905888303,YPL168W,MRX4,SGDID:S000006089,ORF,Uncharacterized ORF,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; expression may be cell cycle-regulated""",Uncharacterized ORF
11383,16,235230,-0.203913564709631,0.161023703283267,0.206220142831695,YPL167C,REV3,SGDID:S000006088,ORF,Verified ORF,"""Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev7p ; Pol31p and Pol32p""",Verified ORF
11384,16,235984,-0.285284024498364,0.162053329734193,0.0792003714263537,YPL167C,REV3,SGDID:S000006088,ORF,Verified ORF,"""Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev7p ; Pol31p and Pol32p""",Verified ORF
11385,16,238141,-0.204573079664224,0.161021333486004,0.204753281838817,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11386,16,238158,-0.203701774545144,0.160998787752788,0.206620583099007,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11387,16,238341,-0.222726068681299,0.162573855246893,0.171557841514728,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11388,16,238837,-0.25002692872098,0.16132110230749,0.122068480184258,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11389,16,239186,-0.259044933620765,0.16256725747588,0.111951299567536,YPL165C,SET6,SGDID:S000006086,Close to 3'-UTR,Close to 3'-UTR,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11390,16,241363,-0.307372977340549,0.159666225718054,0.0550204487185055,YPL164C,MLH3,SGDID:S000006085,ORF,Verified ORF,"""Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability""",Verified ORF
11391,16,241781,-0.258210051135977,0.164886505789127,0.118247737487127,YPL164C,MLH3,SGDID:S000006085,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability""",Verified ORF
11392,16,242191,-0.260902490374015,0.159864919790738,0.103567323488885,YPL163C,SVS1,SGDID:S000006084,ORF,Verified ORF,"""Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog ; SRL1 ; that arose from the whole genome duplication""",Verified ORF
11393,16,243771,-0.203349247655233,0.160313948758414,0.205475342679878,SUT397,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11394,16,244227,-0.310400496020902,0.166680326877294,0.0633984751601612,YPL162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11395,16,246835,-0.590410733883266,0.247461982660791,0.0175656447565569,YPL160W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11396,16,248105,-0.234537295196513,0.160231298206256,0.144154321919967,YPL160W,CDC60,SGDID:S000006081,ORF,Verified ORF,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11397,16,250595,-0.215719168289038,0.177594567448696,0.225303065543262,YPL160W,CDC60,SGDID:S000006081,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11398,16,250804,-0.208096652031178,0.163880055380359,0.204988484605126,YPL160W,CDC60,SGDID:S000006081,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11399,16,256672,-0.183013276113389,0.162148499607344,0.259800599585867,YPL156C,PRM4,SGDID:S000006077,ORF,Verified ORF,"""Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift""",Verified ORF
11400,16,259609,0.379631824938791,0.277670573492626,0.172431884067318,YPL155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11401,16,260943,-0.100901847013296,0.168887530021961,0.550590055803671,ARS1612,ARS1612,SGDID:S000130198,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11402,16,261161,-0.0768074517894084,0.162197613163313,0.636118957067277,ARS1612,ARS1612,SGDID:S000130198,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11403,16,261385,-0.172390405760512,0.163800295742159,0.293316424541044,ARS1612,ARS1612,SGDID:S000130198,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11404,16,262588,-0.0958980175424792,0.162012757222429,0.554285434434374,YPL153C,RAD53,SGDID:S000006074,ORF,Verified ORF,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11405,16,262948,-0.111400992558938,0.161577057719632,0.490986505721571,YPL153C,RAD53,SGDID:S000006074,ORF,Verified ORF,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11406,16,263569,-0.102850753327329,0.161693749317261,0.525134078194792,YPL153C,RAD53,SGDID:S000006074,ORF,Verified ORF,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11407,16,263635,-0.133374222125201,0.161529901354837,0.409535540422715,YPL153C,RAD53,SGDID:S000006074,ORF,Verified ORF,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11408,16,266518,-0.0254942009879032,0.162147202057019,0.875154466599805,YPL151C,PRP46,SGDID:S000006072,ORF,Verified ORF,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs""",Verified ORF
11409,16,266729,-0.0041703519043674,0.161741082396872,0.979444095535644,YPL151C,PRP46,SGDID:S000006072,ORF,Verified ORF,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs""",Verified ORF
11410,16,267591,-0.0280983403010784,0.162419564930228,0.862751761816458,YPL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11411,16,267787,0.004834299582248,0.162732719281331,0.976317523692871,YPL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11412,16,269345,0.0534220536697073,0.161753655798708,0.741393403047527,YPL150W,YPL150W,SGDID:S000006071,ORF,Uncharacterized ORF,"""Protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study""",Uncharacterized ORF
11413,16,269829,-0.0097836078381559,0.162057267991397,0.951894080827914,YPL150W,YPL150W,SGDID:S000006071,ORF,Uncharacterized ORF,"""Protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study""",Uncharacterized ORF
11414,16,270942,0.057372068478904,0.162212573814143,0.723786503647662,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11415,16,270991,0.172679879857224,0.335028646567122,0.606583406955712,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
