SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8320,12,899835,-0.0028238033623008,0.0607502657392636,0.962952240558719,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8321,12,899898,-0.0246205157216244,0.0612539846647156,0.687970361894028,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8322,12,900301,-0.0463627256687271,0.0603323133705374,0.44273013335337,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8323,12,900312,-0.0042188521086501,0.0611722754381733,0.945055147803006,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8324,12,901022,-0.0186057197309273,0.0607256302160757,0.759488430856838,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8325,12,901592,-0.0026484404521419,0.0604155229617355,0.965059051589404,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8326,12,903048,-0.0172298847771925,0.0601018228535939,0.774526887206603,YLR389C,STE23,SGDID:S000004381,Close to 3'-UTR,Close to 3'-UTR,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8327,12,903643,0.0019128396097847,0.060252444613018,0.974691685788994,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8328,12,903722,-0.0121013933030154,0.0602904781144288,0.841034560722935,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8329,12,903918,-0.0233578523368801,0.0601744125529495,0.698124823771758,YLR390W-A,CCW14,SGDID:S000006429,CDS,CDS,"""Covalently linked cell wall glycoprotein; present in the inner layer of the cell wall""",Verified ORF
8330,12,906577,-0.02426361782116,0.0605786328674653,0.689007783114987,CUT275_NFR/NDR,,,Promoter,Promoter,,Promoter
8331,12,907052,-0.0462236638232025,0.0603655739419545,0.44434932130673,YLR393W_NFR/NDR,,,Promoter,Promoter,,Promoter
8332,12,908556,-0.0402314288377662,0.0606575519631061,0.50760009094012,YLR394W,CST9,SGDID:S000004386,CDS,CDS,"""SUMO E3 ligase; required for synaptonemal complex formation; localizes to synapsis initiation sites on meiotic chromosomes; associates with centromeres early in meiosis ; then with chromosome axes and finally with double-strand break sites that are engaged in repair by crossovers; potential Cdc28p substrate""",Verified ORF
8333,12,910090,0.0088335981117923,0.0604813426703429,0.883961395562842,YLR395C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8334,12,910376,0.0044462006537729,0.0601882260973757,0.941154394231569,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8335,12,910442,-0.0003596576572537,0.0602361884371251,0.995239399608935,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8336,12,910650,-0.00302346053619,0.0605956058358646,0.960233718877409,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8337,12,911265,-0.0059197273557325,0.0607807037448517,0.922468111290467,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8338,12,911416,0.011563171275367,0.06086545730945,0.849434622556748,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8340,12,913066,-0.026952648149488,0.0603304110040217,0.655329088478725,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8341,12,913703,0.0328312857392674,0.0604166116023081,0.587187175631835,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8342,12,914107,0.0177954789556088,0.0599980301679067,0.766945539153149,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8343,12,914385,0.0127601686442067,0.0602539922286566,0.832406351141408,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8344,12,917649,0.007286619722984,0.0610480618295925,0.905059045956004,YLR398C,SKI2,SGDID:S000004390,CDS,CDS,"""Ski complex component and putative RNA helicase; mediates 3'-5' RNA degradation by the cytoplasmic exosome; null mutants have superkiller phenotype of increased viral dsRNAs and are synthetic lethal with mutations in 5'-3' mRNA decay; mutations in the human ortholog ; SKIV2L ; causes Syndromic diarrhea/Trichohepatoenteric (SD/THE) syndrome""",Verified ORF
8345,12,919644,0.0067737452716861,0.0609554238804501,0.911579420450238,YLR399C,BDF1,SGDID:S000004391,CDS,CDS,"""Chromatin modifying regulator of meiosis-specific genes; involved in transcription initiation; functions at TATA-containing promoters; associates with basal transcription factor TFIID; contains two bromodomains; corresponds to C-terminal region of mammalian TAF1; redundant with Bdf2p; BDF1 has a paralog ; BDF2 ; that arose from the whole genome duplication""",Verified ORF
8346,12,919734,-0.035168413867179,0.0603348651496812,0.560341475073378,YLR399C,BDF1,SGDID:S000004391,CDS,CDS,"""Chromatin modifying regulator of meiosis-specific genes; involved in transcription initiation; functions at TATA-containing promoters; associates with basal transcription factor TFIID; contains two bromodomains; corresponds to C-terminal region of mammalian TAF1; redundant with Bdf2p; BDF1 has a paralog ; BDF2 ; that arose from the whole genome duplication""",Verified ORF
8347,12,923234,-0.0392282533259917,0.0598568734900676,0.512657992325041,YLR401C,DUS3,SGDID:S000004393,CDS,CDS,"""Dihydrouridine synthase; member of a widespread family of conserved proteins including Smm1p ; Dus1p ; and Dus4p; contains a consensus oleate response element (ORE) in its promoter region; forms nuclear foci upon DNA replication stress""",Verified ORF
8349,12,924538,-0.0099959712683484,0.0601379938148371,0.86808115506255,YLR401C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8350,12,925356,0.0014642718264289,0.0600787192149182,0.980569212069885,YLR403W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8353,12,932584,0.0010781581541212,0.060172855523552,0.985714645079397,YLR407W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8354,12,933520,-0.0238279765100825,0.0602055494237795,0.692508579056031,YLR407W,YLR407W,SGDID:S000004399,CDS,CDS,"""Putative protein of unknown function; null mutant displays elongated buds and a large fraction of budded cells have only one nucleus""",Uncharacterized ORF
8355,12,934838,-0.0347821994054789,0.0612460941737766,0.570457891048761,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8356,12,935473,-0.0523074456780319,0.0609048429116655,0.391012233334555,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8357,12,936436,-0.038667700778294,0.0597251072804365,0.517775855775129,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8358,12,939253,-0.0434364086183863,0.0599809225301174,0.469440790428319,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8359,12,940331,-0.0304108398748031,0.059834590138181,0.611596549428262,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8360,12,948003,-0.0449825665894547,0.0599776940866413,0.453761333384688,YLR411W,CTR3,SGDID:S000004403,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity copper transporter of the plasma membrane; acts as a trimer; gene is disrupted by a Ty2 transposon insertion in many laboratory strains of S. cerevisiae""",Verified ORF
8362,12,954167,-0.030023942033895,0.0603224371624532,0.618988293599997,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8363,12,954228,-0.0352659998005675,0.0611081763078168,0.564234555215386,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8364,12,954254,-0.045604208690456,0.060303464880829,0.450006550431371,YLR414C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8365,12,954366,-0.0184025212344817,0.0604242351137598,0.760884334596855,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8366,12,954459,-0.0113796812270344,0.0600452351692297,0.849795402960552,SUT283,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8367,12,954658,-0.0816446973377969,0.0598641459919285,0.173489149035326,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8368,12,954827,-0.0715062215684917,0.0598063301331365,0.232643670120717,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8369,12,954850,-0.0740272909229895,0.0599876794247043,0.218008352370999,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8370,12,954897,-0.0657924855740623,0.0606701844362157,0.278914869610582,YLR417W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8371,12,956127,-0.0918583974673708,0.0601621775076178,0.127694717766256,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8372,12,956153,-0.034783361440387,0.0603567896335324,0.564782550577014,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8373,12,956170,-0.0047256964441641,0.0600963628382869,0.937367252516356,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8374,12,956536,0.027018286042231,0.0604291369413775,0.655072057101444,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8375,12,960254,0.0049871429604719,0.0611962761002694,0.935095105053497,YLR419W,YLR419W,SGDID:S000004411,CDS,CDS,"""Putative helicase with limited sequence similarity to human Rb protein; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YLR419W is not an essential gene""",Uncharacterized ORF
8376,12,961463,0.0339561230671668,0.0609003294601701,0.577492266398661,YLR419W,YLR419W,SGDID:S000004411,CDS,CDS,"""Putative helicase with limited sequence similarity to human Rb protein; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YLR419W is not an essential gene""",Uncharacterized ORF
8378,12,963579,0.0289033344197887,0.0610299081047002,0.636082956634792,YLR420W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8379,12,968660,0.0041958888403432,0.0603847630584479,0.944642210893783,YLR422W,DCK1,SGDID:S000004414,CDS,CDS,"""Dock family protein (Dedicator Of CytoKinesis) ; homolog of human DOCK1; upstream component for regulation through the small GTPase Rho5p; may form a complex with Lmo1p that acts as a GEF for Rho5p; interacts with Ino4p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein; DOCK proteins act as guanine nucleotide exchange factors""",Verified ORF
8380,12,970600,-0.0074449624212921,0.0605193528339355,0.902162949258074,YLR422W,DCK1,SGDID:S000004414,CDS,CDS,"""Dock family protein (Dedicator Of CytoKinesis) ; homolog of human DOCK1; upstream component for regulation through the small GTPase Rho5p; may form a complex with Lmo1p that acts as a GEF for Rho5p; interacts with Ino4p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein; DOCK proteins act as guanine nucleotide exchange factors""",Verified ORF
8382,12,972944,1.61070670678942e-06,0.0601757562214341,0.999978658379243,YLR423C,ATG17,SGDID:S000004415,CDS,CDS,"""Scaffold protein responsible for phagophore assembly site organization; regulatory subunit of an autophagy-specific complex that includes Atg1p and Atg13p; stimulates Atg1p kinase activity; human ortholog RB1CC1/FIP200 interacts with p53 ; which inhibits autophagy in human cells""",Verified ORF
8383,12,972987,-0.0874601042871102,0.0617554688388367,0.157589216559512,YLR423C,ATG17,SGDID:S000004415,CDS,CDS,"""Scaffold protein responsible for phagophore assembly site organization; regulatory subunit of an autophagy-specific complex that includes Atg1p and Atg13p; stimulates Atg1p kinase activity; human ortholog RB1CC1/FIP200 interacts with p53 ; which inhibits autophagy in human cells""",Verified ORF
8384,12,974822,-0.0794729847016769,0.0619721153636889,0.200544163329408,YLR424W,SPP382,SGDID:S000004416,CDS,CDS,"""Essential protein that forms a dimer with Ntr2p; also forms a trimer ; with Ntr2p and Prp43p ; that is involved in spliceosome disassembly; found also in a multisubunit complex with the splicing factor Clf1p; suppressor of prp38-1 mutation""",Verified ORF
8393,12,982986,-0.0572165537249407,0.0615568491763854,0.353269716947406,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8394,12,983190,-0.0663233437429551,0.0613799863361541,0.28064080744676,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8395,12,985083,-0.0570021841731514,0.0611655247484411,0.35200797998782,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8396,12,986295,-0.108042826464354,0.0619242762196876,0.0818974108421106,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8397,12,986346,-0.110251566032336,0.0616724912383762,0.0746830313436187,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8398,12,986367,-0.0983014367524306,0.0613261621652318,0.109844869018909,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8399,12,986469,-0.10891843061865,0.0609246891389263,0.0746731926041331,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8400,12,986654,-0.109470576316721,0.0624087609727702,0.0802828404383986,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8401,12,987115,-0.0937943812349784,0.0609853124987863,0.124948592848004,YLR426W,TDA5,SGDID:S000004418,CDS,CDS,"""Putative protein of unknown function; detected in highly purified mitochondria in high-throughput studies; proposed to be involved in resistance to mechlorethamine and streptozotocin; null mutant sensitive to expression of top1-T722A allele""",Uncharacterized ORF
8403,12,987160,-0.0792774212488274,0.0629443884738282,0.208687854552546,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8404,12,987293,-0.0892558215883449,0.0618458089393868,0.149851161385905,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8405,12,990758,-0.0712760001471034,0.0616632353408774,0.248507327556638,YLR428C,YLR428C,SGDID:S000004420,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF CRN1""",Dubious ORF
8407,12,993259,-0.0735380024725942,0.0610473426944744,0.229162403720644,YLR429W,CRN1,SGDID:S000004421,Close to 3'-UTR,Close to 3'-UTR,"""Coronin; cortical actin cytoskeletal component that associates with the Arp2p/Arp3p complex to regulate its activity; plays a role in regulation of actin patch assembly""",Verified ORF
8408,12,994340,-0.0594497042940758,0.0609672385338955,0.330173921065389,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8409,12,994744,-0.0778825079886447,0.0603243867005967,0.197527108143108,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8410,12,997999,-0.0864555645860789,0.0602071663014007,0.151897001409073,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8418,13,13831,0.0364801841341347,0.0628350003886355,0.561900003921249,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8419,13,13907,0.0349167509184629,0.0628746967675344,0.579014779132047,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8420,13,13915,0.0405859438359673,0.0627460720491228,0.518163339972903,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8435,13,29394,0.191558677531455,0.0673163131405347,0.0046908496644435,YML120C,NDI1,SGDID:S000004589,CDS,CDS,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8436,13,29853,0.211750406322081,0.0678727065173545,0.0019586100627822,YML120C,NDI1,SGDID:S000004589,Close to 3'-UTR,Close to 3'-UTR,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8437,13,29994,0.192495919220951,0.067786530037769,0.0047766673559202,YML120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8438,13,31587,0.131015458350173,0.0674784032805044,0.052982032278024,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8439,13,31591,0.142050183037983,0.069435720120137,0.0415187534193691,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8440,13,32245,0.140239473428115,0.0697318374030259,0.0450720167984183,YML118W_NFR/NDR,,,Promoter,Promoter,,Promoter
8441,13,32516,0.166889014021358,0.0704537601772964,0.0183849554461907,YML118W,NGL3,SGDID:S000004587,CDS,CDS,"""3'-5' exonuclease specific for poly-A RNAs; has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; similar to Ngl1p; NGL3 has a paralog ; NGL2 ; that arose from the whole genome duplication""",Verified ORF
8444,13,34097,0.176602842827665,0.0697558484833695,0.0117833932003359,YML117W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8445,13,43096,0.204637145775023,0.0747211047906786,0.0064815220598889,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8446,13,43166,0.200061340863174,0.0740166791342812,0.0072055650497054,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8447,13,43354,0.225477203247054,0.0738094179701938,0.002422906220186,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8449,13,44607,0.235477504754391,0.0749985732823617,0.0018334583815918,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
8450,13,44612,0.235477504754391,0.0749985732823617,0.0018334583815918,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
