SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8382,12,972944,-0.0473856287097618,0.0551077721534052,0.390443205729999,YLR423C,ATG17,SGDID:S000004415,CDS,CDS,"""Scaffold protein responsible for phagophore assembly site organization; regulatory subunit of an autophagy-specific complex that includes Atg1p and Atg13p; stimulates Atg1p kinase activity; human ortholog RB1CC1/FIP200 interacts with p53 ; which inhibits autophagy in human cells""",Verified ORF
8383,12,972987,-0.0793299461624777,0.0566170238114965,0.162042445073601,YLR423C,ATG17,SGDID:S000004415,CDS,CDS,"""Scaffold protein responsible for phagophore assembly site organization; regulatory subunit of an autophagy-specific complex that includes Atg1p and Atg13p; stimulates Atg1p kinase activity; human ortholog RB1CC1/FIP200 interacts with p53 ; which inhibits autophagy in human cells""",Verified ORF
8384,12,974822,-0.0710518558583055,0.0568187200971272,0.211944926458151,YLR424W,SPP382,SGDID:S000004416,CDS,CDS,"""Essential protein that forms a dimer with Ntr2p; also forms a trimer ; with Ntr2p and Prp43p ; that is involved in spliceosome disassembly; found also in a multisubunit complex with the splicing factor Clf1p; suppressor of prp38-1 mutation""",Verified ORF
8393,12,982986,-0.077997831706335,0.0563478520563174,0.167165512424034,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8394,12,983190,-0.08879490005321,0.0561639055924574,0.114774555215591,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8395,12,985083,-0.0641377204031897,0.0560378696749125,0.253174202922639,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8396,12,986295,-0.0326253002452535,0.0569861932599218,0.567339358571633,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8397,12,986346,-0.0657526755660616,0.0566849928171577,0.246846510561064,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8398,12,986367,-0.0390700887667994,0.0563859781509167,0.48882519138248,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8399,12,986469,-0.0559571609058329,0.0560251967734638,0.31858270526779,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8400,12,986654,-0.0484291850638707,0.0574034923022664,0.399429252814977,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8401,12,987115,-0.106247976992202,0.0558088335162772,0.0577512645699218,YLR426W,TDA5,SGDID:S000004418,CDS,CDS,"""Putative protein of unknown function; detected in highly purified mitochondria in high-throughput studies; proposed to be involved in resistance to mechlorethamine and streptozotocin; null mutant sensitive to expression of top1-T722A allele""",Uncharacterized ORF
8403,12,987160,-0.0514359415059624,0.0577682428809127,0.373865948721119,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8404,12,987293,-0.0236574796720181,0.056849533125435,0.677558969318589,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8405,12,990758,-0.0504278382359908,0.056572330038117,0.373328772475071,YLR428C,YLR428C,SGDID:S000004420,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF CRN1""",Dubious ORF
8407,12,993259,-0.0470547433327608,0.0560234289665521,0.40152628726727,YLR429W,CRN1,SGDID:S000004421,Close to 3'-UTR,Close to 3'-UTR,"""Coronin; cortical actin cytoskeletal component that associates with the Arp2p/Arp3p complex to regulate its activity; plays a role in regulation of actin patch assembly""",Verified ORF
8408,12,994340,-0.0487815718612357,0.0559060030567516,0.383493833894263,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8409,12,994744,-0.0493262115099271,0.0553699160336111,0.373617175339104,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8410,12,997999,-0.0286098347138948,0.0553342720734259,0.605454521953039,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8418,13,13831,-0.0213593883747611,0.0576195684962819,0.711085737854083,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8419,13,13907,0.0012223047791164,0.057664815440048,0.983100709221487,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8420,13,13915,-0.0152639927409393,0.0575501078443952,0.79098740008916,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8435,13,29394,0.013762515635527,0.0624109918612297,0.825598124055297,YML120C,NDI1,SGDID:S000004589,CDS,CDS,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8436,13,29853,-0.0130466145997419,0.0630697095262569,0.836238286050846,YML120C,NDI1,SGDID:S000004589,Close to 3'-UTR,Close to 3'-UTR,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8437,13,29994,-0.0130786427462759,0.0628444917355192,0.835262159418982,YML120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8438,13,31587,-0.0386272682901856,0.062155515514196,0.534697045375708,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8439,13,31591,-0.0405613446561155,0.0639942553386224,0.526603618838757,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8440,13,32245,-0.0194769507826722,0.064282712085782,0.762076764828486,YML118W_NFR/NDR,,,Promoter,Promoter,,Promoter
8441,13,32516,-0.0433393660537806,0.0650581209630111,0.505741505809754,YML118W,NGL3,SGDID:S000004587,CDS,CDS,"""3'-5' exonuclease specific for poly-A RNAs; has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; similar to Ngl1p; NGL3 has a paralog ; NGL2 ; that arose from the whole genome duplication""",Verified ORF
8444,13,34097,-0.0102335269968865,0.0645235590677066,0.874073618125915,YML117W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8445,13,43096,-0.0152821558387588,0.0692188616957429,0.825391203133375,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8446,13,43166,-0.0044716662790182,0.0685521209178182,0.948027667550518,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8447,13,43354,-0.0290715151743415,0.0685350693206783,0.671689637158398,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8449,13,44607,-0.0070052299553067,0.0697065345356385,0.920007586707586,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
8450,13,44612,-0.0070052299553067,0.0697065345356385,0.920007586707586,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
8451,13,45801,0.0067534504246733,0.0713503958190857,0.924645029888063,YML112W,CTK3,SGDID:S000004580,CDS,CDS,"""Gamma subunit of C-terminal domain kinase I; CTDK-I phosphorylates RNA polymerase II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and also phosphorylates ribosomal protein Rps2p to increase translational fidelity; protein abundance increases in response to DNA replication stress""",Verified ORF
8452,13,46481,0.0139809595528284,0.0727581277660067,0.847729977754541,YML111W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8455,13,50766,-0.0576694569765284,0.0726971626245565,0.428145565440514,YML110C,COQ5,SGDID:S000004578,CDS,CDS,"""2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase; involved in ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes; respiratory defect of the null mutant is partially complemented by human COQ5""",Verified ORF
8457,13,55098,0.186841282843531,0.0923784326235925,0.0438717239369001,YML108W,YML108W,SGDID:S000004576,CDS,CDS,"""Protein of unknown function; structure defines a new subfamily of the split beta-alpha-beta sandwiches; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YML108W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8458,13,56990,0.249898655302022,0.109346238940144,0.022882423752174,YML106W,URA5,SGDID:S000004574,CDS,CDS,"""Major orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in de novo biosynthesis of pyrimidines ; converting orotate into orotidine-5'-phosphate; URA5 has a paralog ; URA10 ; that arose from the whole genome duplication""",Verified ORF
8462,13,60048,0.306568265684046,0.0982953483644311,0.001964884451156,YML104C,MDM1,SGDID:S000004572,CDS,CDS,"""PtdIns-3-P binding protein that tethers the ER to vacuoles at NVJs; anchored in the ER membrane at nucleus-vacuole junctions and binds phosphatidylinositol 3-phosphate (PtdIns-3-P) in the vacuolar membrane via its Phox homology (PX) domain; expressed predominantly in late G1 to early S phase of the cell cycle; mutation affects nuclear and mitochondrial transmission to daughter buds; similar to 4 human genes ; one of which (SNX14) is associated with neurological disease""",Verified ORF
8463,13,61764,0.224428420597857,0.100209992095204,0.0257402506374709,YML104C,MDM1,SGDID:S000004572,CDS,CDS,"""PtdIns-3-P binding protein that tethers the ER to vacuoles at NVJs; anchored in the ER membrane at nucleus-vacuole junctions and binds phosphatidylinositol 3-phosphate (PtdIns-3-P) in the vacuolar membrane via its Phox homology (PX) domain; expressed predominantly in late G1 to early S phase of the cell cycle; mutation affects nuclear and mitochondrial transmission to daughter buds; similar to 4 human genes ; one of which (SNX14) is associated with neurological disease""",Verified ORF
8464,13,63599,0.177680345332554,0.0962862485897521,0.0658262305243707,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8466,13,65881,0.182436829032454,0.0912318984096206,0.0462981123599039,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8467,13,65927,0.0165195228391539,0.0979348037931041,0.866145922033128,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8468,13,66821,0.174283900346861,0.0887905404574894,0.0504467214033898,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8469,13,67103,0.0986036915566633,0.0862917975022242,0.253946948028457,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8470,13,68113,0.117800613607464,0.0850565032156783,0.166936613090112,YML102W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8471,13,69500,0.170106456047899,0.0804924466617719,0.0352745022108505,YML102W,CAC2,SGDID:S000004570,CDS,CDS,"""Subunit of chromatin assembly factor I (CAF-1) ; with Rlf2p and Msi1p; chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres ; mating type loci ; and rDNA; maintenance of kinetochore structure ; deactivation of the DNA damage checkpoint after DNA repair ; chromatin dynamics during transcription; and repression of divergent transcription; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8472,13,70163,0.188890239568016,0.0811234032753136,0.020453447567988,YML100W-A,YML100W-A,SGDID:S000028688,CDS,CDS,"""Putative protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
8473,13,70356,0.158340431352302,0.080443290430976,0.049810124008498,YML100W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8474,13,70380,0.164670500990995,0.0805244639996948,0.0415984922231561,YML100W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8475,13,71887,0.13453924239054,0.0811856288123289,0.0983714259317561,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8476,13,72027,0.163213585291201,0.0809171865680226,0.0444474502688741,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8477,13,73225,0.118815919321245,0.0771105377223855,0.124248748992803,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8478,13,73814,0.144445771958889,0.0758855269856056,0.0577924478428747,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8480,13,75198,0.0860382071115495,0.0728672855243923,0.238496145726044,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8481,13,75558,0.0537911442132746,0.0737510160863084,0.466264285469727,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8482,13,75773,0.0566792344474418,0.0725877030046382,0.435421115057391,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8483,13,75864,0.125052928797063,0.0717244080280794,0.0821134465488262,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8484,13,76087,0.111708694844745,0.0713070644649542,0.11810730420942,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8485,13,76765,0.117523140496691,0.0690399660666515,0.0895892768959511,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8486,13,77019,0.0942081114883413,0.0704600588799469,0.182069649153172,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8487,13,77330,0.0761903891052125,0.0696267745219659,0.274583325989218,YML098W,TAF13,SGDID:S000004564,CDS,CDS,"""TFIID subunit (19 kDa); involved in RNA polymerase II transcription initiation ; similar to histone H4 with atypical histone fold motif of Spt3-like transcription factors""",Verified ORF
8488,13,78550,0.124610931167448,0.0681742978381126,0.0684192152393714,YML097C,VPS9,SGDID:S000004563,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) and ubiquitin receptor; involved in vesicle-mediated vacuolar transport ; including Golgi-endosome trafficking and sorting through the multivesicular body (MVB); stimulates the intrinsic guanine nucleotide exchange activity of Rab family members (Vps21p/Ypt52p/Ypt53p); partially redundant with GEF MUK1; required for localization of the CORVET complex to endosomes; similar to mammalian ras inhibitors; contains a Ub-interacting CUE domain""",Verified ORF
8489,13,80145,0.0017330631457577,0.0697074706555588,0.980179131300189,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8490,13,80160,-0.0040620705452489,0.0696709056681292,0.953539722218741,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8491,13,80220,0.0257370908068548,0.0696224154493172,0.711852487722972,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8492,13,80254,0.0196277008327979,0.069314876909679,0.777214642436062,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8493,13,80292,0.0247643025757744,0.0689676986823402,0.719756630283225,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8494,13,80310,0.02466164306799,0.0693103208332707,0.722191748250376,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8495,13,80397,0.0243369549652606,0.0693455279111606,0.72583367831266,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8496,13,80408,0.0171400595741948,0.0697387996491809,0.8059991788062,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8497,13,80527,0.0453274951997926,0.0695596504322437,0.515060750254658,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8498,13,80679,0.0076438859499869,0.0704250979874821,0.913629631496495,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8499,13,80821,0.0096315777514473,0.069705646665708,0.890180897868874,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8500,13,81047,0.0142417824583578,0.0691882792094839,0.837033796198126,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8501,13,81072,0.0252113593971499,0.0689672398403712,0.714915673863682,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8502,13,81354,0.0071575619399526,0.0687698886035693,0.917165063055438,YML096W,YML096W,SGDID:S000004562,CDS,CDS,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",Uncharacterized ORF
8503,13,82403,0.0448002024599061,0.0658643124442026,0.496830433845411,YML094C-A,YML094C-A,SGDID:S000004561,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene GIM5/YML094W; deletion confers sensitivity to GSAO""",Dubious ORF
8504,13,82881,0.0083631389521112,0.0658842551464013,0.899062664457848,YML093W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8505,13,84172,0.0712059706756119,0.0680926854534141,0.296405260227397,YML093W,UTP14,SGDID:S000004558,CDS,CDS,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
8506,13,87424,0.0182516984533754,0.0645438565494687,0.777511387515698,YML091C,RPM2,SGDID:S000004556,CDS,CDS,"""Protein subunit of mitochondrial RNase P; has roles in nuclear transcription ; cytoplasmic and mitochondrial RNA processing ; and mitochondrial translation; distributed to mitochondria ; cytoplasmic processing bodies ; and the nucleus""",Verified ORF
8507,13,88311,-0.0298664681023464,0.0640480421743161,0.641278728954404,YML091C,RPM2,SGDID:S000004556,CDS,CDS,"""Protein subunit of mitochondrial RNase P; has roles in nuclear transcription ; cytoplasmic and mitochondrial RNA processing ; and mitochondrial translation; distributed to mitochondria ; cytoplasmic processing bodies ; and the nucleus""",Verified ORF
8512,13,89691,-0.0008056274933716,0.0656107271559814,0.990210038775029,YML091C,RPM2,SGDID:S000004556,CDS,CDS,"""Protein subunit of mitochondrial RNase P; has roles in nuclear transcription ; cytoplasmic and mitochondrial RNA processing ; and mitochondrial translation; distributed to mitochondria ; cytoplasmic processing bodies ; and the nucleus""",Verified ORF
8513,13,91960,-0.074380845655285,0.0662983354156472,0.262662751516509,YML088W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
