SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8137,12,681175,-0.0175137886721172,0.165984794894509,0.916027562785901,YLR269C,YLR269C,SGDID:S000004259,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8138,12,683001,-0.0378318939126093,0.164280664021316,0.818001246453245,YLR271W,CMG1,SGDID:S000004261,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
8139,12,683571,0.0324907037780294,0.166976219748024,0.845831489209839,YLR271W,CMG1,SGDID:S000004261,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
8147,12,695501,0.009375083122285,0.166881790793465,0.955231800435808,YLR276C,DBP9,SGDID:S000004266,CDS,CDS,"""DEAD-box protein required for 27S rRNA processing; exhibits DNA ; RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",Verified ORF
8149,12,702459,0.108161571176428,0.164537818629504,0.511373981033348,YLR278C,YLR278C,SGDID:S000004268,CDS,CDS,"""Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene""",Uncharacterized ORF
8150,12,702677,0.0940420472162019,0.164866637303096,0.568760610862244,YLR278C,YLR278C,SGDID:S000004268,CDS,CDS,"""Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene""",Uncharacterized ORF
8151,12,703407,-0.0608546689078508,0.164094309360917,0.71097037199597,YLR278C,YLR278C,SGDID:S000004268,CDS,CDS,"""Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene""",Uncharacterized ORF
8153,12,705727,-0.0863009821743326,0.164528462569508,0.600235520206886,YLR283W,YLR283W,SGDID:S000004273,CDS,CDS,"""Regulator of mitochondrial proline metabolism; tethered with Fmp32p to inner mitochondrial membrane in large hetero-oligomeric complex ; abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization ; and can be functionally complemented by expression of human homolog MCUR1""",Uncharacterized ORF
8154,12,708038,0.103828600262713,0.166327829420106,0.532872739701116,YLR285W,NNT1,SGDID:S000004275,CDS,CDS,"""S-adenosylmethionine-dependent methyltransferase; novel N-terminal protein methyltransferase that trimethylates the N-terminal glycine residue (G2) and also dimethylates lysine (K3) on elongation factor eEF1A (Tef1p/Tef2p); has a role in rDNA silencing and in lifespan determination""",Verified ORF
8156,12,714326,0.101305769623743,0.16550414082717,0.540862915131062,YLR288C,MEC3,SGDID:S000004279,CDS,CDS,"""DNA damage and meiotic pachytene checkpoint protein; subunit of a heterotrimeric complex (Rad17p-Mec3p-Ddc1p) that forms a sliding clamp ; loaded onto partial duplex DNA by a clamp loader complex; homolog of human and S. pombe Hus1""",Verified ORF
8157,12,714987,0.138269027972649,0.163842849221063,0.399289827727124,YLR289W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8158,12,715889,0.149938184993086,0.163923025402287,0.360980578453653,YLR289W,GUF1,SGDID:S000004280,CDS,CDS,"""Mitochondrial matrix GTPase; associates with mitochondrial ribosomes; important for translation under temperature and nutrient stress; may have a role in translational fidelity; similar to bacterial LepA elongation factor""",Verified ORF
8165,12,723591,0.15085657105125,0.164277227333144,0.359086315712304,YLR297W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8166,12,724118,-0.22416330690471,0.163745533428791,0.171877980346761,YLR297W,YLR297W,SGDID:S000004288,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8167,12,724131,-0.0295006960110678,0.164000528614496,0.857348645880865,YLR297W,YLR297W,SGDID:S000004288,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8169,12,724833,-0.0932410340415775,0.164163243714949,0.570411309262594,YLR298C,YHC1,SGDID:S000004289,CDS,CDS,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8170,12,725191,-0.0550740110925065,0.167132329003258,0.741955560176873,YLR298C,YHC1,SGDID:S000004289,CDS,CDS,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8171,12,727931,-0.0550740110925065,0.167132329003258,0.741955560176873,YLR299W,ECM38,SGDID:S000004290,CDS,CDS,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8172,12,728083,-0.0360994358073077,0.166152826316596,0.828126218478881,YLR299W,ECM38,SGDID:S000004290,Close to 3'-UTR,Close to 3'-UTR,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8173,12,728585,-0.0360994358073077,0.166152826316596,0.828126218478881,YLR300W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8174,12,732202,-0.0655486708059861,0.1646685391553,0.690823403387853,YLR302C,YLR302C,SGDID:S000004293,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
8175,12,732854,-0.101822325157778,0.16557947473096,0.538987020739042,YLR303W,MET17,SGDID:S000004294,CDS,CDS,"""O-acetyl homoserine-O-acetyl serine sulfhydrylase; required for methionine and cysteine biosynthesis""",Verified ORF
8176,12,736985,-0.015519166946664,0.164948454186155,0.925095055697931,YLR304C,ACO1,SGDID:S000004295,CDS,CDS,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8177,12,737369,-0.0968667960239318,0.165587897247558,0.558930068685764,YLR304C,ACO1,SGDID:S000004295,CDS,CDS,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8178,12,737776,-0.0571275052702019,0.16398764601667,0.727773981937448,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8179,12,737804,-0.0266736730684777,0.164022669682657,0.870909218273943,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8180,12,738039,-0.0819743111921251,0.163527110004031,0.616480335207827,CUT271_NFR/NDR,,,Promoter,Promoter,,Promoter
8181,12,740250,-0.0545884458737927,0.164146100774495,0.739663756331294,YLR305C,STT4,SGDID:S000004296,CDS,CDS,"""Phosphatidylinositol-4-kinase; functions in the Pkc1p protein kinase pathway; required for normal vacuole morphology ; cell wall integrity ; and actin cytoskeleton organization; required for autophagosomevacuole fusion during autophagy and for lipophagy in both stationary phase cells and during nitrogen starvation; localizes to the plasma membrane and mitochondria in HTP studies""",Verified ORF
8182,12,745383,-0.0436266927165669,0.163944901148435,0.790313069159877,YLR307W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8183,12,745735,-0.0511190710821411,0.164576639299609,0.756280805853096,YLR307W,CDA1,SGDID:S000004298,CDS,CDS,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8184,12,746392,-0.0512502701380577,0.164037303007497,0.754897789568689,YLR307W,CDA1,SGDID:S000004298,CDS,CDS,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8186,12,749514,-0.140551697726338,0.165724561354895,0.396954636984129,YLR309C,IMH1,SGDID:S000004300,CDS,CDS,"""Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi ; contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi""",Verified ORF
8187,12,754317,-0.0744038150539607,0.167524970351498,0.657216638483147,YLR310C,CDC25,SGDID:S000004301,CDS,CDS,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
8188,12,754859,-0.132277841618876,0.166766812329821,0.428199680328856,YLR310C,CDC25,SGDID:S000004301,CDS,CDS,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
8189,12,759605,-0.239775054840869,0.163974841645615,0.144557655551622,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8190,12,759848,-0.14644204102613,0.164162893459284,0.372972061670045,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8191,12,760199,-0.199234798835294,0.16326447544446,0.223158414951403,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8192,12,761323,-0.206237825402272,0.165753644958272,0.214235637475481,YLR313C,SPH1,SGDID:S000004305,CDS,CDS,"""Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner ; interacts with MAPKKs Mkk1p ; Mkk2p ; and Ste7p; SPH1 has a paralog ; SPA2 ; that arose from the whole genome duplication""",Verified ORF
8193,12,762125,-0.137718590863157,0.163619878867281,0.400526636487803,YLR313C,SPH1,SGDID:S000004305,CDS,CDS,"""Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner ; interacts with MAPKKs Mkk1p ; Mkk2p ; and Ste7p; SPH1 has a paralog ; SPA2 ; that arose from the whole genome duplication""",Verified ORF
8194,12,764143,-0.12118536423796,0.165018942437517,0.463209299286393,YLR315W_NFR/NDR,,,Promoter,Promoter,,Promoter
8195,12,764529,-0.164692663891472,0.166323176043158,0.322756213329517,YLR315W_NFR/NDR,,,Promoter,Promoter,,Promoter
8196,12,767196,-0.152921300626018,0.164244306017521,0.352458843851228,YLR318W,EST2,SGDID:S000004310,CDS,CDS,"""Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity ; involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia""",Verified ORF
8200,12,768577,-0.157265446047469,0.166926320804643,0.346772990227997,YLR318W,EST2,SGDID:S000004310,CDS,CDS,"""Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity ; involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia""",Verified ORF
8201,12,771718,-0.157265446047469,0.166926320804643,0.346772990227997,YLR320W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8202,12,772090,-0.237130164178218,0.165224254585094,0.152114992689375,YLR320W,MMS22,SGDID:S000004312,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of replication fork ; such as fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; Rtt101p-Mms22p ligase associates with replisome complex during S phase via Ctf4p; required for accurate meiotic chromosome segregation""",Verified ORF
8203,12,773247,-0.14307425180097,0.164719166668391,0.38565881328421,YLR320W,MMS22,SGDID:S000004312,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of replication fork ; such as fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; Rtt101p-Mms22p ligase associates with replisome complex during S phase via Ctf4p; required for accurate meiotic chromosome segregation""",Verified ORF
8206,12,783721,-0.124838587514265,0.164131175974637,0.447402247250034,YLR326W,YLR326W,SGDID:S000004318,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; predicted to be palmitoylated""",Uncharacterized ORF
8208,12,791308,-0.106672796059271,0.164347810859523,0.5167169126255,YLR332W,MID2,SGDID:S000004324,CDS,CDS,"""O-glycosylated plasma membrane protein; acts as a sensor for cell wall integrity signaling and activates the pathway; interacts with Rom2p ; a guanine nucleotide exchange factor for Rho1p ; and with cell integrity pathway protein Zeo1p; MID2 has a paralog ; MTL1 ; that arose from the whole genome duplication""",Verified ORF
8212,12,793293,-0.091617031686542,0.16678939857512,0.583148478470494,L:791807-793551,,,Intergenic region,Intergenic region,between YLR332W and YLRWsigma4,Intergenic region
8213,12,793991,-0.0257357921592796,0.164314697429152,0.875629923824933,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8214,12,793992,0.0499887747987605,0.165570573811878,0.762892193169321,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8215,12,794006,0.00992185582843,0.164985336874259,0.952079912778242,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8216,12,794008,0.0200738255637265,0.165364545286519,0.903450137245666,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8220,12,797168,-0.0043991948307129,0.165154059472294,0.978764380697419,YLR335W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8224,12,798846,0.0141572511294054,0.164980497944228,0.931664783910751,YLR335W,NUP2,SGDID:S000004327,CDS,CDS,"""Nucleoporin involved in nucleocytoplasmic transport; binds to either the nucleoplasmic or cytoplasmic faces of the nuclear pore complex depending on Ran-GTP levels; also has a role in chromatin organization""",Verified ORF
8226,12,800855,0.0016924327670851,0.164536169097485,0.99179884818,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8227,12,801096,0.0118923502983015,0.164289175422698,0.942335169484069,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8228,12,801531,0.0231712321172253,0.164264896923185,0.88790288081709,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8229,12,803026,-0.130371442986175,0.16423395794627,0.427836198010202,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8230,12,803607,-0.0708343078103464,0.163937452137417,0.665946132564786,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8231,12,804626,0.0513713416644785,0.164892218066467,0.755570272660061,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8232,12,804630,0.0454713545009853,0.165127214926067,0.783191834344523,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8233,12,804633,0.047170542572251,0.165440818662034,0.775719156250479,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8234,12,805260,0.104186109471975,0.164755659463335,0.527556195272497,YLR337C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8235,12,806743,0.0325396934118466,0.163707656730778,0.842559376055756,YLR340W,RPP0,SGDID:S000004332,CDS,CDS,"""Conserved ribosomal protein P0 of the ribosomal stalk; involved in interaction between translational elongation factors and the ribosome; phosphorylated on serine 302; homologous to mammalian ribosomal protein LP0 and bacterial L10""",Verified ORF
8236,12,807037,0.156001806156678,0.164643672089373,0.344026265698266,YLR339C,YLR339C,SGDID:S000004331,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the essential gene RPP0""",Dubious ORF
8238,12,807547,0.156001806156678,0.164643672089373,0.344026265698266,YLR341W,SPO77,SGDID:S000004333,CDS,CDS,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation and for timely prospore membrane closure along with SPS1; required with Sps1p for phosphorylation and turnover of Ssp1p; dispensable for both nuclear divisions during meiosis""",Verified ORF
8240,12,811797,0.149054849904911,0.163980015167012,0.363979908176436,YLR342W,FKS1,SGDID:S000004334,CDS,CDS,"""Catalytic subunit of 1,3-beta-D-glucan synthase; functionally redundant with alternate catalytic subunit Gsc2p; binds to regulatory subunit Rho1p; involved in cell wall synthesis and maintenance; localizes to sites of cell wall remodeling; FKS1 has a paralog ; GSC2 ; that arose from the whole genome duplication""",Verified ORF
8245,12,824912,0.160423436356414,0.164098417045189,0.328939197575592,YLR347C,KAP95,SGDID:S000004339,CDS,CDS,"""Karyopherin beta; forms a complex with Srp1p/Kap60p; interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex; regulates PC biosynthesis; GDP-to-GTP exchange factor for Gsp1p""",Verified ORF
8246,12,825661,0.135380238213017,0.164441335381667,0.410908155168564,YLR347C,KAP95,SGDID:S000004339,CDS,CDS,"""Karyopherin beta; forms a complex with Srp1p/Kap60p; interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex; regulates PC biosynthesis; GDP-to-GTP exchange factor for Gsp1p""",Verified ORF
8250,12,828754,0.113204662524202,0.16627387831608,0.496423812846375,YLR350W,ORM2,SGDID:S000004342,CDS,CDS,"""Protein that mediates sphingolipid homeostasis; evolutionarily conserved ; required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control; protein abundance increases in response to DNA replication stress; ORM2 has a paralog ; ORM1 ; that arose from the whole genome duplication""",Verified ORF
8254,12,829553,0.0713217650925542,0.166600541102806,0.668839066912409,YLR351C,NIT3,SGDID:S000004343,CDS,CDS,"""Nit protein; one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member""",Verified ORF
8255,12,829993,0.0647685859832619,0.16401466531337,0.69315881238902,YLR351C,NIT3,SGDID:S000004343,CDS,CDS,"""Nit protein; one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member""",Verified ORF
8256,12,831532,0.0355442693721479,0.165042760019369,0.829607909585871,YLR352W,LUG1,SGDID:S000004344,CDS,CDS,"""Protein of unknown function with similarity to F-box proteins; interacts with the core SCF ubiquitin ligase complex subunits Skp1p and Cdc53p; LUG1 deletion prevents cells containing the [URE3] prion or lacking Ure2p from growing on glycerol""",Verified ORF
8257,12,832184,0.127948399118604,0.165207747536356,0.439171479578639,YLR352W,LUG1,SGDID:S000004344,CDS,CDS,"""Protein of unknown function with similarity to F-box proteins; interacts with the core SCF ubiquitin ligase complex subunits Skp1p and Cdc53p; LUG1 deletion prevents cells containing the [URE3] prion or lacking Ure2p from growing on glycerol""",Verified ORF
8258,12,836320,0.153011361883438,0.164464561123342,0.35282016572992,YLR353W,BUD8,SGDID:S000004345,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern ; and bud at the proximal pole; BUD8 has a paralog ; BUD9 ; that arose from the whole genome duplication""",Verified ORF
8259,12,836321,0.167958778029657,0.164811335215326,0.308854731837703,YLR353W,BUD8,SGDID:S000004345,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern ; and bud at the proximal pole; BUD8 has a paralog ; BUD9 ; that arose from the whole genome duplication""",Verified ORF
8260,12,837460,0.16573364234626,0.165376900537796,0.31695416146705,YLR354C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8261,12,838168,0.187079928087496,0.164551918377063,0.256349090250936,YLR355C,ILV5,SGDID:S000004347,CDS,CDS,"""Acetohydroxyacid reductoisomerase and mtDNA binding protein; involved in branched-chain amino acid biosynthesis and maintenance of wild-type mitochondrial DNA; found in mitochondrial nucleoids""",Verified ORF
8262,12,840314,0.057722572035181,0.165088547785634,0.726812786670976,YLR356W,ATG33,SGDID:S000004348,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi ; but not in higher eukaryotes; ATG33 has a paralog ; SCM4 ; that arose from the whole genome duplication""",Verified ORF
8263,12,840557,0.0763269408681327,0.16421537215988,0.642362838280887,YLR356W,ATG33,SGDID:S000004348,CDS,CDS,"""Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi ; but not in higher eukaryotes; ATG33 has a paralog ; SCM4 ; that arose from the whole genome duplication""",Verified ORF
8264,12,842368,0.128435980474134,0.166532134387466,0.441081553193193,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8265,12,843076,0.0207408282986314,0.16611304947117,0.90070568316142,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8266,12,843963,0.0503996787807314,0.165766953917276,0.76127704438038,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8268,12,846897,0.0665251465290437,0.164944219023845,0.686957705854464,YLR360W,VPS38,SGDID:S000004352,CDS,CDS,"""Part of a Vps34p phosphatidylinositol 3-kinase complex; functions in carboxypeptidase Y (CPY) sorting; binds Vps30p and Vps34p to promote production of phosphatidylinositol 3-phosphate (PtdIns3P) which stimulates kinase activity; required for overflow degradation of misfolded proteins when ERAD is saturated""",Verified ORF
8270,12,853997,0.0341872352980168,0.164912764795117,0.835891230926906,YLR363C,NMD4,SGDID:S000004355,Close to 3'-UTR,Close to 3'-UTR,"""Protein that may be involved in nonsense-mediated mRNA decay; interacts with Nam7p ; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
8271,12,854833,-0.103031348313887,0.165185278546689,0.533206419301388,YLR364W,GRX8,SGDID:S000004356,Close to 3'-UTR,Close to 3'-UTR,"""Glutaredoxin that employs a dithiol mechanism of catalysis; monomeric; activity is low and null mutation does not affect sensitivity to oxidative stress; GFP-fusion protein localizes to the cytoplasm; expression strongly induced by arsenic""",Verified ORF
8272,12,859419,-0.0439363551767507,0.166159628561224,0.791608641267396,YLR369W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8273,12,860244,-0.037346435092372,0.166342687854242,0.822486463991569,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8274,12,860259,-0.0111782857557783,0.165520130552932,0.94619459377745,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8275,12,860877,-0.0251074827443498,0.166711990545783,0.880374172722206,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8276,12,862519,-0.0584594937999898,0.168341869396426,0.728598054222042,YLR371W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8277,12,862720,0.0073971680325335,0.167388884610632,0.964776734201709,YLR371W,ROM2,SGDID:S000004363,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1 ; which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog ; ROM1 ; that arose from the whole genome duplication""",Verified ORF
8278,12,863920,-0.0205469857552029,0.166075371674585,0.901606719544687,YLR371W,ROM2,SGDID:S000004363,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1 ; which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog ; ROM1 ; that arose from the whole genome duplication""",Verified ORF
