SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8969,13,649905,-0.0063023705455607,0.081581051674695,0.938466149128958,YMR193W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8970,13,650533,-0.0226751490846431,0.081306578705295,0.780496728628953,YMR193W,MRPL24,SGDID:S000004806,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; two mitochondrial ribosomal proteins ; YmL14 and YmL24 ; have been assigned to the same gene""",Verified ORF
8973,13,653186,-0.0115683404647606,0.0799925422640196,0.88509522329716,YMR194C-B,CMC4,SGDID:S000028514,Close to 3'-UTR,Close to 3'-UTR,"""Protein that localizes to the mitochondrial intermembrane space; localizes via the Mia40p-Erv1p system; contains twin cysteine-x(9)-cysteine motifs""",Verified ORF
8974,13,654641,-0.0322167399626654,0.0797604502518174,0.686517066638645,YMR195W,ICY1,SGDID:S000004808,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for viability in rich media of cells lacking mitochondrial DNA; mutants have an invasive growth defect with elongated morphology; induced by amino acid starvation; ICY1 has a paralog ; ATG41 ; that arose from the whole genome duplication""",Verified ORF
8976,13,658665,-0.0485240168449391,0.0800445411247074,0.544763147421276,YMR197C,VTI1,SGDID:S000004810,CDS,CDS,"""Protein involved in cis-Golgi membrane traffic; v-SNARE that interacts with two t-SNARES ; Sed5p and Pep12p; required for multiple vacuolar sorting pathways; human homolog VTI1A can complement yeast null mutant""",Verified ORF
8977,13,659142,-0.0220131061098363,0.0796838352667145,0.782513418629395,YMR197C,VTI1,SGDID:S000004810,CDS,CDS,"""Protein involved in cis-Golgi membrane traffic; v-SNARE that interacts with two t-SNARES ; Sed5p and Pep12p; required for multiple vacuolar sorting pathways; human homolog VTI1A can complement yeast null mutant""",Verified ORF
8978,13,659245,-0.0303506828166977,0.0796228192375263,0.703298475179037,YMR198W_NFR/NDR,,,Promoter,Promoter,,Promoter
8979,13,659356,-0.0477342091804542,0.0799359429394722,0.550786213891414,YMR198W_NFR/NDR,,,Promoter,Promoter,,Promoter
8980,13,660071,-0.0560294108157054,0.0801229612321407,0.484829571173679,YMR198W,CIK1,SGDID:S000004811,CDS,CDS,"""Kinesin-associated protein; required for both karyogamy and mitotic spindle organization ; interacts stably and specifically with Kar3p and may function to target this kinesin to a specific cellular role; locus encodes a long and short transcript with differing functions; CIK1 has a paralog ; VIK1 ; that arose from the whole genome duplication""",Verified ORF
8981,13,660769,-0.0732930920595666,0.0797619544554357,0.35877643022491,YMR198W,CIK1,SGDID:S000004811,CDS,CDS,"""Kinesin-associated protein; required for both karyogamy and mitotic spindle organization ; interacts stably and specifically with Kar3p and may function to target this kinesin to a specific cellular role; locus encodes a long and short transcript with differing functions; CIK1 has a paralog ; VIK1 ; that arose from the whole genome duplication""",Verified ORF
8982,13,661828,-0.0720475712120597,0.079438641923503,0.365047300529205,YMR199W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8983,13,661923,-0.0882709983972881,0.0792957699847326,0.266385689275057,YMR199W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8984,13,665524,-0.0563662741745354,0.0799290045204607,0.48114819183112,YMR200W,ROT1,SGDID:S000004813,Close to 3'-UTR,Close to 3'-UTR,"""Molecular chaperone involved in protein folding in ER; mutation causes defects in cell wall synthesis and lysis of autophagic bodies ; suppresses tor2 mutations ; and is synthetically lethal with kar2-1 and with rot2 mutations; involved in N-linked glycosylation and O-mannosylation; transmembrane helix Ser250 is essential for Rot1p to interact with other membrane components and exert its functional role ; avoiding exposure of Ser H-bonding group at lipid-exposed surface""",Verified ORF
8987,13,670426,-0.0865438576180968,0.0809403196397016,0.285696416235981,YMR204C,INP1,SGDID:S000004817,CDS,CDS,"""Peripheral membrane protein of peroxisomes; involved in peroxisomal inheritance; recruitment to peroxisomes is mediated by interaction with Pex3p at the peroxisomal membrane; Inp1p and Pex3p tether peroxisomes to plasma membrane""",Verified ORF
8988,13,676107,0.0313349846627885,0.0791024372982193,0.69224718861582,YMR206W,YMR206W,SGDID:S000004819,CDS,CDS,"""Putative protein of unknown function; not an essential gene; YMR206W has a paralog ; YNR014W ; that arose from the whole genome duplication""",Uncharacterized ORF
8989,13,678117,0.0164083226979143,0.0794620962990888,0.836525313055923,YMR207C,HFA1,SGDID:S000004820,CDS,CDS,"""Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon""",Verified ORF
8990,13,678210,0.0203363501033978,0.0792470861511849,0.797621992381181,YMR207C,HFA1,SGDID:S000004820,CDS,CDS,"""Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon""",Verified ORF
8991,13,678717,0.0182527590128524,0.0794521498208973,0.818432521685163,YMR207C,HFA1,SGDID:S000004820,CDS,CDS,"""Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon""",Verified ORF
8992,13,680954,0.0144950097759053,0.0806013713702969,0.857384686842024,YMR207C,HFA1,SGDID:S000004820,CDS,CDS,"""Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon""",Verified ORF
8993,13,682180,0.0097395620936884,0.079902897427196,0.903053532995905,YMR207C,HFA1,SGDID:S000004820,CDS,CDS,"""Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon""",Verified ORF
8994,13,683807,-0.0058900034935007,0.0792538577213796,0.940799296904572,YMR207C,HFA1,SGDID:S000004820,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon""",Verified ORF
8995,13,685087,-0.0581145604111371,0.0791043109066779,0.463035967324325,YMR208W,ERG12,SGDID:S000004821,CDS,CDS,"""Mevalonate kinase; acts in the biosynthesis of isoprenoids and sterols ; including ergosterol ; from mevalonate; human MVK functionally complements the lethality of the erg12 null mutation""",Verified ORF
8996,13,685205,-0.0748455510109919,0.0792601142774679,0.345660782301927,YMR208W,ERG12,SGDID:S000004821,CDS,CDS,"""Mevalonate kinase; acts in the biosynthesis of isoprenoids and sterols ; including ergosterol ; from mevalonate; human MVK functionally complements the lethality of the erg12 null mutation""",Verified ORF
8997,13,687302,-0.0477151218826268,0.0808363816773409,0.555388721436606,YMR210W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8998,13,687782,-0.0522288282380408,0.0797527363463102,0.512968635246334,YMR210W,MGL2,SGDID:S000004823,CDS,CDS,"""Monoacylglycerol and triacylglycerol lipase; MAG lipase with preference for palmitoyl-MAG; TAG lipase involved in TAG catabolism; minor role in medium-chain fatty acid ethyl ester biosynthesis; contains an alpha/beta hydrolase domain and a typical lipase motif (GXSXG); similar to acyltransferases ; Eeb1p ; Eht1p ; and human ABHD1""",Verified ORF
9001,13,689409,-0.0427214561479831,0.079291872072974,0.590373213209765,YMR211W,DML1,SGDID:S000004824,CDS,CDS,"""Essential protein involved in mtDNA inheritance; may also function in the partitioning of the mitochondrial organelle or in the segregation of chromosomes ; exhibits regions similar to members of a GTPase family""",Verified ORF
9002,13,692065,-0.0663696820225293,0.0793732326542432,0.403623744909158,YMR212C,EFR3,SGDID:S000004825,CDS,CDS,"""Protein required for Stt4-containing PI kinase complex localization; required for Stt4-containing phosphoinositide (PI) kinase patch assembly at plasma membrane; recruited to plasma membrane via conserved basic patch near N-terminus; exhibits synthetic lethal genetic interactions with PHO85; mutations in human homolog EFR3A implicated in autism spectrum disorders""",Verified ORF
9003,13,694397,-0.0651424717688631,0.0790738611498878,0.410599210926439,YMR213W,CEF1,SGDID:S000004826,CDS,CDS,"""Essential splicing factor; associated with Prp19p and the spliceosome ; contains an N-terminal c-Myb DNA binding motif necessary for cell viability but not for Prp19p association ; evolutionarily conserved and homologous to S. pombe Cdc5p""",Verified ORF
9004,13,696701,-0.0008416710199165,0.0804609987383877,0.991659703310711,YMR215W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9005,13,696745,-0.0021246062798683,0.0798151086813065,0.978778581594462,YMR215W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9006,13,696957,-0.0102795406099951,0.0794668992914009,0.897149432325305,YMR215W,GAS3,SGDID:S000004828,CDS,CDS,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9007,13,697086,-0.0425143699636132,0.0793799727889159,0.592585735234242,YMR215W,GAS3,SGDID:S000004828,CDS,CDS,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9008,13,697107,-0.0508836660690347,0.0794982727078525,0.522548787720784,YMR215W,GAS3,SGDID:S000004828,CDS,CDS,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9009,13,697269,-0.0436966645217035,0.0797787460008764,0.584228178578693,YMR215W,GAS3,SGDID:S000004828,CDS,CDS,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9010,13,698336,-0.041695880901723,0.0797843299172735,0.601575322081881,YMR215W,GAS3,SGDID:S000004828,CDS,CDS,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9011,13,698372,-0.0438125000793929,0.0803469765045504,0.585897615887055,YMR215W,GAS3,SGDID:S000004828,Close to 3'-UTR,Close to 3'-UTR,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9013,13,698530,-0.0332131143405265,0.0820385532963002,0.685834725632811,YMR215W,GAS3,SGDID:S000004828,Close to 3'-UTR,Close to 3'-UTR,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9015,13,698569,-0.0087873192809623,0.0820562638824498,0.914779247417514,YMR215W,GAS3,SGDID:S000004828,Close to 3'-UTR,Close to 3'-UTR,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9016,13,698595,-0.0232744076924488,0.0811106325900253,0.774321681742285,YMR215W,GAS3,SGDID:S000004828,Close to 3'-UTR,Close to 3'-UTR,"""Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance ; possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation""",Verified ORF
9020,13,698828,-0.0512468990798275,0.0797322388766328,0.520811693857468,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9021,13,698850,-0.0428517808007179,0.0798010943514414,0.591618080409742,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9023,13,699315,-0.052679176301898,0.079784429004713,0.509511893734329,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9024,13,699415,-0.0481217186259988,0.0802521959685739,0.54913674568363,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9027,13,699680,-0.0466732188784931,0.0807963363860432,0.563858561042754,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9028,13,699822,-0.0466810749908262,0.0799377048121565,0.559614696613637,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9029,13,699971,-0.039700960954509,0.0797508911703408,0.618926435110689,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9030,13,701153,-0.0354526116098198,0.0801840395056585,0.658658293261147,YMR216C,SKY1,SGDID:S000004829,Close to 3'-UTR,Close to 3'-UTR,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9031,13,702308,-0.0401512301619811,0.0798759965448486,0.615510080643912,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9032,13,702551,-0.0498767497516173,0.0795860784526683,0.531259710665412,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9033,13,702563,-0.0417239352105226,0.0797358689760919,0.601109915933179,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9034,13,702605,-0.0345981976065221,0.0800199718040276,0.665736867356081,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9035,13,702665,-0.0459787542934281,0.080151429338232,0.566570915253292,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9036,13,704115,-0.0550438312354785,0.0795764292702073,0.489573999057501,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9037,13,704389,-0.0638854806117875,0.080165225047775,0.426031646026919,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9038,13,704907,-0.0773139295716853,0.0799378841493716,0.334118674264767,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9039,13,705664,-0.0595025187894868,0.0803581707787503,0.459509312100524,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9040,13,706506,-0.0435170586615349,0.0798927661300644,0.586308366623523,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9041,13,706623,-0.0561958809746702,0.0793784985203145,0.479444472239052,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9042,13,707792,-0.0852590230012859,0.0794015770694271,0.28365927401557,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9043,13,708814,-0.0890342739607015,0.0796852449102656,0.264615496380325,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9044,13,709176,-0.113631732005013,0.0794479883002406,0.153525302496497,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9045,13,711296,-0.0699384493872863,0.0794439813693114,0.379269089629487,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9046,13,711505,-0.0628459010174433,0.0795290289177601,0.429926362933548,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9047,13,711844,-0.0719685702702932,0.0795071216668748,0.365985324885494,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9048,13,714847,-0.159633761211431,0.0792669589051607,0.0447809644055602,YMR221C,FMP42,SGDID:S000004834,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; physical interaction with Atg27p suggests a possible role in autophagy""",Uncharacterized ORF
9049,13,716963,-0.0446599994535743,0.0791141371427393,0.572771818645134,YMR223W,UBP8,SGDID:S000004836,CDS,CDS,"""Ubiquitin-specific protease component of the SAGA acetylation complex; required for SAGA (Spt-Ada-Gcn5-Acetyltransferase)-mediated deubiquitination of histone H2B""",Verified ORF
9050,13,718591,-0.0331324677151897,0.0799427551096146,0.678794547222719,YMR224C,MRE11,SGDID:S000004837,CDS,CDS,"""Nuclease subunit of the MRX complex with Rad50p and Xrs2p; complex functions in repair of DNA double-strand breaks and in telomere stability; Mre11p associates with Ser/Thr-rich ORFs in premeiotic phase; nuclease activity required for MRX function; widely conserved; forms nuclear foci upon DNA replication stress""",Verified ORF
9051,13,719243,-0.05164859556081,0.0807870974953428,0.523031128176308,YMR224C,MRE11,SGDID:S000004837,CDS,CDS,"""Nuclease subunit of the MRX complex with Rad50p and Xrs2p; complex functions in repair of DNA double-strand breaks and in telomere stability; Mre11p associates with Ser/Thr-rich ORFs in premeiotic phase; nuclease activity required for MRX function; widely conserved; forms nuclear foci upon DNA replication stress""",Verified ORF
9052,13,720765,-0.0072280545819067,0.0794043810688359,0.927521647712371,YMR224C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9054,13,721239,-0.0184262878886601,0.079502401039983,0.816850794613077,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9055,13,721409,-0.0360092591195091,0.079834290154881,0.652230436587775,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9056,13,721591,-0.0199163263463799,0.0793806668608789,0.802040156483959,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9057,13,722436,-0.0358674704744484,0.0792452201438704,0.651104984876656,YMR226C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9059,13,723430,-0.017362865220827,0.0791320126714347,0.826452475878273,YMR227C,TAF7,SGDID:S000004840,CDS,CDS,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9060,13,723548,-0.013842500180921,0.0793467159955337,0.861607221748771,YMR227C,TAF7,SGDID:S000004840,CDS,CDS,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9061,13,724990,-0.0034066294629524,0.0793374051873085,0.965774832689125,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9062,13,725060,-0.0197460526154756,0.0791130366542575,0.803047362021736,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9063,13,725174,-0.0168800271349777,0.0792294206034018,0.831408989404858,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9064,13,725820,-0.023064510470589,0.0805065628546613,0.774669158831336,YMR228W,MTF1,SGDID:S000004841,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9065,13,727470,-0.0208949590531867,0.080014150440646,0.794136217004438,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9066,13,727859,-0.0090133842917838,0.0800512941890433,0.910415562994529,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9067,13,727861,-0.0086505237946835,0.0799032524520169,0.913848998631802,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
