SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11458,16,283618,0.0364732954328976,0.0445016304131329,0.413000281769344,YPL141C,FRK1,SGDID:S000006062,CDS,CDS,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11459,16,284685,0.0451546412512508,0.0444471373310014,0.310364290189494,YPL141C,FRK1,SGDID:S000006062,CDS,CDS,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11460,16,286882,0.0238462884359356,0.0445258663555365,0.592599690598,YPL141C,FRK1,SGDID:S000006062,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11461,16,288425,0.0181911351153895,0.0444277351359834,0.6824545044725,YPL140C,MKK2,SGDID:S000006061,CDS,CDS,"""MAPKK involved in the protein kinase C signaling pathway; involved in control of cell integrity; upon activation by Bck1p phosphorylates downstream target ; Slt2p; functionally redundant with Mkk1p; MKK2 has a paralog ; MKK1 ; that arose from the whole genome duplication""",Verified ORF
11462,16,292604,0.0239087598095099,0.044641176879646,0.592588620568744,YPL138C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11463,16,293786,0.0298347663092934,0.0447171556866018,0.505087707874936,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11464,16,295408,0.0206009509968718,0.0445841224174598,0.644316324784848,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11465,16,295944,-0.006428895213277,0.0444369666847212,0.885050450439651,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11466,16,296048,-0.0121698732589054,0.0444279291941269,0.784303290303285,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11468,16,297486,0.0233352700308344,0.0448179198423811,0.602924286932537,YPL135W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11470,16,300317,0.0015477712042135,0.0448632871187435,0.97249815877477,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11471,16,300745,0.0058794950922416,0.0445417888693866,0.895059869167222,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11472,16,300812,0.0081482101719934,0.0446197201772743,0.85520529674243,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11473,16,305191,0.0330494528776908,0.0456137523850431,0.469207981189592,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11474,16,305292,0.0401889319313085,0.0451791831254298,0.374315867886729,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11475,16,305368,0.0419249040145843,0.0452507427083477,0.354818148966517,YPL130W,SPO19,SGDID:S000006051,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific prospore protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation; identified as a weak high-copy suppressor of the spo1-1 ts mutation; SPO19 has a paralog ; YOR214C ; that arose from the whole genome duplication""",Verified ORF
11476,16,306491,0.0551229650780063,0.0449327308442734,0.220719638377386,YPL129W,TAF14,SGDID:S000006050,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TFIID ; TFIIF ; INO80 ; SWI/SNF ; and NuA3 complexes; involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain""",Verified ORF
11477,16,309023,0.0236945254396327,0.0444129891369537,0.594020212307864,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11478,16,309089,0.0149976324573584,0.0448671369040057,0.738376102815481,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11479,16,310891,0.0150830970320575,0.0444655885490467,0.734654516391285,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11480,16,311025,0.0090948104007745,0.0443226812537844,0.837537733765173,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11482,16,314083,0.0279532320497546,0.0443402639354478,0.528824144629277,YPL125W,KAP120,SGDID:S000006046,CDS,CDS,"""Karyopherin responsible for the nuclear import of Rpf1p; Rpf1p is a ribosome maturation factor""",Verified ORF
11483,16,317370,0.0597243347795762,0.0444841705640435,0.180265070843672,YPL124W,SPC29,SGDID:S000006045,CDS,CDS,"""Inner plaque spindle pole body (SPB) component; links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication""",Verified ORF
11484,16,319783,0.0305873394249489,0.0449203604444548,0.496366159832644,YPL122C,TFB2,SGDID:S000006043,CDS,CDS,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation ; required for nucleotide excision repair ; similar to 52 kDa subunit of human TFIIH""",Verified ORF
11486,16,325063,0.029348141027145,0.0445901983377426,0.510854874953407,YPL119C,DBP1,SGDID:S000006040,CDS,CDS,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11487,16,326625,0.0373916009133561,0.044952541250436,0.406083201386475,YPL119C,DBP1,SGDID:S000006040,Close to 3'-UTR,Close to 3'-UTR,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11488,16,326955,0.041717676284129,0.0447432208944248,0.35177753274306,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11489,16,326956,0.041717676284129,0.0447432208944248,0.35177753274306,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11490,16,327318,0.0374370627346363,0.0444133422676095,0.39984184193856,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11492,16,333274,0.0510385878552972,0.0446995868126278,0.25430551501449,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11493,16,334163,0.0583715471048262,0.0445618670961033,0.191081787265196,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11494,16,334248,0.0411663501301717,0.0452329270748309,0.3633923665068,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11495,16,334818,0.0564149287523995,0.0444330388446592,0.20504151639688,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11496,16,335267,0.0311638838249942,0.0450776199223392,0.489807386725049,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11497,16,336019,0.0352502945713687,0.0444735709430768,0.428536164112732,YPL114W,YPL114W,SGDID:S000006035,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; largely overlaps ORF YPL113C; diploid deletion in BY4743 strain background exhibits high budding index""",Dubious ORF
11498,16,337021,0.0250782881453203,0.0446920174692503,0.575061033274109,YPL113C,YPL113C,SGDID:S000006034,CDS,CDS,"""Glyoxylate reductase; acts on glyoxylate and hydroxypyruvate substrates; YPL113C is not an essential gene""",Verified ORF
11499,16,337162,0.0334059761833625,0.0450230243434473,0.458595628117943,YPL113C_NFR/NDR,,,Promoter,Promoter,,Promoter
11500,16,337655,0.0458332998370651,0.0447969904164363,0.306945381716632,YPL112C,PEX25,SGDID:S000006033,CDS,CDS,"""Peripheral peroxisomal membrane peroxin; required for the regulation of peroxisome size and maintenance ; recruits GTPase Rho1p to peroxisomes ; induced by oleate ; interacts with Pex27p; PEX25 has a paralog ; PEX27 ; that arose from the whole genome duplication""",Verified ORF
11502,16,340393,0.0193997685292345,0.0443132964816938,0.661808711554015,YPL111W,CAR1,SGDID:S000006032,CDS,CDS,"""Arginase ; catabolizes arginine to ornithine and urea; expression responds to both induction by arginine and nitrogen catabolite repression; disruption decreases production of carcinogen ethyl carbamate during wine fermentation and also enhances freeze tolerance""",Verified ORF
11503,16,341087,0.0602002524853629,0.0453877001644502,0.185579255398751,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11504,16,341278,0.039575311490202,0.0444621998254374,0.374024347151721,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11505,16,341700,0.0386900641023937,0.0444605103375877,0.38477598763894,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11506,16,341808,0.0393603138724509,0.0444086315473625,0.376047843717882,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11507,16,342089,0.0369387780865575,0.0444166421077675,0.406172832897155,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11508,16,342883,0.0203918148091447,0.044351939960058,0.645962360583152,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11509,16,344589,0.0384917662509396,0.0449235840486519,0.392121465655718,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11510,16,344783,0.0199153572544222,0.0452207125775127,0.659914489957059,YPL110C,GDE1,SGDID:S000006031,Close to 3'-UTR,Close to 3'-UTR,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11511,16,344854,0.0404376596169806,0.0450265444771033,0.369752426156527,YPL110C,GDE1,SGDID:S000006031,Close to 3'-UTR,Close to 3'-UTR,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11512,16,344885,0.0283557611060773,0.0449186744947341,0.52827327202818,YPL110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11513,16,345435,0.0282882205441814,0.0447643119234715,0.527837153384825,SUT402,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11515,16,347467,0.0248409368972868,0.0455797077353806,0.586097729326813,YPL109C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11517,16,349333,0.0357553183345151,0.0444441154902758,0.421649391386252,YPL107W,DPC25,SGDID:S000006028,CDS,CDS,"""Putative mitochondrial protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; DPC25 is not an essential gene""",Uncharacterized ORF
11518,16,351858,0.0399580274911495,0.0444573332347176,0.36937454189607,YPL106C,SSE1,SGDID:S000006027,CDS,CDS,"""ATPase component of heat shock protein Hsp90 chaperone complex; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; plays a role in prion propagation and determining prion variants; binds unfolded proteins; member of Hsp110 subclass of HSP70 proteins; deletion results in spindle elongation in S phase; SSE1 has a paralog ; SSE2 ; that arose from the whole genome duplication""",Verified ORF
11519,16,354554,0.034084312433899,0.0444478346317162,0.443690062771362,YPL105C,SYH1,SGDID:S000006026,CDS,CDS,"""Protein of unknown function that influences nuclear pore distribution; co-purifies with ribosomes; contains a GYF domain ; which bind proline-rich sequences; deletion extends chronological lifespan; SYH1 has a paralog ; SMY2 ; that arose from the whole genome duplication""",Verified ORF
11520,16,357448,0.0457603125051589,0.0444680837358741,0.304156205918399,YPL104W,MSD1,SGDID:S000006025,CDS,CDS,"""Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl- ; asparaginyl- ; and lysyl-tRNA synthetases contain regions with high sequence similarity ; suggesting a common ancestral gene""",Verified ORF
11521,16,357487,0.0421065532336519,0.044426937656188,0.343894516201089,YPL104W,MSD1,SGDID:S000006025,CDS,CDS,"""Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl- ; asparaginyl- ; and lysyl-tRNA synthetases contain regions with high sequence similarity ; suggesting a common ancestral gene""",Verified ORF
11526,16,360700,0.0084126861441314,0.0445598014721356,0.850361661504386,YPL101W,ELP4,SGDID:S000006022,CDS,CDS,"""Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity; null mutation is functionally complemented by human ELP4""",Verified ORF
11529,16,364799,-0.0067218692189851,0.0451875877307543,0.881832083240927,YPL097W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11530,16,368962,-0.0193983611271646,0.0445011525998799,0.663170698061902,SUT405,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11531,16,370944,-0.0162016454989333,0.0446617131648366,0.716998564538529,YPL093W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11532,16,374664,0.0129770819952645,0.0450168886427943,0.77330817633589,YPL092W,SSU1,SGDID:S000006013,CDS,CDS,"""Plasma membrane sulfite pump involved in sulfite metabolism; required for efficient sulfite efflux; major facilitator superfamily protein""",Verified ORF
11533,16,375273,-0.0056700020700099,0.0446340049895179,0.898986422864499,YPL091W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11534,16,379453,0.0119702108697593,0.0451386608433858,0.791019774637864,YPL089C,RLM1,SGDID:S000006010,CDS,CDS,"""MADS-box transcription factor; component of the protein kinase C-mediated MAP kinase pathway involved in the maintenance of cell integrity; phosphorylated and activated by the MAP-kinase Slt2p; RLM1 has a paralog ; SMP1 ; that arose from the whole genome duplication""",Verified ORF
11535,16,379899,0.0115399009646272,0.0444315741606804,0.795228873608999,YPL089C,RLM1,SGDID:S000006010,CDS,CDS,"""MADS-box transcription factor; component of the protein kinase C-mediated MAP kinase pathway involved in the maintenance of cell integrity; phosphorylated and activated by the MAP-kinase Slt2p; RLM1 has a paralog ; SMP1 ; that arose from the whole genome duplication""",Verified ORF
11537,16,382997,0.0275730176084488,0.0443570750027553,0.534596369468065,YPL088W,YPL088W,SGDID:S000006009,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance""",Uncharacterized ORF
11540,16,385700,-0.0269543551454947,0.044358152200577,0.543808482833146,YPL086C,ELP3,SGDID:S000006007,CDS,CDS,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",Verified ORF
11542,16,388383,-0.0098143507808842,0.0444729442690587,0.82546811089356,YPL085W,SEC16,SGDID:S000006006,CDS,CDS,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",Verified ORF
11543,16,390896,-0.0179279317679992,0.0444806135240007,0.68715510190235,YPL085W,SEC16,SGDID:S000006006,CDS,CDS,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",Verified ORF
11544,16,391737,-0.0177305126537152,0.0445364378755458,0.690787925093553,YPL085W,SEC16,SGDID:S000006006,CDS,CDS,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",Verified ORF
11545,16,394692,-0.0168682947133628,0.044441546553186,0.70449926846917,YPL084W,BRO1,SGDID:S000006005,CDS,CDS,"""Cytoplasmic class E vacuolar protein sorting (VPS) factor; coordinates protein sorting and deubiquitination in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes""",Verified ORF
11546,16,394889,0.0010914489916809,0.0451963744689601,0.980747372684784,YPL084W,BRO1,SGDID:S000006005,CDS,CDS,"""Cytoplasmic class E vacuolar protein sorting (VPS) factor; coordinates protein sorting and deubiquitination in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes""",Verified ORF
11547,16,397855,-0.0147868738275623,0.0442987764696672,0.738729668212167,YPL083C,SEN54,SGDID:S000006004,CDS,CDS,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
11548,16,402293,-0.0130699784647612,0.0444451707043904,0.768877471461129,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11549,16,402514,-0.0184981038623466,0.0443827096737931,0.677088075309943,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11550,16,402519,-0.0190770947608709,0.0443707818762923,0.667496368309722,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11551,16,403369,-0.0163303510642221,0.044348643973581,0.712924978918208,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11552,16,403706,-0.0175581956749272,0.0443049892239549,0.692121034645791,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11553,16,404629,-0.0215219464109237,0.0447980766061118,0.631225496439371,YPL081W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11555,16,408647,-0.0191072744467678,0.0442362569299882,0.666050939035777,YPL078C,ATP4,SGDID:S000005999,CDS,CDS,"""Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large ; evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex ; which in turn determines the shape of inner membrane cristae; phosphorylated""",Verified ORF
11556,16,408849,-0.0279886430486281,0.0443686274762515,0.528566047154086,YPL078C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11557,16,410559,-0.0215438968809279,0.0443675829901092,0.627568046641463,YPL076W,GPI2,SGDID:S000005997,CDS,CDS,"""Protein involved in the synthesis of GlcNAc-PI; GlcNAc-PI is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-C protein; GlcNAc-PI stands for N-acetylglucosaminyl phosphatidylinositol""",Verified ORF
11558,16,414655,-0.0447747241303257,0.044329617797751,0.313167550178219,YPL075W,GCR1,SGDID:S000005996,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p; contains a long intron ; which allows multiple RNA and protein isoforms with varying expression levels depending on glucose availability""",Verified ORF
11559,16,416016,-0.0494604021267575,0.044304256521474,0.265018679709258,YPL074W,YTA6,SGDID:S000005995,CDS,CDS,"""Putative ATPase of the CDC48/PAS1/SEC18 (AAA) family; localized to the cortex of mother cells but not to daughter cells; relocalizes from cytoplasm to plasma membrane foci upon DNA replication stress""",Verified ORF
11561,16,422802,-0.0622923985225908,0.0448424008050028,0.165665684744127,ARS1620,ARS1620,SGDID:S000130200,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11562,16,423193,-0.0498101993569094,0.0442459705297768,0.261033287674573,YPL069C,BTS1,SGDID:S000005990,CDS,CDS,"""Geranylgeranyl diphosphate synthase (GGPPS); increases the intracellular pool of geranylgeranyl diphosphate ; suppressor of bet2 mutation that causes defective geranylgeranylation of small GTP-binding proteins that mediate vesicular traffic""",Verified ORF
11563,16,423981,-0.0707898619822399,0.0446406424439657,0.113686497538437,YPL069C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11567,16,426033,-0.10158430513219,0.0443762476884229,0.0226600058014698,YPL067C_NFR/NDR,,,Promoter,Promoter,,Promoter
11568,16,426036,-0.103724671903438,0.0447223292334298,0.020948758271467,YPL067C_NFR/NDR,,,Promoter,Promoter,,Promoter
11569,16,429194,-0.0446381931786242,0.0442511100900328,0.313786729314935,YPL064C,CWC27,SGDID:S000005985,CDS,CDS,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11570,16,429289,-0.0426903882534393,0.0442474655091051,0.335300573943134,YPL064C,CWC27,SGDID:S000005985,CDS,CDS,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
