SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11218,16,115153,0.0238782418452537,0.140140810752252,0.864803018596827,YPL231W,FAS2,SGDID:S000006152,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains the acyl-carrier protein domain and beta-ketoacyl reductase ; beta-ketoacyl synthase and self-pantetheinylation activities""",Verified ORF
11219,16,116214,0.0404489618332371,0.139716744276284,0.772363461766911,YPL230W,USV1,SGDID:S000006151,CDS,CDS,"""Putative transcription factor containing a C2H2 zinc finger; mutation affects transcriptional regulation of genes involved in growth on non-fermentable carbon sources ; response to salt stress and cell wall biosynthesis; USV1 has a paralog ; RGM1 ; that arose from the whole genome duplication""",Verified ORF
11220,16,116322,0.0615215106174688,0.140331551048081,0.661363696251658,YPL230W,USV1,SGDID:S000006151,CDS,CDS,"""Putative transcription factor containing a C2H2 zinc finger; mutation affects transcriptional regulation of genes involved in growth on non-fermentable carbon sources ; response to salt stress and cell wall biosynthesis; USV1 has a paralog ; RGM1 ; that arose from the whole genome duplication""",Verified ORF
11221,16,116373,0.0456312002369353,0.140751851787231,0.745981591641451,YPL230W,USV1,SGDID:S000006151,CDS,CDS,"""Putative transcription factor containing a C2H2 zinc finger; mutation affects transcriptional regulation of genes involved in growth on non-fermentable carbon sources ; response to salt stress and cell wall biosynthesis; USV1 has a paralog ; RGM1 ; that arose from the whole genome duplication""",Verified ORF
11222,16,116826,0.0964703344698297,0.139612336023575,0.490027727751165,YPL229W_NFR/NDR,,,Promoter,Promoter,,Promoter
11223,16,117063,0.072149940886636,0.141912787423074,0.611483116320836,YPL229W_NFR/NDR,,,Promoter,Promoter,,Promoter
11224,16,117072,0.0776224877854784,0.140412518592549,0.580738326066258,YPL229W,YPL229W,SGDID:S000006150,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; not an essential gene; YPL229W has a paralog ; YMR181C ; that arose from the whole genome duplication""",Uncharacterized ORF
11229,16,117654,0.0799438254892761,0.13989764124793,0.568061601185877,YPL229W,YPL229W,SGDID:S000006150,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; not an essential gene; YPL229W has a paralog ; YMR181C ; that arose from the whole genome duplication""",Uncharacterized ORF
11230,16,117985,0.139122964989557,0.14056997325413,0.322995675436271,YPL229W,YPL229W,SGDID:S000006150,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; not an essential gene; YPL229W has a paralog ; YMR181C ; that arose from the whole genome duplication""",Uncharacterized ORF
11231,16,118215,0.124664416341278,0.140796038639383,0.37652986864177,YPL228W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11232,16,118252,0.0839919406287534,0.141108555843615,0.552071618826345,YPL228W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11233,16,118322,0.0789697260386114,0.141758454538309,0.577830974699111,YPL229W,YPL229W,SGDID:S000006150,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; not an essential gene; YPL229W has a paralog ; YMR181C ; that arose from the whole genome duplication""",Uncharacterized ORF
11234,16,118512,0.0970964514943736,0.14090538959264,0.491219500215835,YPL228W,CET1,SGDID:S000006149,CDS,CDS,"""RNA 5'-triphosphatase involved in mRNA 5' capping; subunit of mRNA capping enzyme ; which is a heterotetramer composed of a Cet1p homodimer and two molecules of guanylyltransferase Ceg1p; Cet1p also has a role in regulation of RNAPII pausing at promoter-proximal sites; interaction between Cet1p and Ceg1p is required for Ceg1p nuclear import; mammalian enzyme is single bifunctional polypeptide; human homolog RNGTT can complement yeast cet1 null mutant""",Verified ORF
11235,16,120319,0.133677954722221,0.139851724161926,0.339799682635383,YPL227C,ALG5,SGDID:S000006148,CDS,CDS,"""UDP-glucose:dolichyl-phosphate glucosyltransferase; involved in asparagine-linked glycosylation in the endoplasmic reticulum; human ortholog ALG5 can partially complement yeast alg5 mutant""",Verified ORF
11236,16,121298,0.128627759031934,0.139501165498263,0.35712959859435,YPL227C,ALG5,SGDID:S000006148,Close to 3'-UTR,Close to 3'-UTR,"""UDP-glucose:dolichyl-phosphate glucosyltransferase; involved in asparagine-linked glycosylation in the endoplasmic reticulum; human ortholog ALG5 can partially complement yeast alg5 mutant""",Verified ORF
11237,16,122212,0.150094638629514,0.139775476991482,0.283633845873321,YPL226W,NEW1,SGDID:S000006147,CDS,CDS,"""Translation termination and ribosome biogenesis factor; ATP binding cassette protein that cosediments with polysomes and is required for biogenesis of the small ribosomal subunit; Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction""",Verified ORF
11238,16,125144,0.127098051038826,0.139180310047997,0.36176595245656,YPL226W,NEW1,SGDID:S000006147,CDS,CDS,"""Translation termination and ribosome biogenesis factor; ATP binding cassette protein that cosediments with polysomes and is required for biogenesis of the small ribosomal subunit; Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction""",Verified ORF
11239,16,125464,0.124939361072366,0.139371177794291,0.370623136353984,YPL226W,NEW1,SGDID:S000006147,Close to 3'-UTR,Close to 3'-UTR,"""Translation termination and ribosome biogenesis factor; ATP binding cassette protein that cosediments with polysomes and is required for biogenesis of the small ribosomal subunit; Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction""",Verified ORF
11240,16,126720,0.15102068594344,0.138911435015966,0.277702370208227,YPL224C,MMT2,SGDID:S000006145,CDS,CDS,"""Putative metal transporter involved in mitochondrial iron accumulation; MMT2 has a paralog ; MMT1 ; that arose from the whole genome duplication""",Verified ORF
11241,16,128020,0.0632451804056835,0.138925976356403,0.649213771044395,YPL224C,MMT2,SGDID:S000006145,CDS,CDS,"""Putative metal transporter involved in mitochondrial iron accumulation; MMT2 has a paralog ; MMT1 ; that arose from the whole genome duplication""",Verified ORF
11242,16,128319,0.0730423182538242,0.138951662774268,0.59944957277131,YPL224C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11243,16,128822,0.100386332684967,0.138863999285883,0.470213167544068,YPL223C,GRE1,SGDID:S000006144,CDS,CDS,"""Hydrophilin essential in desiccation-rehydration process; stress induced (osmotic ; ionic ; oxidative ; heat shock and heavy metals); regulated by the HOG pathway; GRE1 has a paralog ; SIP18 ; that arose from the whole genome duplication""",Verified ORF
11244,16,129358,0.119490259074592,0.139462145288624,0.392140285061491,YPL223C,GRE1,SGDID:S000006144,Close to 3'-UTR,Close to 3'-UTR,"""Hydrophilin essential in desiccation-rehydration process; stress induced (osmotic ; ionic ; oxidative ; heat shock and heavy metals); regulated by the HOG pathway; GRE1 has a paralog ; SIP18 ; that arose from the whole genome duplication""",Verified ORF
11246,16,132814,0.165313949469635,0.139870095563863,0.238036737673886,YPL221W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11247,16,136628,0.240176510819443,0.138601551732226,0.0839946293498172,YPL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11248,16,136917,0.278032021221613,0.139747203629062,0.0474134050863909,YPL219W,PCL8,SGDID:S000006140,CDS,CDS,"""Cyclin; interacts with Pho85p cyclin-dependent kinase (Cdk) to phosphorylate and regulate glycogen synthase ; also activates Pho85p for Glc8p phosphorylation; PCL8 has a paralog ; PCL10 ; that arose from the whole genome duplication""",Verified ORF
11251,16,143053,0.29287143648849,0.138067779912147,0.0346002351235562,YPL217C,BMS1,SGDID:S000006138,CDS,CDS,"""GTPase required for ribosomal subunit synthesis and rRNA processing; required for synthesis of 40S ribosomal subunits and for processing the 35S pre-rRNA at sites A0 ; A1 ; and A2; interacts with Rcl1p ; which stimulates its GTPase and U3 snoRNA binding activities; has similarity to Tsr1p""",Verified ORF
11252,16,143870,0.31011711508639,0.138394587998629,0.0256591834093326,YPL216W,YPL216W,SGDID:S000006137,CDS,CDS,"""Putative protein of unknown function; not an essential gene; YPL216W has a paralog ; ITC1 ; that arose from the whole genome duplication""",Uncharacterized ORF
11253,16,145251,0.346739826510216,0.139185301288784,0.0131895384078156,YPL216W,YPL216W,SGDID:S000006137,CDS,CDS,"""Putative protein of unknown function; not an essential gene; YPL216W has a paralog ; ITC1 ; that arose from the whole genome duplication""",Uncharacterized ORF
11254,16,145367,0.329307925634877,0.139522238473119,0.0188057872962662,YPL216W,YPL216W,SGDID:S000006137,CDS,CDS,"""Putative protein of unknown function; not an essential gene; YPL216W has a paralog ; ITC1 ; that arose from the whole genome duplication""",Uncharacterized ORF
11255,16,145806,0.313649529718222,0.138791775972076,0.0244391441878328,YPL216W,YPL216W,SGDID:S000006137,CDS,CDS,"""Putative protein of unknown function; not an essential gene; YPL216W has a paralog ; ITC1 ; that arose from the whole genome duplication""",Uncharacterized ORF
11256,16,145918,0.314331881169144,0.139165809870068,0.0245126777139559,YPL216W,YPL216W,SGDID:S000006137,CDS,CDS,"""Putative protein of unknown function; not an essential gene; YPL216W has a paralog ; ITC1 ; that arose from the whole genome duplication""",Uncharacterized ORF
11257,16,147108,0.339548451973484,0.1378042111831,0.0142159311306372,YPL216W,YPL216W,SGDID:S000006137,CDS,CDS,"""Putative protein of unknown function; not an essential gene; YPL216W has a paralog ; ITC1 ; that arose from the whole genome duplication""",Uncharacterized ORF
11258,16,149006,0.36824850846589,0.137856099290971,0.007906870785848,YPL214C,THI6,SGDID:S000006135,CDS,CDS,"""Thiamine-phosphate diphosphorylase and hydroxyethylthiazole kinase; required for thiamine biosynthesis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
11259,16,149106,0.370766135831848,0.138020236230389,0.0075659624411014,YPL214C,THI6,SGDID:S000006135,CDS,CDS,"""Thiamine-phosphate diphosphorylase and hydroxyethylthiazole kinase; required for thiamine biosynthesis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
11260,16,149133,0.371220927100144,0.137621157661536,0.0073234150062619,YPL214C,THI6,SGDID:S000006135,CDS,CDS,"""Thiamine-phosphate diphosphorylase and hydroxyethylthiazole kinase; required for thiamine biosynthesis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
11261,16,150017,0.33965063922455,0.138353675813672,0.0145724340047972,YPL214C,THI6,SGDID:S000006135,CDS,CDS,"""Thiamine-phosphate diphosphorylase and hydroxyethylthiazole kinase; required for thiamine biosynthesis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
11262,16,151512,0.35705574565684,0.138427151575211,0.0103018143126364,YPL213W,LEA1,SGDID:S000006134,Close to 3'-UTR,Close to 3'-UTR,"""Component of U2 snRNP complex; disruption causes reduced U2 snRNP levels; physically interacts with Msl1p; putative homolog of human U2A' snRNP protein""",Verified ORF
11263,16,154007,0.312752219353117,0.13877515140646,0.0248304895617514,YPL211W,NIP7,SGDID:S000006132,CDS,CDS,"""Nucleolar protein required for 60S ribosome subunit biogenesis; constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p""",Verified ORF
11264,16,155634,0.264580024482709,0.138710866244495,0.0572774283816743,YPL210C,SRP72,SGDID:S000006131,CDS,CDS,"""Core component of the signal recognition particle (SRP); the SRP is a ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane""",Verified ORF
11265,16,156150,0.262494837818554,0.13893514718379,0.0596664737326037,YPL210C,SRP72,SGDID:S000006131,CDS,CDS,"""Core component of the signal recognition particle (SRP); the SRP is a ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane""",Verified ORF
11271,16,156476,0.266672703141632,0.138672944654001,0.0552800473773821,YPL210C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11272,16,156514,0.30393543023674,0.13864218602326,0.0290154087783591,YPL209C,IPL1,SGDID:S000006130,CDS,CDS,"""Aurora kinase of chromosomal passenger complex; mediates release of mono-oriented kinetochores from microtubules in meiosis I ; and kinetochore release from SPB clusters at meiotic exit; helps maintain condensed chromosomes during anaphase; required for SPB cohesion and prevention of multipolar spindle formation; promotes telomerase release at G2/M; Iocalizes to nuclear foci that diffuse upon DNA replication stress; required for inhibition of karyopherin Pse1p upon SAC arrest""",Verified ORF
11273,16,156560,0.298382950986139,0.138489805461857,0.031873284846667,YPL209C,IPL1,SGDID:S000006130,CDS,CDS,"""Aurora kinase of chromosomal passenger complex; mediates release of mono-oriented kinetochores from microtubules in meiosis I ; and kinetochore release from SPB clusters at meiotic exit; helps maintain condensed chromosomes during anaphase; required for SPB cohesion and prevention of multipolar spindle formation; promotes telomerase release at G2/M; Iocalizes to nuclear foci that diffuse upon DNA replication stress; required for inhibition of karyopherin Pse1p upon SAC arrest""",Verified ORF
11274,16,159409,0.243575522488365,0.138457224180175,0.0794079103452986,YPL208W,RKM1,SGDID:S000006129,CDS,CDS,"""SET-domain lysine-N-methyltransferase; catalyzes the formation of dimethyllysine residues on the large ribosomal subunit proteins L23 (Rpl23Ap and Rpl23Bp) and monomethyllysine residues on L18 (Rps18Ap and Rps18Bp)""",Verified ORF
11276,16,163733,0.14526970114339,0.140338256039502,0.30131227183185,YPL206C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11277,16,163842,0.203217125967194,0.138532060041413,0.143284842669673,YPL206C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11282,16,167913,0.210696566990942,0.140170973011899,0.133697075212398,YPL203W,TPK2,SGDID:S000006124,Close to 3'-UTR,Close to 3'-UTR,"""cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; partially redundant with Tpk1p and Tpk3p; localizes to P-bodies during stationary phase; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11283,16,168266,0.219614180000493,0.141059846366068,0.120393479411587,YPL202C,AFT2,SGDID:S000006123,CDS,CDS,"""Iron-regulated transcriptional activator; activates genes involved in intracellular iron use and required for iron homeostasis and resistance to oxidative stress; AFT2 has a paralog ; AFT1 ; that arose from the whole genome duplication""",Verified ORF
11284,16,170236,0.34758415005163,0.139428523731013,0.0131273131293925,CUT405,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11285,16,170586,0.348218428204025,0.140411929256461,0.0136048616502767,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11286,16,170647,0.35043763897392,0.141431270296441,0.013686908077824,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11287,16,170885,0.338873678716404,0.140495314979945,0.016375182822912,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11288,16,170900,0.338816841788853,0.139777880623212,0.0158538510923494,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11289,16,170927,0.355717495775619,0.139723227591791,0.0113249334039285,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11290,16,170955,0.34248273565705,0.13962765906047,0.0146569526045232,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11291,16,170958,0.339202652619443,0.139650339809572,0.0156415192041764,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11292,16,170964,0.346833061311698,0.139354033803857,0.0132753891990149,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11293,16,170973,0.346691617599206,0.139763354155908,0.0135829805192117,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11294,16,171033,0.367239724384253,0.138895611595606,0.0085589356582713,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11295,16,171059,0.372661700084184,0.138699724630297,0.0075547351042126,YPL201C,YIG1,SGDID:S000006122,CDS,CDS,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11296,16,171165,0.358312225297776,0.139276293543814,0.0104996788373011,YPL200W_NFR/NDR,,,Promoter,Promoter,,Promoter
11297,16,171270,0.364733384945021,0.139467936172002,0.0093006096668289,YPL201C_NFR/NDR,,,Promoter,Promoter,,Promoter
11298,16,171314,0.35160247174812,0.140650864457639,0.0128786902376514,YPL201C_NFR/NDR,,,Promoter,Promoter,,Promoter
11300,16,171451,0.330419485372504,0.141390859090757,0.0200018609634291,YPL201C,YIG1,SGDID:S000006122,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11301,16,171458,0.330419485372504,0.141390859090757,0.0200018609634291,YPL201C,YIG1,SGDID:S000006122,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol""",Verified ORF
11302,16,171525,0.367133817291464,0.141244570833719,0.0097339780847161,YPL200W,CSM4,SGDID:S000006121,CDS,CDS,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Verified ORF
11303,16,171529,0.368989262222173,0.14141204523293,0.0094582066281573,YPL200W,CSM4,SGDID:S000006121,CDS,CDS,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Verified ORF
11304,16,171534,0.373423177714439,0.141136016706909,0.0085134159304964,YPL200W,CSM4,SGDID:S000006121,CDS,CDS,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Verified ORF
11305,16,171564,0.328204499674017,0.141478972587594,0.0209209560461123,YPL200W,CSM4,SGDID:S000006121,CDS,CDS,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Verified ORF
11306,16,171567,0.331017631871522,0.141711418518496,0.0200580342315619,YPL200W,CSM4,SGDID:S000006121,CDS,CDS,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Verified ORF
11308,16,171729,0.359061542031547,0.138952775131828,0.0101657381733002,YPL200W,CSM4,SGDID:S000006121,CDS,CDS,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Verified ORF
11309,16,171822,0.355895885624136,0.140357386607736,0.0116549515190486,YPL200W,CSM4,SGDID:S000006121,CDS,CDS,"""Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog ; MPS2 ; that arose from the whole genome duplication""",Verified ORF
11313,16,172126,0.385463262991655,0.139005755151051,0.0058490221158846,YPL199C,YPL199C,SGDID:S000006120,CDS,CDS,"""Protein involved in nonstop mRNA decay; predicted to be palmitoylated""",Verified ORF
11314,16,172141,0.386692501108046,0.138841312362023,0.0056390815915957,YPL199C,YPL199C,SGDID:S000006120,CDS,CDS,"""Protein involved in nonstop mRNA decay; predicted to be palmitoylated""",Verified ORF
11315,16,172786,0.356258922483083,0.139382464846791,0.0110070939692435,YPL198W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11316,16,173125,0.349851767759528,0.139586199819607,0.0126475945334189,YPL198W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11317,16,173235,0.33966942843256,0.140899255856726,0.0164312350975727,YPL199C,YPL199C,SGDID:S000006120,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in nonstop mRNA decay; predicted to be palmitoylated""",Verified ORF
11318,16,173538,0.298039325191728,0.142706318723024,0.0374706167986899,YPL199C,YPL199C,SGDID:S000006120,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in nonstop mRNA decay; predicted to be palmitoylated""",Verified ORF
11319,16,173703,0.327939460191789,0.140554835833954,0.0201999041749946,snR59_NFR/NDR,,,Promoter,Promoter,,Promoter
11320,16,173708,0.309317847917367,0.141294609986756,0.0292388992977962,snR59_NFR/NDR,,,Promoter,Promoter,,Promoter
11321,16,173979,0.343007599729827,0.142649720327635,0.0167070655146111,YPL198W,RPL7B,SGDID:S000006119,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L7B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5.8S rRNAs; homologous to mammalian ribosomal protein L7 and bacterial L30; RPL7B has a paralog ; RPL7A ; that arose from the whole genome duplication""",Verified ORF
11324,16,174996,0.311313182411077,0.140214004207224,0.0270348889410397,YPL196W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11325,16,179596,0.191996789054209,0.140653328519585,0.173111239396078,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11326,16,180654,0.141923444535676,0.141926947059587,0.318007417779292,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11327,16,180789,0.150997867647564,0.141204269086091,0.285639208616545,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11328,16,180828,0.121270469917635,0.141565983206824,0.392227415066679,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11329,16,180851,0.090340519278622,0.141897247699872,0.524757962427951,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11330,16,181568,0.127652321824865,0.141124676361057,0.366328263492699,YPL193W,RSA1,SGDID:S000006114,CDS,CDS,"""Protein involved in the assembly of 60S ribosomal subunits; functionally interacts with Dbp6p; functions in a late nucleoplasmic step of the assembly""",Verified ORF
11331,16,182956,0.156317707536151,0.142566956936524,0.273628812687936,YPL192C,PRM3,SGDID:S000006113,CDS,CDS,"""Protein required for nuclear envelope fusion during karyogamy; pheromone-regulated; peripheral protein of the nuclear membrane; interacts with Kar5p at the spindle pole body""",Verified ORF
11332,16,187861,0.157730424613683,0.143640686449051,0.272913547091073,YPL189W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11334,16,188882,0.158330907893871,0.142585573139732,0.267570768672671,YPL189C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11335,16,188952,0.187767813155288,0.144072869242243,0.193327353249198,YPL189C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11336,16,189738,0.133559188471801,0.14292734290741,0.350707938368355,YPL189W,GUP2,SGDID:S000006110,CDS,CDS,"""Probable membrane protein; possible role in proton symport of glycerol; member of the MBOAT family of putative membrane-bound O-acyltransferases; homolog of the mammalian Hedgehog pathway modulator HHAT; GUP2 has a paralog ; GUP1 ; that arose from the whole genome duplication""",Verified ORF
11337,16,191167,0.182428687064283,0.142204563567721,0.200382445904019,YPL188W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11340,16,195694,0.278382643519369,0.14051252608973,0.0483450756214865,YPL186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11341,16,195879,0.266228151463854,0.140030488572561,0.0580878943645417,YPL186C,UIP4,SGDID:S000006107,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope""",Verified ORF
11342,16,196859,0.227494626441327,0.140934314545883,0.10737991335254,YPL184C,MRN1,SGDID:S000006105,CDS,CDS,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11343,16,197237,0.200175675550907,0.140621023767491,0.155471108701353,YPL184C,MRN1,SGDID:S000006105,CDS,CDS,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11347,16,198072,0.139108765108881,0.142353844305249,0.329137305783927,YPL184C,MRN1,SGDID:S000006105,Close to 3'-UTR,Close to 3'-UTR,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
