SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10195,15,126797,-0.0377528992437672,0.06749422409907,0.576277534902935,YOL102C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10197,15,129576,-0.028679883850889,0.0674590242076348,0.670989834645746,YOL100W,PKH2,SGDID:S000005460,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10198,15,129671,-0.0060309797793752,0.0668024059824668,0.928115219965019,YOL100W,PKH2,SGDID:S000005460,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10199,15,132664,-0.0123548969928481,0.0667999406146458,0.853371557413569,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10200,15,132707,-0.0041232809520267,0.0670104552262074,0.950970429484193,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10201,15,132710,-0.0119475048837562,0.0679660688026916,0.860562615194483,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10202,15,132712,-0.0301560061702694,0.0665715498891638,0.650836836893593,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10203,15,132737,-0.0326339361199458,0.0665564283346631,0.624212221367221,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10204,15,132965,0.0062638090850824,0.0668023452861963,0.925347995685011,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10205,15,133138,0.0017304274912071,0.0663831614655031,0.979218416272509,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10206,15,133313,0.0395107280244263,0.0667700689756891,0.554401399316357,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10207,15,133314,0.0373872916273509,0.0674551409009475,0.579755877583819,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10208,15,133472,-0.0041048675982024,0.0664108336526529,0.950748953753943,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10209,15,133474,0.0092590105314497,0.0679944845390008,0.891762170652582,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10210,15,133533,0.0304674427233515,0.0680651438098359,0.654700722679769,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10211,15,133892,0.0412340873942744,0.0670163807940218,0.538763826025418,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10212,15,133910,-0.0288571263057317,0.067703904308861,0.67020336666666,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10213,15,133953,-0.0123437199621969,0.0674730941994978,0.854947887884615,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10214,15,133965,-0.0148515341714036,0.0668343019654085,0.824275609968786,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10215,15,134036,-0.0147982006346074,0.0662217984163484,0.823303512162225,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10216,15,134558,-0.0422953141167867,0.0663880107824971,0.524477446803771,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10217,15,134644,-0.0125759713076441,0.0656114113819576,0.848108140638543,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10218,15,134750,-0.0130404863592641,0.0655929580753239,0.84252642039746,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10219,15,134843,0.0092240933218086,0.068279193662459,0.892614737416925,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10220,15,136895,0.0313287458777136,0.0662397310094677,0.636533996499649,YOL097C,WRS1,SGDID:S000005457,CDS,CDS,"""Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant""",Verified ORF
10223,15,141593,0.051142209328637,0.064671952442672,0.429595020443936,YOL094C,RFC4,SGDID:S000005454,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon; relocalizes to the cytosol in response to hypoxia""",Verified ORF
10224,15,143047,0.0569622548147882,0.0656676185491357,0.386294119401414,YOL093W,TRM10,SGDID:S000005453,CDS,CDS,"""tRNA methyltransferase; methylates the N-1 position of guanine at position 9 in tRNAs; protein abundance increases in response to DNA replication stress; member of the SPOUT (SpoU-TrmD) methyltransferase family; human ortholog TRMT10A plays a role in the pathogenesis of microcephaly and early onset diabetes; an 18-mer originates from the TRM10 locus; genetic analysis shows the 18-mer is the translation regulator""",Verified ORF
10225,15,143755,0.111863488493065,0.0637176811427792,0.0800220914399717,YOL093W,TRM10,SGDID:S000005453,Close to 3'-UTR,Close to 3'-UTR,"""tRNA methyltransferase; methylates the N-1 position of guanine at position 9 in tRNAs; protein abundance increases in response to DNA replication stress; member of the SPOUT (SpoU-TrmD) methyltransferase family; human ortholog TRMT10A plays a role in the pathogenesis of microcephaly and early onset diabetes; an 18-mer originates from the TRM10 locus; genetic analysis shows the 18-mer is the translation regulator""",Verified ORF
10226,15,143906,0.120690525183921,0.0638518840053678,0.0595550134419877,YOL093W,TRM10,SGDID:S000005453,Close to 3'-UTR,Close to 3'-UTR,"""tRNA methyltransferase; methylates the N-1 position of guanine at position 9 in tRNAs; protein abundance increases in response to DNA replication stress; member of the SPOUT (SpoU-TrmD) methyltransferase family; human ortholog TRMT10A plays a role in the pathogenesis of microcephaly and early onset diabetes; an 18-mer originates from the TRM10 locus; genetic analysis shows the 18-mer is the translation regulator""",Verified ORF
10227,15,144887,0.122091961232646,0.0638148420911181,0.0565283470703052,YOL092W,YPQ1,SGDID:S000005452,CDS,CDS,"""Putative vacuolar membrane transporter for cationic amino acids; likely contributes to amino acid homeostasis by exporting cationic amino acids from the vacuole; member of the PQ-loop family ; with seven transmembrane domains; similar to mammalian PQLC2 vacuolar transporter; YPQ1 has a paralog ; RTC2 ; that arose from the whole genome duplication""",Verified ORF
10230,15,149218,0.1394335353731,0.0623546573722715,0.0259671738262973,YOL090W,MSH2,SGDID:S000005450,CDS,CDS,"""Protein that binds to DNA mismatches; forms heterodimers with Msh3p and Msh6p that bind to DNA mismatches to initiate the mismatch repair process; contains a Walker ATP-binding motif required for repair activity and involved in interstrand cross-link repair; Msh2p-Msh6p binds to and hydrolyzes ATP; required for silencing at the silent mating-type loci and telomeres""",Verified ORF
10231,15,149283,0.0861560098466834,0.0608924615067627,0.157982858622519,YOL090W,MSH2,SGDID:S000005450,CDS,CDS,"""Protein that binds to DNA mismatches; forms heterodimers with Msh3p and Msh6p that bind to DNA mismatches to initiate the mismatch repair process; contains a Walker ATP-binding motif required for repair activity and involved in interstrand cross-link repair; Msh2p-Msh6p binds to and hydrolyzes ATP; required for silencing at the silent mating-type loci and telomeres""",Verified ORF
10232,15,150503,0.0830618994939081,0.0607988903825519,0.172753839024418,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10233,15,150771,0.083916802513594,0.0607436470770802,0.168001800061829,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10234,15,150846,0.0850915478336704,0.060790938780824,0.162469191852696,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10235,15,151176,0.102735181545738,0.0604420795229288,0.0900627329865711,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10236,15,151907,0.132323365605707,0.0597887595329532,0.0275242464003796,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10237,15,154160,0.153026046473747,0.0599935693668488,0.0111718967491435,YOL088C,MPD2,SGDID:S000005448,CDS,CDS,"""Member of the protein disulfide isomerase (PDI) family; exhibits chaperone activity; overexpression suppresses the lethality of a pdi1 deletion but does not complement all Pdi1p functions; undergoes oxidation by Ero1p""",Verified ORF
10238,15,154614,0.15619661497454,0.0598522747136532,0.0094478469971447,YOL088C,MPD2,SGDID:S000005448,CDS,CDS,"""Member of the protein disulfide isomerase (PDI) family; exhibits chaperone activity; overexpression suppresses the lethality of a pdi1 deletion but does not complement all Pdi1p functions; undergoes oxidation by Ero1p""",Verified ORF
10239,15,158171,0.112879240422852,0.0618874337507375,0.0690058226557414,YOL087C,DUF1,SGDID:S000005447,CDS,CDS,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10240,15,158444,0.130298911327468,0.0618701062899883,0.0359093688483834,YOL087C,DUF1,SGDID:S000005447,CDS,CDS,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10241,15,158776,0.13350615740709,0.0597208603522046,0.0260091123932852,YOL087C,DUF1,SGDID:S000005447,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10242,15,158792,0.150432214023098,0.059606765994181,0.0120494225995706,YOL087C,DUF1,SGDID:S000005447,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10243,15,158961,0.136432440537385,0.0594740678603994,0.0223782967304776,YOL086W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10244,15,158969,0.122562261345636,0.0596636780212046,0.0406904208531836,YOL086W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10245,15,159655,0.0971546491181655,0.0606469544786372,0.110056506671687,YOL086C,ADH1,SGDID:S000005446,CDS,CDS,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10246,15,159884,0.101394732899736,0.0612467400275882,0.0987093049793689,YOL086C,ADH1,SGDID:S000005446,CDS,CDS,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10247,15,160429,0.126711545419723,0.0608200038040937,0.0379351251273865,YOL086C,ADH1,SGDID:S000005446,CDS,CDS,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10248,15,160644,0.130020423415944,0.0609839697447886,0.0336932708569217,YOL086C,ADH1,SGDID:S000005446,Close to 3'-UTR,Close to 3'-UTR,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10249,15,165912,0.129976871497442,0.0605443295765517,0.032489670473856,YOL083W,ATG34,SGDID:S000005443,CDS,CDS,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog""",Verified ORF
10250,15,166369,0.134657383537566,0.0605695939582533,0.0268360488673598,YOL083W,ATG34,SGDID:S000005443,CDS,CDS,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog""",Verified ORF
10251,15,168199,0.136982932327938,0.0615024144807084,0.0265588046647569,YOL082W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10252,15,168558,0.115968912119109,0.0605185102873036,0.0561399397399613,CUT827_NFR/NDR,,,Promoter,Promoter,,Promoter
10253,15,168592,0.139396325946525,0.0607952683949339,0.0224423301625461,YOL082W,ATG19,SGDID:S000005442,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF
10254,15,168689,0.179564559243104,0.0604960310418919,0.0031999661024397,YOL082W,ATG19,SGDID:S000005442,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF
10255,15,169414,0.180232303220371,0.0604578689236942,0.0030712240055425,YOL082W,ATG19,SGDID:S000005442,CDS,CDS,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF
10256,15,170347,0.190641289896344,0.0607965588920841,0.0018581668342946,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10257,15,170413,0.185633114789384,0.0596211266306384,0.0019995611545081,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10258,15,170682,0.166412765414147,0.0597331316994623,0.0056255325430697,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10259,15,170944,0.176155777408851,0.0607258132682802,0.0039549474672083,XUT_15R-101_NFR/NDR,,,Promoter,Promoter,,Promoter
10260,15,171150,0.157781941000346,0.0598419791377827,0.0087429822455872,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10261,15,171671,0.14877940576335,0.0602413358312396,0.0139941145842924,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10262,15,172074,0.106059374034007,0.0613127134600673,0.0845382356894138,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10263,15,172102,0.112695175522297,0.0614534424304439,0.0675209269527857,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10264,15,173340,0.122957042012238,0.0602662054258448,0.0420710349839914,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10265,15,179652,0.103462892876964,0.0605095054214575,0.0881701721679848,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10266,15,180876,0.105270052734843,0.0611314634544152,0.0859405322732911,YOL080C,REX4,SGDID:S000005440,CDS,CDS,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",Verified ORF
10267,15,180978,0.0950419354188529,0.0605276271560315,0.117258888239739,YOL080C,REX4,SGDID:S000005440,CDS,CDS,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",Verified ORF
10268,15,181071,0.114955110767849,0.0600131115881802,0.0562364489176732,YOL080C,REX4,SGDID:S000005440,CDS,CDS,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",Verified ORF
10269,15,181986,0.0473943893145905,0.0602216987836604,0.431810767811382,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10270,15,183037,0.0493065165234696,0.0615114031473189,0.423333255650014,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10271,15,184074,0.054390879269095,0.0597498103957692,0.363279941159777,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10272,15,184082,0.0355809207696379,0.0598184891717998,0.552348366041493,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10273,15,185252,0.0355809207696379,0.0598184891717998,0.552348366041493,YOL077W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10275,15,185951,0.0405799480899719,0.0597742338277317,0.497654333629999,YOL077C,BRX1,SGDID:S000005437,CDS,CDS,"""Nucleolar protein; constituent of 66S pre-ribosomal particles; depletion leads to defects in rRNA processing and a block in the assembly of large ribosomal subunits; possesses a sigma(70)-like RNA-binding motif""",Verified ORF
10276,15,187949,0.033711697015124,0.0597188895849935,0.572768043383536,YOL076W,MDM20,SGDID:S000005436,CDS,CDS,"""Non-catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes N-acetylation of proteins with specific N-terminal sequences; involved in mitochondrial inheritance and actin assembly""",Verified ORF
10277,15,188149,0.0079537761547908,0.0602016213244476,0.894965465183155,YOL076W,MDM20,SGDID:S000005436,CDS,CDS,"""Non-catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes N-acetylation of proteins with specific N-terminal sequences; involved in mitochondrial inheritance and actin assembly""",Verified ORF
10279,15,194959,0.0370923314119846,0.059828760003756,0.535674283711731,YOL072W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10280,15,195072,0.0163823373374452,0.060889846110391,0.788049347004289,YOL072W,THP1,SGDID:S000005433,CDS,CDS,"""Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding""",Verified ORF
10281,15,195091,0.0339230418653312,0.0595937826784367,0.569556697842627,YOL072W,THP1,SGDID:S000005433,CDS,CDS,"""Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding""",Verified ORF
10283,15,197493,0.0188722413571864,0.0605489003131223,0.755463212168883,YOL070C,NBA1,SGDID:S000005431,CDS,CDS,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate""",Verified ORF
10284,15,202330,0.0176796136090196,0.0596235946899736,0.767007053184548,YOL067C,RTG1,SGDID:S000005428,CDS,CDS,"""Transcription factor (bHLH) involved in interorganelle communication; contributes to communication between mitochondria ; peroxisomes ; and nucleus; target of Hog1p; activated in stochastic pulses of nuclear localization""",Verified ORF
10285,15,203046,0.0025218117510588,0.0594633775153737,0.966196237546875,YOL066C,RIB2,SGDID:S000005427,CDS,CDS,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF
10286,15,203091,0.036845426409313,0.059938218080739,0.539133420233475,YOL066C,RIB2,SGDID:S000005427,CDS,CDS,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF
10287,15,203284,0.0031184827140868,0.0595110079436601,0.958238197158801,YOL066C,RIB2,SGDID:S000005427,CDS,CDS,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF
10293,15,207086,0.0125635973076933,0.0597847935377363,0.833674154102794,YOL064C,MET22,SGDID:S000005425,CDS,CDS,"""Bisphosphate-3'-nucleotidase; involved in salt tolerance and methionine biogenesis; dephosphorylates 3'-phosphoadenosine-5'-phosphate and 3'-phosphoadenosine-5'-phosphosulfate ; intermediates of the sulfate assimilation pathway; human homolog BPNT1 complements yeast null mutant""",Verified ORF
