SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9075,13,731433,0.235812975658354,0.160220578092158,0.141965274286151,YMR229C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9076,13,731556,0.123689121730213,0.163550967516787,0.449990151884965,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9077,13,731576,0.138361180821779,0.163397403770822,0.397693064452421,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9078,13,731616,0.158572262901719,0.163465672728516,0.332678485144204,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9079,13,731645,0.188772487043264,0.162091236506393,0.244964806799179,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9080,13,732526,0.18799743609324,0.164075243964793,0.252654019562373,YMR230W,RPS10B,SGDID:S000004843,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10 ; no bacterial homolog; RPS10B has a paralog ; RPS10A ; that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia""",Verified ORF
9081,13,732688,0.263544592332484,0.162185928803982,0.105064937654579,YMR230W,RPS10B,SGDID:S000004843,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10 ; no bacterial homolog; RPS10B has a paralog ; RPS10A ; that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia""",Verified ORF
9082,13,733539,0.325030465807427,0.160375050508005,0.0434454843975647,YMR231W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9083,13,734392,0.363056679258258,0.161327553594407,0.0250366522953903,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9084,13,735275,0.341020013044925,0.160835967005587,0.0346780811557913,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9085,13,735637,0.341672231567295,0.159719977848734,0.0331054003395848,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9086,13,736201,0.352363409148006,0.161352613767664,0.0296339932045313,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9087,13,736304,0.354704434197183,0.160339941901756,0.0275923948719369,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9088,13,737273,0.3571641361551,0.162265840467437,0.02837540135039,YMR232W,FUS2,SGDID:S000004845,CDS,CDS,"""Cell fusion regulator; cytoplasmic protein localized to shmoo tip; required for alignment of parental nuclei before nuclear fusion during mating; contains a Dbl-homology domain; binds specifically with activated Cdc42p""",Verified ORF
9089,13,737783,0.305621669899236,0.161503047213359,0.0592612415878003,YMR232W,FUS2,SGDID:S000004845,CDS,CDS,"""Cell fusion regulator; cytoplasmic protein localized to shmoo tip; required for alignment of parental nuclei before nuclear fusion during mating; contains a Dbl-homology domain; binds specifically with activated Cdc42p""",Verified ORF
9090,13,738123,0.369670188279485,0.160816904670749,0.0221055277600509,YMR232W,FUS2,SGDID:S000004845,CDS,CDS,"""Cell fusion regulator; cytoplasmic protein localized to shmoo tip; required for alignment of parental nuclei before nuclear fusion during mating; contains a Dbl-homology domain; binds specifically with activated Cdc42p""",Verified ORF
9092,13,739183,0.343599201803014,0.160875062185176,0.0333822038447008,YMR233W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9093,13,740880,0.242229278999108,0.160744463186164,0.132725148860378,YMR234W,RNH1,SGDID:S000004847,CDS,CDS,"""Ribonuclease H1; able to bind double-stranded RNAs and RNA-DNA hybrids; associates with RNAse polymerase I.""",Verified ORF
9094,13,740946,0.286840960040516,0.162391741858676,0.0782010673430896,YMR234W,RNH1,SGDID:S000004847,CDS,CDS,"""Ribonuclease H1; able to bind double-stranded RNAs and RNA-DNA hybrids; associates with RNAse polymerase I.""",Verified ORF
9095,13,743797,0.260103094717594,0.161116120817577,0.107337888355938,YMR237W,BCH1,SGDID:S000004850,CDS,CDS,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins from the Golgi to the plasma membrane; interacts selectively with the activated ; GTP-bound form of Arf1p; may interact with ribosomes; protein abundance increases and forms cytoplasmic foci in response to DNA replication stress""",Verified ORF
9096,13,748562,0.264247888613729,0.160725757156863,0.101047510494908,YMR239C,RNT1,SGDID:S000004852,CDS,CDS,"""Nuclear dsRNA-specific ribonuclease (RNase III); involved in rDNA transcription ; rRNA processing and U2 snRNA 3' end formation by cleavage of a stem-loop structure at the 3' end of U2 snRNA; involved in polyadenylation-independent transcription termination; involved in the cell wall stress response ; regulating the degradation of cell wall integrity and morphogenesis checkpoint genes""",Verified ORF
9097,13,751130,0.0862245477553649,0.160747215834579,0.592021106190747,YMR240C,CUS1,SGDID:S000004853,CDS,CDS,"""Protein required for assembly of U2 snRNP into the spliceosome; forms a complex with Hsh49p and Hsh155p""",Verified ORF
9098,13,751466,0.112020819284702,0.161156796106289,0.487447088520042,YMR241W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9101,13,755881,0.181407453445939,0.160522593787845,0.259199094467107,YMR243C,ZRC1,SGDID:S000004856,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from cytosol to vacuole for storage; also has role in resistance to zinc shock resulting from sudden influx of zinc into cytoplasm; human ortholog SLC30A10 functions as a Mn transporter and mutations in SLC30A10 cause neurotoxic accumulation of Mn in liver and brain; ZRC1 has a paralog ; COT1 ; that arose from the whole genome duplication""",Verified ORF
9103,13,757834,0.180979250410378,0.160316157599997,0.259710980124189,YMR244W,YMR244W,SGDID:S000004858,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
9104,13,759401,0.20181611549693,0.160491683729616,0.209408822340036,YMR246W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9105,13,759805,0.186944311273563,0.161090571569598,0.246632796381485,YMR244C-A,COA6,SGDID:S000004857,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in cytochrome c oxidase (Complex IV) assembly; involved in delivery of copper to Complex IV; also required for efficient formation of respiratory supercomplexes comprised of Complexes III and IV; localizes to the mitochondrial intermembrane space; ortholog implicated in cardiac defects in zebrafish and human; transcription is induced in response to the DNA-damaging agent MMS; protein abundance increases in response to DNA replication stress""",Verified ORF
9106,13,761165,0.170929510574197,0.160673342003278,0.288131796278432,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
9107,13,761608,0.140454874725383,0.160304976857765,0.381531879644257,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
9108,13,761771,0.125714920259476,0.161483675464571,0.436796264407668,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
9109,13,762630,0.190913496257851,0.160157169861374,0.234046935124474,YNCM0034C,SNR86,SGDID:S000119075,Non-coding RNA,snoRNA_gene,"snoRNA_gene ; ""H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2314""",snoRNA_gene
9110,13,764921,0.248248234968237,0.160663340586876,0.123207070053524,YMR247C,RKR1,SGDID:S000004861,CDS,CDS,"""RING domain E3 ubiquitin ligase; involved in ubiquitin-mediated degradation of non-stop proteins and translationally stalled ER membrane proteins; component of ribosome-bound RQC (ribosome quality control) complex; degrades products of mRNAs lacking a termination codon regardless of a poly(A) tail; functional connections to chromatin modification; homolog of mouse Listerin ; mutations in which reported to cause neurodegeneration""",Verified ORF
9112,13,770231,0.229919584975864,0.160480039356986,0.152828858706468,YMR247W-A,YMR247W-A,SGDID:S000028849,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
9113,13,770362,0.256332627404549,0.161024716931014,0.112305889005678,YMR247W-A,YMR247W-A,SGDID:S000028849,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
9116,13,774681,0.224226299972505,0.161869083839737,0.166856124529235,YMR251W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9118,13,776467,0.108572945520458,0.160607498893463,0.499474292440634,YMR253C,YMR253C,SGDID:S000004866,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YMR253C is not an essential gene""",Uncharacterized ORF
9119,13,777558,0.0517236782530679,0.161034327679512,0.748251494933457,YMR253C,YMR253C,SGDID:S000004866,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YMR253C is not an essential gene""",Uncharacterized ORF
9121,13,779242,0.0211292954223516,0.161309159835055,0.895860735440738,YMR256C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9122,13,779300,-0.0710551974714806,0.162721153044511,0.662618768332156,YMR256C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9123,13,779631,-0.127070535457071,0.163096061032695,0.436434152361081,YMR257C,PET111,SGDID:S000004870,CDS,CDS,"""Mitochondrial translational activator specific for the COX2 mRNA; located in the mitochondrial inner membrane""",Verified ORF
9124,13,783460,-0.12315175439815,0.162048386423543,0.447780350009025,YMR258C,ROY1,SGDID:S000004871,CDS,CDS,"""GTPase inhibitor with similarity to F-box proteins; inhibits Ypt52p GTPase activity by preventing Ypt52p from binding GTP; involved in regulating intracellular trafficking; physically interacts with Skp1p""",Verified ORF
9125,13,790664,-0.195925122459231,0.160628133516327,0.223376430353265,YMR261C,TPS3,SGDID:S000004874,CDS,CDS,"""Regulatory subunit of trehalose-6-phosphate synthase/phosphatase; involved in synthesis of storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; TPS3 has a paralog ; TSL1 ; that arose from the whole genome duplication""",Verified ORF
9126,13,790923,-0.212491189683945,0.162601362546166,0.192123547732866,YMR261C,TPS3,SGDID:S000004874,CDS,CDS,"""Regulatory subunit of trehalose-6-phosphate synthase/phosphatase; involved in synthesis of storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; TPS3 has a paralog ; TSL1 ; that arose from the whole genome duplication""",Verified ORF
9127,13,793818,0.0064844629965587,0.16047882091063,0.967791516482072,YMR262W,YMR262W,SGDID:S000004875,CDS,CDS,"""Protein of unknown function; interacts weakly with Knr4p; YMR262W is not an essential gene""",Uncharacterized ORF
9128,13,796580,0.207315273409431,0.160889111656311,0.198394978506934,YMR265C,YMR265C,SGDID:S000004878,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
9129,13,796962,0.221616685012821,0.160035010914557,0.166987845732985,YMR265C,YMR265C,SGDID:S000004878,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
9130,13,798315,0.255178110184797,0.161029911516757,0.113938380074261,YMR266W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9131,13,799197,0.265425600055822,0.160068991805847,0.0981664071292571,YMR266W,RSN1,SGDID:S000004879,CDS,CDS,"""Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane""",Verified ORF
9132,13,799605,0.290865387663703,0.159720600126099,0.0694397460689505,YMR266W,RSN1,SGDID:S000004879,CDS,CDS,"""Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane""",Verified ORF
9133,13,800884,0.303514482036403,0.160611547843795,0.0596115462298228,YMR266W,RSN1,SGDID:S000004879,CDS,CDS,"""Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane""",Verified ORF
9134,13,801587,0.348280909375334,0.160333375768335,0.0305033917546536,YMR267W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9135,13,806573,0.381781061671538,0.1615022910218,0.018622893461564,YMR270C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9136,13,807168,0.351900862337799,0.159837057964329,0.0283384589234668,YMR271C,URA10,SGDID:S000004884,CDS,CDS,"""Minor orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in the de novo biosynthesis of pyrimidines ; converting orotate into orotidine-5'-phosphate; URA10 has a paralog ; URA5 ; that arose from the whole genome duplication""",Verified ORF
9137,13,807743,0.327075132026533,0.159753070351982,0.0413606517317743,YMR271C,URA10,SGDID:S000004884,Close to 3'-UTR,Close to 3'-UTR,"""Minor orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in the de novo biosynthesis of pyrimidines ; converting orotate into orotidine-5'-phosphate; URA10 has a paralog ; URA5 ; that arose from the whole genome duplication""",Verified ORF
9138,13,808461,0.363087501240874,0.160240297751381,0.0240629622104608,YMR271C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9139,13,812150,0.161151350520006,0.160829303412777,0.317028779559382,YMR273C,ZDS1,SGDID:S000004886,CDS,CDS,"""Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog ; ZDS2 ; that arose from the whole genome duplication""",Verified ORF
9140,13,812178,0.142858077354291,0.160670930814245,0.374536263769215,YMR273C,ZDS1,SGDID:S000004886,CDS,CDS,"""Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog ; ZDS2 ; that arose from the whole genome duplication""",Verified ORF
9141,13,813548,0.0771589750291288,0.162049632661187,0.634266284655106,YMR273C,ZDS1,SGDID:S000004886,CDS,CDS,"""Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog ; ZDS2 ; that arose from the whole genome duplication""",Verified ORF
9144,13,819594,0.248540428445406,0.159922935372305,0.121050372513022,YMR276W,DSK2,SGDID:S000004889,CDS,CDS,"""Nuclear-enriched ubiquitin-like polyubiquitin-binding protein; required for spindle pole body (SPB) duplication and for transit through the G2/M phase of the cell cycle; involved in proteolysis; interacts with the proteasome; protein abundance increases in response to DNA replication stress""",Verified ORF
9145,13,820446,0.200550161525805,0.161094305764221,0.213985526535526,YMR277W,FCP1,SGDID:S000004890,CDS,CDS,"""Carboxy-terminal domain (CTD) phosphatase; essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p); relocalizes to the cytosol in response to hypoxia""",Verified ORF
9146,13,821488,0.264631950139864,0.160297848606247,0.0996531419327059,YMR277W,FCP1,SGDID:S000004890,CDS,CDS,"""Carboxy-terminal domain (CTD) phosphatase; essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p); relocalizes to the cytosol in response to hypoxia""",Verified ORF
9147,13,822712,0.171442431651096,0.162780899512846,0.292965244766708,YMR278W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9148,13,823029,0.172727146534937,0.16044826342921,0.282426084815741,YMR278W,PRM15,SGDID:S000004891,CDS,CDS,"""Phosphoribomutase; catalyzes interconversion of ribose-1-phosphate and ribose-5-phosphate; has some phosphoglucomutase activity but primary activity in vivo is phosphoribomutase; contributes to ribose recycling in the pentose phosphate pathway; transcription induced in response to stress; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; non-essential""",Verified ORF
9149,13,825841,0.0791902725675055,0.160635905628552,0.622333306295212,YMR279C,ATR2,SGDID:S000004892,CDS,CDS,"""Putative boron transporter involved in boron efflux and resistance; overexpression mutant but not null mutant displays boron tolerance phenotype; identified as a heat-induced gene in a high-throughout screen; YMR279C is not an essential gene; YMR279C has a paralog ; ATR1 ; that arose from the whole genome duplication""",Verified ORF
9150,13,827082,0.166892480111333,0.161365072962061,0.301725428752707,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9151,13,828799,0.203546983819754,0.160565628054545,0.205745246502523,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9152,13,830349,0.177569373691553,0.161605327826526,0.272611070411993,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9153,13,830456,0.141746618100684,0.16146409459103,0.380604206703259,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9154,13,832641,0.141072797270963,0.160637326018215,0.38042883323194,YMR281W,GPI12,SGDID:S000004894,CDS,CDS,"""ER membrane protein involved in the second step of GPI anchor assembly; the second step is the de-N-acetylation of the N-acetylglucosaminylphosphatidylinositol intermediate; functional homolog of human PIG-Lp; GPI stands for glycosylphosphatidylinositol""",Verified ORF
9156,13,833658,0.145365518086723,0.161660228075812,0.369156993345192,YMR282C,AEP2,SGDID:S000004895,CDS,CDS,"""Mitochondrial protein; likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader""",Verified ORF
9157,13,834662,0.152882637557524,0.161273192555664,0.34379168337242,YMR282C,AEP2,SGDID:S000004895,CDS,CDS,"""Mitochondrial protein; likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader""",Verified ORF
9158,13,835125,0.135169008939719,0.161531625721547,0.403273401584598,YMR282C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9159,13,836259,0.12015477920476,0.161957279291641,0.458646207003233,YMR283C,RIT1,SGDID:S000004896,CDS,CDS,"""Initiator methionine 2'-O-ribosyl phosphate transferase; modifies the initiator methionine tRNA at position 64 to distinguish it from elongator methionine tRNA""",Verified ORF
9161,13,838018,0.0596455077903644,0.16309279081051,0.714796678242903,tY(GUA)M2_NFR/NDR,,,Promoter,Promoter,,Promoter
9162,13,838567,0.0731325703198118,0.161135758266819,0.65021075421206,YMR284W,YKU70,SGDID:S000004897,CDS,CDS,"""Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance ; structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair""",Verified ORF
9163,13,838600,0.059581683281848,0.161174544146016,0.711848717230738,YMR284W,YKU70,SGDID:S000004897,CDS,CDS,"""Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance ; structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair""",Verified ORF
9164,13,839615,0.08471448648868,0.162807893341139,0.603156966990819,YMR284W,YKU70,SGDID:S000004897,CDS,CDS,"""Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance ; structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair""",Verified ORF
9165,13,840462,0.0981588237100401,0.160626484903333,0.541526766741445,YMR285C,NGL2,SGDID:S000004898,CDS,CDS,"""Protein involved in 5.8S rRNA processing; Ccr4p-like RNase required for correct 3'-end formation of 5.8S rRNA at site E; similar to Ngl1p; NGL2 has a paralog ; NGL3 ; that arose from the whole genome duplication""",Verified ORF
9166,13,842921,0.0758208255026717,0.161210158168268,0.638414803924798,YMR287C,DSS1,SGDID:S000004900,CDS,CDS,"""3'-5' exoribonuclease; component of the mitochondrial degradosome along with the ATP-dependent RNA helicase Suv3p; the degradosome associates with the ribosome and mediates turnover of aberrant or unprocessed RNAs""",Verified ORF
9167,13,845564,0.121430048390473,0.161321991843181,0.452120751671515,YMR288W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9168,13,845910,0.101368609021287,0.161420288882436,0.530423509486221,YMR288W,HSH155,SGDID:S000004901,CDS,CDS,"""U2-snRNP associated splicing factor; forms extensive associations with the branch site-3' splice site-3' exon region upon prespliceosome formation; similarity to the mammalian U2 snRNP-associated splicing factor SAP155""",Verified ORF
9169,13,848209,0.161011478432286,0.161282912706782,0.318809482624782,YMR288W,HSH155,SGDID:S000004901,CDS,CDS,"""U2-snRNP associated splicing factor; forms extensive associations with the branch site-3' splice site-3' exon region upon prespliceosome formation; similarity to the mammalian U2 snRNP-associated splicing factor SAP155""",Verified ORF
9170,13,849052,0.173518826193985,0.163731380731699,0.289970446629825,YMR289W,ABZ2,SGDID:S000004902,CDS,CDS,"""Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase); catalyzes the third step in para-aminobenzoic acid biosynthesis; involved in folic acid biosynthesis""",Verified ORF
9171,13,849392,0.158916340928768,0.161951073979491,0.327135879357405,YMR289W,ABZ2,SGDID:S000004902,CDS,CDS,"""Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase); catalyzes the third step in para-aminobenzoic acid biosynthesis; involved in folic acid biosynthesis""",Verified ORF
9172,13,849970,0.0815861928704985,0.160835271186829,0.612285255552748,YMR289W,ABZ2,SGDID:S000004902,Close to 3'-UTR,Close to 3'-UTR,"""Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase); catalyzes the third step in para-aminobenzoic acid biosynthesis; involved in folic acid biosynthesis""",Verified ORF
9174,13,852398,-0.0301961656968476,0.162639023508216,0.852815119723181,YMR291W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9177,13,858666,0.0451275835200249,0.161080705394662,0.779522602627332,YMR295C,YMR295C,SGDID:S000004910,CDS,CDS,"""Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; not an essential gene; protein abundance increases in response to DNA replication stress; YMR295C has a paralog ; YGR273C ; that arose from the whole genome duplication""",Verified ORF
9178,13,858794,0.0487860384331479,0.160791748435251,0.761755153638467,YMR295C,YMR295C,SGDID:S000004910,CDS,CDS,"""Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; not an essential gene; protein abundance increases in response to DNA replication stress; YMR295C has a paralog ; YGR273C ; that arose from the whole genome duplication""",Verified ORF
9179,13,859266,-0.0073578818111471,0.16144708328224,0.963675106805557,YMR296C,LCB1,SGDID:S000004911,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
