SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10642,15,625082,0.0737533921883717,0.148652341181807,0.620099578608228,YOR154W,SLP1,SGDID:S000005680,CDS,CDS,"""Glycosylated integral ER membrane protein of unknown function; forms an ER-membrane associated protein complex with Emp65p; member of the SUN-like family of proteins; genetic interactions suggest a role in folding of ER membrane proteins; required for nuclear envelope localization of Mps3p""",Verified ORF
10643,15,628108,0.0874411994817599,0.150177060049453,0.560767270315374,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10644,15,628209,0.137387657257512,0.148597358163744,0.35582471747271,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10645,15,628770,0.285771831025864,0.150205420991815,0.0579141148416058,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10646,15,629119,0.204923622301415,0.148984591731044,0.169858417796637,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10647,15,630972,0.0186462285034769,0.148398001269475,0.900080407302429,YOR157C,PUP1,SGDID:S000005683,CDS,CDS,"""Beta 2 subunit of the 20S proteasome; endopeptidase with trypsin-like activity that cleaves after basic residues; synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z""",Verified ORF
10648,15,631958,0.134801061060978,0.154058865499554,0.382170428882178,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10649,15,631968,0.0048158628778236,0.15294363582284,0.974898294727945,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10650,15,632436,0.103515559025895,0.153303650062578,0.499970306391457,YOR158W,PET123,SGDID:S000005684,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122 ; which encodes a COX3 mRNA-specific translational activator""",Verified ORF
10653,15,635177,0.126277860302782,0.153044165998316,0.40986789651797,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10654,15,635682,0.150166888765333,0.153766719207307,0.329441433314616,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10655,15,636570,0.132428310074802,0.154195748014681,0.39101577091517,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10656,15,637208,0.172755922051461,0.155249416304141,0.266567105824782,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10657,15,637584,0.167804177967126,0.156643631331798,0.28478979477938,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10658,15,637878,0.135472627267525,0.15476321780105,0.381976445331203,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10659,15,637893,0.133694300943846,0.153237493887355,0.383547978880474,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10660,15,637894,0.135975213372471,0.154360030545824,0.378973190445696,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10661,15,637926,0.103656159636484,0.153303380933301,0.499387838733785,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10662,15,639000,0.117756052173768,0.153846687933506,0.444537881518822,YOR161C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10663,15,639239,0.0699479780580818,0.15361549853275,0.649141331929648,YOR161C-C,YOR161C-C,SGDID:S000028712,CDS,CDS,"""Protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10664,15,639279,0.119055177323562,0.154409024998698,0.441200368598293,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10665,15,639290,0.0459308106504781,0.16281500174891,0.778028863177174,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10666,15,639391,0.131620383732688,0.16925357546212,0.43729505294921,YOR161C-C_NFR/NDR,,,Promoter,Promoter,,Promoter
10667,15,639445,0.179447629628123,0.167079003210642,0.28354346859663,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10668,15,639520,0.087668867924136,0.165613633042792,0.596890000415731,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10669,15,639862,0.081653046998694,0.171649165571467,0.634584276387483,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10670,15,640033,0.0698617677851452,0.167870815029144,0.677542999222406,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10671,15,640056,0.0834848196781826,0.170342966926867,0.624368714329037,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10672,15,640881,0.086276591409689,0.170994451818463,0.614184232152759,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10673,15,641425,0.116782828412187,0.173605141370632,0.501583218229128,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10674,15,642215,0.132870586984438,0.171554789709166,0.439148781452484,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10675,15,642286,0.113109396954306,0.169664213755747,0.505420863188187,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10676,15,642294,0.0539879278005095,0.171702229176181,0.753382014189709,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10677,15,642325,0.0859853743154702,0.170985763003826,0.615362022814053,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10678,15,642712,0.0016182677022076,0.175316894138756,0.992640422185928,YOR163W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10679,15,645672,0.0652809276340047,0.18018513365497,0.717345265753877,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10680,15,646327,0.0744772903447997,0.180234681306107,0.679693428399699,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10681,15,649242,0.0833050873130716,0.181052202996032,0.645715954531164,YOR168W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10682,15,649484,0.0833050873130716,0.181052202996032,0.645715954531164,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10683,15,651364,0.0628328339541957,0.180187599110578,0.727516523117445,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10684,15,652034,0.0698874290723337,0.179368112980609,0.697044175537521,YOR170W,YOR170W,SGDID:S000005696,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene LCB4""",Dubious ORF
10685,15,653760,0.017751592029283,0.181041400631011,0.921946124751611,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10686,15,653769,0.0528427193551799,0.181860983761769,0.771553472374184,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10687,15,653775,0.046345386751411,0.182858922984135,0.80006891456998,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10688,15,656377,0.0318439254386487,0.183016928285328,0.861969580871755,YOR172W,YRM1,SGDID:S000005698,CDS,CDS,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10689,15,657044,0.0546140742661985,0.184695262890575,0.76763436245771,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10690,15,657104,-0.0273370385081231,0.184879976124232,0.882534753381542,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10691,15,657980,0.0334532053342276,0.184709554160755,0.856383231116459,YOR173W,DCS2,SGDID:S000005699,CDS,CDS,"""m(7)GpppX pyrophosphatase regulator; non-essential ; stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p ; Msn4p ; and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog ; DCS1 ; that arose from the whole genome duplication""",Verified ORF
10695,15,660805,-0.0735575557045873,0.190584051216,0.699759826311273,YOR175C,ALE1,SGDID:S000005701,CDS,CDS,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10696,15,663916,0.493122618598644,0.254345964141252,0.0533240385476018,tV(AAC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10697,15,664038,0.209176033766365,0.268590014759237,0.436623380911373,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10698,15,664146,0.153389024129609,0.282351078072063,0.587296170535687,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10699,15,664726,0.0234129511565833,0.296117711703672,0.937024637714855,YORWdelta17_NFR/NDR,,,Promoter,Promoter,,Promoter
10700,15,667693,0.170908505314735,0.309030077610218,0.580580520479564,SUT374_NFR/NDR,,,Promoter,Promoter,,Promoter
10701,15,668514,0.0258668505283364,0.23023927867144,0.910611590701491,SUT374,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10703,15,671034,-0.0439406063597332,0.229824172938171,0.848484874761507,YOR178C,GAC1,SGDID:S000005704,Close to 3'-UTR,Close to 3'-UTR,"""Regulatory subunit for Glc7p type-1 protein phosphatase (PP1); tethers Glc7p to Gsy2p glycogen synthase ; binds Hsf1p heat shock transcription factor ; required for induction of some HSF-regulated genes under heat shock; GAC1 has a paralog ; PIG1 ; that arose from the whole genome duplication""",Verified ORF
10704,15,673487,-0.0950841029230016,0.22821960459442,0.677199179278429,XUT_15F-309,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
10705,15,674856,-0.0950841029230016,0.22821960459442,0.677199179278429,YOR180C,DCI1,SGDID:S000005706,CDS,CDS,"""Peroxisomal protein; identification as a delta(3,5)-delta(2,4)-dienoyl-CoA isomerase involved in fatty acid metabolism is disputed; DCI1 has a paralog ; ECI1 ; that arose from the whole genome duplication""",Verified ORF
10707,15,676857,-0.119174744658542,0.222243181047568,0.592133354358457,YOR181W,LAS17,SGDID:S000005707,CDS,CDS,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10708,15,677981,-0.106764002485908,0.172284608843589,0.5358580388737,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10709,15,677995,-0.0900149756390554,0.162762856012944,0.580583533077124,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10710,15,678027,-0.100684419746842,0.162569468067215,0.536097393612778,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10711,15,678058,-0.117202316120291,0.163995338632421,0.47528619884765,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10714,15,678248,0.0444764407952529,0.149339086829742,0.766014352693116,YOR182C,RPS30B,SGDID:S000005708,CDS,CDS,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30 ; no bacterial homolog; RPS30B has a paralog ; RPS30A ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
10722,15,678832,0.0590876352728056,0.1502162401751,0.694298074078947,YOR182C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10723,15,678916,-0.0302121419237091,0.148742134993664,0.839160163177252,YOR183W,FYV12,SGDID:S000005709,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10726,15,678995,-0.0658842398248622,0.149609657999404,0.659935610951767,YOR183W,FYV12,SGDID:S000005709,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10727,15,679406,-0.010217841860894,0.148801333937004,0.945293027485154,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10728,15,679485,-0.0239293099337695,0.148975754957497,0.872480224643101,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10729,15,680430,-0.0072988607735144,0.147928797506012,0.96067595743762,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10732,15,682676,0.011654095566648,0.147852713598569,0.937218603774177,YOR185C,GSP2,SGDID:S000005711,Close to 3'-UTR,Close to 3'-UTR,"""GTP binding protein (mammalian Ranp homolog); involved in the maintenance of nuclear organization ; RNA processing and transport; interacts with Kap121p ; Kap123p and Pdr6p (karyophilin betas); not required for viability; protein abundance increases in response to DNA replication stress; GSP2 has a paralog ; GSP1 ; that arose from the whole genome duplication""",Verified ORF
10733,15,685516,-0.0379021398501542,0.149592066426175,0.800129814463796,YOR188W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10734,15,690141,-0.0178248269887982,0.147780486715136,0.904063090558185,YOR188W,MSB1,SGDID:S000005714,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may be involved in positive regulation of 1,3-beta-glucan synthesis and the Pkc1p-MAPK pathway; multicopy suppressor of temperature-sensitive mutations in CDC24 and CDC42 ; and of mutations in BEM4; potential Cdc28p substrate; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
10735,15,691906,-0.0052760972851637,0.148101234647044,0.971601559708156,YOR190W,SPR1,SGDID:S000005716,CDS,CDS,"""Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance; SPR1 has a paralog ; EXG1 ; that arose from the whole genome duplication""",Verified ORF
10737,15,692272,-0.0146707603457099,0.147851952816683,0.921015142301445,YOR191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10738,15,695613,-0.0284828325530833,0.147428326519961,0.846915150751138,YOR191W,ULS1,SGDID:S000005717,CDS,CDS,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10739,15,696549,-0.0160860610520295,0.147851535794617,0.913423939721496,YOR191W,ULS1,SGDID:S000005717,CDS,CDS,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10740,15,697431,-0.0181070831422949,0.147181836001463,0.902157111377073,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10741,15,697632,-0.0256440727769437,0.14759443662272,0.862163985726757,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10742,15,697884,-0.0353730896905167,0.15037820185904,0.814168554141976,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10743,15,697906,-0.111133480928856,0.146968692887285,0.450050930583904,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10744,15,698025,-0.141158387416449,0.147007048009765,0.337604199878127,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10745,15,698268,-0.165817717124106,0.147074907467135,0.260323447470192,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10747,15,698953,-0.154748541109669,0.146938098068011,0.292990461341981,YOR192C,THI72,SGDID:S000005718,CDS,CDS,"""Transporter of thiamine or related compound; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); shares sequence similarity with Thi7p""",Verified ORF
10748,15,701044,-0.133177255204262,0.146997957011193,0.365564239780653,YOR192C,THI72,SGDID:S000005718,Close to 3'-UTR,Close to 3'-UTR,"""Transporter of thiamine or related compound; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); shares sequence similarity with Thi7p""",Verified ORF
10749,15,701551,-0.156746619551156,0.147784749935881,0.289578057541289,YOR192C,THI72,SGDID:S000005718,Close to 3'-UTR,Close to 3'-UTR,"""Transporter of thiamine or related compound; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); shares sequence similarity with Thi7p""",Verified ORF
10750,15,701614,-0.154080429377673,0.147580508688986,0.297179830017199,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10751,15,701762,-0.150512640583684,0.14950213623378,0.314740135044055,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10752,15,701781,-0.139941855781231,0.147084734103926,0.342033573144297,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10753,15,701849,-0.149569011731936,0.148229325325342,0.313647586786009,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
