SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9592,14,464117,-0.0158336666546989,0.0493111500317719,0.748326838636608,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9593,14,464233,-0.025919116067473,0.0493427802023896,0.599713535803633,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9594,14,465005,-0.0370667989098041,0.0489700816952831,0.449598237700511,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9595,14,465187,-0.0198754974135333,0.049219910697998,0.686596875853227,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9596,14,466103,-0.0309829135677219,0.0494966657565622,0.531745951113241,YNL086W_NFR/NDR,,,Promoter,Promoter,,Promoter
9598,14,469677,0.0277665341642547,0.0499343319774287,0.578521443056731,YNL085W,MKT1,SGDID:S000005029,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability ; drug resistance ; and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains""",Verified ORF
9600,14,472613,0.04696581814442,0.049323618197476,0.341648431657934,YNL083W,SAL1,SGDID:S000005027,CDS,CDS,"""ADP/ATP transporter; member of the Ca2+-binding subfamily of mitochondrial carriers ; with two EF-hand motifs; transport activity of either Sal1p or Pet9p is critical for viability; polymorphic in different S. cerevisiae strains""",Verified ORF
9601,14,478868,0.0261430553517389,0.0493436289693587,0.596572418202573,YNL079C,TPM1,SGDID:S000005023,CDS,CDS,"""Major isoform of tropomyosin; binds to and stabilizes actin cables and filaments ; which direct polarized cell growth and the distribution of several organelles; acetylated by the NatB complex and acetylated form binds actin most efficiently; TPM1 has a paralog ; TPM2 ; that arose from the whole genome duplication""",Verified ORF
9602,14,480472,0.0484335787127319,0.0492037441704564,0.32561890540734,YNL078W,NIS1,SGDID:S000005022,CDS,CDS,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited with Nba1p to the cell cortex and to cytokinesis remnants (bud scars) by Aim44p and Nap1p where Nba1p prevent Rsr1p-mediated activation of Cdc24p ; and therefore Cdc42p activation; acts with Nba1p to establish transient bud scar localization of Rga1p ; a Cdc42p GAP; localizes to the nucleus and to cell division site during G2/M ; and is then stably recruited to cytokinesis remnants""",Verified ORF
9603,14,481896,-0.0009244710051601,0.0495827443759444,0.985134826310182,YNL077W,APJ1,SGDID:S000005021,CDS,CDS,"""Hsp40 chaperone with a role in SUMO-mediated protein degradation; works in concert with Hsp70 and Hsp110 (Sse1p) to promote disaggregation of intranuclear protein inclusions; competes with Hsp104 in disaggregation ; supporting turnover instead of refolding; member of DnaJ-like family ; conserved across eukaryotes; overexpression interferes with propagation of the [Psi+] prion; forms nuclear foci upon DNA replication stress""",Verified ORF
9604,14,483978,0.0106313856880039,0.0493517212205196,0.829563689936629,YNL076W,MKS1,SGDID:S000005020,CDS,CDS,"""Pleiotropic negative transcriptional regulator; involved in Ras-CAMP and lysine biosynthetic pathways and nitrogen regulation; involved in retrograde (RTG) mitochondria-to-nucleus signaling""",Verified ORF
9605,14,485955,0.0036682663271718,0.0492708400516677,0.940693651984127,YNL075W,IMP4,SGDID:S000005019,CDS,CDS,"""Component of the SSU processome; SSU processome is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and associate with RNAs""",Verified ORF
9607,14,489876,-0.0485781615890593,0.0496063971647062,0.328116192652575,YNL073W,MSK1,SGDID:S000005017,CDS,CDS,"""Mitochondrial lysine-tRNA synthetase; required for import of both aminoacylated and deacylated forms of tRNA(Lys) into mitochondria and for aminoacylation of mitochondrially encoded tRNA(Lys)""",Verified ORF
9608,14,491097,-0.0308101020575968,0.0494135133701376,0.533348347691918,YNL072W,RNH201,SGDID:S000005016,CDS,CDS,"""Ribonuclease H2 catalytic subunit; removes RNA primers during Okazaki fragment synthesis and errant ribonucleotides misincorporated during DNA replication; role in ribonucleotide excision repair; homolog of RNAse HI; related to human AGS4 which causes Aicardi-Goutieres syndrome""",Verified ORF
9609,14,491381,-0.0298507108785966,0.0494151815635373,0.546178636675368,YNL071W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9610,14,493333,-0.0061395382846896,0.0504340081355023,0.903178878922864,YNL070W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9611,14,497369,-0.0040982050359751,0.0494922194406442,0.934053498164447,YNL068C,FKH2,SGDID:S000005012,CDS,CDS,"""Forkhead family transcription factor; rate-limiting activator of replication origins; evolutionarily conserved regulator of lifespan; binds multiple chromosomal elements with distinct specificities ; cell cycle dynamics; positively regulates transcriptional elongation; facilitates clustering ; activation of early-firing replication origins; negative role in chromatin silencing at HML and HMR; major role in expression of G2/M phase genes; relocalizes to cytosol under hypoxia""",Verified ORF
9612,14,497844,-0.0105060522726118,0.0496032116103619,0.832383854810192,YNL068C,FKH2,SGDID:S000005012,CDS,CDS,"""Forkhead family transcription factor; rate-limiting activator of replication origins; evolutionarily conserved regulator of lifespan; binds multiple chromosomal elements with distinct specificities ; cell cycle dynamics; positively regulates transcriptional elongation; facilitates clustering ; activation of early-firing replication origins; negative role in chromatin silencing at HML and HMR; major role in expression of G2/M phase genes; relocalizes to cytosol under hypoxia""",Verified ORF
9613,14,498639,0.0122560893146882,0.0500425180450293,0.806665700290937,YNL067W-A,YNL067W-A,SGDID:S000007623,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
9614,14,499301,-0.0026808108860331,0.0494211081071357,0.956771253166752,YNL067W-B_NFR/NDR,,,Promoter,Promoter,,Promoter
9616,14,501546,0.0080168375189931,0.0492999955940616,0.870915919727757,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9617,14,501883,0.0067041502440398,0.0493552518262532,0.892029475145001,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9618,14,502260,0.0029099756614474,0.0492161755896974,0.95288488228508,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9619,14,502292,-0.0045771966686838,0.0492158163370114,0.925954291652239,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9622,14,503689,0.0083542043943004,0.0501065528204048,0.867678921676192,YNL066W,SUN4,SGDID:S000005010,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9623,14,504423,0.0240581685382815,0.0493715037350371,0.626356320449388,YNL065W,AQR1,SGDID:S000005009,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids; AQR1 has a paralog ; QDR1 ; that arose from the whole genome duplication; relocalizes from plasma membrane to cytoplasm upon DNA replication stress""",Verified ORF
9624,14,508489,-0.0297438429490076,0.0498072546652851,0.550770768265263,YNL063W,MTQ1,SGDID:S000005007,CDS,CDS,"""S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene""",Verified ORF
9625,14,508681,-0.0185624207345684,0.0498400699436626,0.70978900173918,YNL063W,MTQ1,SGDID:S000005007,CDS,CDS,"""S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene""",Verified ORF
9627,14,510823,-0.0045909334926009,0.0496663021076995,0.926404406781989,YNL061W,NOP2,SGDID:S000005005,CDS,CDS,"""rRNA m5C methyltransferase; methylates cytosine at position 2870 of 25S rRNA; has an essential function independent of rRNA methylation; contains seven beta-strand methyltransferase motif; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S pre-ribosomal particles; rRNA methylation defect and lethality are functionally complemented by human NOP2 ; a gene upregulated in cancer""",Verified ORF
9628,14,516139,0.0092986855157742,0.0491188397591901,0.849958691048374,YNL058C,YNL058C,SGDID:S000005003,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to vacuole; not an essential gene; YNL058C has a paralog ; PRM5 ; that arose from the whole genome duplication""",Uncharacterized ORF
9629,14,525380,0.0665185372253421,0.0489643860170864,0.175169866827707,YNL054W-B,YNL054W-B,SGDID:S000007385,Close to 3'-UTR,Close to 3'-UTR,"""TyB Gag-Pol protein; proteolytically processed to make the Gag ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN) proteins that are required for retrotransposition""",transposable_element_gene
9631,14,527281,-0.002029060152648,0.0490827910788025,0.967048580760454,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9632,14,528514,0.0136273270986934,0.0492368923778959,0.782118201037316,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9633,14,529103,0.004710197689782,0.0489367702546427,0.92337609574181,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9634,14,529589,0.0128424917791641,0.0492916036986171,0.794598282979308,YNL053W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9635,14,534351,-0.0304363084500095,0.0491382149933445,0.536051126492155,YNL050C,YNL050C,SGDID:S000004995,CDS,CDS,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9636,14,534813,-0.0255771020214997,0.0498540363125026,0.608244429923821,YNL050C,YNL050C,SGDID:S000004995,CDS,CDS,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9638,14,535369,-0.0129923421296183,0.0491401876379998,0.791631080892964,YNL049C,SFB2,SGDID:S000004994,CDS,CDS,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9639,14,536010,-0.0334269135510316,0.0494273385743199,0.499303261878635,YNL049C,SFB2,SGDID:S000004994,CDS,CDS,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9640,14,538257,-0.0178807308378188,0.0489936185571445,0.715359518636423,YNL048W,ALG11,SGDID:S000004993,CDS,CDS,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9641,14,539456,-0.0273708351527725,0.0489812015940298,0.576650579533086,YNL048W,ALG11,SGDID:S000004993,CDS,CDS,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9642,14,543122,-0.027195827390916,0.0491073891403625,0.580064183933959,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9643,14,543643,-0.0390455555315504,0.0488871142679036,0.425008322209021,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9644,14,544381,-0.0653953263727642,0.0499371257676359,0.19119867874651,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9645,14,546133,-0.0552418474619722,0.0496095994885057,0.266237913647574,ARS1421,ARS1421,SGDID:S000118389,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
9646,14,547700,-0.0601497384233061,0.0489706230536271,0.220159397885441,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9647,14,547829,-0.0519068174672855,0.0490509761491029,0.290677883140479,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9648,14,547960,-0.0568522377810484,0.0493357299758906,0.249955321823486,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9649,14,547975,-0.044872488694371,0.0496094466037952,0.36633927035684,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9650,14,549199,-0.0479100501445576,0.048927199824233,0.32814636251725,YNL042W,BOP3,SGDID:S000004987,CDS,CDS,"""Protein of unknown function; potential Cdc28p substrate; overproduction confers resistance to methylmercury""",Verified ORF
9651,14,550274,-0.0457603635363784,0.0489299409666496,0.350313157737884,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9652,14,550749,-0.0493126816724126,0.0490049222542606,0.314970084923833,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9653,14,551869,-0.0498869297676528,0.0488514804332732,0.307860989174361,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9654,14,553785,-0.014552664237642,0.0489174545028819,0.766264150443528,YNL040W,YNL040W,SGDID:S000004985,CDS,CDS,"""Protein of unknown function; has strong similarity to alanyl-tRNA synthases from Eubacteria; null mutant displays decreased translation rate and increased readthrough of premature stop codons; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL040W is not an essential gene""",Verified ORF
9657,14,558289,0.0098656599518269,0.0489345951923645,0.840338453527279,YNL037C,IDH1,SGDID:S000004982,CDS,CDS,"""Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle""",Verified ORF
9658,14,559885,0.0189308450050291,0.0493517765019128,0.701513318609209,YNL036W,NCE103,SGDID:S000004981,CDS,CDS,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9659,14,560313,0.0222350421823664,0.0489793098879452,0.650130798482332,YNL036W,NCE103,SGDID:S000004981,CDS,CDS,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9663,14,560773,0.0210361334217756,0.0494907714014613,0.671058011155356,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9670,14,568858,0.0280560157790068,0.0490415837909335,0.567627674469319,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9671,14,568966,0.0243656768212971,0.0491185993358583,0.620162166797956,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9672,14,568996,0.0246880023805198,0.0489759811923626,0.614516902374271,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9673,14,569044,0.026431668968736,0.0489734032388449,0.589734038853776,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9694,14,574170,0.0318361102955325,0.0491786402899542,0.517822028252442,YNL032W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9696,14,574697,0.0305001482059175,0.0488997192818939,0.533208736833464,YNL032W,SIW14,SGDID:S000004977,CDS,CDS,"""Inositol phosphatase involved in inositol pyrophosphate metabolism; hydrolyzes the beta-phosphate from the 5-diphosphate group of PP-InsPs including: 5PP-IP5 (IP7) ; 1,5PP-IP4 (IP8) and 5-PP-InsP4; functions as an anti-prion (anti-[PSI]) component; member of the atypical dual-specificity subgroup of the protein tyrosine-phosphatase (PTP) superfamily; localizes to the cytoplasm""",Verified ORF
9698,14,576990,0.0366300053513393,0.049608938553152,0.460777145145468,YNL030W,HHF2,SGDID:S000004975,CDS,CDS,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF1); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
9699,14,577297,0.0463709387796626,0.0493335181504438,0.347886998002798,YNL029C,KTR5,SGDID:S000004974,CDS,CDS,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR5 has a paralog ; KTR7 ; that arose from the whole genome duplication""",Verified ORF
9700,14,579044,0.0407332820193238,0.0488893653928601,0.405310734906995,CUT341,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
9701,14,579920,0.0056424751517369,0.0574141911547125,0.921768388066249,YNL027W,CRZ1,SGDID:S000004972,CDS,CDS,"""Transcription factor ; activates transcription of stress response genes; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation; rapidly localizes to the nucleus under blue light stress; can be activated in stochastic pulses of nuclear localization in response to calcium""",Verified ORF
9704,14,582958,0.0578372194121364,0.0489006633085296,0.237704565135719,YNL026W,SAM50,SGDID:S000004971,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; the complex binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; homologous to bacterial Omp85""",Verified ORF
9705,14,584861,0.0635926325473555,0.0488804157604857,0.194112539422207,YNL025C,SSN8,SGDID:S000004970,CDS,CDS,"""Cyclin-like component of RNA polymerase II holoenzyme; involved in phosphorylation of RNAPII C-terminal domain; forms kinase-cyclin pair in RNAPII holoenzyme with Ssn3p; needed for entry into and execution of meiotic program; involved in glucose repression ; telomere maintenance; degraded in response to nitrogen starvation ; and also to oxidative stress ; but in different cellular compartments ; and with different cellular outcomes; 35% identical to human cyclin C""",Verified ORF
9706,14,587028,0.0720053333605198,0.0495583474245408,0.147128597531476,YNL024C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9707,14,589847,0.0701239960988643,0.0488118415906939,0.15171208633812,YNL023C,FAP1,SGDID:S000004968,CDS,CDS,"""Protein that binds to Fpr1p; confers rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells with rapamycin; has similarity to D. melanogaster shuttle craft and human NFX1""",Verified ORF
9708,14,590547,0.0578378227836833,0.0489060717816251,0.237751469789301,YNL023C,FAP1,SGDID:S000004968,CDS,CDS,"""Protein that binds to Fpr1p; confers rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells with rapamycin; has similarity to D. melanogaster shuttle craft and human NFX1""",Verified ORF
9709,14,591136,0.0609046126079363,0.0488700273083718,0.213496479200425,YNL023C,FAP1,SGDID:S000004968,CDS,CDS,"""Protein that binds to Fpr1p; confers rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells with rapamycin; has similarity to D. melanogaster shuttle craft and human NFX1""",Verified ORF
9710,14,591302,0.0814733359407859,0.0497233828404543,0.102201792025937,YNL023C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9711,14,591601,0.0476623793692936,0.0489441077806006,0.330816519576705,YNL022C,RCM1,SGDID:S000004967,CDS,CDS,"""rRNA m5C methyltransferase; methylates cytosine at position 2278 of 25S rRNA while Nop2p methylates cytosine at position 2870; contains seven beta-strand methyltransferase motif; localized to the nucleolus; interacts with Trm112p; homolog of NSUN5A ; a human gene which is deleted in Williams-Beuren Syndrome""",Verified ORF
9712,14,592119,0.0562834123896918,0.0489112091636677,0.250623762596644,YNL022C,RCM1,SGDID:S000004967,CDS,CDS,"""rRNA m5C methyltransferase; methylates cytosine at position 2278 of 25S rRNA while Nop2p methylates cytosine at position 2870; contains seven beta-strand methyltransferase motif; localized to the nucleolus; interacts with Trm112p; homolog of NSUN5A ; a human gene which is deleted in Williams-Beuren Syndrome""",Verified ORF
9713,14,592657,0.0382317220698577,0.0493738605291001,0.439253250225745,YNL022C,RCM1,SGDID:S000004967,CDS,CDS,"""rRNA m5C methyltransferase; methylates cytosine at position 2278 of 25S rRNA while Nop2p methylates cytosine at position 2870; contains seven beta-strand methyltransferase motif; localized to the nucleolus; interacts with Trm112p; homolog of NSUN5A ; a human gene which is deleted in Williams-Beuren Syndrome""",Verified ORF
9714,14,593538,0.0358524194876611,0.049027190932651,0.465095581811249,YNL021W,HDA1,SGDID:S000004966,CDS,CDS,"""Putative catalytic subunit of a class II histone deacetylase complex; role in azole resistance via Hsp90p ; and in the heat shock response; Hda1p interacts with the Hda2p-Hda3p subcomplex to form an active tetramer; deletion increases histone H2B ; H3 and H4 acetylation; other members of the HDA1 histone deacetylase complex are Hda2p and Hda3p""",Verified ORF
9748,14,602807,0.0420762359430717,0.0495069849153741,0.395953944616172,YNL016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9749,14,602854,0.0242219026507604,0.0496148481600834,0.625712238220987,YNL016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9755,14,607186,-0.0266931429289997,0.0492483856278631,0.588153225691471,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9756,14,607236,-0.0364405153492263,0.0488851256570118,0.456506919914406,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9757,14,607577,-0.0340358968832674,0.0490308585788028,0.488030317297677,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9758,14,607767,-0.0287383703930526,0.0488981330203961,0.557096569119271,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9759,14,611236,-0.0354302481780705,0.0495217203098923,0.474804800807897,YNL012W,SPO1,SGDID:S000004957,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific prospore protein; required for meiotic spindle pole body duplication and separation; required to produce bending force necessary for proper prospore membrane assembly during sporulation; has similarity to phospholipase B""",Verified ORF
9760,14,613306,-0.0685170564029578,0.0490056598723713,0.162947121509666,YNL011C,YNL011C,SGDID:S000004956,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; YNL011C is not an essential gene""",Uncharacterized ORF
