SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10594,15,557431,-0.103045154007428,0.122615673712781,0.401257839182205,YOR124C,UBP2,SGDID:S000005650,CDS,CDS,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity""",Verified ORF
10595,15,558567,-0.0852046238630498,0.122029803595571,0.485494321854977,YOR124C,UBP2,SGDID:S000005650,CDS,CDS,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity""",Verified ORF
10596,15,558912,-0.0918659798251221,0.12215787385464,0.45253614726099,YOR124C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10597,15,560958,-0.091036252878412,0.123227383688753,0.460539756941964,YOR126C,IAH1,SGDID:S000005652,Close to 3'-UTR,Close to 3'-UTR,"""Isoamyl acetate-hydrolyzing esterase; required in balance with alcohol acetyltransferase to maintain optimal amounts of isoamyl acetate ; which is particularly important in sake brewing""",Verified ORF
10598,15,561827,-0.11919861841335,0.122480409637335,0.331117538524144,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10599,15,561893,-0.0852771370545472,0.122866971562962,0.488100630831293,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10600,15,563572,-0.127474386687113,0.122456799393297,0.298599886067968,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10601,15,563727,-0.141915942743558,0.121934213599972,0.245261520420449,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10602,15,566834,-0.133053438484676,0.121995335410796,0.276173610077078,YOR128C,ADE2,SGDID:S000005654,Close to 3'-UTR,Close to 3'-UTR,"""Phosphoribosylaminoimidazole carboxylase; catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway; red pigment accumulates in mutant cells deprived of adenine""",Verified ORF
10603,15,568292,-0.164401541240616,0.122783964335204,0.18144865259368,YOR129C,AFI1,SGDID:S000005655,CDS,CDS,"""Arf3p polarization-specific docking factor; required for the polarized distribution of the ADP-ribosylation factor ; Arf3p; participates in polarity development and maintenance of a normal haploid budding pattern; interacts with Cnm7p""",Verified ORF
10604,15,571413,-0.118389385757062,0.122870883022955,0.335942812425597,SUT370,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10605,15,572989,-0.114678135599594,0.122431210970073,0.349566630042605,YOR132W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10607,15,578365,-0.116913193406199,0.122511051440985,0.340581131551004,YOR133W,EFT1,SGDID:S000005659,Close to 3'-UTR,Close to 3'-UTR,"""Elongation factor 2 (EF-2) ; also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide ; the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin; EFT1 has a paralog ; EFT2 ; that arose from the whole genome duplication""",Verified ORF
10609,15,580357,-0.120568706165921,0.122570399556778,0.32595198478667,YOR135C,IRC14,SGDID:S000005661,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene YOR136W; null mutant displays increased levels of spontaneous Rad52 foci""",Dubious ORF
10612,15,587077,-0.124496242507721,0.122293100674581,0.309367909143003,YOR139C,YOR139C,SGDID:S000005665,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF SFL1/YOR140W""",Dubious ORF
10613,15,588514,-0.138563987250886,0.121823730491734,0.256136808997904,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10614,15,588544,-0.206874178284323,0.124589681113104,0.0977131333635981,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10615,15,588953,-0.168787245859145,0.122189288996732,0.168042403461556,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10616,15,589040,-0.114096452702837,0.124873995300198,0.361502000255978,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10617,15,589277,-0.106492308169913,0.122007472354382,0.383346721590717,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10620,15,591247,-0.15008225187694,0.124660740275062,0.229425025891231,YOR141C,ARP8,SGDID:S000005667,CDS,CDS,"""Nuclear actin-related protein involved in chromatin remodeling; component of chromatin-remodeling enzyme complexes; has mRNA binding activity""",Verified ORF
10621,15,593982,-0.106159747341698,0.123600757324507,0.390982746862782,YOR142W,LSC1,SGDID:S000005668,CDS,CDS,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10622,15,594139,-0.128511223307926,0.122238591834611,0.293833251846687,YOR142W,LSC1,SGDID:S000005668,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10628,15,602954,-0.129604079952014,0.122130595222029,0.289327891112189,YOR144C,ELG1,SGDID:S000005670,CDS,CDS,"""Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication""",Verified ORF
10631,15,608367,-0.126988993843206,0.122013643993209,0.298691361234378,YOR147W,MDM32,SGDID:S000005673,CDS,CDS,"""Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1 ; MDM10 ; MDM12 ; and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure""",Verified ORF
10633,15,615079,-0.137266023629111,0.122602913974713,0.263646156727893,YOR151C,RPB2,SGDID:S000005677,CDS,CDS,"""RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit""",Verified ORF
10634,15,615367,-0.128641846792427,0.121921937363429,0.292093654889096,YOR151C,RPB2,SGDID:S000005677,CDS,CDS,"""RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit""",Verified ORF
10638,15,618996,-0.14061390289814,0.121682598160435,0.248634795646528,SUT372,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
10639,15,619443,0.0256333018146111,0.122229739664275,0.834011788078792,SUT372,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
10640,15,619880,-0.0165674131076741,0.122225490253537,0.892255926155947,YOR153W,PDR5,SGDID:S000005679,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport ; cation resistance ; and cellular detoxification during exponential growth; PDR5 has a paralog ; PDR15 ; that arose from the whole genome duplication""",Verified ORF
10641,15,623130,0.01752649911168,0.123090841787855,0.88685579799788,YOR153W,PDR5,SGDID:S000005679,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport ; cation resistance ; and cellular detoxification during exponential growth; PDR5 has a paralog ; PDR15 ; that arose from the whole genome duplication""",Verified ORF
10642,15,625082,-0.0203233461826527,0.123383309309535,0.86926090366292,YOR154W,SLP1,SGDID:S000005680,CDS,CDS,"""Glycosylated integral ER membrane protein of unknown function; forms an ER-membrane associated protein complex with Emp65p; member of the SUN-like family of proteins; genetic interactions suggest a role in folding of ER membrane proteins; required for nuclear envelope localization of Mps3p""",Verified ORF
10643,15,628108,-0.0257081694653603,0.12466250900348,0.836736280787227,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10644,15,628209,0.0068733808499914,0.123448086367255,0.9556295784247,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10645,15,628770,0.100865071291665,0.125156007554571,0.420834572894674,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10646,15,629119,0.0828897776158918,0.123873031385872,0.503836475242351,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10647,15,630972,-0.00163888493249,0.123136734321965,0.989388410028726,YOR157C,PUP1,SGDID:S000005683,CDS,CDS,"""Beta 2 subunit of the 20S proteasome; endopeptidase with trypsin-like activity that cleaves after basic residues; synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z""",Verified ORF
10648,15,631958,-0.0501939430347214,0.127941804876215,0.695059627857928,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10649,15,631968,-0.0675838284008283,0.126854963609926,0.59453178393877,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10650,15,632436,0.0491265486829777,0.127259762964302,0.699704314594027,YOR158W,PET123,SGDID:S000005684,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122 ; which encodes a COX3 mRNA-specific translational activator""",Verified ORF
10653,15,635177,0.0695487972001065,0.127057677262578,0.584463776904797,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10654,15,635682,0.062120484685914,0.12771818518391,0.626994515921862,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10655,15,636570,0.0651373068462753,0.12803139164593,0.611237979912351,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10656,15,637208,0.0882592708663399,0.128959214624153,0.494173722715978,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10657,15,637584,0.0463012077513378,0.13016363809007,0.722266200846827,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10658,15,637878,0.0584108251486324,0.128517283870637,0.649749912581331,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10659,15,637893,0.0385529145761938,0.127270081278441,0.762127694994992,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10660,15,637894,0.053627598203118,0.128189962098305,0.675949462712183,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10661,15,637926,0.0290756322398023,0.127277214253066,0.819433874638238,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10662,15,639000,0.0386579195824208,0.127744405682847,0.762358262692798,YOR161C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10663,15,639239,-0.0045301007224281,0.127500457125676,0.97167714827718,YOR161C-C,YOR161C-C,SGDID:S000028712,CDS,CDS,"""Protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10664,15,639279,-0.0277248564887307,0.128221040392438,0.828935670213971,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10665,15,639290,-0.0133119878708623,0.135109962569427,0.921569706234286,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10666,15,639391,-0.0033089533380814,0.140559167465801,0.981231752215134,YOR161C-C_NFR/NDR,,,Promoter,Promoter,,Promoter
10667,15,639445,-0.0015937215626933,0.138860975289317,0.990849282166874,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10668,15,639520,-0.0426715536243769,0.137454541577667,0.756408673464488,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10669,15,639862,-0.0764104479109347,0.142414371867928,0.591926074324841,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10670,15,640033,-0.0880854493215981,0.139246942812742,0.527414585578829,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10671,15,640056,-0.0674366081445159,0.141345475188145,0.633582716039745,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10672,15,640881,-0.0922225820136373,0.141849786055168,0.516023023840445,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10673,15,641425,-0.115502883315322,0.144010911038919,0.423067920156429,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10674,15,642215,-0.0615649016975959,0.142431686577248,0.665829738458056,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10675,15,642286,-0.063878439634601,0.14082732323697,0.650399737847451,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10676,15,642294,-0.0843798183831836,0.142419971669422,0.553914010343284,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10677,15,642325,-0.079790853268237,0.141863582458936,0.574167985632865,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10678,15,642712,-0.217358765134149,0.145009371550809,0.134785767552827,YOR163W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10679,15,645672,-0.155328929141727,0.149308635556331,0.298902732265114,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10680,15,646327,-0.172356801475787,0.149305270377662,0.249120420899661,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10681,15,649242,-0.18386090348723,0.149955076138884,0.220975865978131,YOR168W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10682,15,649484,-0.18386090348723,0.149955076138884,0.220975865978131,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10683,15,651364,-0.169780412186694,0.149264057916136,0.256121660189864,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10684,15,652034,-0.163978269050316,0.148607556046544,0.270591435168838,YOR170W,YOR170W,SGDID:S000005696,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene LCB4""",Dubious ORF
10685,15,653760,-0.24598278417776,0.149650479783391,0.101125326537204,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10686,15,653769,-0.232564819144712,0.150409659455556,0.122950027372329,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10687,15,653775,-0.200351495726475,0.151366788731279,0.186487184303616,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10688,15,656377,-0.206364324338792,0.151468041146471,0.173931420492386,YOR172W,YRM1,SGDID:S000005698,CDS,CDS,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10689,15,657044,-0.202362206272396,0.15289192555689,0.186504520912714,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10690,15,657104,-0.223243716078464,0.152949026946493,0.145290584993187,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10691,15,657980,-0.248465753007969,0.152699248649312,0.104595857750462,YOR173W,DCS2,SGDID:S000005699,CDS,CDS,"""m(7)GpppX pyrophosphatase regulator; non-essential ; stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p ; Msn4p ; and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog ; DCS1 ; that arose from the whole genome duplication""",Verified ORF
10695,15,660805,-0.233132482554642,0.15768400480458,0.140171352739373,YOR175C,ALE1,SGDID:S000005701,CDS,CDS,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10696,15,663916,-0.0801710233603163,0.212122642165788,0.705697451514091,tV(AAC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10697,15,664038,-0.0810915443694817,0.22301357560232,0.716361642669665,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10698,15,664146,-0.163184359373746,0.234219205048085,0.486438830749525,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10699,15,664726,-0.217064337982855,0.245435618159921,0.377079929286598,YORWdelta17_NFR/NDR,,,Promoter,Promoter,,Promoter
10700,15,667693,-0.0875118738421214,0.256488086865465,0.733161479758078,SUT374_NFR/NDR,,,Promoter,Promoter,,Promoter
10701,15,668514,-0.230547235933457,0.190651170301779,0.227371446987965,SUT374,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10703,15,671034,-0.23242613921228,0.190306017282355,0.222776767545682,YOR178C,GAC1,SGDID:S000005704,Close to 3'-UTR,Close to 3'-UTR,"""Regulatory subunit for Glc7p type-1 protein phosphatase (PP1); tethers Glc7p to Gsy2p glycogen synthase ; binds Hsf1p heat shock transcription factor ; required for induction of some HSF-regulated genes under heat shock; GAC1 has a paralog ; PIG1 ; that arose from the whole genome duplication""",Verified ORF
10704,15,673487,-0.219207347382383,0.189053281573364,0.247035980491578,XUT_15F-309,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
10705,15,674856,-0.219207347382383,0.189053281573364,0.247035980491578,YOR180C,DCI1,SGDID:S000005706,CDS,CDS,"""Peroxisomal protein; identification as a delta(3,5)-delta(2,4)-dienoyl-CoA isomerase involved in fatty acid metabolism is disputed; DCI1 has a paralog ; ECI1 ; that arose from the whole genome duplication""",Verified ORF
10707,15,676857,-0.251164024586578,0.183997542749176,0.17310979966302,YOR181W,LAS17,SGDID:S000005707,CDS,CDS,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10708,15,677981,-0.191465743353459,0.142668291847942,0.180447414256397,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
