SNP,Chr,Pos,Effect,SE,ADE17_GIS2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8356,12,935473,0.0919064967178475,0.146514910605256,0.530878440997612,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8357,12,936436,0.0667404620103896,0.143648315530208,0.642497110054798,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8358,12,939253,0.0657060851035691,0.144286806658973,0.649112067438877,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8359,12,940331,0.0604599493797975,0.143886892550779,0.674601721858888,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8360,12,948003,0.176264846615074,0.144023948893189,0.221822082061302,YLR411W,CTR3,SGDID:S000004403,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity copper transporter of the plasma membrane; acts as a trimer; gene is disrupted by a Ty2 transposon insertion in many laboratory strains of S. cerevisiae""",Verified ORF
8362,12,954167,0.101322136115351,0.144993883957595,0.485135397004668,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8363,12,954228,0.125020931292149,0.146851152986224,0.395155124040798,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8364,12,954254,0.115974013573903,0.14498370381116,0.424300508270746,YLR414C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8365,12,954366,0.1243096704696,0.145156398818821,0.392366165608416,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8366,12,954459,0.159041154746389,0.144135722480945,0.270599711269919,SUT283,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8367,12,954658,0.11263442767595,0.144195473876379,0.435253581233952,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8368,12,954827,0.132018297698166,0.143921745469839,0.359615806732101,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8369,12,954850,0.11965331012784,0.144408771082811,0.407905542259032,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8370,12,954897,0.122781568123141,0.145975983858119,0.400856829276823,YLR417W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8371,12,956127,0.216251477672417,0.144677682274033,0.135882977884682,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8372,12,956153,0.155364688919036,0.144958436865941,0.28454754271907,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8373,12,956170,0.185299205853577,0.14416397049249,0.19951737051556,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8374,12,956536,0.280747235957086,0.144570768021403,0.0529400292841799,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
8375,12,960254,0.0293705755068606,0.147137449289086,0.841898046858763,YLR419W,YLR419W,SGDID:S000004411,CDS,CDS,"""Putative helicase with limited sequence similarity to human Rb protein; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YLR419W is not an essential gene""",Uncharacterized ORF
8376,12,961463,0.0972077429987509,0.146405851117426,0.507148836776669,YLR419W,YLR419W,SGDID:S000004411,CDS,CDS,"""Putative helicase with limited sequence similarity to human Rb protein; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YLR419W is not an essential gene""",Uncharacterized ORF
8378,12,963579,0.0808006887226469,0.146727943483077,0.582198837164803,YLR420W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8379,12,968660,0.0951564529326901,0.145105746609872,0.512397264280785,YLR422W,DCK1,SGDID:S000004414,CDS,CDS,"""Dock family protein (Dedicator Of CytoKinesis) ; homolog of human DOCK1; upstream component for regulation through the small GTPase Rho5p; may form a complex with Lmo1p that acts as a GEF for Rho5p; interacts with Ino4p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein; DOCK proteins act as guanine nucleotide exchange factors""",Verified ORF
8380,12,970600,0.142342135537892,0.145322500366815,0.328008051019029,YLR422W,DCK1,SGDID:S000004414,CDS,CDS,"""Dock family protein (Dedicator Of CytoKinesis) ; homolog of human DOCK1; upstream component for regulation through the small GTPase Rho5p; may form a complex with Lmo1p that acts as a GEF for Rho5p; interacts with Ino4p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein; DOCK proteins act as guanine nucleotide exchange factors""",Verified ORF
8382,12,972944,0.138618187928705,0.144502338304675,0.338074328405472,YLR423C,ATG17,SGDID:S000004415,CDS,CDS,"""Scaffold protein responsible for phagophore assembly site organization; regulatory subunit of an autophagy-specific complex that includes Atg1p and Atg13p; stimulates Atg1p kinase activity; human ortholog RB1CC1/FIP200 interacts with p53 ; which inhibits autophagy in human cells""",Verified ORF
8383,12,972987,-0.038628627460521,0.148895987766107,0.795451912003088,YLR423C,ATG17,SGDID:S000004415,CDS,CDS,"""Scaffold protein responsible for phagophore assembly site organization; regulatory subunit of an autophagy-specific complex that includes Atg1p and Atg13p; stimulates Atg1p kinase activity; human ortholog RB1CC1/FIP200 interacts with p53 ; which inhibits autophagy in human cells""",Verified ORF
8384,12,974822,-0.0247979167260728,0.149350714665478,0.868221981746497,YLR424W,SPP382,SGDID:S000004416,CDS,CDS,"""Essential protein that forms a dimer with Ntr2p; also forms a trimer ; with Ntr2p and Prp43p ; that is involved in spliceosome disassembly; found also in a multisubunit complex with the splicing factor Clf1p; suppressor of prp38-1 mutation""",Verified ORF
8393,12,982986,-0.0162299178556187,0.148189852459153,0.912851408324438,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8394,12,983190,-0.011662640361495,0.147828662495374,0.937162467519067,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8395,12,985083,-0.0495707473556557,0.147227600239255,0.736547161671026,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8396,12,986295,-0.181957369728142,0.149221517092286,0.22351505525753,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8397,12,986346,-0.153229665302302,0.148735732593585,0.303614805710493,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8398,12,986367,-0.114572235296216,0.147866659137942,0.438955971556306,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8399,12,986469,-0.101519512974242,0.147053784288234,0.490423769147395,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8400,12,986654,-0.207470171824312,0.150307225938268,0.168365483166413,YLR425W,TUS1,SGDID:S000004417,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8401,12,987115,-0.0831864389381536,0.147060953627542,0.571984578919338,YLR426W,TDA5,SGDID:S000004418,CDS,CDS,"""Putative protein of unknown function; detected in highly purified mitochondria in high-throughput studies; proposed to be involved in resistance to mechlorethamine and streptozotocin; null mutant sensitive to expression of top1-T722A allele""",Uncharacterized ORF
8403,12,987160,-0.0617005390045304,0.151651772201997,0.68435981791806,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8404,12,987293,-0.0498106443259241,0.149120647735181,0.738555906469592,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8405,12,990758,-0.112772537284693,0.148426168178744,0.447887962008847,YLR428C,YLR428C,SGDID:S000004420,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF CRN1""",Dubious ORF
8407,12,993259,-0.0931992333697484,0.147003981705213,0.526497155024985,YLR429W,CRN1,SGDID:S000004421,Close to 3'-UTR,Close to 3'-UTR,"""Coronin; cortical actin cytoskeletal component that associates with the Arp2p/Arp3p complex to regulate its activity; plays a role in regulation of actin patch assembly""",Verified ORF
8408,12,994340,0.0077442503917181,0.146790376212287,0.957955199660045,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8409,12,994744,0.0067928499485276,0.145389540682272,0.962761436838887,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8410,12,997999,-0.028107015792647,0.145180581368213,0.846600151292172,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8418,13,13831,-0.223854654525343,0.150686439221033,0.138286441563974,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8419,13,13907,-0.221993814216934,0.15078387117243,0.141840326211473,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8420,13,13915,-0.216616978582523,0.150519270170835,0.150999459901572,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8435,13,29394,-0.246270544295789,0.163180175517622,0.132143722662803,YML120C,NDI1,SGDID:S000004589,CDS,CDS,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8436,13,29853,-0.250521909133318,0.164894004368929,0.129584490201046,YML120C,NDI1,SGDID:S000004589,Close to 3'-UTR,Close to 3'-UTR,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8437,13,29994,-0.258018117366016,0.16426857573543,0.117146155199533,YML120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8438,13,31587,-0.265244213306178,0.16250149539608,0.103517030980541,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8439,13,31591,-0.277499620104567,0.167291910702138,0.098049367227829,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8440,13,32245,-0.376605472156761,0.167430054523753,0.0251073244444285,YML118W_NFR/NDR,,,Promoter,Promoter,,Promoter
8441,13,32516,-0.319835995367673,0.169894021236489,0.0605820101298854,YML118W,NGL3,SGDID:S000004587,CDS,CDS,"""3'-5' exonuclease specific for poly-A RNAs; has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; similar to Ngl1p; NGL3 has a paralog ; NGL2 ; that arose from the whole genome duplication""",Verified ORF
8444,13,34097,-0.333873087796713,0.168305949837072,0.0480605612105262,YML117W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8445,13,43096,-0.26662595118837,0.18100759618139,0.141639494087142,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8446,13,43166,-0.350974793023249,0.178829794296532,0.0504754904099523,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8447,13,43354,-0.275402354748138,0.179204336020571,0.125236567644298,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8449,13,44607,-0.247471732220643,0.182357138304313,0.175625473678249,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
8450,13,44612,-0.247471732220643,0.182357138304313,0.175625473678249,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
8451,13,45801,-0.215728046580781,0.186790997582358,0.248905723238868,YML112W,CTK3,SGDID:S000004580,CDS,CDS,"""Gamma subunit of C-terminal domain kinase I; CTDK-I phosphorylates RNA polymerase II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and also phosphorylates ribosomal protein Rps2p to increase translational fidelity; protein abundance increases in response to DNA replication stress""",Verified ORF
8452,13,46481,-0.199572047359331,0.190547598992429,0.295649890761032,YML111W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8455,13,50766,0.129031235712302,0.19071982865228,0.499135446980457,YML110C,COQ5,SGDID:S000004578,CDS,CDS,"""2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase; involved in ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes; respiratory defect of the null mutant is partially complemented by human COQ5""",Verified ORF
8457,13,55098,0.0599646605650559,0.243673498521612,0.805758610195634,YML108W,YML108W,SGDID:S000004576,CDS,CDS,"""Protein of unknown function; structure defines a new subfamily of the split beta-alpha-beta sandwiches; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YML108W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8458,13,56990,0.241697084808518,0.288625892701511,0.402930921314709,YML106W,URA5,SGDID:S000004574,CDS,CDS,"""Major orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in de novo biosynthesis of pyrimidines ; converting orotate into orotidine-5'-phosphate; URA5 has a paralog ; URA10 ; that arose from the whole genome duplication""",Verified ORF
8462,13,60048,0.01210706491017,0.261340889708605,0.963076043433138,YML104C,MDM1,SGDID:S000004572,CDS,CDS,"""PtdIns-3-P binding protein that tethers the ER to vacuoles at NVJs; anchored in the ER membrane at nucleus-vacuole junctions and binds phosphatidylinositol 3-phosphate (PtdIns-3-P) in the vacuolar membrane via its Phox homology (PX) domain; expressed predominantly in late G1 to early S phase of the cell cycle; mutation affects nuclear and mitochondrial transmission to daughter buds; similar to 4 human genes ; one of which (SNX14) is associated with neurological disease""",Verified ORF
8463,13,61764,0.0280767299525539,0.264691994637358,0.91558451727357,YML104C,MDM1,SGDID:S000004572,CDS,CDS,"""PtdIns-3-P binding protein that tethers the ER to vacuoles at NVJs; anchored in the ER membrane at nucleus-vacuole junctions and binds phosphatidylinositol 3-phosphate (PtdIns-3-P) in the vacuolar membrane via its Phox homology (PX) domain; expressed predominantly in late G1 to early S phase of the cell cycle; mutation affects nuclear and mitochondrial transmission to daughter buds; similar to 4 human genes ; one of which (SNX14) is associated with neurological disease""",Verified ORF
8464,13,63599,0.0979436053531302,0.253705748803495,0.699690743347747,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8466,13,65881,-0.262940512216549,0.240231555783725,0.274469106302309,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8467,13,65927,-0.163534257668317,0.256730878490704,0.524546121312974,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8468,13,66821,-0.256517622324184,0.233753107014119,0.2732202518229,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8469,13,67103,-0.0790971303735155,0.226709320544073,0.72737819415475,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8470,13,68113,-0.13359326294419,0.223582476222,0.550548538942347,YML102W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8471,13,69500,-0.243549119517905,0.212054893924959,0.25153195613019,YML102W,CAC2,SGDID:S000004570,CDS,CDS,"""Subunit of chromatin assembly factor I (CAF-1) ; with Rlf2p and Msi1p; chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres ; mating type loci ; and rDNA; maintenance of kinetochore structure ; deactivation of the DNA damage checkpoint after DNA repair ; chromatin dynamics during transcription; and repression of divergent transcription; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8472,13,70163,-0.264521390954178,0.213939268536146,0.217119997873362,YML100W-A,YML100W-A,SGDID:S000028688,CDS,CDS,"""Putative protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
8473,13,70356,-0.297147272390363,0.211554830038426,0.161023262449431,YML100W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8474,13,70380,-0.299488717279282,0.211851890036083,0.158339992480799,YML100W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8475,13,71887,-0.189723470088337,0.213525558096027,0.374861763627712,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8476,13,72027,-0.285432362906789,0.212911640875089,0.180907853867157,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8477,13,73225,-0.17244568437914,0.202720499195304,0.395536346579676,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8478,13,73814,-0.253684792221814,0.19959882037858,0.204575011452485,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8480,13,75198,-0.149366383022556,0.191331711035752,0.435521464817655,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8481,13,75558,-0.176690852482639,0.193354784615356,0.361436840386503,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8482,13,75773,-0.168186893369972,0.190340425138534,0.377507622426622,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8483,13,75864,-0.162129453239293,0.1887332675341,0.390901327437262,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8484,13,76087,-0.14792598175113,0.187511336376604,0.430705294508992,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8485,13,76765,-0.263004265258941,0.181283326496965,0.147726006666432,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8486,13,77019,-0.116823466244633,0.185168967299567,0.528512883085738,YML099C,ARG81,SGDID:S000004565,CDS,CDS,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",Verified ORF
8487,13,77330,-0.19359722229181,0.182639431479624,0.289870763460823,YML098W,TAF13,SGDID:S000004564,CDS,CDS,"""TFIID subunit (19 kDa); involved in RNA polymerase II transcription initiation ; similar to histone H4 with atypical histone fold motif of Spt3-like transcription factors""",Verified ORF
