SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11388,16,238837,-0.151443585248099,0.133533230030803,0.25751104202417,YPL165C,SET6,SGDID:S000006086,CDS,CDS,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11389,16,239186,-0.1600798489881,0.134566192514294,0.23500342821416,YPL165C,SET6,SGDID:S000006086,Close to 3'-UTR,Close to 3'-UTR,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11390,16,241363,-0.190370176114016,0.132259080911763,0.150930963245707,YPL164C,MLH3,SGDID:S000006085,CDS,CDS,"""Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability""",Verified ORF
11392,16,242191,-0.160855187358179,0.132340841864432,0.225002425353809,YPL163C,SVS1,SGDID:S000006084,CDS,CDS,"""Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog ; SRL1 ; that arose from the whole genome duplication""",Verified ORF
11393,16,243771,-0.17258799455353,0.132474578139639,0.193491988128321,SUT397,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11396,16,248105,-0.229370870344691,0.132261803593632,0.083752312137925,YPL160W,CDC60,SGDID:S000006081,CDS,CDS,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11398,16,250804,-0.201878087920722,0.135321334251578,0.13663360867069,YPL160W,CDC60,SGDID:S000006081,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11399,16,256672,-0.217622584819914,0.13374820991333,0.10460672270696,YPL156C,PRM4,SGDID:S000006077,CDS,CDS,"""Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift""",Verified ORF
11402,16,261161,-0.117985023655535,0.133943272007018,0.378993927065713,ARS1612,ARS1612,SGDID:S000130198,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11403,16,261385,-0.153247838782869,0.13533901365764,0.25826610243923,ARS1612,ARS1612,SGDID:S000130198,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11404,16,262588,-0.14109082224726,0.133750839053859,0.292202560375084,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11405,16,262948,-0.132987486530617,0.133437250730325,0.319627104305964,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11406,16,263569,-0.114044396607377,0.133570121097679,0.393785591356628,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11407,16,263635,-0.12698662278936,0.1334538097685,0.341981434705055,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11408,16,266518,-0.0835327767223312,0.133937086620723,0.533245968060403,YPL151C,PRP46,SGDID:S000006072,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs""",Verified ORF
11409,16,266729,-0.0585787876103884,0.133634288896919,0.661399651731053,YPL151C,PRP46,SGDID:S000006072,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs""",Verified ORF
11410,16,267591,-0.108334664045384,0.134113053372778,0.419757706573864,YPL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11411,16,267787,-0.127409883052922,0.134319158140333,0.343492977033763,YPL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11412,16,269345,-0.0839031261598574,0.133626973115777,0.530481559071038,YPL150W,YPL150W,SGDID:S000006071,CDS,CDS,"""Protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study""",Uncharacterized ORF
11413,16,269829,-0.101726084765846,0.133823047366256,0.447670108776754,YPL150W,YPL150W,SGDID:S000006071,CDS,CDS,"""Protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study""",Uncharacterized ORF
11414,16,270942,-0.0714982441548986,0.134029930830813,0.594057941159407,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11418,16,271083,0.0039054899183445,0.135121902184577,0.976957923099524,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11419,16,271095,-0.0023012641799108,0.134826849183734,0.986391776491146,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11420,16,271460,-0.0715709979583785,0.133667571161184,0.592682625602565,YPL149W,ATG5,SGDID:S000006070,CDS,CDS,"""Conserved protein involved in autophagy and the Cvt pathway; undergoes conjugation with Atg12p to form a complex involved in Atg8p lipidation; Atg5p-Atg12p conjugate enhances E2 activity of Atg3 by rearranging its catalytic site ; also forms a complex with Atg16p; the Atg5-Atg12/Atg16 complex binds to membranes and is essential for autophagosome formation; also involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
11421,16,271555,-0.0604288857759202,0.134545244021117,0.653610381847114,YPL149W,ATG5,SGDID:S000006070,CDS,CDS,"""Conserved protein involved in autophagy and the Cvt pathway; undergoes conjugation with Atg12p to form a complex involved in Atg8p lipidation; Atg5p-Atg12p conjugate enhances E2 activity of Atg3 by rearranging its catalytic site ; also forms a complex with Atg16p; the Atg5-Atg12/Atg16 complex binds to membranes and is essential for autophagosome formation; also involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
11422,16,272321,-0.142355727017223,0.135552404841409,0.294349373287348,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11423,16,272587,-0.0983169086990887,0.134649862475871,0.46577229128024,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11424,16,272608,-0.0373251151386742,0.135092046446148,0.782483993102326,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11425,16,272771,-0.0382873663147747,0.134347958170655,0.77582154206973,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11426,16,273953,-0.0546921686046926,0.134896228305316,0.685400590188991,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11427,16,274031,-0.0667849085543499,0.134455196729069,0.619704491212344,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11428,16,274407,0.0144268126494588,0.134782085582278,0.914819593687412,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11429,16,274932,-0.044299571045182,0.134417483018136,0.74192260432026,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11430,16,275044,-0.0261521234937797,0.134777085280598,0.846256302822026,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11431,16,275336,-0.0123083576890619,0.137036323768949,0.928482614191487,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11433,16,276423,-0.0816577488844945,0.135544956235205,0.547267855961761,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11434,16,276463,-0.0809827324714134,0.136510547113663,0.553404280418189,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11435,16,276662,0.0115591663742471,0.136044868921632,0.932336716473427,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11436,16,276675,-0.0239541004209394,0.135116047035438,0.859385909977009,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11439,16,277437,-0.0298905497384179,0.134142328330135,0.823798931281313,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11440,16,277570,-0.0570322090612734,0.1368288643111,0.677067685219794,YPL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11441,16,277737,-0.0335764913236294,0.135958175675185,0.805081261894333,YPL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11442,16,277787,-0.02347136325327,0.134432356439695,0.861497117376969,YPL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11443,16,277836,-0.046211536561534,0.134320334118045,0.731021224059736,YPL146C,NOP53,SGDID:S000006067,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11447,16,278867,-0.0348245598157746,0.134845893548015,0.796360997652216,YPL145C,KES1,SGDID:S000006066,CDS,CDS,"""Sterol/phosphatidylinositol-4-phosphate (PI(4)P) exchanger; one of seven members of the yeast oxysterol binding protein family; involved in negative regulation of Sec14p-dependent Golgi complex secretory functions ; peripheral membrane protein that localizes to the Golgi complex; KES1 has a paralog ; HES1 ; that arose from the whole genome duplication""",Verified ORF
11448,16,279067,-0.0334621632862325,0.134139939070371,0.803152296010896,YPL145C,KES1,SGDID:S000006066,CDS,CDS,"""Sterol/phosphatidylinositol-4-phosphate (PI(4)P) exchanger; one of seven members of the yeast oxysterol binding protein family; involved in negative regulation of Sec14p-dependent Golgi complex secretory functions ; peripheral membrane protein that localizes to the Golgi complex; KES1 has a paralog ; HES1 ; that arose from the whole genome duplication""",Verified ORF
11449,16,280178,0.0849656018035326,0.133169620769017,0.523870802916492,YPL145C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11450,16,281799,-0.0099425290918927,0.133706924861969,0.940765567017888,YPL143W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11451,16,281831,-0.018607000952263,0.133849608284491,0.88951817291986,YPL143W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11452,16,281975,-0.0174777156393495,0.133958255748873,0.896267831641453,YPL143W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11453,16,282180,0.0176481462169731,0.135062687693216,0.89611369746722,snR17b_NFR/NDR,,,Promoter,Promoter,,Promoter
11454,16,283161,0.0078484265664354,0.134733393345938,0.953581234210118,YPL143W,RPL33A,SGDID:S000006064,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A ; no bacterial homolog; RPL33A has a paralog ; RPL33B ; that arose from the whole genome duplication""",Verified ORF
11455,16,283198,0.0205691323888214,0.135167193816578,0.879135471547926,YPL143W,RPL33A,SGDID:S000006064,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A ; no bacterial homolog; RPL33A has a paralog ; RPL33B ; that arose from the whole genome duplication""",Verified ORF
11456,16,283200,-0.0169291882715665,0.136128751158155,0.901099767232309,YPL143W,RPL33A,SGDID:S000006064,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A ; no bacterial homolog; RPL33A has a paralog ; RPL33B ; that arose from the whole genome duplication""",Verified ORF
11458,16,283618,-0.0117296631418504,0.133578699502847,0.930076782301909,YPL141C,FRK1,SGDID:S000006062,CDS,CDS,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11459,16,284685,0.0231476199261936,0.133478852607605,0.862422368580131,YPL141C,FRK1,SGDID:S000006062,CDS,CDS,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11460,16,286882,0.0134047345183803,0.133578253066322,0.920122500333537,YPL141C,FRK1,SGDID:S000006062,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11461,16,288425,0.0295757191244964,0.133253979415967,0.824481163575869,YPL140C,MKK2,SGDID:S000006061,CDS,CDS,"""MAPKK involved in the protein kinase C signaling pathway; involved in control of cell integrity; upon activation by Bck1p phosphorylates downstream target ; Slt2p; functionally redundant with Mkk1p; MKK2 has a paralog ; MKK1 ; that arose from the whole genome duplication""",Verified ORF
11462,16,292604,0.088604884244487,0.133843042126423,0.508399366491877,YPL138C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11463,16,293786,0.130180220030374,0.134005084025646,0.331985769254834,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11464,16,295408,0.0549413789448829,0.133709077407226,0.681393433746092,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11465,16,295944,0.0651562174246979,0.133218146515729,0.625078781952675,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11466,16,296048,0.0885777346590253,0.133162953122085,0.50636779983246,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11468,16,297486,0.0617001288094182,0.134413231685652,0.646492883556518,YPL135W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11470,16,300317,0.0974133395635725,0.134438077569331,0.469179691975245,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11471,16,300745,0.11935316897697,0.133425828464727,0.371648839007467,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11472,16,300812,0.1504424911384,0.133573908309317,0.260809357616179,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11473,16,305191,0.0646610078372242,0.136846724963884,0.636857079298843,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11474,16,305292,0.0872934667992018,0.135557282982039,0.520019551234723,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11475,16,305368,0.179851986305316,0.135526958994687,0.185347573377164,YPL130W,SPO19,SGDID:S000006051,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific prospore protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation; identified as a weak high-copy suppressor of the spo1-1 ts mutation; SPO19 has a paralog ; YOR214C ; that arose from the whole genome duplication""",Verified ORF
11476,16,306491,0.111122226471174,0.134903393547646,0.410656511875988,YPL129W,TAF14,SGDID:S000006050,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TFIID ; TFIIF ; INO80 ; SWI/SNF ; and NuA3 complexes; involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain""",Verified ORF
11477,16,309023,0.0369775745023123,0.13322656936586,0.781517182727169,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11478,16,309089,0.0811208228412757,0.134501348289925,0.546814334853617,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11479,16,310891,0.127983066815805,0.133192814469856,0.337267363913748,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11480,16,311025,0.120798068893361,0.13276894566404,0.363529404740617,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11482,16,314083,0.0999747801464341,0.132937711060912,0.452526772037908,YPL125W,KAP120,SGDID:S000006046,CDS,CDS,"""Karyopherin responsible for the nuclear import of Rpf1p; Rpf1p is a ribosome maturation factor""",Verified ORF
11483,16,317370,0.124659601288621,0.133576366997584,0.35133089422681,YPL124W,SPC29,SGDID:S000006045,CDS,CDS,"""Inner plaque spindle pole body (SPB) component; links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication""",Verified ORF
11484,16,319783,0.0899855958919961,0.134712272858357,0.504580526999874,YPL122C,TFB2,SGDID:S000006043,CDS,CDS,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation ; required for nucleotide excision repair ; similar to 52 kDa subunit of human TFIIH""",Verified ORF
11486,16,325063,0.178064983483971,0.133464789429311,0.183007544641305,YPL119C,DBP1,SGDID:S000006040,CDS,CDS,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11487,16,326625,0.173772384740339,0.134620151469354,0.197605699830023,YPL119C,DBP1,SGDID:S000006040,Close to 3'-UTR,Close to 3'-UTR,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11488,16,326955,0.159921427756596,0.134072934304187,0.233751082577819,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11489,16,326956,0.159921427756596,0.134072934304187,0.233751082577819,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11490,16,327318,0.185475097690922,0.132956472423936,0.163891073033017,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11492,16,333274,0.0708054323839805,0.134241304078742,0.598213215198863,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11493,16,334163,0.0804257373389946,0.133889856473487,0.548434741273302,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11494,16,334248,0.0923539162988659,0.135716342185119,0.496638917840457,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11495,16,334818,0.0882333329157338,0.133468857217791,0.508993476585339,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11496,16,335267,0.0564433585623668,0.135238663105171,0.676668015005103,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11497,16,336019,0.0596988576772234,0.133449900099939,0.654896500612766,YPL114W,YPL114W,SGDID:S000006035,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; largely overlaps ORF YPL113C; diploid deletion in BY4743 strain background exhibits high budding index""",Dubious ORF
