SNP,Chr,Pos,Effect,SE,ERG11_ACF2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9567,14,428693,0.0316956731612905,0.0614037370754778,0.606048555596195,YNL103W,MET4,SGDID:S000005047,CDS,CDS,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9568,14,430086,0.0047052420618103,0.0617775093633026,0.939331515194894,YNL103W,MET4,SGDID:S000005047,Close to 3'-UTR,Close to 3'-UTR,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9569,14,434120,-0.0299747079621522,0.0613315251483255,0.625334598981926,YNL102W,POL1,SGDID:S000005046,CDS,CDS,"""Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis""",Verified ORF
9570,14,434507,-0.0044974313580188,0.0616799918370259,0.941914606128083,YNL102W,POL1,SGDID:S000005046,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis""",Verified ORF
9571,14,436047,-0.0899016593028146,0.0612417158597788,0.142999907073061,YNL101W,AVT4,SGDID:S000005045,CDS,CDS,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs)""",Verified ORF
9572,14,437581,-0.0841036982399803,0.0612981780873614,0.170921521481582,YNL100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9573,14,437955,-0.0818198217613117,0.0612111061082252,0.182187111071489,YNL100W,MIC27,SGDID:S000005044,CDS,CDS,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) ; a mitochondrial inner membrane complex that extends into the intermembrane space with a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; forms a subcomplex with Mic10p and Mic12p whose assembly and stability requires cardiolipin; orthologous to human APOO and APOOL""",Verified ORF
9575,14,441787,-0.0721280417805735,0.0612946686200841,0.24009117356299,YNL097C,PHO23,SGDID:S000005041,CDS,CDS,"""Component of the Rpd3L histone deacetylase complex; involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus shares significant sequence identity with the human candidate tumor suppressor p33-ING1 and its isoform ING3""",Verified ORF
9576,14,442710,-0.0770742116139,0.0613585015357942,0.209899790323185,YNL097C,PHO23,SGDID:S000005041,Close to 3'-UTR,Close to 3'-UTR,"""Component of the Rpd3L histone deacetylase complex; involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus shares significant sequence identity with the human candidate tumor suppressor p33-ING1 and its isoform ING3""",Verified ORF
9577,14,449380,-0.0398598635497338,0.0624146260211536,0.523477668627794,YNL094W,APP1,SGDID:S000005038,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidate phosphatase ; converts phosphatidate to diacylglycerol; App1p ; Pah1p ; Dpp1p ; and Lpp1p are responsible for all the phosphatidate phosphatase activity; component of cortical actin patches; interacts with components of endocytic pathway""",Verified ORF
9578,14,453089,-0.0581757119989723,0.0613658386609881,0.343770543836298,YNL091W,NST1,SGDID:S000005035,CDS,CDS,"""Protein involved in signal transduction pathways; mediates responses through cell wall integrity ; highosmolarity glycerol and pheromone pathways; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1; interacts with Ste11p and Mkk1p/Mkk2p""",Verified ORF
9579,14,454972,-0.0458513818546119,0.0611820743410287,0.454100155914177,YNL091W,NST1,SGDID:S000005035,CDS,CDS,"""Protein involved in signal transduction pathways; mediates responses through cell wall integrity ; highosmolarity glycerol and pheromone pathways; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1; interacts with Ste11p and Mkk1p/Mkk2p""",Verified ORF
9580,14,456179,-0.0715897862195633,0.0617089496126692,0.246783980043829,YNL090W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9581,14,456295,-0.0375145944930367,0.0614903697938804,0.542195431414873,YNL090W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9582,14,456355,-0.0519223349202164,0.0615404269629006,0.399402292087504,YNL090W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9584,14,457485,-0.0678047465203465,0.0618359323644544,0.273595855662947,YNL088W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9586,14,458186,-0.0504488657240512,0.0622986579354496,0.418606081545744,YNL088W,TOP2,SGDID:S000005032,CDS,CDS,"""Topoisomerase II; relieves torsional strain in DNA by cleaving and re-sealing phosphodiester backbone of both positively and negatively supercoiled DNA; cleaves complementary strands; localizes to axial cores in meiosis; required for replication slow zone (RSZ) breakage following Mec1p inactivation; human homolog TOP2A implicated in cancers ; and can complement yeast null mutant""",Verified ORF
9587,14,458514,-0.0512923900397097,0.0613832283880941,0.403940015532806,YNL088W,TOP2,SGDID:S000005032,CDS,CDS,"""Topoisomerase II; relieves torsional strain in DNA by cleaving and re-sealing phosphodiester backbone of both positively and negatively supercoiled DNA; cleaves complementary strands; localizes to axial cores in meiosis; required for replication slow zone (RSZ) breakage following Mec1p inactivation; human homolog TOP2A implicated in cancers ; and can complement yeast null mutant""",Verified ORF
9589,14,461863,-0.0464705820653011,0.0613159558960473,0.449024121752176,YNL088W,TOP2,SGDID:S000005032,CDS,CDS,"""Topoisomerase II; relieves torsional strain in DNA by cleaving and re-sealing phosphodiester backbone of both positively and negatively supercoiled DNA; cleaves complementary strands; localizes to axial cores in meiosis; required for replication slow zone (RSZ) breakage following Mec1p inactivation; human homolog TOP2A implicated in cancers ; and can complement yeast null mutant""",Verified ORF
9590,14,462234,-0.0496390462913648,0.0620936135782417,0.424582919422733,YNL087W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9591,14,462478,-0.0595433219773866,0.0611891458662119,0.331168600463588,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9592,14,464117,-0.0509253990012601,0.0616381013589457,0.40924871149533,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9593,14,464233,-0.0320600849349212,0.0617287696093565,0.603828075525329,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9594,14,465005,-0.0469766396432319,0.0612606732421166,0.44369399211104,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9595,14,465187,-0.0395413822516481,0.0615527701823192,0.521031722313283,YNL087W,TCB2,SGDID:S000005031,CDS,CDS,"""ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; contains 3 calcium and lipid binding domains; mRNA is targeted to bud; TCB2 has a paralog ; TCB1 ; that arose from the whole genome duplication""",Verified ORF
9596,14,466103,-0.046895847877635,0.0619047983323571,0.449227085393792,YNL086W_NFR/NDR,,,Promoter,Promoter,,Promoter
9598,14,469677,-0.0454650003547142,0.0624487522285915,0.467073596390516,YNL085W,MKT1,SGDID:S000005029,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability ; drug resistance ; and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains""",Verified ORF
9600,14,472613,-0.0207895772754662,0.0617735411389441,0.736659890953382,YNL083W,SAL1,SGDID:S000005027,CDS,CDS,"""ADP/ATP transporter; member of the Ca2+-binding subfamily of mitochondrial carriers ; with two EF-hand motifs; transport activity of either Sal1p or Pet9p is critical for viability; polymorphic in different S. cerevisiae strains""",Verified ORF
9601,14,478868,-0.0083861819169168,0.061752216958829,0.892053844834577,YNL079C,TPM1,SGDID:S000005023,CDS,CDS,"""Major isoform of tropomyosin; binds to and stabilizes actin cables and filaments ; which direct polarized cell growth and the distribution of several organelles; acetylated by the NatB complex and acetylated form binds actin most efficiently; TPM1 has a paralog ; TPM2 ; that arose from the whole genome duplication""",Verified ORF
9602,14,480472,0.007485694622873,0.0616374281207448,0.903405915645898,YNL078W,NIS1,SGDID:S000005022,CDS,CDS,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited with Nba1p to the cell cortex and to cytokinesis remnants (bud scars) by Aim44p and Nap1p where Nba1p prevent Rsr1p-mediated activation of Cdc24p ; and therefore Cdc42p activation; acts with Nba1p to establish transient bud scar localization of Rga1p ; a Cdc42p GAP; localizes to the nucleus and to cell division site during G2/M ; and is then stably recruited to cytokinesis remnants""",Verified ORF
9603,14,481896,0.0084267061318468,0.0620268357951862,0.892012707973345,YNL077W,APJ1,SGDID:S000005021,CDS,CDS,"""Hsp40 chaperone with a role in SUMO-mediated protein degradation; works in concert with Hsp70 and Hsp110 (Sse1p) to promote disaggregation of intranuclear protein inclusions; competes with Hsp104 in disaggregation ; supporting turnover instead of refolding; member of DnaJ-like family ; conserved across eukaryotes; overexpression interferes with propagation of the [Psi+] prion; forms nuclear foci upon DNA replication stress""",Verified ORF
9604,14,483978,-0.0096276742261274,0.0617413465057634,0.87617291461735,YNL076W,MKS1,SGDID:S000005020,CDS,CDS,"""Pleiotropic negative transcriptional regulator; involved in Ras-CAMP and lysine biosynthetic pathways and nitrogen regulation; involved in retrograde (RTG) mitochondria-to-nucleus signaling""",Verified ORF
9605,14,485955,-0.033689865492035,0.061612628322866,0.584860722359275,YNL075W,IMP4,SGDID:S000005019,CDS,CDS,"""Component of the SSU processome; SSU processome is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and associate with RNAs""",Verified ORF
9607,14,489876,-0.0280152648934526,0.0621243620369008,0.652299173055831,YNL073W,MSK1,SGDID:S000005017,CDS,CDS,"""Mitochondrial lysine-tRNA synthetase; required for import of both aminoacylated and deacylated forms of tRNA(Lys) into mitochondria and for aminoacylation of mitochondrially encoded tRNA(Lys)""",Verified ORF
9608,14,491097,-0.0131301590461965,0.0618468002799685,0.831994478413012,YNL072W,RNH201,SGDID:S000005016,CDS,CDS,"""Ribonuclease H2 catalytic subunit; removes RNA primers during Okazaki fragment synthesis and errant ribonucleotides misincorporated during DNA replication; role in ribonucleotide excision repair; homolog of RNAse HI; related to human AGS4 which causes Aicardi-Goutieres syndrome""",Verified ORF
9609,14,491381,-0.0250142618670801,0.0618364175437357,0.686073059133642,YNL071W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9610,14,493333,-0.0416267751968757,0.0630557773321203,0.509582966253554,YNL070W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9611,14,497369,-0.0539242167780829,0.0618492234380509,0.383874245954348,YNL068C,FKH2,SGDID:S000005012,CDS,CDS,"""Forkhead family transcription factor; rate-limiting activator of replication origins; evolutionarily conserved regulator of lifespan; binds multiple chromosomal elements with distinct specificities ; cell cycle dynamics; positively regulates transcriptional elongation; facilitates clustering ; activation of early-firing replication origins; negative role in chromatin silencing at HML and HMR; major role in expression of G2/M phase genes; relocalizes to cytosol under hypoxia""",Verified ORF
9612,14,497844,-0.0274388147198996,0.0620407877822763,0.65856427016186,YNL068C,FKH2,SGDID:S000005012,CDS,CDS,"""Forkhead family transcription factor; rate-limiting activator of replication origins; evolutionarily conserved regulator of lifespan; binds multiple chromosomal elements with distinct specificities ; cell cycle dynamics; positively regulates transcriptional elongation; facilitates clustering ; activation of early-firing replication origins; negative role in chromatin silencing at HML and HMR; major role in expression of G2/M phase genes; relocalizes to cytosol under hypoxia""",Verified ORF
9613,14,498639,-0.03790662789418,0.062576409758907,0.545059792264792,YNL067W-A,YNL067W-A,SGDID:S000007623,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
9614,14,499301,-0.0553987500063593,0.0617561255309533,0.370300004651241,YNL067W-B_NFR/NDR,,,Promoter,Promoter,,Promoter
9616,14,501546,-0.130041513813381,0.0612874238874575,0.0345481331451792,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9617,14,501883,-0.133258089737185,0.0613367334408597,0.0304778458637048,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9618,14,502260,-0.129140201076924,0.0611852868957998,0.0355060390045984,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9619,14,502292,-0.11660555774635,0.0612565547123893,0.0577805206528325,YNL066W,SUN4,SGDID:S000005010,CDS,CDS,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9622,14,503689,-0.124551148097422,0.0623346731229127,0.0464721747754964,YNL066W,SUN4,SGDID:S000005010,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall protein related to glucanases localized in birth scars; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog ; SIM1 ; that arose from the whole genome duplication""",Verified ORF
9623,14,504423,-0.157539995535907,0.0612133119093669,0.010471404696509,YNL065W,AQR1,SGDID:S000005009,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids; AQR1 has a paralog ; QDR1 ; that arose from the whole genome duplication; relocalizes from plasma membrane to cytoplasm upon DNA replication stress""",Verified ORF
9624,14,508489,-0.135210695018104,0.0619239845677728,0.029657355543513,YNL063W,MTQ1,SGDID:S000005007,CDS,CDS,"""S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene""",Verified ORF
9625,14,508681,-0.130794636481675,0.0619728205737546,0.0355168946327041,YNL063W,MTQ1,SGDID:S000005007,CDS,CDS,"""S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene""",Verified ORF
9627,14,510823,-0.119659766338767,0.0618064376122624,0.0536607999052443,YNL061W,NOP2,SGDID:S000005005,CDS,CDS,"""rRNA m5C methyltransferase; methylates cytosine at position 2870 of 25S rRNA; has an essential function independent of rRNA methylation; contains seven beta-strand methyltransferase motif; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S pre-ribosomal particles; rRNA methylation defect and lethality are functionally complemented by human NOP2 ; a gene upregulated in cancer""",Verified ORF
9628,14,516139,-0.108125155022322,0.0611811289878982,0.078042654471955,YNL058C,YNL058C,SGDID:S000005003,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to vacuole; not an essential gene; YNL058C has a paralog ; PRM5 ; that arose from the whole genome duplication""",Uncharacterized ORF
9629,14,525380,-0.0263542161324858,0.0613987514888797,0.668017344479651,YNL054W-B,YNL054W-B,SGDID:S000007385,Close to 3'-UTR,Close to 3'-UTR,"""TyB Gag-Pol protein; proteolytically processed to make the Gag ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN) proteins that are required for retrotransposition""",transposable_element_gene
9631,14,527281,-0.0691927097513027,0.0612925904091696,0.259710024238138,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9632,14,528514,-0.074872515391083,0.0614734139647136,0.224050435662938,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9633,14,529103,-0.0684950230706421,0.0611124691370948,0.263133748200238,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9634,14,529589,-0.0675392094450228,0.0615652780511744,0.273374272553657,YNL053W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9635,14,534351,-0.0027635657957472,0.0615055375283554,0.964186929900192,YNL050C,YNL050C,SGDID:S000004995,CDS,CDS,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9636,14,534813,-0.0467165797699242,0.0623414963786744,0.454135891538465,YNL050C,YNL050C,SGDID:S000004995,CDS,CDS,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9638,14,535369,-0.0564155008231337,0.0614075023791571,0.358876169567269,YNL049C,SFB2,SGDID:S000004994,CDS,CDS,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9639,14,536010,-0.0384064000162666,0.0618402807611291,0.534962284385518,YNL049C,SFB2,SGDID:S000004994,CDS,CDS,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9640,14,538257,-0.0556642677819139,0.0612313535981238,0.36392755550137,YNL048W,ALG11,SGDID:S000004993,CDS,CDS,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9641,14,539456,-0.0519727232838536,0.0612405445136003,0.396642699132398,YNL048W,ALG11,SGDID:S000004993,CDS,CDS,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9642,14,543122,0.0397691607569624,0.0614239750633425,0.517759383944694,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9643,14,543643,0.0163581711045271,0.0612072298099347,0.789425974919917,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9644,14,544381,-0.0003075697069739,0.0626233237076161,0.996084040586756,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9645,14,546133,-0.0206855510385762,0.0621611777649994,0.739503306732848,ARS1421,ARS1421,SGDID:S000118389,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
9646,14,547700,0.0010347533538569,0.0613934080093831,0.986562237264076,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9647,14,547829,-0.0139578493335024,0.0614559453931558,0.820462223458199,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9648,14,547960,-0.0092068695852247,0.0618334474813613,0.881719234638598,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9649,14,547975,-0.0111939895408431,0.062130853577117,0.857124089124226,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9650,14,549199,-0.0193462370193744,0.0612827587640336,0.752425826263695,YNL042W,BOP3,SGDID:S000004987,CDS,CDS,"""Protein of unknown function; potential Cdc28p substrate; overproduction confers resistance to methylmercury""",Verified ORF
9651,14,550274,-0.0331069910685591,0.0612622137992212,0.589251979720221,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9652,14,550749,-0.0198079959715423,0.0613843798381266,0.747122666800935,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9653,14,551869,-0.0429082961669919,0.0611611909175644,0.483415339885005,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9654,14,553785,-0.0216342859833908,0.0611929817726045,0.723893235692095,YNL040W,YNL040W,SGDID:S000004985,CDS,CDS,"""Protein of unknown function; has strong similarity to alanyl-tRNA synthases from Eubacteria; null mutant displays decreased translation rate and increased readthrough of premature stop codons; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL040W is not an essential gene""",Verified ORF
9657,14,558289,0.0946272934885599,0.0610135893573615,0.121816525177806,YNL037C,IDH1,SGDID:S000004982,CDS,CDS,"""Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle""",Verified ORF
9658,14,559885,0.0920691297303611,0.0615576101459465,0.135636268808099,YNL036W,NCE103,SGDID:S000004981,CDS,CDS,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9659,14,560313,0.110399019077955,0.0610090980454421,0.0712160250889232,YNL036W,NCE103,SGDID:S000004981,CDS,CDS,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9663,14,560773,0.139738217498156,0.0614809758523905,0.0236346005387674,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9670,14,568858,0.122492029443624,0.0610326363179383,0.0455125182583702,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9671,14,568966,0.124024174612598,0.0611137169417652,0.0431674047947911,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9672,14,568996,0.120930124526008,0.0609525123763213,0.0480293735728074,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9673,14,569044,0.121111602483032,0.0609514916214789,0.0476931904958061,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9694,14,574170,0.0706004900330173,0.0614446027759261,0.251329617377951,YNL032W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9696,14,574697,0.0702029624335674,0.0610934991660937,0.251289891558019,YNL032W,SIW14,SGDID:S000004977,CDS,CDS,"""Inositol phosphatase involved in inositol pyrophosphate metabolism; hydrolyzes the beta-phosphate from the 5-diphosphate group of PP-InsPs including: 5PP-IP5 (IP7) ; 1,5PP-IP4 (IP8) and 5-PP-InsP4; functions as an anti-prion (anti-[PSI]) component; member of the atypical dual-specificity subgroup of the protein tyrosine-phosphatase (PTP) superfamily; localizes to the cytoplasm""",Verified ORF
9698,14,576990,0.0271019854012058,0.0620923499263404,0.662756323297993,YNL030W,HHF2,SGDID:S000004975,CDS,CDS,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF1); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
