SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8153,12,705727,0.0996043690078467,0.0739437454693321,0.178834981499465,YLR283W,YLR283W,SGDID:S000004273,CDS,CDS,"""Regulator of mitochondrial proline metabolism; tethered with Fmp32p to inner mitochondrial membrane in large hetero-oligomeric complex ; abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization ; and can be functionally complemented by expression of human homolog MCUR1""",Uncharacterized ORF
8154,12,708038,0.127900848993405,0.0746466903666605,0.0875139505348876,YLR285W,NNT1,SGDID:S000004275,CDS,CDS,"""S-adenosylmethionine-dependent methyltransferase; novel N-terminal protein methyltransferase that trimethylates the N-terminal glycine residue (G2) and also dimethylates lysine (K3) on elongation factor eEF1A (Tef1p/Tef2p); has a role in rDNA silencing and in lifespan determination""",Verified ORF
8156,12,714326,0.109522542568986,0.0743555204226042,0.141653496260793,YLR288C,MEC3,SGDID:S000004279,CDS,CDS,"""DNA damage and meiotic pachytene checkpoint protein; subunit of a heterotrimeric complex (Rad17p-Mec3p-Ddc1p) that forms a sliding clamp ; loaded onto partial duplex DNA by a clamp loader complex; homolog of human and S. pombe Hus1""",Verified ORF
8157,12,714987,0.0934199146008071,0.0737027391745128,0.205803841017522,YLR289W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8158,12,715889,0.0679192724673593,0.0738309741855271,0.358237937178869,YLR289W,GUF1,SGDID:S000004280,CDS,CDS,"""Mitochondrial matrix GTPase; associates with mitochondrial ribosomes; important for translation under temperature and nutrient stress; may have a role in translational fidelity; similar to bacterial LepA elongation factor""",Verified ORF
8165,12,723591,0.10198311108412,0.0738807094999753,0.168344576401113,YLR297W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8166,12,724118,0.0565998337796733,0.0738861631597659,0.444163806370595,YLR297W,YLR297W,SGDID:S000004288,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8167,12,724131,0.0482822163754174,0.073825558230801,0.513534998481411,YLR297W,YLR297W,SGDID:S000004288,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8169,12,724833,0.0503217026319937,0.0739254487974057,0.496502018410773,YLR298C,YHC1,SGDID:S000004289,CDS,CDS,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8170,12,725191,0.0507986037584121,0.0752404824009944,0.500022520336138,YLR298C,YHC1,SGDID:S000004289,CDS,CDS,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8171,12,727931,0.0507986037584121,0.0752404824009944,0.500022520336138,YLR299W,ECM38,SGDID:S000004290,CDS,CDS,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8172,12,728083,0.0235082486198851,0.0748308379437238,0.753591262772855,YLR299W,ECM38,SGDID:S000004290,Close to 3'-UTR,Close to 3'-UTR,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8173,12,728585,0.0235082486198851,0.0748308379437238,0.753591262772855,YLR300W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8174,12,732202,0.0527037080685562,0.0741313519441134,0.477584505253105,YLR302C,YLR302C,SGDID:S000004293,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
8175,12,732854,0.0528875117806586,0.0745648744343546,0.4786177881627,YLR303W,MET17,SGDID:S000004294,CDS,CDS,"""O-acetyl homoserine-O-acetyl serine sulfhydrylase; required for methionine and cysteine biosynthesis""",Verified ORF
8176,12,736985,0.063873672962076,0.0742169457630863,0.390023472099819,YLR304C,ACO1,SGDID:S000004295,CDS,CDS,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8177,12,737369,0.0689142285637455,0.0745277835581119,0.355764907564275,YLR304C,ACO1,SGDID:S000004295,CDS,CDS,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8178,12,737776,0.0704656036322233,0.0737785121247022,0.340182456318628,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8179,12,737804,0.0654887662958721,0.073797354482064,0.375460551037654,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8180,12,738039,0.0752655151481579,0.0735708828413907,0.306992333762558,CUT271_NFR/NDR,,,Promoter,Promoter,,Promoter
8181,12,740250,0.0691278417284661,0.0738524389352163,0.349899433811164,YLR305C,STT4,SGDID:S000004296,CDS,CDS,"""Phosphatidylinositol-4-kinase; functions in the Pkc1p protein kinase pathway; required for normal vacuole morphology ; cell wall integrity ; and actin cytoskeleton organization; required for autophagosomevacuole fusion during autophagy and for lipophagy in both stationary phase cells and during nitrogen starvation; localizes to the plasma membrane and mitochondria in HTP studies""",Verified ORF
8182,12,745383,0.0691097164812818,0.0737575730019231,0.34940702949055,YLR307W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8183,12,745735,0.0671708667604728,0.0740502448366934,0.364973496977291,YLR307W,CDA1,SGDID:S000004298,CDS,CDS,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8184,12,746392,0.0718267060614282,0.0737947055754642,0.33105509807467,YLR307W,CDA1,SGDID:S000004298,CDS,CDS,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8186,12,749514,0.0573895105643331,0.0746569488577801,0.4425797284107,YLR309C,IMH1,SGDID:S000004300,CDS,CDS,"""Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi ; contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi""",Verified ORF
8187,12,754317,0.0610283491483589,0.0754054671395698,0.418867160899291,YLR310C,CDC25,SGDID:S000004301,CDS,CDS,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
8188,12,754859,0.0667742367754211,0.0750956909916004,0.374507233497428,YLR310C,CDC25,SGDID:S000004301,CDS,CDS,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
8189,12,759605,0.0356296763274308,0.0740543829830793,0.630723239214647,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8190,12,759848,0.100616554517288,0.0738293391735642,0.173806036534532,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8191,12,760199,0.0817879180298399,0.0735616195006241,0.266968463241829,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8192,12,761323,0.0297877716099952,0.0748032308827715,0.69071241418824,YLR313C,SPH1,SGDID:S000004305,CDS,CDS,"""Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner ; interacts with MAPKKs Mkk1p ; Mkk2p ; and Ste7p; SPH1 has a paralog ; SPA2 ; that arose from the whole genome duplication""",Verified ORF
8193,12,762125,0.0721173526472302,0.0736694239136565,0.328284017018037,YLR313C,SPH1,SGDID:S000004305,CDS,CDS,"""Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner ; interacts with MAPKKs Mkk1p ; Mkk2p ; and Ste7p; SPH1 has a paralog ; SPA2 ; that arose from the whole genome duplication""",Verified ORF
8194,12,764143,0.0664205129658153,0.0742982829375697,0.371946476875486,YLR315W_NFR/NDR,,,Promoter,Promoter,,Promoter
8195,12,764529,0.0419439665888269,0.0749837620970859,0.576261230184403,YLR315W_NFR/NDR,,,Promoter,Promoter,,Promoter
8196,12,767196,0.0485375956039463,0.0740223954020829,0.512434637526283,YLR318W,EST2,SGDID:S000004310,CDS,CDS,"""Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity ; involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia""",Verified ORF
8200,12,768577,0.0434078362503612,0.0752436839718305,0.564376913882508,YLR318W,EST2,SGDID:S000004310,CDS,CDS,"""Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity ; involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia""",Verified ORF
8201,12,771718,0.0434078362503612,0.0752436839718305,0.564376913882508,YLR320W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8202,12,772090,0.0862487491096307,0.0744935544663118,0.247727817444481,YLR320W,MMS22,SGDID:S000004312,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of replication fork ; such as fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; Rtt101p-Mms22p ligase associates with replisome complex during S phase via Ctf4p; required for accurate meiotic chromosome segregation""",Verified ORF
8203,12,773247,0.0644798714700307,0.0741904704599749,0.385376090069478,YLR320W,MMS22,SGDID:S000004312,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of replication fork ; such as fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; Rtt101p-Mms22p ligase associates with replisome complex during S phase via Ctf4p; required for accurate meiotic chromosome segregation""",Verified ORF
8206,12,783721,0.137092132290981,0.0736255962142969,0.0634314129361471,YLR326W,YLR326W,SGDID:S000004318,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; predicted to be palmitoylated""",Uncharacterized ORF
8208,12,791308,0.133542085156424,0.0737256343230608,0.0709382790365889,YLR332W,MID2,SGDID:S000004324,CDS,CDS,"""O-glycosylated plasma membrane protein; acts as a sensor for cell wall integrity signaling and activates the pathway; interacts with Rom2p ; a guanine nucleotide exchange factor for Rho1p ; and with cell integrity pathway protein Zeo1p; MID2 has a paralog ; MTL1 ; that arose from the whole genome duplication""",Verified ORF
8212,12,793293,0.131061943205407,0.0748306738792737,0.0807374428288239,L:791807-793551,,,Intergenic region,Intergenic region,between YLR332W and YLRWsigma4,Intergenic region
8213,12,793991,0.128332657352996,0.0736950958648327,0.0824845992256946,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8214,12,793992,0.125905718414509,0.0742820092241337,0.0909631312140942,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8215,12,794006,0.0491698173413008,0.074264732928805,0.508346569258424,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8216,12,794008,0.065129564718243,0.0744020913167839,0.381966339605521,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8220,12,797168,0.0593195692861485,0.0743194843844399,0.425308575741435,YLR335W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8224,12,798846,0.0416593364202323,0.0742759567358673,0.575240336373372,YLR335W,NUP2,SGDID:S000004327,CDS,CDS,"""Nucleoporin involved in nucleocytoplasmic transport; binds to either the nucleoplasmic or cytoplasmic faces of the nuclear pore complex depending on Ran-GTP levels; also has a role in chromatin organization""",Verified ORF
8226,12,800855,0.0096176598635434,0.0741063846323464,0.896812983547934,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8227,12,801096,0.0130121867657824,0.0739942020825825,0.860509369977035,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8228,12,801531,0.0076208608324284,0.0739869321207906,0.91801924191444,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8229,12,803026,-0.0266150345968125,0.0740244652519128,0.719403334887597,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8230,12,803607,-0.034766621242477,0.0738348146366528,0.638024193911021,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8231,12,804626,-0.0107974162938995,0.0742764946958212,0.884503394143435,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8232,12,804630,-0.0691654044015711,0.0742911875359477,0.352487679855052,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8233,12,804633,-0.0728233750784768,0.0744233177491584,0.328496148807006,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8234,12,805260,-0.0837318648564522,0.0741151530582533,0.259347129762988,YLR337C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8235,12,806743,-0.0414372605143431,0.0737061108113832,0.574339481164836,YLR340W,RPP0,SGDID:S000004332,CDS,CDS,"""Conserved ribosomal protein P0 of the ribosomal stalk; involved in interaction between translational elongation factors and the ribosome; phosphorylated on serine 302; homologous to mammalian ribosomal protein LP0 and bacterial L10""",Verified ORF
8236,12,807037,-0.0727838773031357,0.0741496767270317,0.326978813811147,YLR339C,YLR339C,SGDID:S000004331,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the essential gene RPP0""",Dubious ORF
8238,12,807547,-0.0727838773031357,0.0741496767270317,0.326978813811147,YLR341W,SPO77,SGDID:S000004333,CDS,CDS,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation and for timely prospore membrane closure along with SPS1; required with Sps1p for phosphorylation and turnover of Ssp1p; dispensable for both nuclear divisions during meiosis""",Verified ORF
8240,12,811797,-0.0602753211531476,0.0738744062862592,0.415098306918586,YLR342W,FKS1,SGDID:S000004334,CDS,CDS,"""Catalytic subunit of 1,3-beta-D-glucan synthase; functionally redundant with alternate catalytic subunit Gsc2p; binds to regulatory subunit Rho1p; involved in cell wall synthesis and maintenance; localizes to sites of cell wall remodeling; FKS1 has a paralog ; GSC2 ; that arose from the whole genome duplication""",Verified ORF
8245,12,824912,-0.0588843493175484,0.0739445721108392,0.426374931998638,YLR347C,KAP95,SGDID:S000004339,CDS,CDS,"""Karyopherin beta; forms a complex with Srp1p/Kap60p; interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex; regulates PC biosynthesis; GDP-to-GTP exchange factor for Gsp1p""",Verified ORF
8246,12,825661,-0.0408114336517051,0.0741046697645676,0.582169271957814,YLR347C,KAP95,SGDID:S000004339,CDS,CDS,"""Karyopherin beta; forms a complex with Srp1p/Kap60p; interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex; regulates PC biosynthesis; GDP-to-GTP exchange factor for Gsp1p""",Verified ORF
8250,12,828754,-0.0606261137646625,0.074870468309577,0.418631273208935,YLR350W,ORM2,SGDID:S000004342,CDS,CDS,"""Protein that mediates sphingolipid homeostasis; evolutionarily conserved ; required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control; protein abundance increases in response to DNA replication stress; ORM2 has a paralog ; ORM1 ; that arose from the whole genome duplication""",Verified ORF
8254,12,829553,-0.0560869474479045,0.0749980365603708,0.455051235445847,YLR351C,NIT3,SGDID:S000004343,CDS,CDS,"""Nit protein; one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member""",Verified ORF
8255,12,829993,0.0043495965992301,0.0738892055973365,0.953091775449097,YLR351C,NIT3,SGDID:S000004343,CDS,CDS,"""Nit protein; one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member""",Verified ORF
8256,12,831532,-0.0034252107023198,0.074340973211626,0.963277057868542,YLR352W,LUG1,SGDID:S000004344,CDS,CDS,"""Protein of unknown function with similarity to F-box proteins; interacts with the core SCF ubiquitin ligase complex subunits Skp1p and Cdc53p; LUG1 deletion prevents cells containing the [URE3] prion or lacking Ure2p from growing on glycerol""",Verified ORF
8257,12,832184,-0.0986531675114223,0.0742884819049076,0.185044735996729,YLR352W,LUG1,SGDID:S000004344,CDS,CDS,"""Protein of unknown function with similarity to F-box proteins; interacts with the core SCF ubiquitin ligase complex subunits Skp1p and Cdc53p; LUG1 deletion prevents cells containing the [URE3] prion or lacking Ure2p from growing on glycerol""",Verified ORF
8258,12,836320,-0.138011901637743,0.073801991345293,0.0623072064613418,YLR353W,BUD8,SGDID:S000004345,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern ; and bud at the proximal pole; BUD8 has a paralog ; BUD9 ; that arose from the whole genome duplication""",Verified ORF
8259,12,836321,-0.131095693967623,0.0740130242022941,0.0773816434627465,YLR353W,BUD8,SGDID:S000004345,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern ; and bud at the proximal pole; BUD8 has a paralog ; BUD9 ; that arose from the whole genome duplication""",Verified ORF
8260,12,837460,-0.140024727777639,0.0742194510651454,0.0600304480282087,YLR354C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8261,12,838168,-0.114030032422501,0.0740023402078842,0.124237614578562,YLR355C,ILV5,SGDID:S000004347,CDS,CDS,"""Acetohydroxyacid reductoisomerase and mtDNA binding protein; involved in branched-chain amino acid biosynthesis and maintenance of wild-type mitochondrial DNA; found in mitochondrial nucleoids""",Verified ORF
8262,12,840314,-0.04486860294592,0.0743314583862457,0.546478195885915,YLR356W,ATG33,SGDID:S000004348,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi ; but not in higher eukaryotes; ATG33 has a paralog ; SCM4 ; that arose from the whole genome duplication""",Verified ORF
8263,12,840557,-0.042385035406175,0.0739518810900118,0.566912492961384,YLR356W,ATG33,SGDID:S000004348,CDS,CDS,"""Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi ; but not in higher eukaryotes; ATG33 has a paralog ; SCM4 ; that arose from the whole genome duplication""",Verified ORF
8264,12,842368,-0.0494923278362518,0.0750240729584191,0.509885533784811,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8265,12,843076,-0.0166186743286892,0.0748148020110504,0.824340492447723,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8266,12,843963,-0.0103198470503829,0.0746702499375054,0.89015672888813,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8268,12,846897,-0.0241859656706125,0.0742978940975458,0.744975167666101,YLR360W,VPS38,SGDID:S000004352,CDS,CDS,"""Part of a Vps34p phosphatidylinositol 3-kinase complex; functions in carboxypeptidase Y (CPY) sorting; binds Vps30p and Vps34p to promote production of phosphatidylinositol 3-phosphate (PtdIns3P) which stimulates kinase activity; required for overflow degradation of misfolded proteins when ERAD is saturated""",Verified ORF
8270,12,853997,-0.0203982296395457,0.0742743493907859,0.783758429572914,YLR363C,NMD4,SGDID:S000004355,Close to 3'-UTR,Close to 3'-UTR,"""Protein that may be involved in nonsense-mediated mRNA decay; interacts with Nam7p ; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
8271,12,854833,-0.0698310002309941,0.0743486489967024,0.348251309188961,YLR364W,GRX8,SGDID:S000004356,Close to 3'-UTR,Close to 3'-UTR,"""Glutaredoxin that employs a dithiol mechanism of catalysis; monomeric; activity is low and null mutation does not affect sensitivity to oxidative stress; GFP-fusion protein localizes to the cytoplasm; expression strongly induced by arsenic""",Verified ORF
8272,12,859419,-0.0763035338622662,0.0747365059671259,0.307969083556591,YLR369W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8273,12,860244,-0.0693767814405008,0.074836114796833,0.354534237179119,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8274,12,860259,-0.0627482105727882,0.0744769614746032,0.400068310050618,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8275,12,860877,-0.0266515693034758,0.0750771579975241,0.722809788836249,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8276,12,862519,-0.0685039920905572,0.0757475019624543,0.366414456993642,YLR371W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8277,12,862720,-0.0259700297743142,0.0753805593492484,0.730661217959782,YLR371W,ROM2,SGDID:S000004363,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1 ; which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog ; ROM1 ; that arose from the whole genome duplication""",Verified ORF
8278,12,863920,-0.0458370989140716,0.0747632351609222,0.540207151405402,YLR371W,ROM2,SGDID:S000004363,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1 ; which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog ; ROM1 ; that arose from the whole genome duplication""",Verified ORF
8279,12,867397,-0.0086942166827378,0.0755651711610274,0.908466254054553,YLR372W,ELO3,SGDID:S000004364,CDS,CDS,"""Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7""",Verified ORF
8280,12,868297,-0.0298028336047644,0.075445009256877,0.693061373878865,YLR372W,ELO3,SGDID:S000004364,CDS,CDS,"""Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7""",Verified ORF
8281,12,869357,-0.0440800353384911,0.0750704882752723,0.557456881966355,YLR373C,VID22,SGDID:S000004365,CDS,CDS,"""Glycosylated integral membrane protein localized to plasma membrane; plays a role in fructose-1,6-bisphosphatase (FBPase) degradation; involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles; VID22 has a paralog ; ENV11 ; that arose from the whole genome duplication""",Verified ORF
8282,12,871085,-0.0571038044513258,0.0748270581461779,0.445887345284714,YLR373C,VID22,SGDID:S000004365,CDS,CDS,"""Glycosylated integral membrane protein localized to plasma membrane; plays a role in fructose-1,6-bisphosphatase (FBPase) degradation; involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles; VID22 has a paralog ; ENV11 ; that arose from the whole genome duplication""",Verified ORF
8283,12,871998,-0.0605528607427869,0.0748193761207594,0.418875941215906,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8284,12,871999,-0.0380403983052379,0.0751450800234699,0.613013961381462,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
