SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11324,16,174996,0.0437734246876708,0.090134639761726,0.627520275074767,YPL196W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11325,16,179596,0.0952806279944337,0.0899161052877418,0.29002317673904,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11326,16,180654,0.0604740315825268,0.0907067836326218,0.505400569475593,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11327,16,180789,0.0857721988119451,0.0902045761215966,0.342324467966796,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11328,16,180828,0.0828695287627015,0.0903914491591348,0.359881194330552,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11329,16,180851,0.0498403740023684,0.0906298216524634,0.582712768179688,YPL194W,DDC1,SGDID:S000006115,CDS,CDS,"""DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response ; required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress""",Verified ORF
11330,16,181568,0.0554067064789117,0.0901794334441911,0.539343436886982,YPL193W,RSA1,SGDID:S000006114,CDS,CDS,"""Protein involved in the assembly of 60S ribosomal subunits; functionally interacts with Dbp6p; functions in a late nucleoplasmic step of the assembly""",Verified ORF
11331,16,182956,0.0796226480608906,0.0911006912225525,0.382708610098447,YPL192C,PRM3,SGDID:S000006113,CDS,CDS,"""Protein required for nuclear envelope fusion during karyogamy; pheromone-regulated; peripheral protein of the nuclear membrane; interacts with Kar5p at the spindle pole body""",Verified ORF
11332,16,187861,0.0983131080813715,0.0917374190197757,0.284596162962559,YPL189W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11334,16,188882,0.0585904874685979,0.0911617658838643,0.520830161295302,YPL189C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11335,16,188952,0.100144572289736,0.0920729283215877,0.277484757180866,YPL189C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11336,16,189738,0.0510847312949826,0.0913468167855366,0.576353030424464,YPL189W,GUP2,SGDID:S000006110,CDS,CDS,"""Probable membrane protein; possible role in proton symport of glycerol; member of the MBOAT family of putative membrane-bound O-acyltransferases; homolog of the mammalian Hedgehog pathway modulator HHAT; GUP2 has a paralog ; GUP1 ; that arose from the whole genome duplication""",Verified ORF
11337,16,191167,0.0710883430637936,0.0909456514625921,0.434939877880376,YPL188W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11340,16,195694,0.131246440005201,0.0899590204257854,0.145465870953502,YPL186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11341,16,195879,0.127735464026962,0.089623676810377,0.154970721659801,YPL186C,UIP4,SGDID:S000006107,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope""",Verified ORF
11342,16,196859,0.111888813594629,0.0901367297604129,0.215310604529932,YPL184C,MRN1,SGDID:S000006105,CDS,CDS,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11343,16,197237,0.0753979161592783,0.0899695473632907,0.402576324616639,YPL184C,MRN1,SGDID:S000006105,CDS,CDS,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11347,16,198072,0.0689757555319774,0.0909570308728034,0.448757400395814,YPL184C,MRN1,SGDID:S000006105,Close to 3'-UTR,Close to 3'-UTR,"""RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs ; including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors ; linking chromatin state ; splicing and as a result mRNA maturation""",Verified ORF
11348,16,199543,0.0311822395553438,0.0911153772905579,0.732382930083651,YPL183C,RTT10,SGDID:S000006104,CDS,CDS,"""WD40 domain-containing protein involved in endosomal recycling; forms a complex with Rrt2p that functions in the retromer-mediated pathway for recycling internalized cell-surface proteins; interacts with Trm7p for 2'-O-methylation of N34 of substrate tRNAs; has a role in regulation of Ty1 transposition; human ortholog is WDR6""",Verified ORF
11349,16,202983,0.0121837265842775,0.0911078248956388,0.893693353699681,YPL181W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11350,16,206288,0.0117103484834243,0.0907505567487195,0.897400388795659,YPL180W,TCO89,SGDID:S000006101,CDS,CDS,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11351,16,207364,-0.0129987410725992,0.0901379920216814,0.885417452834326,YPL180W,TCO89,SGDID:S000006101,CDS,CDS,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11352,16,207437,-0.0058568215292976,0.0900584624444559,0.948184100782519,YPL180W,TCO89,SGDID:S000006101,CDS,CDS,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11353,16,208852,-0.0019735401801002,0.0910092340377386,0.982711438112076,YPL179W,PPQ1,SGDID:S000006100,CDS,CDS,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11354,16,209279,-0.0143219885386562,0.0905734528327451,0.874448184183141,YPL179W,PPQ1,SGDID:S000006100,CDS,CDS,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11355,16,210158,-0.0007476430234061,0.0904266811391506,0.993407878254892,YPL179W,PPQ1,SGDID:S000006100,Close to 3'-UTR,Close to 3'-UTR,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11357,16,211386,-0.04161434743321,0.0899532178042119,0.643920293048516,YPL178W,CBC2,SGDID:S000006099,Close to 3'-UTR,Close to 3'-UTR,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11360,16,212704,-0.0699797472250803,0.0898278780747327,0.436476531457303,YPL178W,CBC2,SGDID:S000006099,CDS,CDS,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11361,16,212773,-0.0720129989263064,0.0901051865092719,0.424705866952372,YPL178W,CBC2,SGDID:S000006099,CDS,CDS,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11362,16,213411,-0.0739842279794919,0.0896532304400415,0.409800288742551,YPL177C,CUP9,SGDID:S000006098,CDS,CDS,"""Homeodomain-containing transcriptional repressor; regulates expression of PTR2 ; which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis ; resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog ; TOS8 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
11363,16,214724,0.0514836416007086,0.0897584135185902,0.566617207078136,YPL177C,CUP9,SGDID:S000006098,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing transcriptional repressor; regulates expression of PTR2 ; which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis ; resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog ; TOS8 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
11364,16,215183,0.0673354054437514,0.0896255744991483,0.452974635200615,YPL176C,TRE1,SGDID:S000006097,Close to 3'-UTR,Close to 3'-UTR,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11365,16,215973,0.141304525321356,0.0896750945440085,0.115981756571552,YPL176C,TRE1,SGDID:S000006097,Close to 3'-UTR,Close to 3'-UTR,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11366,16,218021,0.112193157567187,0.0890446462242781,0.208514234546124,YPL176C,TRE1,SGDID:S000006097,CDS,CDS,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11367,16,220471,0.0796071799562963,0.0896071541002096,0.374929471408921,YPL174C,NIP100,SGDID:S000006095,CDS,CDS,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11368,16,220856,0.0992072853092142,0.0898101491121968,0.27007085924275,YPL174C,NIP100,SGDID:S000006095,CDS,CDS,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11369,16,220879,0.103465237381155,0.0905168797644261,0.253792830879284,YPL174C,NIP100,SGDID:S000006095,CDS,CDS,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11370,16,221591,0.10735804791285,0.0904237118053104,0.235916463918213,YPL174C,NIP100,SGDID:S000006095,CDS,CDS,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11371,16,222732,0.0808920438240252,0.0889858125394669,0.36394697625827,YPL174C,NIP100,SGDID:S000006095,CDS,CDS,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11372,16,223881,0.0914082646622729,0.0890000504997463,0.305096135338294,YPL173W,MRPL40,SGDID:S000006094,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
11373,16,225111,0.0923497808683869,0.088830247171819,0.299227611471455,YPL172C,COX10,SGDID:S000006093,CDS,CDS,"""Heme A:farnesyltransferase; catalyzes first step in conversion of protoheme to heme A prosthetic group required for cytochrome c oxidase activity; human ortholog COX10 can complement yeast cox10 null mutant; human ortholog COX10 is associated with mitochondrial disorders""",Verified ORF
11374,16,227828,0.0853520474907848,0.0888788986503511,0.337552264685565,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11375,16,227880,0.064277870753106,0.0889403880714078,0.470338243218806,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11376,16,228020,0.0605952437473932,0.0896845769200737,0.499706249743351,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11377,16,228836,0.141493185542705,0.0886757077657372,0.111467363297707,YPL170W,DAP1,SGDID:S000006091,Close to 3'-UTR,Close to 3'-UTR,"""Heme-binding protein; involved in regulation of cytochrome P450 protein Erg11p; damage response protein ; related to mammalian membrane progesterone receptors; mutations lead to defects in telomeres ; mitochondria ; and sterol synthesis""",Verified ORF
11378,16,229266,0.13338621993281,0.0885699805368719,0.132961957563471,YPL169C,MEX67,SGDID:S000006090,CDS,CDS,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11379,16,229480,0.106006914170297,0.0890597276532586,0.234732241356094,YPL169C,MEX67,SGDID:S000006090,CDS,CDS,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11380,16,229981,0.118856715118825,0.089137565768642,0.183257851939331,YPL169C,MEX67,SGDID:S000006090,CDS,CDS,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11381,16,230687,0.106839830130823,0.0889513489367801,0.230516104763135,YPL169C,MEX67,SGDID:S000006090,CDS,CDS,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11382,16,232373,0.129078175598681,0.0891830071295628,0.148689058538722,YPL168W,MRX4,SGDID:S000006089,CDS,CDS,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; expression may be cell cycle-regulated""",Uncharacterized ORF
11383,16,235230,0.1220493936211,0.0890100444022535,0.17118779270299,YPL167C,REV3,SGDID:S000006088,CDS,CDS,"""Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev7p ; Pol31p and Pol32p""",Verified ORF
11384,16,235984,0.137607059990883,0.0897081474661821,0.125939756065919,YPL167C,REV3,SGDID:S000006088,CDS,CDS,"""Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev7p ; Pol31p and Pol32p""",Verified ORF
11385,16,238141,0.0993329227794759,0.0890900361098435,0.265620788732252,YPL165C,SET6,SGDID:S000006086,CDS,CDS,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11386,16,238158,0.107142483184734,0.0890502008394023,0.229717048708879,YPL165C,SET6,SGDID:S000006086,CDS,CDS,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11387,16,238341,0.0985404561612818,0.0899879356192317,0.274245363826602,YPL165C,SET6,SGDID:S000006086,CDS,CDS,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11388,16,238837,0.0827139068850711,0.0894038837753673,0.355508839320653,YPL165C,SET6,SGDID:S000006086,CDS,CDS,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11389,16,239186,0.110828794019013,0.0900280063747546,0.219124499795048,YPL165C,SET6,SGDID:S000006086,Close to 3'-UTR,Close to 3'-UTR,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11390,16,241363,0.0841654324570333,0.0886432163620456,0.343023419690685,YPL164C,MLH3,SGDID:S000006085,CDS,CDS,"""Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability""",Verified ORF
11392,16,242191,0.0753326986403248,0.088646199507881,0.396005015061397,YPL163C,SVS1,SGDID:S000006084,CDS,CDS,"""Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog ; SRL1 ; that arose from the whole genome duplication""",Verified ORF
11393,16,243771,0.0633699974992865,0.0887900180654699,0.475880396597094,SUT397,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11396,16,248105,0.0181133110414451,0.0888698096622516,0.838612785764728,YPL160W,CDC60,SGDID:S000006081,CDS,CDS,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11398,16,250804,-0.0089552911928644,0.0908297661188201,0.921516410346895,YPL160W,CDC60,SGDID:S000006081,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11399,16,256672,-0.0043684434091579,0.0898280906711807,0.96124074755263,YPL156C,PRM4,SGDID:S000006077,CDS,CDS,"""Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift""",Verified ORF
11402,16,261161,-0.0681507730828174,0.0896490334462726,0.447645283951874,ARS1612,ARS1612,SGDID:S000130198,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11403,16,261385,-0.0687235175566021,0.090648401862072,0.448877381756738,ARS1612,ARS1612,SGDID:S000130198,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11404,16,262588,-0.0444649832166898,0.08960487986459,0.620038203114921,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11405,16,262948,-0.0650041390653547,0.0893439145375397,0.46735785043705,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11406,16,263569,-0.0803306746540898,0.0893642749856248,0.369311953947803,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11407,16,263635,-0.0920902358328416,0.0892764304413037,0.303004228271097,YPL153C,RAD53,SGDID:S000006074,CDS,CDS,"""DNA damage response kinase; signal transduction pathway component required for DNA damage and replication checkpoints ; promoting cell cycle arrest and DNA repair; role in initiation of DNA replication; inhibits gene gating through NPC protein phosphorylation ; to promote fork stability; activates downstream kinase Dun1p; senses mtDNA depletion and mitochondrial ROS; relocalizes to cytosol under hypoxia; contains two FHA domains; human homolog CHEK2 implicated in breast cancer complements the null""",Verified ORF
11408,16,266518,-0.0082734001538157,0.0896680828096892,0.926538289051207,YPL151C,PRP46,SGDID:S000006072,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs""",Verified ORF
11409,16,266729,-2.20861638078329e-05,0.0894415279116749,0.999803114577107,YPL151C,PRP46,SGDID:S000006072,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs""",Verified ORF
11410,16,267591,0.000936994615579,0.0898204323152947,0.991682620016131,YPL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11411,16,267787,0.0332630064277737,0.089972506226707,0.711826305122856,YPL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11412,16,269345,0.0321484997234575,0.0894458503517467,0.719496889260905,YPL150W,YPL150W,SGDID:S000006071,CDS,CDS,"""Protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study""",Uncharacterized ORF
11413,16,269829,0.0317263020130682,0.0896008437903657,0.723486694619808,YPL150W,YPL150W,SGDID:S000006071,CDS,CDS,"""Protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study""",Uncharacterized ORF
11414,16,270942,0.0761975442324677,0.0896263563609277,0.395807428760983,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11418,16,271083,0.053999888622595,0.0903669970952671,0.550515317438474,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11419,16,271095,0.0452840003873071,0.0901829941169621,0.615885918961339,YPL149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11420,16,271460,0.0460172889170193,0.0894422485889971,0.607230263679263,YPL149W,ATG5,SGDID:S000006070,CDS,CDS,"""Conserved protein involved in autophagy and the Cvt pathway; undergoes conjugation with Atg12p to form a complex involved in Atg8p lipidation; Atg5p-Atg12p conjugate enhances E2 activity of Atg3 by rearranging its catalytic site ; also forms a complex with Atg16p; the Atg5-Atg12/Atg16 complex binds to membranes and is essential for autophagosome formation; also involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
11421,16,271555,0.0385455306402367,0.0900290783517797,0.668806408320546,YPL149W,ATG5,SGDID:S000006070,CDS,CDS,"""Conserved protein involved in autophagy and the Cvt pathway; undergoes conjugation with Atg12p to form a complex involved in Atg8p lipidation; Atg5p-Atg12p conjugate enhances E2 activity of Atg3 by rearranging its catalytic site ; also forms a complex with Atg16p; the Atg5-Atg12/Atg16 complex binds to membranes and is essential for autophagosome formation; also involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
11422,16,272321,0.0071621511395327,0.0908414219869082,0.937202692498543,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11423,16,272587,0.0167741625460782,0.0901603254035551,0.852513859998586,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11424,16,272608,0.0346896215754452,0.0903835243062995,0.701354268016301,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11425,16,272771,0.0273540766635574,0.0898932755688514,0.761082436753263,YPL148C,PPT2,SGDID:S000006069,CDS,CDS,"""Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation""",Verified ORF
11426,16,273953,0.0418866023068815,0.0902550651431206,0.642868307574227,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11427,16,274031,0.0368938778142162,0.089976488319562,0.682026003854102,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11428,16,274407,0.024879842482768,0.0901769478953187,0.782786127156705,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11429,16,274932,0.0219501559835494,0.0899474933934169,0.807347037548635,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11430,16,275044,0.0201213916486616,0.0901803113197649,0.823568057898208,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11431,16,275336,-0.0185166239535601,0.0916893107952253,0.84007241945194,YPL147W,PXA1,SGDID:S000006068,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
11433,16,276423,-0.0057576664838878,0.0907417522919599,0.949443189214067,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
