SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10195,15,126797,0.0162606206960247,0.105831253383476,0.877976125612677,YOL102C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10197,15,129576,-0.0111025613775184,0.105758165381259,0.916450784366457,YOL100W,PKH2,SGDID:S000005460,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10198,15,129671,-0.0263634133676438,0.1046953975685,0.801333982803785,YOL100W,PKH2,SGDID:S000005460,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10199,15,132664,-0.0313469550668246,0.104691506510429,0.764794185875481,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10200,15,132707,0.0055772319905318,0.105029823838102,0.957681143853369,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10201,15,132710,0.006543391074969,0.106531566242129,0.951057824020693,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10202,15,132712,-0.0362636147938089,0.10435423043207,0.728419080649896,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10203,15,132737,-0.0226745763016807,0.104346593790452,0.828099640504587,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10204,15,132965,-0.0118985185442584,0.104702885026057,0.909587154170674,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10205,15,133138,-0.0106273851589829,0.104045045912703,0.918701837337774,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10206,15,133313,0.0128699590499175,0.104702559524358,0.902241001947691,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10207,15,133314,-0.0410812657878319,0.105750055506307,0.697898649465722,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10208,15,133472,-0.043888968484737,0.104064203922092,0.673464989819252,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10209,15,133474,-0.0525599870956546,0.106538087889478,0.622075917747995,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10210,15,133533,-0.0926074843695506,0.106599137876608,0.38557679800081,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10211,15,133892,-0.0550279723754152,0.105054457784554,0.600743388516281,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10212,15,133910,-0.0939364239757308,0.106026051220421,0.376234178400459,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10213,15,133953,-0.103916927974546,0.105615090992741,0.32582814352541,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10214,15,133965,-0.120983617287654,0.104562821659897,0.248037394096177,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10215,15,134036,-0.0636484843998295,0.103745615069008,0.539937392898644,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10216,15,134558,-0.104719118440508,0.103964591915872,0.31450096596193,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10217,15,134644,-0.0687463771535848,0.102777110379307,0.504004107591621,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10218,15,134750,-0.0706030965738946,0.102745006710494,0.492427968855417,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10219,15,134843,-0.0988845229379618,0.106891526820666,0.355549893703505,YOL098C,SDD3,SGDID:S000005458,CDS,CDS,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10220,15,136895,-0.0226456328883304,0.103847571293228,0.827503628723341,YOL097C,WRS1,SGDID:S000005457,CDS,CDS,"""Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant""",Verified ORF
10223,15,141593,-0.145695214405219,0.101157352681867,0.150673656353464,YOL094C,RFC4,SGDID:S000005454,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon; relocalizes to the cytosol in response to hypoxia""",Verified ORF
10224,15,143047,-0.152170071384396,0.102715786766874,0.139374172367131,YOL093W,TRM10,SGDID:S000005453,CDS,CDS,"""tRNA methyltransferase; methylates the N-1 position of guanine at position 9 in tRNAs; protein abundance increases in response to DNA replication stress; member of the SPOUT (SpoU-TrmD) methyltransferase family; human ortholog TRMT10A plays a role in the pathogenesis of microcephaly and early onset diabetes; an 18-mer originates from the TRM10 locus; genetic analysis shows the 18-mer is the translation regulator""",Verified ORF
10225,15,143755,-0.0343697905248119,0.100287073862345,0.732017564584981,YOL093W,TRM10,SGDID:S000005453,Close to 3'-UTR,Close to 3'-UTR,"""tRNA methyltransferase; methylates the N-1 position of guanine at position 9 in tRNAs; protein abundance increases in response to DNA replication stress; member of the SPOUT (SpoU-TrmD) methyltransferase family; human ortholog TRMT10A plays a role in the pathogenesis of microcephaly and early onset diabetes; an 18-mer originates from the TRM10 locus; genetic analysis shows the 18-mer is the translation regulator""",Verified ORF
10226,15,143906,-0.0279910380575505,0.100573195842182,0.780933445215044,YOL093W,TRM10,SGDID:S000005453,Close to 3'-UTR,Close to 3'-UTR,"""tRNA methyltransferase; methylates the N-1 position of guanine at position 9 in tRNAs; protein abundance increases in response to DNA replication stress; member of the SPOUT (SpoU-TrmD) methyltransferase family; human ortholog TRMT10A plays a role in the pathogenesis of microcephaly and early onset diabetes; an 18-mer originates from the TRM10 locus; genetic analysis shows the 18-mer is the translation regulator""",Verified ORF
10227,15,144887,-0.0253104618235547,0.100529214164329,0.801363657194307,YOL092W,YPQ1,SGDID:S000005452,CDS,CDS,"""Putative vacuolar membrane transporter for cationic amino acids; likely contributes to amino acid homeostasis by exporting cationic amino acids from the vacuole; member of the PQ-loop family ; with seven transmembrane domains; similar to mammalian PQLC2 vacuolar transporter; YPQ1 has a paralog ; RTC2 ; that arose from the whole genome duplication""",Verified ORF
10230,15,149218,0.0716122166005475,0.0983482895145745,0.467005059242142,YOL090W,MSH2,SGDID:S000005450,CDS,CDS,"""Protein that binds to DNA mismatches; forms heterodimers with Msh3p and Msh6p that bind to DNA mismatches to initiate the mismatch repair process; contains a Walker ATP-binding motif required for repair activity and involved in interstrand cross-link repair; Msh2p-Msh6p binds to and hydrolyzes ATP; required for silencing at the silent mating-type loci and telomeres""",Verified ORF
10231,15,149283,-0.0399465771796049,0.0956871926147557,0.67658811367743,YOL090W,MSH2,SGDID:S000005450,CDS,CDS,"""Protein that binds to DNA mismatches; forms heterodimers with Msh3p and Msh6p that bind to DNA mismatches to initiate the mismatch repair process; contains a Walker ATP-binding motif required for repair activity and involved in interstrand cross-link repair; Msh2p-Msh6p binds to and hydrolyzes ATP; required for silencing at the silent mating-type loci and telomeres""",Verified ORF
10232,15,150503,0.0184569136256576,0.0955404492741807,0.846925747108502,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10233,15,150771,0.0155269145798991,0.0954607676992237,0.870885265030362,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10234,15,150846,0.0135819219144738,0.0955427648195763,0.887038341856634,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10235,15,151176,0.0341472472327659,0.0951041704809468,0.719771602964409,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10236,15,151907,-0.0179706283155286,0.0943537338303713,0.849058034145278,YOL089C,HAL9,SGDID:S000005449,CDS,CDS,"""Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog ; TBS1 ; that arose from the whole genome duplication""",Verified ORF
10237,15,154160,0.0691986144174392,0.0948227623766026,0.466016003388812,YOL088C,MPD2,SGDID:S000005448,CDS,CDS,"""Member of the protein disulfide isomerase (PDI) family; exhibits chaperone activity; overexpression suppresses the lethality of a pdi1 deletion but does not complement all Pdi1p functions; undergoes oxidation by Ero1p""",Verified ORF
10238,15,154614,0.0518345072335173,0.0946706575358642,0.584364428630839,YOL088C,MPD2,SGDID:S000005448,CDS,CDS,"""Member of the protein disulfide isomerase (PDI) family; exhibits chaperone activity; overexpression suppresses the lethality of a pdi1 deletion but does not complement all Pdi1p functions; undergoes oxidation by Ero1p""",Verified ORF
10239,15,158171,0.0090360535786472,0.0974548674693599,0.926178294647237,YOL087C,DUF1,SGDID:S000005447,CDS,CDS,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10240,15,158444,0.0029186651648037,0.097580072012017,0.976155364230018,YOL087C,DUF1,SGDID:S000005447,CDS,CDS,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10241,15,158776,0.113532772215805,0.0940706162173283,0.228283102823887,YOL087C,DUF1,SGDID:S000005447,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10242,15,158792,0.143505617545631,0.0939545421257087,0.127558533698635,YOL087C,DUF1,SGDID:S000005447,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1 ; which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline ; sanguinarine ; and nordihydroguaiaretic acid""",Verified ORF
10243,15,158961,0.100534044401779,0.093757110054171,0.284325984782457,YOL086W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10244,15,158969,0.0872236428395013,0.0939572777143372,0.35386918038283,YOL086W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10245,15,159655,0.0301783213028821,0.0953871464089721,0.751903195399969,YOL086C,ADH1,SGDID:S000005446,CDS,CDS,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10246,15,159884,0.0178040786485029,0.0963631286093239,0.853523164563989,YOL086C,ADH1,SGDID:S000005446,CDS,CDS,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10247,15,160429,0.0183418893319884,0.0959063106952251,0.848441257209222,YOL086C,ADH1,SGDID:S000005446,CDS,CDS,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10248,15,160644,-0.0160088794407588,0.096193670914042,0.867919029040469,YOL086C,ADH1,SGDID:S000005446,Close to 3'-UTR,Close to 3'-UTR,"""Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol ; the last step in the glycolytic pathway; ADH1 has a paralog ; ADH5 ; that arose from the whole genome duplication""",Verified ORF
10249,15,165912,0.0247231484849625,0.0955033174243239,0.795884777295447,YOL083W,ATG34,SGDID:S000005443,CDS,CDS,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog""",Verified ORF
10250,15,166369,0.0210427473623285,0.0955902593183033,0.825893385897149,YOL083W,ATG34,SGDID:S000005443,CDS,CDS,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog""",Verified ORF
10251,15,168199,0.0175806791958313,0.0970670480455297,0.85637817740336,YOL082W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10252,15,168558,0.0218679255332721,0.0953394229998861,0.818714824693391,CUT827_NFR/NDR,,,Promoter,Promoter,,Promoter
10253,15,168592,0.0795953429905217,0.0959016541578016,0.407117577511446,YOL082W,ATG19,SGDID:S000005442,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF
10254,15,168689,0.0156306430609376,0.0959915752319423,0.870742715151902,YOL082W,ATG19,SGDID:S000005442,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF
10255,15,169414,0.0822569069893534,0.0958448719542911,0.391348036998184,YOL082W,ATG19,SGDID:S000005442,CDS,CDS,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF
10256,15,170347,0.0419329206861363,0.0965825012451417,0.664432526984697,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10257,15,170413,0.070457698382454,0.0946481140956493,0.457119290856316,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10258,15,170682,0.121492326457066,0.0944259805380386,0.199062627913472,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10259,15,170944,0.0554536101312442,0.096261898172671,0.564934827461438,XUT_15R-101_NFR/NDR,,,Promoter,Promoter,,Promoter
10260,15,171150,0.0464499610584285,0.094680881306059,0.624017782733264,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10261,15,171671,0.0310804125905783,0.0952179008162408,0.744304927331376,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10262,15,172074,0.0250103500258638,0.0964965101465081,0.79564436491009,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10263,15,172102,-0.0020192942403796,0.0967774850392537,0.983364871435509,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10264,15,173340,0.058501588734054,0.0949632555594862,0.538262194126946,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10265,15,179652,0.0939541329243446,0.0951008854721708,0.323857867667219,YOL081W,IRA2,SGDID:S000005441,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
10266,15,180876,0.0860725141107105,0.0961076506992549,0.371085047305146,YOL080C,REX4,SGDID:S000005440,CDS,CDS,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",Verified ORF
10267,15,180978,-0.0101737526322692,0.09519793682035,0.914953246688956,YOL080C,REX4,SGDID:S000005440,CDS,CDS,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",Verified ORF
10268,15,181071,0.0267613871661538,0.094539161853373,0.777287590732648,YOL080C,REX4,SGDID:S000005440,CDS,CDS,"""Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly""",Verified ORF
10269,15,181986,0.0095357210131609,0.0944706443525948,0.919656620763493,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10270,15,183037,-0.0063252070331214,0.0964977885333695,0.947775042989128,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10271,15,184074,-0.0118731875140658,0.0937573438373352,0.899299484211088,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10272,15,184082,-0.0476622632352328,0.0937699268163242,0.611567864857636,YOL078W,AVO1,SGDID:S000005438,CDS,CDS,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth""",Verified ORF
10273,15,185252,-0.0476622632352328,0.0937699268163242,0.611567864857636,YOL077W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10275,15,185951,0.001522308761059,0.0937490033362504,0.987053587631009,YOL077C,BRX1,SGDID:S000005437,CDS,CDS,"""Nucleolar protein; constituent of 66S pre-ribosomal particles; depletion leads to defects in rRNA processing and a block in the assembly of large ribosomal subunits; possesses a sigma(70)-like RNA-binding motif""",Verified ORF
10276,15,187949,0.0068609032933159,0.0936426801799165,0.941635275430951,YOL076W,MDM20,SGDID:S000005436,CDS,CDS,"""Non-catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes N-acetylation of proteins with specific N-terminal sequences; involved in mitochondrial inheritance and actin assembly""",Verified ORF
10277,15,188149,-0.0394687401102767,0.0943367148901974,0.675922596093375,YOL076W,MDM20,SGDID:S000005436,CDS,CDS,"""Non-catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes N-acetylation of proteins with specific N-terminal sequences; involved in mitochondrial inheritance and actin assembly""",Verified ORF
10279,15,194959,-0.012385730308733,0.0938220830813715,0.89504925746085,YOL072W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10280,15,195072,-0.0200804810911526,0.0954402670159521,0.833478119445769,YOL072W,THP1,SGDID:S000005433,CDS,CDS,"""Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding""",Verified ORF
10281,15,195091,0.0017794510822894,0.0934478772030018,0.984818216936867,YOL072W,THP1,SGDID:S000005433,CDS,CDS,"""Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding""",Verified ORF
10283,15,197493,0.0040056424249502,0.0949148992056172,0.966361160167891,YOL070C,NBA1,SGDID:S000005431,CDS,CDS,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate""",Verified ORF
10284,15,202330,-0.0129621235702867,0.0934608826034414,0.889773919848634,YOL067C,RTG1,SGDID:S000005428,CDS,CDS,"""Transcription factor (bHLH) involved in interorganelle communication; contributes to communication between mitochondria ; peroxisomes ; and nucleus; target of Hog1p; activated in stochastic pulses of nuclear localization""",Verified ORF
10285,15,203046,-0.0556416362016538,0.0931538467591468,0.550683999388435,YOL066C,RIB2,SGDID:S000005427,CDS,CDS,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF
10286,15,203091,0.0192590267277028,0.0939896010769777,0.837763719995434,YOL066C,RIB2,SGDID:S000005427,CDS,CDS,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF
10287,15,203284,0.0443885363221584,0.0932457645312076,0.634341719111931,YOL066C,RIB2,SGDID:S000005427,CDS,CDS,"""Bifunctional DRAP deaminase tRNA:pseudouridine synthase; the deaminase catalyzes the third step in riboflavin biosynthesis and the synthase catalyzes formation of pseudouridine at position 32 in cytoplasmic tRNAs; RIB2 has a paralog ; PUS9 ; that arose from the whole genome duplication""",Verified ORF
10293,15,207086,0.0017651560018383,0.0937102624446693,0.984982325965024,YOL064C,MET22,SGDID:S000005425,CDS,CDS,"""Bisphosphate-3'-nucleotidase; involved in salt tolerance and methionine biogenesis; dephosphorylates 3'-phosphoadenosine-5'-phosphate and 3'-phosphoadenosine-5'-phosphosulfate ; intermediates of the sulfate assimilation pathway; human homolog BPNT1 complements yeast null mutant""",Verified ORF
10294,15,211986,0.0280115255933135,0.0932946217338187,0.764164716075605,YOL062C,APM4,SGDID:S000005423,CDS,CDS,"""Cargo-binding mu subunit of AP-2; AP-2 is a heterotetrameric endocytic cargo-binding adaptor that facilitates uptake of membrane proteins during clathrin-mediated endocytosis; Apm4p is required for AP-2 function and localization ; and binds cell wall stress receptor Mid2p; AP-2 is required for cell polarity responses to pheromone ; nutritional status and cell wall damage in S. cerevisiae ; and for hyphal growth in C. albicans; AP-2 complex is conserved in mammals""",Verified ORF
