SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9483,14,320581,0.0181489621979048,0.0584003270077516,0.756160294772184,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9484,14,320771,0.0363841971233635,0.0584097957820853,0.533744177039736,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9485,14,320823,0.0288554997473314,0.0583229800574058,0.621081899101937,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9487,14,322680,0.0751428020787625,0.0585752547432844,0.200389061758753,YNL166C,BNI5,SGDID:S000005110,CDS,CDS,"""Linker protein responsible for recruitment of myosin to the bud neck; interacts with the C-terminal extensions of septins Cdc11p and Shs1p and binds Myo1p to promote cytokinesis""",Verified ORF
9488,14,327569,0.0340459600673068,0.0585336911406501,0.561175552456289,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9489,14,327674,0.0424509188908977,0.0589336986913819,0.471806806014419,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9490,14,329969,-0.0172717882141132,0.0585019887932622,0.767988543248698,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9491,14,330041,-0.0092560160644126,0.0585437015308135,0.874464947303194,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9492,14,331132,0.0183717145153827,0.0589085372050043,0.755324616376988,YNL162W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9494,14,332647,0.0213074827408002,0.0584701347466294,0.715765201360003,YNL161W,CBK1,SGDID:S000005105,CDS,CDS,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9496,14,334886,0.0359082548773812,0.0584892369209125,0.539657494468683,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9497,14,335071,0.0177787486029692,0.0584734758624628,0.76127040057911,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9498,14,335123,0.0121923185605364,0.058516855882562,0.83507143464985,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9499,14,337016,0.0459958704257228,0.0585382901613804,0.432546963655365,YNL160W,YGP1,SGDID:S000005104,CDS,CDS,"""Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog ; SPS100 ; that arose from the whole genome duplication""",Verified ORF
9500,14,337563,0.0212983179840369,0.0585094735648456,0.716064842508847,YNL160W,YGP1,SGDID:S000005104,CDS,CDS,"""Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog ; SPS100 ; that arose from the whole genome duplication""",Verified ORF
9502,14,339992,0.0470505526098507,0.0587046738360886,0.42339366457033,YNL158W,PGA1,SGDID:S000005102,CDS,CDS,"""Essential component of GPI-mannosyltransferase II; complex is responsible for second mannose addition to GPI precursors as a partner of Gpi18p; required for maturation of Gas1p and Pho8p; has synthetic genetic interactions with secretory pathway genes""",Verified ORF
9503,14,340237,0.0176707653867758,0.0585128956460962,0.762831591081896,YNL157W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9505,14,345215,0.0351698623577789,0.0584446164624796,0.547717565727088,YNL154C,YCK2,SGDID:S000005098,CDS,CDS,"""Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis ; proper septin assembly ; endocytic trafficking ; and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen ; causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog ; YCK1 ; that arose from the whole genome duplication""",Verified ORF
9506,14,345245,0.0441511929432816,0.058369885319434,0.449911737632028,YNL154C,YCK2,SGDID:S000005098,CDS,CDS,"""Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis ; proper septin assembly ; endocytic trafficking ; and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen ; causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog ; YCK1 ; that arose from the whole genome duplication""",Verified ORF
9507,14,347475,0.0445473710373114,0.0584264964785789,0.446299730093254,YNL152W,INN1,SGDID:S000005096,CDS,CDS,"""Essential protein that associates with contractile actomyosin ring; required for ingression of the plasma membrane into the bud neck during cytokinesis; C2 domain ; a membrane targeting module ; is required for function; activates chitin synthase activity of Chs2p during cytokinesis""",Verified ORF
9508,14,349580,0.0459155246885838,0.0582720185769365,0.431253855077696,YNL150W,YNL150W,SGDID:S000005094,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; extensive overlap with PGA2/YNL149C ; an uncharacterized gene with a proposed role in protein trafficking""",Dubious ORF
9509,14,350501,0.0474291174333103,0.0581201104186803,0.415019875314056,YNL148C,ALF1,SGDID:S000005092,CDS,CDS,"""Alpha-tubulin folding protein; similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance""",Verified ORF
9511,14,354062,0.0048620290039291,0.0580948552234511,0.9333493818028,YNL144C,YNL144C,SGDID:S000005088,CDS,CDS,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9512,14,354457,0.0339127503551466,0.0581372292098898,0.560048745875603,YNL144C,YNL144C,SGDID:S000005088,CDS,CDS,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9514,14,357746,-0.0120442187299866,0.0588634945021569,0.837992653001804,YNL142W,MEP2,SGDID:S000005086,CDS,CDS,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9515,14,358382,-0.002787870535342,0.0587464953700862,0.962176677146477,YNL142W,MEP2,SGDID:S000005086,CDS,CDS,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9516,14,360285,-0.0270698206785382,0.0587290122979508,0.645134421473141,YNL141W,AAH1,SGDID:S000005085,CDS,CDS,"""Adenine deaminase (adenine aminohydrolase); converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome""",Verified ORF
9517,14,362136,-0.0180267399947737,0.0586740015808553,0.758845247561532,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9518,14,362413,-0.0379960282242697,0.0588819336142574,0.519157299604322,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9519,14,362793,-0.0209711675377969,0.0588707188094691,0.721885568681262,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9520,14,362826,-0.0295654047507232,0.0589473627582577,0.61629251235048,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9521,14,363907,-0.0179428773856072,0.0596158299268635,0.763610718641056,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9522,14,364156,-0.0212777226168301,0.0588460748256814,0.717880223709928,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9523,14,367558,-0.0511015834899562,0.0589056038375828,0.386248410195623,YNL138W,SRV2,SGDID:S000005082,CDS,CDS,"""CAP (cyclase-associated protein); N-terminus binds adenylate cyclase and facilitates activation by RAS; N-terminus forms novel hexameric star-shaped shuriken structures that directly catalyze cofilin-mediated severing of actin filaments; C-terminus binds and recycles cofilin bound ; ADP-actin monomers ; facilitating regulation of actin dynamics and cell morphogenesis; N- and C-termini can function as physically separate proteins; mCAP1 is the mouse homolog""",Verified ORF
9524,14,371957,-0.0259564795222873,0.0590632697803227,0.660590605180168,YNL135C,FPR1,SGDID:S000005079,CDS,CDS,"""Peptidyl-prolyl cis-trans isomerase (PPIase); binds to the drugs FK506 and rapamycin; also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function; associates with promoters of ribosomal protein genes; N-terminally propionylated in vivo; mutation is functionally complemented by human FKBP1A""",Verified ORF
9525,14,372787,-0.02701717153733,0.0589465115456111,0.646994762284172,YNL134C,YNL134C,SGDID:S000005078,CDS,CDS,"""NADH-dependent aldehyde reductase ; involved in detoxification of furfural; expression is up-regulated in the presence of furfural and 5-hydroxymethylfurfural ; which are compounds generated during lignocellulosic biomass pre-treatment; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress""",Verified ORF
9527,14,373690,0.0031942876851044,0.058757817219393,0.956676216305397,YNL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9528,14,374309,0.0149925156627906,0.0592051445410968,0.800237935432075,YNL133C,FYV6,SGDID:S000005077,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin; proposed to regulate double-strand break repair via non-homologous end-joining""",Verified ORF
9529,14,377031,0.0181223762788317,0.0587316533788679,0.757836487775488,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9530,14,377351,0.0015025800748761,0.058681791398218,0.979586420675757,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9531,14,377751,-0.0113184880410022,0.0594811610970473,0.84919366895384,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9534,14,381031,0.0430273284754629,0.0599792341901998,0.47361998942937,YNL129W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9535,14,381889,0.0296318301833603,0.059363614447777,0.617978928365601,YNL129W,NRK1,SGDID:S000005073,CDS,CDS,"""Nicotinamide riboside kinase; catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis""",Verified ORF
9536,14,382090,0.039274130839297,0.0587365375080426,0.504156374186819,YNL129W,NRK1,SGDID:S000005073,CDS,CDS,"""Nicotinamide riboside kinase; catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis""",Verified ORF
9537,14,382896,0.054926646298915,0.0586245968759913,0.349439478896036,YNL128W,TEP1,SGDID:S000005072,CDS,CDS,"""PTEN homolog with no demonstrated inositol lipid phosphatase activity; plays a role in normal sporulation; homolog of human tumor suppressor gene PTEN/MMAC1/TEP1 and fission yeast ptn1""",Verified ORF
9538,14,386716,0.0508288041710381,0.0585269663099949,0.385728171210712,YNL127W,FAR11,SGDID:S000005071,CDS,CDS,"""Protein involved in recovery from cell cycle arrest; acts in response to pheromone; also involved in regulation of intra-S DNA damage checkpoint and autophagy; is essential for dephosphorylation of Atg13p; interacts with Far3p ; Far7p ; Far8p ; Far9p ; Far10p and with the phosphatases Pph21p ; Pph22p and Pph3p; has similarity to the N- and C-termini of N. crassa HAM-2; similar to human Fam40A and Fam40B""",Verified ORF
9539,14,388126,0.0597426066433418,0.05971109022625,0.317740488717024,YNL126W,SPC98,SGDID:S000005070,CDS,CDS,"""Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque""",Verified ORF
9542,14,397661,0.0053483705287588,0.0581645457974366,0.926788005199264,YNL123W,NMA111,SGDID:S000005067,CDS,CDS,"""Serine protease and general molecular chaperone; cleaves Roq1p ; which modifies the substrate specificity of the Ubr1p Ub-ligase ; promoting the stress-induced homeostatically-regulated protein degradation (SHRED) of misfolded and native ER-membrane and cytosolic proteins; chaperone activity involved in the heat stress response; promotes apoptosis through proteolysis of Bir1p; role in lipid homeostasis; mammalian Omi/HtrA2 serine protease family member""",Verified ORF
9543,14,400328,-0.0034690458243321,0.058148392365367,0.952461384874101,YNL121C,TOM70,SGDID:S000005065,CDS,CDS,"""Component of the TOM (translocase of outer membrane) complex; involved in the recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins; TOM70 has a paralog ; TOM71 ; that arose from the whole genome duplication""",Verified ORF
9544,14,400788,0.0166302744907878,0.0583485614214844,0.775799015821097,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9545,14,400976,0.034449956581382,0.0584509767214822,0.555982022109125,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9546,14,401015,0.0356119713470835,0.0591287679796649,0.547375597814396,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9547,14,401035,0.0321289473628157,0.0585503893214404,0.583530710526538,YNL120C,YNL120C,SGDID:S000005064,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; deletion enhances replication of Brome mosaic virus in S. cerevisiae ; but likely due to effects on the overlapping gene""",Dubious ORF
9548,14,402079,0.043019190391579,0.0593575614587811,0.469087611425012,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9549,14,402194,0.0463650537834217,0.0588711702373562,0.431477886426985,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9550,14,406840,0.135618305024149,0.0578664315983154,0.0196506421395039,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9551,14,407338,0.131736710734763,0.058140464251411,0.0240665905688452,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9553,14,408355,0.120316555912813,0.0580918576140449,0.0390716226720299,YNL116W,DMA2,SGDID:S000005060,CDS,CDS,"""Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog ; DMA1 ; that arose from the whole genome duplication""",Verified ORF
9554,14,409447,0.102670418332236,0.0579788132744543,0.0774524725195659,YNL116W,DMA2,SGDID:S000005060,CDS,CDS,"""Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog ; DMA1 ; that arose from the whole genome duplication""",Verified ORF
9557,14,418168,0.0715919072222609,0.0582339950492691,0.21974689702554,YNL110C,NOP15,SGDID:S000005054,CDS,CDS,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm""",Verified ORF
9558,14,418803,0.0856326535503443,0.0581286031280913,0.141599367575794,YNL110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9559,14,422746,0.0590578758642408,0.0582454441678133,0.31130183290123,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9560,14,423196,0.0541807848182482,0.0581186046436905,0.351847034585784,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9561,14,423311,0.066005364929009,0.0583198445318178,0.258494240035775,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9562,14,424711,0.0634510031419388,0.0584243347581497,0.278203588070751,YNL106C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9564,14,425888,0.0673035796825944,0.0580991342773594,0.247473115862803,YNL104C,LEU4,SGDID:S000005048,CDS,CDS,"""Alpha-isopropylmalate synthase (2-isopropylmalate synthase); the main isozyme responsible for the first step in the leucine biosynthesis pathway; LEU4 has a paralog ; LEU9 ; that arose from the whole genome duplication""",Verified ORF
9565,14,427278,0.018062189994109,0.0581701863520434,0.756359473696349,SUT332,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9566,14,427910,0.0474437338444663,0.0582601948079203,0.415997963543009,YNL103W,MET4,SGDID:S000005047,CDS,CDS,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9567,14,428693,0.0366777294141306,0.0581094688876759,0.528329117966715,YNL103W,MET4,SGDID:S000005047,CDS,CDS,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9568,14,430086,0.0150744078803125,0.0584690814091324,0.796697260855062,YNL103W,MET4,SGDID:S000005047,Close to 3'-UTR,Close to 3'-UTR,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9569,14,434120,0.0068959944227522,0.0580704466532183,0.905539211821439,YNL102W,POL1,SGDID:S000005046,CDS,CDS,"""Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis""",Verified ORF
9570,14,434507,0.0295429910499965,0.0583610633926932,0.613024781313377,YNL102W,POL1,SGDID:S000005046,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis""",Verified ORF
9571,14,436047,0.0194964649356121,0.0581343686709211,0.737545968400762,YNL101W,AVT4,SGDID:S000005045,CDS,CDS,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs)""",Verified ORF
9572,14,437581,0.0286898821927063,0.0581548627530125,0.622082028451089,YNL100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9573,14,437955,0.0303402553112887,0.0580619796299769,0.601615615854804,YNL100W,MIC27,SGDID:S000005044,CDS,CDS,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) ; a mitochondrial inner membrane complex that extends into the intermembrane space with a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; forms a subcomplex with Mic10p and Mic12p whose assembly and stability requires cardiolipin; orthologous to human APOO and APOOL""",Verified ORF
9575,14,441787,0.0004768653517116,0.0581307592897534,0.993459403223778,YNL097C,PHO23,SGDID:S000005041,CDS,CDS,"""Component of the Rpd3L histone deacetylase complex; involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus shares significant sequence identity with the human candidate tumor suppressor p33-ING1 and its isoform ING3""",Verified ORF
9576,14,442710,-0.0202110081033511,0.0581972166021147,0.728584336337087,YNL097C,PHO23,SGDID:S000005041,Close to 3'-UTR,Close to 3'-UTR,"""Component of the Rpd3L histone deacetylase complex; involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus shares significant sequence identity with the human candidate tumor suppressor p33-ING1 and its isoform ING3""",Verified ORF
9577,14,449380,-0.0527458752576016,0.0590445690747651,0.372292798894074,YNL094W,APP1,SGDID:S000005038,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidate phosphatase ; converts phosphatidate to diacylglycerol; App1p ; Pah1p ; Dpp1p ; and Lpp1p are responsible for all the phosphatidate phosphatase activity; component of cortical actin patches; interacts with components of endocytic pathway""",Verified ORF
9578,14,453089,-0.0400767808470208,0.0581192114981142,0.49092291145264,YNL091W,NST1,SGDID:S000005035,CDS,CDS,"""Protein involved in signal transduction pathways; mediates responses through cell wall integrity ; highosmolarity glycerol and pheromone pathways; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1; interacts with Ste11p and Mkk1p/Mkk2p""",Verified ORF
