SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8712,13,391381,-0.186126698601716,0.161890121992725,0.25104164616639,YMR059W,SEN15,SGDID:S000004663,CDS,CDS,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8714,13,391574,-0.133364671709819,0.163590538887373,0.41548771292241,YMR060C,SAM37,SGDID:S000004664,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8715,13,391711,-0.146516382664518,0.162622152958075,0.368222780528946,YMR060C,SAM37,SGDID:S000004664,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8716,13,391847,-0.145316102223448,0.162756703839746,0.372549774677655,YMR060C,SAM37,SGDID:S000004664,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8717,13,393150,-0.179581564818531,0.161637732334907,0.267319066219585,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8718,13,393315,-0.179619221855464,0.163026113552006,0.271307151230655,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8719,13,393588,-0.176997100165227,0.161840710036463,0.274854222559292,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8721,13,394755,-0.159569788767343,0.165762988803275,0.336388058964195,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8723,13,396386,-0.117594594790445,0.162302675988383,0.469214928388239,YMR062C,ARG7,SGDID:S000004666,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ornithine acetyltransferase; catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity ; regenerates acetylglutamate while forming ornithine""",Verified ORF
8724,13,396438,-0.119520757846287,0.162949223015038,0.463749710725852,YMR062C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8725,13,397928,-0.299466482894429,0.161365296700099,0.064311097957612,YMR064W,AEP1,SGDID:S000004668,CDS,CDS,"""Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase""",Verified ORF
8729,13,399724,-0.267266864262136,0.163024674975886,0.102015447465095,YMR065W,KAR5,SGDID:S000004669,CDS,CDS,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8730,13,401237,-0.233129106551271,0.163940319095536,0.155898627437204,YMR065W,KAR5,SGDID:S000004669,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8731,13,404548,-0.231825093151464,0.163286866568018,0.156565533060552,YMR067C,UBX4,SGDID:S000004671,CDS,CDS,"""UBX domain-containing protein that interacts with Cdc48p; involved in degradation of polyubiquitinated proteins via the ERAD (ER-associated degradation) pathway; modulates the role of the Cdc48p-Nplp-Ufd1p AAA ATPase complex in delivery of misfolded proteins to the proteasome; protein abundance increases in response to DNA replication stress; human ortholog ASPSCR1 partially complements the yeast null mutant""",Verified ORF
8732,13,406726,-0.383434166717662,0.161042570830275,0.0177979203361876,YMR068W,AVO2,SGDID:S000004672,CDS,CDS,"""Component of a complex containing the Tor2p kinase and other proteins; complex may have a role in regulation of cell growth""",Verified ORF
8733,13,407923,-0.310993356582716,0.161402937417447,0.0548053031862471,YMR069W,NAT4,SGDID:S000004673,CDS,CDS,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8734,13,408241,-0.303230121662413,0.161345384528206,0.0610155012591614,YMR069W,NAT4,SGDID:S000004673,CDS,CDS,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8735,13,409642,0.0214121910799289,0.163391424348267,0.895811642075641,YMR070W,MOT3,SGDID:S000004674,CDS,CDS,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8736,13,409778,0.0730520585984233,0.163058334495141,0.654419509809606,YMR070W,MOT3,SGDID:S000004674,CDS,CDS,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8737,13,409846,0.0469638681897941,0.162512536890514,0.77276163170672,YMR070W,MOT3,SGDID:S000004674,CDS,CDS,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8739,13,412406,0.0100106066681206,0.163174386540237,0.95111588378209,YMR073C,IRC21,SGDID:S000004677,CDS,CDS,"""Protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study""",Verified ORF
8740,13,412815,0.0149740374361326,0.162638469923911,0.926695072735922,YMR073C,IRC21,SGDID:S000004677,CDS,CDS,"""Protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study""",Verified ORF
8741,13,413034,0.006641088107677,0.164763114508367,0.967871250588058,YMR075W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8742,13,413778,0.0663586049579109,0.16496449891896,0.687736217600834,YMR074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8743,13,413897,0.0523869236197768,0.16204452746801,0.746669164148131,YMR074C,SDD2,SGDID:S000004678,Close to 3'-UTR,Close to 3'-UTR,"""Protein with homology to human PDCD5; PDCD5 is involved in programmed cell death; N-terminal region forms a conserved triple-helix bundle structure; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P; overexpression promotes H2O2-induced apoptosis; YMR074C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
8744,13,414299,0.0731029318657379,0.162021802353597,0.652128261307423,YMR075W,RCO1,SGDID:S000004680,CDS,CDS,"""Essential component of the Rpd3S histone deacetylase complex; interacts with Eaf3p""",Verified ORF
8745,13,418355,0.0224530412314418,0.163538290062776,0.890875647334553,YMR076C,PDS5,SGDID:S000004681,CDS,CDS,"""Cohesion maintenance factor; involved in sister chromatid condensation and cohesion; colocalizes with cohesin on chromosomes; performs its cohesin maintenance function in pre-anaphase cells by protecting the integrity of the cohesion complex; also required during meiosis; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8749,13,426996,-0.0404006032451012,0.162802616614829,0.804157256983186,YMR080C,NAM7,SGDID:S000004685,CDS,CDS,"""ATP-dependent RNA helicase of the SFI superfamily; involved in nonsense mediated mRNA decay; required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies; binds to the small ribosomal subunit via an interaction with Rps26; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8750,13,430167,-0.0550909987684312,0.163313958973178,0.736067245823818,SUT302,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8751,13,430829,-0.0422702511705187,0.162314941318748,0.794690736141306,SUT302,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8752,13,431873,-0.130925590952231,0.162570188785348,0.421160965724503,YMR082C,YMR082C,SGDID:S000004687,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8753,13,432599,-0.109923220000068,0.162605172574455,0.499474999252688,YMR082C,YMR082C,SGDID:S000004687,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8754,13,432778,-0.0721920945746942,0.163020241874275,0.658151776451949,YMR082C,YMR082C,SGDID:S000004687,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8755,13,433201,-0.0150666621033795,0.162345292529928,0.926110112608185,ACS_13_433014_+_NFR/NDR,,,Promoter,Promoter,,Promoter
8756,13,433403,-0.0334080800993852,0.161981932015975,0.836717877644799,M:432126-434787,,,Intergenic region,Intergenic region,between YMR082C and YMR083W,Intergenic region
8757,13,433701,-0.0219506103283911,0.163033932369758,0.89297459717619,M:432126-434787,,,Intergenic region,Intergenic region,between YMR082C and YMR083W,Intergenic region
8758,13,437477,-0.0303554202330992,0.161881367957845,0.851363459053674,YMR084W,YMR084W,SGDID:S000004689,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; YMR084W and adjacent ORF YMR085W are merged in related strains ; and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1""",Uncharacterized ORF
8759,13,438478,-0.0581401104332276,0.162112065696798,0.720077709758126,YMR085W,YMR085W,SGDID:S000004690,CDS,CDS,"""Putative protein of unknown function; YMR085W and adjacent ORF YMR084W are merged in related strains ; and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1""",Uncharacterized ORF
8760,13,439427,-0.0981581803889513,0.162227120226891,0.545523636086305,YMR086W,SEG1,SGDID:S000004692,CDS,CDS,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8761,13,441834,0.0592592886639201,0.162778468329701,0.716039602578556,YMR086W,SEG1,SGDID:S000004692,CDS,CDS,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8762,13,441920,0.1019923041222,0.162483766064961,0.53060130819674,YMR086W,SEG1,SGDID:S000004692,CDS,CDS,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8765,13,442381,0.0191574179823282,0.163819314274726,0.906972230796539,YMR087W_NFR/NDR,,,Promoter,Promoter,,Promoter
8766,13,442626,0.050564484866544,0.163329914965319,0.75705926144345,YMR087W,PDL32,SGDID:S000004693,CDS,CDS,"""Putative ADP-ribose-1''-monophosphatase; converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain""",Verified ORF
8768,13,443520,0.0603352021841684,0.163206472882113,0.711837895813065,YMR088C,VBA1,SGDID:S000004694,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8769,13,444319,0.0149564881466915,0.163173314635128,0.92702006357272,YMR088C,VBA1,SGDID:S000004694,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8770,13,445628,0.0023435818691514,0.162054373973806,0.988469804285095,YMR089C,YTA12,SGDID:S000004695,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; overexpression of human AFG3L2 complements respiratory defect of yeast afg3 yta12 double null mutation ; but overexpression of disease-associated AFG3L2 variants does not; expression of both human SPG7 (paraplegin) and AFG3L2 complements yeast yta12 afg3 double mutation""",Verified ORF
8771,13,453818,0.195976748801527,0.161813451037617,0.226656663013762,YMR093W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8772,13,458388,0.2291504787159,0.161733723915619,0.157412218035594,YMR095C,SNO1,SGDID:S000004701,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unconfirmed function; involved in pyridoxine metabolism; expression is induced during stationary phase; forms a putative glutamine amidotransferase complex with Snz1p ; with Sno1p serving as the glutaminase""",Verified ORF
8773,13,458460,0.214462732797044,0.162108414197041,0.18670545755184,YMR096W,SNZ1,SGDID:S000004702,CDS,CDS,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",Verified ORF
8774,13,459157,0.324537741351457,0.161064254709244,0.0446667665287032,YMR096W,SNZ1,SGDID:S000004702,CDS,CDS,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",Verified ORF
8775,13,459519,0.25654849517486,0.162756690162545,0.115859309185868,YMR097C,MTG1,SGDID:S000004703,CDS,CDS,"""Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence ; likely functions in assembly of the large ribosomal subunit ; has homologs in plants and animals""",Verified ORF
8776,13,460480,0.308809325650454,0.162030798708321,0.0574793641828054,YMR097C,MTG1,SGDID:S000004703,CDS,CDS,"""Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence ; likely functions in assembly of the large ribosomal subunit ; has homologs in plants and animals""",Verified ORF
8777,13,462987,0.332468969892305,0.164505419322737,0.0440319899360587,XUT_13F-206,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8778,13,463519,0.350976499834316,0.16183454834306,0.0307699236112288,tD(GUC)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8779,13,463819,0.236484798662987,0.164721232016571,0.151982688920378,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8780,13,464615,0.272213862703534,0.161513591693919,0.0927965107078249,YMR099C,YMR099C,SGDID:S000004705,CDS,CDS,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8781,13,465559,0.24331645529873,0.161392394918276,0.132549304536152,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8782,13,465619,0.269238450271128,0.161976694910719,0.097359386758682,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8783,13,466416,0.242882105958418,0.161884768512449,0.134420347367786,YMR100W,MUB1,SGDID:S000004706,CDS,CDS,"""MYND domain-containing protein; component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex ; required for ubiquitination and degradation of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; proposed to function as both a partner and substrate of the Ubr2p/Rad6p ubiquitin ligase; similar to the A. nidulans samB gene""",Verified ORF
8784,13,469663,0.167291268729801,0.162378354417151,0.303595235881988,YMR101C_NFR/NDR,,,Promoter,Promoter,,Promoter
8785,13,472968,0.272089028030623,0.161035627611231,0.0919835828949678,YMR103C,YMR103C,SGDID:S000004709,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR103C is not an essential gene""",Uncharacterized ORF
8786,13,474399,0.201402292746707,0.16204593362555,0.214740059206397,YMR104C,YPK2,SGDID:S000004710,CDS,CDS,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",Verified ORF
8788,13,476482,0.0770504994863071,0.161859200096019,0.63434456026557,YMR105C,PGM2,SGDID:S000004711,CDS,CDS,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8789,13,476860,0.0732626160672246,0.162337810610516,0.652052407461762,YMR105C,PGM2,SGDID:S000004711,CDS,CDS,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8790,13,482844,0.0964202286368153,0.161481965403219,0.55082609703695,YMR107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8791,13,483306,0.0704246734350356,0.161975202067476,0.66398288893103,YMR107W,SPG4,SGDID:S000004713,CDS,CDS,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources""",Verified ORF
8792,13,489572,0.239097660605542,0.161306550711441,0.139164240585091,YMR109W,MYO5,SGDID:S000004715,CDS,CDS,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8797,13,491360,0.126005608320098,0.161653401068859,0.436219229177147,YMR110C,HFD1,SGDID:S000004716,CDS,CDS,"""Dehydrogenase involved in ubiquinone and sphingolipid metabolism; converts 4-hydroxybenzaldehyde into 4-hydroxybenzoate for ubiquinone anabolism ; hexadecenal to hexadecenoic acid in sphingosine 1-phosphate catabolism; human homolog ALDH3A2 ; mutated in Sjogren-Larsson syndrome ; can rescue yeast hfd1 mutant; human ALDH3A1 ; but not ALDH3A2 ; rescues pABA- respiratory growth phenotype of hfd1 null; data suggest that dual functions of Hfd1p have diverged in human ALDH3A1 ; ALDH3A2""",Verified ORF
8798,13,492500,0.0935135739020517,0.1623199455911,0.564910321762109,YMR111C,EUC1,SGDID:S000004717,CDS,CDS,"""Sequence-specific DNA binding protein; binds to a sequence motif associated with distinct genomic hotspots of non-H2B protein ubiquitylation (ub-hotspots); interacts with Slx5p to recruit the Slx5-Slx8  SUMO-targeted Ub ligase (STUbL) complex to ub-hotspots; deletion prevents ub-hotspot formation and exacerbates heat sensitivity of cells deficient in Rpd3L histone deacetylase complex members; forms nuclear foci upon DNA replication stress""",Verified ORF
8799,13,495175,0.0754459725972056,0.161589820052857,0.640860855760544,YMR113W,FOL3,SGDID:S000004719,CDS,CDS,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF
8800,13,495523,0.0699355073497384,0.162150224712449,0.666513004315903,YMR113W,FOL3,SGDID:S000004719,CDS,CDS,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF
8802,13,500062,0.187781537617634,0.162403139898493,0.248353524397302,YNCM0026C,SNR24,SGDID:S000007501,Non-coding RNA,snoRNA_gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",snoRNA_gene
8803,13,500365,0.179903764302591,0.161606005616967,0.266369492392413,YMR116C,ASC1,SGDID:S000004722,Close to 3'-UTR,Close to 3'-UTR,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",Verified ORF
8804,13,500701,0.11787421128025,0.162226003991331,0.46794955598856,CUT300_NFR/NDR,,,Promoter,Promoter,,Promoter
8805,13,501075,0.165090308158736,0.162026823729961,0.30894479675843,YMR116C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8807,13,503363,0.176520486233709,0.165450250754129,0.286741716930451,YMRWdelta16,YMRWdelta16,SGDID:S000007123,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
8810,13,505070,0.178095911798964,0.164500035038314,0.279702922013063,tL(CAA)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8811,13,506148,0.0774322702756635,0.162601152210873,0.634219486749913,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8812,13,506197,0.0729462082455127,0.164489286859545,0.657696859028698,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8813,13,506223,0.0586756524768814,0.164028825589425,0.720770022656796,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8814,13,506332,0.12763659897782,0.164469990850367,0.438240305648089,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8815,13,509480,0.17536942120524,0.161668755058968,0.278774755012551,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8816,13,509524,0.209101629184091,0.16232932375835,0.198543663501586,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8817,13,510249,0.141031174869597,0.16472194709033,0.392480573311185,YMR121C,RPL15B,SGDID:S000004728,CDS,CDS,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF
8818,13,510643,0.0845345587565606,0.162636500166829,0.60354544750634,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
8819,13,510968,0.148617676040495,0.162698742969451,0.361627735043299,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
