SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9860,14,713668,-0.0872888131264525,0.0986228744718338,0.376717714641097,YNR049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9861,14,713710,-0.0782633806016865,0.098532740458894,0.427561393081901,YNR049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9862,14,714219,-0.0398586321389313,0.0982703215849951,0.685280835388674,YNR050C,LYS9,SGDID:S000005333,CDS,CDS,"""Saccharopine dehydrogenase (NADP+ ; L-glutamate-forming); catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde ; the seventh step in lysine biosynthesis pathway; exhibits genetic and physical interactions with TRM112""",Verified ORF
9863,14,714273,-0.0546215427577322,0.0981284675735655,0.578130909909777,YNR050C,LYS9,SGDID:S000005333,CDS,CDS,"""Saccharopine dehydrogenase (NADP+ ; L-glutamate-forming); catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde ; the seventh step in lysine biosynthesis pathway; exhibits genetic and physical interactions with TRM112""",Verified ORF
9868,14,719053,-0.116177733855115,0.0981463296191204,0.237320577083033,YNR051C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9869,14,719403,-0.109511604830989,0.0978287320127213,0.263721387062274,YNR052C,POP2,SGDID:S000005335,CDS,CDS,"""Subunit of Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation; exonuclease of the DEDD superfamily""",Verified ORF
9871,14,721219,-0.068323075186989,0.0995252218442609,0.492854810692931,YNR053C,NOG2,SGDID:S000005336,CDS,CDS,"""Putative GTPase; associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation; recruited by ribosomal proteins L17 ; L35 ; and L37 to assembling ribosomes after 27SB pre-rRNA is generated ; immediately preceding removal of ITS2""",Verified ORF
9872,14,725113,-0.0309614784346367,0.0985486120962678,0.753573965339374,XUT_14F-289,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
9875,14,726118,-0.052544393705161,0.0985479396569838,0.594240267052948,YNRWsigma4_NFR/NDR,,,Promoter,Promoter,,Promoter
9884,14,726518,-0.079137423343522,0.0991335548647004,0.425238365834682,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9885,14,726523,-0.0683883155285558,0.098887802834651,0.489658954219249,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9886,14,726525,-0.0636165371896441,0.0988792757470828,0.520397984566712,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9887,14,726575,-0.0504306788838396,0.0979677781087988,0.607037294677635,N:726575-726613,,,Intergenic region,Intergenic region,between YNRWsigma4 and YNRCdelta8,Intergenic region
9888,14,729195,-0.0436583071022116,0.0978771814884005,0.655833194811224,SUT341,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9890,14,732176,-0.0008024075390069,0.0979047516769868,0.993465402498691,SUT342,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9891,14,733073,-0.0129972426225204,0.0979208582777062,0.894480871745178,SUT342,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9892,14,733487,0.0130550131447469,0.0983917390300443,0.894518868252506,YNR057C,BIO4,SGDID:S000005340,CDS,CDS,"""Dethiobiotin synthetase; catalyzes the third step in the biotin biosynthesis pathway; BIO4 is in a cluster of 3 genes (BIO3 ; BIO4 ; and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria; expression appears to be repressed at low iron levels""",Verified ORF
9893,14,735177,-0.0705987965435599,0.097990675725886,0.471715897979126,YNR058W,BIO3,SGDID:S000005341,CDS,CDS,"""7,8-diamino-pelargonic acid aminotransferase (DAPA); catalyzes the second step in the biotin biosynthesis pathway; BIO3 is in a cluster of 3 genes (BIO3 ; BIO4 ; and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria""",Verified ORF
9894,14,735889,-0.0684928345941642,0.0992405834304956,0.490541036025952,YNR058W,BIO3,SGDID:S000005341,Close to 3'-UTR,Close to 3'-UTR,"""7,8-diamino-pelargonic acid aminotransferase (DAPA); catalyzes the second step in the biotin biosynthesis pathway; BIO3 is in a cluster of 3 genes (BIO3 ; BIO4 ; and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria""",Verified ORF
9895,14,739108,-0.0893254475154165,0.0981758233983858,0.363521500428286,YNR059W,MNT4,SGDID:S000005342,Close to 3'-UTR,Close to 3'-UTR,"""Putative alpha-1,3-mannosyltransferase; not required for protein O-glycosylation; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
9896,14,741628,-0.0632811022467994,0.0979551765801184,0.518685489165933,YNR060W,FRE4,SGDID:S000005343,CDS,CDS,"""Ferric reductase; reduces a specific subset of siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
9897,14,742457,-0.0402928057548629,0.098830387350754,0.683743631705705,XUT_14F-302,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
9898,14,743336,-0.0505286300980788,0.0986457280994917,0.608815132114557,YNR061C,YNR061C,SGDID:S000005344,CDS,CDS,"""Protein of unknown function; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
9899,14,746254,-0.0082522932022535,0.100012809226667,0.934286054549307,SUT344,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9903,14,746543,0.0016093713189099,0.0995964757705585,0.987116738528093,YNR063W,PUL4,SGDID:S000005346,Close to 3'-UTR,Close to 3'-UTR,"""Putative zinc-cluster transcription factor; involved in utilization of iron-transporting siderophore pulcherrimin""",Verified ORF
9904,14,746927,0.0237855331928621,0.098747899149473,0.809794717176013,YNR063W_NFR/NDR,,,Promoter,Promoter,,Promoter
9905,14,747434,0.0056423793282735,0.0996839855033319,0.954893735264137,YNR063W,PUL4,SGDID:S000005346,CDS,CDS,"""Putative zinc-cluster transcription factor; involved in utilization of iron-transporting siderophore pulcherrimin""",Verified ORF
9906,14,748072,-0.00064155615596,0.0993075120313111,0.994849112869954,YNR063W,PUL4,SGDID:S000005346,CDS,CDS,"""Putative zinc-cluster transcription factor; involved in utilization of iron-transporting siderophore pulcherrimin""",Verified ORF
9945,14,752169,0.0130303383768762,0.0983917482961819,0.894717076692588,YNR065C,YNR065C,SGDID:S000005348,CDS,CDS,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9946,14,752223,0.0336650149409281,0.0986589945208667,0.733136459822652,YNR065C,YNR065C,SGDID:S000005348,CDS,CDS,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9947,14,752316,0.009397099210596,0.100238878320332,0.925363280008723,YNR065C,YNR065C,SGDID:S000005348,CDS,CDS,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9956,14,753367,-0.0178461370123279,0.0986161773669528,0.85649842185313,YNR065C,YNR065C,SGDID:S000005348,CDS,CDS,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9957,14,753727,-0.0178150618682827,0.0984751901828953,0.856542716787146,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9958,14,754078,0.0124004364278748,0.0999951334646065,0.901377623524734,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9959,14,754144,0.0141725892836862,0.0983638732204434,0.885516929314004,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9960,14,754226,-0.0101515558841382,0.0986864386598593,0.918127117390701,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9961,14,754366,-0.0236030903657415,0.0982196002594083,0.810229925419967,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9962,14,754394,-0.0144126328203371,0.0982878799595674,0.883502311145245,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9963,14,754526,-0.0252124245659749,0.0988334150629538,0.798794265508467,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9964,14,754562,-0.0522226704885353,0.0996946461874458,0.60072812241984,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9965,14,754579,-0.0251169896686622,0.0996754734434693,0.801197245525217,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9966,14,754581,-0.0045845509298276,0.0993749907134659,0.963229653658567,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9967,14,754585,-0.0385585354374924,0.0993734898897562,0.698237841034395,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9968,14,754592,-0.0280605717844583,0.0999458554832613,0.77906070242778,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9969,14,754593,-0.0280605717844583,0.0999458554832613,0.77906070242778,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9970,14,754614,-0.0051608110401948,0.0986472192282259,0.958306633120252,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9971,14,754622,-0.0051608110401948,0.0986472192282259,0.958306633120252,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9972,14,754631,-0.0052175937738243,0.0986819905084724,0.957863159546496,YNR066C,YNR066C,SGDID:S000005349,CDS,CDS,"""Putative membrane-localized protein of unknown function""",Uncharacterized ORF
9973,14,755761,-0.0630309082666464,0.0979447806665905,0.520294770060999,YNR067C,DSE4,SGDID:S000005350,CDS,CDS,"""Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother""",Verified ORF
9974,14,757948,0.0067471084591162,0.0982433613422494,0.945285213425367,YNR067C,DSE4,SGDID:S000005350,CDS,CDS,"""Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother""",Verified ORF
9975,14,758123,0.0044184386992064,0.0981276666262787,0.964110888953262,YNR067C,DSE4,SGDID:S000005350,CDS,CDS,"""Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother""",Verified ORF
9976,14,758326,0.0122810818451647,0.098125771315392,0.900470868661579,YNR067C,DSE4,SGDID:S000005350,CDS,CDS,"""Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother""",Verified ORF
9977,14,758808,0.0092740310556056,0.0982896340023152,0.924881400747114,YNR067C,DSE4,SGDID:S000005350,CDS,CDS,"""Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother""",Verified ORF
9978,14,761390,0.03904051059449,0.0986257145674249,0.692458405802541,YNR069C,BSC5,SGDID:S000005352,CDS,CDS,"""Protein of unknown function; shows homology with N-terminal end of Bul1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough expression includes YNR068C and the locus for this readthrough is termed BUL3; Bul3p is involved in ubiquitin-mediated sorting of plasma membrane proteins; readthrough and shortened forms of Bul3p interact with Rsp5p differently in vitro""",Verified ORF
9979,14,761620,0.0352104532774699,0.0983834013867544,0.720639400541503,YNR069C,BSC5,SGDID:S000005352,CDS,CDS,"""Protein of unknown function; shows homology with N-terminal end of Bul1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough expression includes YNR068C and the locus for this readthrough is termed BUL3; Bul3p is involved in ubiquitin-mediated sorting of plasma membrane proteins; readthrough and shortened forms of Bul3p interact with Rsp5p differently in vitro""",Verified ORF
9980,14,763023,0.100293384736104,0.0979771964795185,0.306706281276816,YNR069C,BSC5,SGDID:S000005352,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; shows homology with N-terminal end of Bul1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough expression includes YNR068C and the locus for this readthrough is termed BUL3; Bul3p is involved in ubiquitin-mediated sorting of plasma membrane proteins; readthrough and shortened forms of Bul3p interact with Rsp5p differently in vitro""",Verified ORF
9981,14,763473,0.0997488451428073,0.0976371876486457,0.307656818833228,YNR069C,BSC5,SGDID:S000005352,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; shows homology with N-terminal end of Bul1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough expression includes YNR068C and the locus for this readthrough is termed BUL3; Bul3p is involved in ubiquitin-mediated sorting of plasma membrane proteins; readthrough and shortened forms of Bul3p interact with Rsp5p differently in vitro""",Verified ORF
9985,14,766311,0.0774311680961515,0.0979543135456783,0.42977677963613,YNR070W,PDR18,SGDID:S000005353,CDS,CDS,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9986,14,766388,0.0661010491529891,0.0979778262983665,0.500337759665159,YNR070W,PDR18,SGDID:S000005353,CDS,CDS,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9987,14,766459,0.0693624678306532,0.0987846917150895,0.48304331108978,YNR070W,PDR18,SGDID:S000005353,CDS,CDS,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9988,14,766573,0.0713408171274336,0.0979674145976806,0.466968030780294,YNR070W,PDR18,SGDID:S000005353,CDS,CDS,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9989,14,766895,0.0903648618134468,0.0991280986387006,0.362603083802836,YNR070W,PDR18,SGDID:S000005353,CDS,CDS,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9990,14,768611,0.0779085737184417,0.0980940423672378,0.427599046213647,YNR070W,PDR18,SGDID:S000005353,CDS,CDS,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9991,14,771372,0.0680029198685135,0.0980557282076233,0.488443756272052,YNR071C,YNR071C,SGDID:S000005354,CDS,CDS,"""Putative aldose 1-epimerase""",Uncharacterized ORF
9992,14,772188,0.0518582522378896,0.0986817715705773,0.599558677798125,YNR072W_NFR/NDR,,,Promoter,Promoter,,Promoter
9993,14,772497,0.0409842676431081,0.0981574118936625,0.676540128266006,YNR072W_NFR/NDR,,,Promoter,Promoter,,Promoter
9997,14,776956,-0.0042074764048821,0.100229101844697,0.96653949895429,YNR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9998,14,778347,0.0509807287796716,0.0985226668814061,0.605164922307715,YNR074C,AIF1,SGDID:S000005357,CDS,CDS,"""Mitochondrial cell death effector; translocates to the nucleus in response to apoptotic stimuli; triggers apoptosis in cells lacking HXK2; homolog of mammalian Apoptosis-Inducing Factor ; putative reductase""",Verified ORF
10000,14,779825,0.0368947494045594,0.0985798886611018,0.708433786663053,YNR075W,COS10,SGDID:S000005358,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
10001,14,780322,0.0484795899618527,0.100343173956151,0.629297339220442,YNR075W,COS10,SGDID:S000005358,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
10011,15,2614,0.0029881462524837,0.0991891216209038,0.975983792901582,YOL165C,AAD15,SGDID:S000005525,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; AAD15 has a paralog ; AAD3 ; that arose from a segmental duplication; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
10012,15,2663,-0.076832045842437,0.115403705019459,0.505994471687818,YOL165C,AAD15,SGDID:S000005525,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; AAD15 has a paralog ; AAD3 ; that arose from a segmental duplication; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
10013,15,3070,-0.0941020234522125,0.126754056366231,0.458339627571844,YOLCdelta1,YOLCdelta1,SGDID:S000007148,Other features,LTR,"""Ty1 LTR""",reverse complement
10014,15,3372,0.0563953687559388,0.101322652940338,0.578158957269493,YOL164W-A,YOL164W-A,SGDID:S000028580,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
10019,15,8479,-0.0126287851491103,0.0997605250624551,0.899336190157693,YOL164W,BDS1,SGDID:S000005524,Close to 3'-UTR,Close to 3'-UTR,"""Bacterially-derived sulfatase; required for use of alkyl- and aryl-sulfates as sulfur sources""",Verified ORF
10020,15,8599,-0.0927339801848425,0.0989035370504303,0.349080545576617,YOL164W,BDS1,SGDID:S000005524,Close to 3'-UTR,Close to 3'-UTR,"""Bacterially-derived sulfatase; required for use of alkyl- and aryl-sulfates as sulfur sources""",Verified ORF
10021,15,10191,-0.140830886629903,0.117588399336961,0.231853096169204,YOL162W,YOL162W,SGDID:S000005522,CDS,CDS,"""Putative protein of unknown function; proposed to be an inactive evolutionary remnant that along with neighboring gene YOL163W may have constituted a second sulfonate transporter and SOA1 paralog that is intact in S. uvarum ; S. eubayanus and S. arboricola and named SOA2; member of the Dal5p subfamily of the major facilitator family""",Uncharacterized ORF
10022,15,12233,-0.0689715746261798,0.10332287457463,0.504866989598705,YOL161C,PAU20,SGDID:S000005521,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation""",Verified ORF
10023,15,12745,-0.0037574195304526,0.0999913518009384,0.970045832896266,YOL161C,PAU20,SGDID:S000005521,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation""",Verified ORF
10024,15,14707,0.0108163070235714,0.0986696315824706,0.912771897821127,YOL160W,YOL160W,SGDID:S000005520,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
10025,15,14837,0.0418449391011646,0.0983102238082977,0.670628271595512,YOL160W,YOL160W,SGDID:S000005520,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
10026,15,15033,0.0031282434774843,0.0979486711166727,0.974539879626771,YOL160W,YOL160W,SGDID:S000005520,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
10027,15,15458,0.0189454794637066,0.0979312499843128,0.846712395478972,YOL159C-A,YOL159C-A,SGDID:S000007627,CDS,CDS,"""Protein of unknown function; overexpression affects endocytic protein trafficking; identified by sequence comparison with hemiascomycetous yeast species""",Verified ORF
10028,15,15768,0.0194520617680195,0.0985002624367169,0.843563767955573,SUT348,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10029,15,16660,0.0159025254868689,0.0978008517958012,0.870925564339693,XUT_15F-6,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
10030,15,18025,0.0289635912084232,0.0982295809460893,0.768277139782696,YOL159C,CSS3,SGDID:S000005519,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA""",Verified ORF
10033,15,18776,-0.0080824404431187,0.100087854505891,0.935683784964763,YOL159C,CSS3,SGDID:S000005519,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA""",Verified ORF
10034,15,19898,0.007359119105768,0.0983471917928962,0.940393986482878,YOL158C,ENB1,SGDID:S000005518,CDS,CDS,"""Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment""",Verified ORF
10035,15,22262,-0.0085602080655077,0.0986702591265362,0.930914884985256,YOL158C,ENB1,SGDID:S000005518,Close to 3'-UTR,Close to 3'-UTR,"""Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment""",Verified ORF
10036,15,22403,-0.0066812364437994,0.0985396914532638,0.94598124910033,YOL157C,IMA2,SGDID:S000005517,Close to 3'-UTR,Close to 3'-UTR,"""Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization ; but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose""",Verified ORF
10037,15,23392,-0.0097449875360175,0.0980031693839309,0.920848994981124,YOL157C,IMA2,SGDID:S000005517,CDS,CDS,"""Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization ; but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose""",Verified ORF
10045,15,24813,0.0176601656740487,0.0997583612845725,0.859586802964361,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10052,15,26089,-0.0003165997764899,0.0979364398055232,0.997422503876389,YOL156W,HXT11,SGDID:S000005516,CDS,CDS,"""Hexose transporter; capable of transporting a broad range of substrates including: glucose ; fructose ; mannose and galactose; polyol transporter that supports the growth on and uptake of xylitol with low affinity when overexpressed in a strain deleted for hexose family members; nearly identical in sequence to Hxt9p; has similarity to major facilitator superfamily (MFS) transporters; involved in pleiotropic drug resistance""",Verified ORF
10054,15,28864,-0.0067816996893055,0.0981109587493996,0.944931047579823,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10057,15,29736,-0.024326537439252,0.0977851652068065,0.803679243827885,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10058,15,29944,-0.103328028415804,0.0977942960458616,0.291423380344432,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10059,15,30305,-0.103213989309331,0.0978101323939153,0.292033406013661,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10060,15,30308,-0.117625235829617,0.0978292241157338,0.230032790990411,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
