SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8815,13,509480,-0.0284549603677981,0.0653270501481669,0.663409881493055,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8816,13,509524,-0.0242350618326949,0.0656436124385415,0.712206363563619,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8817,13,510249,-0.0474226526899924,0.0664890655119573,0.47616857942936,YMR121C,RPL15B,SGDID:S000004728,CDS,CDS,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF
8818,13,510643,-0.036332363070484,0.0656230903339929,0.580167457976252,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
8819,13,510968,-0.059659372102439,0.0656523844566217,0.364120038548018,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
8820,13,511585,-0.0749403823856263,0.0671560002002806,0.265217608352199,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8821,13,511660,-0.0700666597743728,0.0660999995423841,0.289864795111216,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8822,13,511842,-0.0343693006338884,0.0662276504751688,0.604115935870375,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8823,13,513217,-0.0863533020758123,0.0654156400191545,0.18766660186799,YMR123W,PKR1,SGDID:S000004730,Close to 3'-UTR,Close to 3'-UTR,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8824,13,513927,-0.0552772866149974,0.0654400185410413,0.398849602210122,YMR123W,PKR1,SGDID:S000004730,CDS,CDS,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8826,13,514849,-0.0579326118772909,0.0661101938623448,0.381460843166493,YMR124W,EPO1,SGDID:S000004731,CDS,CDS,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8827,13,517233,-0.0830598695815892,0.0663806554137042,0.211665979032465,YMR124W,EPO1,SGDID:S000004731,CDS,CDS,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8828,13,519684,-0.0868020917463312,0.0668145892925031,0.194740762852298,YMR125W,STO1,SGDID:S000004732,Close to 3'-UTR,Close to 3'-UTR,"""Large subunit of the nuclear mRNA cap-binding protein complex; interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80""",Verified ORF
8829,13,522023,-0.0996861048860489,0.0659819464091546,0.131731794625611,YMR126C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8830,13,522293,-0.100681995311375,0.0657342421721893,0.126503951250551,SUT308,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8831,13,522976,-0.126841179216651,0.0653815066291145,0.0531738801141044,XUT_13F-229,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8832,13,524221,-0.0995424070343699,0.0655152537493199,0.12956261197865,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8833,13,524777,-0.119937706177522,0.0656821014794543,0.068689833402872,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8834,13,527416,-0.0711179726479211,0.0658016718356844,0.280527123381434,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8835,13,531104,-0.113925784567792,0.0657252219336001,0.083904064306311,YMR129W,POM152,SGDID:S000004736,CDS,CDS,"""Glycoprotein subunit of transmembrane ring of nuclear pore complex; contributes to nucleocytoplasmic transport ; nuclear pore complex (NPC) biogenesis and spindle pole body duplication; homologous to human NUP210""",Verified ORF
8836,13,534586,-0.126948900074461,0.0655632023983235,0.0536310194027175,YMR131C,RRB1,SGDID:S000004738,CDS,CDS,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8837,13,534609,-0.130642887886253,0.0654730252741855,0.0467707910792812,YMR131C,RRB1,SGDID:S000004738,CDS,CDS,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8838,13,534733,-0.128942587863701,0.0659175860935069,0.0512395285301175,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8839,13,534845,-0.146424557477916,0.0659270535296162,0.0269844591186174,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8840,13,535159,-0.131614637569272,0.0653479114024106,0.0447614215817119,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8841,13,535362,-0.143901039744235,0.0657066559343992,0.0291742308807229,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8849,13,536290,-0.14222135689765,0.0656879466556654,0.031049082919663,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8850,13,536440,-0.135226663764158,0.0661832651219636,0.0417732644685464,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8851,13,536982,-0.139347598504588,0.0657705629347243,0.0348145050672838,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8852,13,537041,-0.139590232524444,0.0657691053746778,0.0344975400062914,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8853,13,537924,-0.112305186600871,0.0663797349263912,0.0915552454706385,YMR134W,ERG29,SGDID:S000004741,CDS,CDS,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8854,13,538521,-0.0905255913325249,0.0673278669836706,0.179634367092336,YMR134W,ERG29,SGDID:S000004741,CDS,CDS,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8855,13,538607,-0.125163088864015,0.0674469855084021,0.0643259779337419,YMR133W,REC114,SGDID:S000004740,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8857,13,539260,-0.104102390295894,0.0658290491865544,0.114681001576149,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8858,13,539269,-0.114592322237744,0.0658407696091244,0.0826520869737884,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8859,13,539498,-0.101492079276164,0.0661578129936309,0.125903106687177,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8860,13,540307,-0.0927347139085635,0.0664900130366344,0.163978388641592,YMR135W-A,YMR135W-A,SGDID:S000004743,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8861,13,540446,-0.106406770000581,0.0670287590124537,0.11329940543416,YMR135C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8862,13,540762,-0.0742463187375291,0.0665557471207444,0.265373288942279,YMR135C,GID8,SGDID:S000004742,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8863,13,540808,-0.0754347330396921,0.0672086259792987,0.262456690511198,YMR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8865,13,541424,-0.0967036633861592,0.0669679200076735,0.149617561786397,YMR136W,GAT2,SGDID:S000004744,CDS,CDS,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8867,13,542130,-0.129902019521828,0.0662546383515307,0.0507061483933706,YMR136W,GAT2,SGDID:S000004744,CDS,CDS,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8868,13,542977,-0.0933275152673076,0.0665669174719563,0.16179083177921,ARS1321,ARS1321,SGDID:S000130190,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
8869,13,546586,-0.139270728023718,0.0661693844650138,0.0360185515254618,YMR139W,RIM11,SGDID:S000004747,CDS,CDS,"""Protein kinase; required for signal transduction during entry into meiosis; promotes the formation of the Ime1p-Ume6p complex by phosphorylating Ime1p and Ume6p; shares similarity with mammalian glycogen synthase kinase 3-beta; protein abundance increases in response to DNA replication stress; RIM11 has a paralog ; MRK1 ; that arose from the whole genome duplication""",Verified ORF
8870,13,547627,-0.132185270437107,0.0661393214062633,0.0464194348964797,YMR140W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8871,13,548118,-0.139691303861272,0.0664898584514627,0.0363547981233342,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8872,13,548704,-0.138010738847692,0.0659208425476448,0.0370102325344407,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8873,13,548999,-0.134368108034218,0.0661367095116543,0.042935440176462,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8874,13,549287,-0.139565417511172,0.0662231526704751,0.0357788786701992,YMR140W,SIP5,SGDID:S000004748,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8875,13,549726,-0.137022647645254,0.0661826791141758,0.0391443432023125,YMR140W,SIP5,SGDID:S000004748,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8876,13,552041,-0.149678922836852,0.0657062245878378,0.0233236416383454,YMR142C,RPL13B,SGDID:S000004750,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L13B; not essential for viability; homologous to mammalian ribosomal protein L13 ; no bacterial homolog; RPL13B has a paralog ; RPL13A ; that arose from the whole genome duplication""",Verified ORF
8877,13,552167,-0.15443638556685,0.0656766486886655,0.0192487334048944,YMR142C,RPL13B,SGDID:S000004750,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L13B; not essential for viability; homologous to mammalian ribosomal protein L13 ; no bacterial homolog; RPL13B has a paralog ; RPL13A ; that arose from the whole genome duplication""",Verified ORF
8878,13,552236,-0.145964797456649,0.0659866491164075,0.0276040572479878,YMR143W,RPS16A,SGDID:S000004751,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S16 and bacterial S9; RPS16A has a paralog ; RPS16B ; that arose from the whole genome duplication""",Verified ORF
8879,13,554202,-0.126344233810273,0.0658465415337081,0.0558198746451135,ARS1322,ARS1322,SGDID:S000130191,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
8881,13,556725,-0.105713079212515,0.0655031495606006,0.107450759762943,SUT309,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8882,13,559009,-0.0972911905684348,0.0663548204849991,0.143476837759758,YMR147W_NFR/NDR,,,Promoter,Promoter,,Promoter
8883,13,560774,-0.126149541726506,0.065758335895268,0.0558690653135062,YMR148W,LDO16,SGDID:S000004756,CDS,CDS,"""Protein of unknown function with possible role in spore wall assembly; predicted to contain an N-terminal transmembrane domain; osw5 null mutant spores exhibit increased spore wall permeability and sensitivity to beta-glucanase digestion""",Verified ORF
8885,13,561662,-0.127933673011251,0.0653754763702079,0.0511464039608127,YMR149W,SWP1,SGDID:S000004757,CDS,CDS,"""Delta subunit of the oligosaccharyl transferase glycoprotein complex; complex is required for N-linked glycosylation of proteins in the endoplasmic reticulum""",Verified ORF
8886,13,561755,-0.15388086092264,0.06530379054023,0.0189996859671298,YMR149W,SWP1,SGDID:S000004757,CDS,CDS,"""Delta subunit of the oligosaccharyl transferase glycoprotein complex; complex is required for N-linked glycosylation of proteins in the endoplasmic reticulum""",Verified ORF
8887,13,562475,-0.109880388613812,0.0654384098634233,0.0940092154006912,YMR150C,IMP1,SGDID:S000004758,CDS,CDS,"""Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificty) and Som1p""",Verified ORF
8888,13,562955,-0.110188745803076,0.0656559200114851,0.0941782731013288,YMR152W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8889,13,562976,-0.0941252133530437,0.0659921772171663,0.154663049627956,YMR152W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8890,13,564094,-0.0916948586392317,0.0659267717254162,0.165144216170748,YMR152W,YIM1,SGDID:S000004760,CDS,CDS,"""Aldehyde reductase involved in detoxification of lignocellulose-derived aldehydes; catalyzes the reduction of furan ; aliphatic and aromatic aldehydes using either NADH or NADPH as co-factor; membrane of the quinone oxidoreductase subfamily of the medium-chain dehydrogenase/reductase family; null mutant displays sensitivity to DNA damaging agents; protein abundance increases in response to DNA replication stress""",Verified ORF
8891,13,564146,-0.0805965426143415,0.0658887773041924,0.222062141867191,YMR152W,YIM1,SGDID:S000004760,CDS,CDS,"""Aldehyde reductase involved in detoxification of lignocellulose-derived aldehydes; catalyzes the reduction of furan ; aliphatic and aromatic aldehydes using either NADH or NADPH as co-factor; membrane of the quinone oxidoreductase subfamily of the medium-chain dehydrogenase/reductase family; null mutant displays sensitivity to DNA damaging agents; protein abundance increases in response to DNA replication stress""",Verified ORF
8892,13,568827,-0.0380878648396331,0.0655847129706892,0.561784221955857,YMR155W,YMR155W,SGDID:S000004764,CDS,CDS,"""Putative protein of unknown function; identified as interacting with Hsp82p in a high-throughput two-hybrid screen""",Uncharacterized ORF
8893,13,573340,-0.0095224774257838,0.0662477453823205,0.885787488357597,YMRCdelta18_NFR/NDR,,,Promoter,Promoter,,Promoter
8894,13,573670,-0.0129193012818942,0.0661854575087621,0.84534986466301,YMR158W,MRPS8,SGDID:S000004767,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
8896,13,574002,-0.0045901781070116,0.067611313824123,0.945911095158624,YMR158C-A,YMR158C-A,SGDID:S000007249,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; may contain a lipid attachment site; YMR158C-A is not an essential gene""",Uncharacterized ORF
8897,13,575086,0.0134082318167501,0.0662490657110526,0.839727455881246,YMR160W,YMR160W,SGDID:S000004770,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; mutant has enhanced sensitivity to overexpression of mutant huntingtin; YMR160W is not an essential gene; relative distribution within the vacuolar membrane changes upon DNA replication stress""",Verified ORF
8898,13,577143,0.0094291864286422,0.0666710716789624,0.887612154902009,YMR160W,YMR160W,SGDID:S000004770,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; mutant has enhanced sensitivity to overexpression of mutant huntingtin; YMR160W is not an essential gene; relative distribution within the vacuolar membrane changes upon DNA replication stress""",Verified ORF
8899,13,582883,-0.0681858497433494,0.0666037640486209,0.30665267297186,YMR162C,DNF3,SGDID:S000004772,CDS,CDS,"""Trans-golgi network aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to the maintenance of membrane lipid asymmetry in post-Golgi secretory vesicles; role in protein trafficking between the Golgi and endosomal system; localizes to the trans-Golgi network; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone""",Verified ORF
8901,13,587156,-0.0628496948843331,0.0660669061870599,0.342101093837723,YMR163C,INP2,SGDID:S000004773,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisome-specific receptor important for peroxisome inheritance; co-fractionates with peroxisome membranes and co-localizes with peroxisomes in vivo; physically interacts with the myosin V motor Myo2p; INP2 is not an essential gene""",Verified ORF
8904,13,588065,-0.0647145136633145,0.0658904655301642,0.326697171695748,YMR164C,MSS11,SGDID:S000004774,CDS,CDS,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",Verified ORF
8921,13,588807,-0.103781991500784,0.0659904339443238,0.116688216375711,YMR164C,MSS11,SGDID:S000004774,CDS,CDS,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",Verified ORF
8922,13,589215,-0.107031877333359,0.0655943162376742,0.10362920378822,YMR164C,MSS11,SGDID:S000004774,CDS,CDS,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",Verified ORF
8923,13,600543,-0.117578890621711,0.0654822722343636,0.07341592130557,YMR169C,ALD3,SGDID:S000004779,CDS,CDS,"""Cytoplasmic aldehyde dehydrogenase; involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose""",Verified ORF
8924,13,600548,-0.111935031917323,0.0654786078052188,0.0882390288205706,YMR169C,ALD3,SGDID:S000004779,CDS,CDS,"""Cytoplasmic aldehyde dehydrogenase; involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose""",Verified ORF
8925,13,600549,-0.12344208008781,0.065727867020566,0.0611945872911998,YMR169C,ALD3,SGDID:S000004779,CDS,CDS,"""Cytoplasmic aldehyde dehydrogenase; involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose""",Verified ORF
8926,13,600928,-0.074408792177962,0.0654300648809958,0.256215029903126,YMR169C,ALD3,SGDID:S000004779,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic aldehyde dehydrogenase; involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose""",Verified ORF
8927,13,601209,-0.0669463483903045,0.0651700375623047,0.305003054800564,YMR169C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8928,13,601449,-0.0885293835488779,0.0651946719947266,0.175355255946602,XUT_13F-261,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
8929,13,603801,-0.0400863887842982,0.0652232376483553,0.539212960214523,YMR170C,ALD2,SGDID:S000004780,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic aldehyde dehydrogenase; involved in ethanol oxidation and beta-alanine biosynthesis; uses NAD+ as the preferred coenzyme; expression is stress induced and glucose repressed; very similar to Ald3p""",Verified ORF
8930,13,605162,-0.0346024249330104,0.0651818245555785,0.595849606670941,YMR171C,EAR1,SGDID:S000004781,CDS,CDS,"""Specificity factor required for Rsp5p-dependent ubiquitination; also required for sorting of specific cargo proteins at the multivesicular body; mRNA is targeted to the bud via the mRNA transport system involving She2p""",Verified ORF
8932,13,607707,-0.0340704950963819,0.0653519674277185,0.602457912117714,YMR172W,HOT1,SGDID:S000004783,CDS,CDS,"""Transcription factor for glycerol biosynthetic genes; required for the transient induction of glycerol biosynthetic genes GPD1 and GPP2 in response to high osmolarity; targets Hog1p to osmostress responsive promoters; has similarity to Msn1p and Gcr1p""",Verified ORF
8938,13,612355,-0.0276791774027113,0.0664830959556841,0.677418589322231,YMR176W,ECM5,SGDID:S000004788,CDS,CDS,"""Subunit of the Snt2C complex; physically associates with Snt2p and Rpd3p; along with Snt2p ; recruits Rpd3p to a small number of promoters; also colocalizes with Snt2p ; independently of Rpd3p ; to promoters of stress response genes in response to oxidative stress; contains ATP/GTP-binding site motif A; null mutant exhibits increased cellular volume ; large drooping buds with elongated necks; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8939,13,612723,-0.0151117339718906,0.065731558693008,0.818302062257407,YMR176W,ECM5,SGDID:S000004788,CDS,CDS,"""Subunit of the Snt2C complex; physically associates with Snt2p and Rpd3p; along with Snt2p ; recruits Rpd3p to a small number of promoters; also colocalizes with Snt2p ; independently of Rpd3p ; to promoters of stress response genes in response to oxidative stress; contains ATP/GTP-binding site motif A; null mutant exhibits increased cellular volume ; large drooping buds with elongated necks; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8940,13,613251,-0.0157676120826589,0.0655340293111361,0.810003349283197,YMR176W,ECM5,SGDID:S000004788,CDS,CDS,"""Subunit of the Snt2C complex; physically associates with Snt2p and Rpd3p; along with Snt2p ; recruits Rpd3p to a small number of promoters; also colocalizes with Snt2p ; independently of Rpd3p ; to promoters of stress response genes in response to oxidative stress; contains ATP/GTP-binding site motif A; null mutant exhibits increased cellular volume ; large drooping buds with elongated necks; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8941,13,614505,-0.0171236374371341,0.0660875376650203,0.795704952817214,YMR176W,ECM5,SGDID:S000004788,CDS,CDS,"""Subunit of the Snt2C complex; physically associates with Snt2p and Rpd3p; along with Snt2p ; recruits Rpd3p to a small number of promoters; also colocalizes with Snt2p ; independently of Rpd3p ; to promoters of stress response genes in response to oxidative stress; contains ATP/GTP-binding site motif A; null mutant exhibits increased cellular volume ; large drooping buds with elongated necks; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8942,13,614530,-0.0127972951574358,0.0657602748266874,0.845813936810246,YMR176W,ECM5,SGDID:S000004788,CDS,CDS,"""Subunit of the Snt2C complex; physically associates with Snt2p and Rpd3p; along with Snt2p ; recruits Rpd3p to a small number of promoters; also colocalizes with Snt2p ; independently of Rpd3p ; to promoters of stress response genes in response to oxidative stress; contains ATP/GTP-binding site motif A; null mutant exhibits increased cellular volume ; large drooping buds with elongated necks; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8943,13,616433,0.0021743921721934,0.0658363764551642,0.973671551248832,YMR177W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8944,13,618430,-9.03631133458704e-05,0.0658840053651732,0.998906437666512,YMR178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8945,13,620255,0.0289140992043678,0.0654522089783692,0.658934138186517,YMR179W,SPT21,SGDID:S000004791,CDS,CDS,"""Protein with a role in transcriptional silencing; required for normal transcription at several loci including HTA2-HTB2 and HHF2-HHT2 ; but not required at the other histone loci; binds with Spt10p to histone gene promoters during S phase; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
8946,13,620593,-0.0023744527972592,0.0657379333782569,0.971207107990705,YMR179W,SPT21,SGDID:S000004791,CDS,CDS,"""Protein with a role in transcriptional silencing; required for normal transcription at several loci including HTA2-HTB2 and HHF2-HHT2 ; but not required at the other histone loci; binds with Spt10p to histone gene promoters during S phase; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
