SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9470,14,309784,0.0563235579616809,0.0704082664686267,0.424273934512025,YNL173C,MDG1,SGDID:S000005117,CDS,CDS,"""Plasma membrane protein; involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations; MDG1 has a paralog ; CRP1 ; that arose from the whole genome duplication""",Verified ORF
9471,14,312060,0.0383913221615168,0.070027954463645,0.583881520596243,YNL172W,APC1,SGDID:S000005116,CDS,CDS,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9472,14,312454,0.0569959607480132,0.0699388590322975,0.415656228178922,YNL172W,APC1,SGDID:S000005116,CDS,CDS,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9473,14,313182,0.0429539748648555,0.0699672774296699,0.539666788244654,YNL172W,APC1,SGDID:S000005116,CDS,CDS,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9474,14,314163,0.0431228794399135,0.0700501140490973,0.538554966938763,YNL172W,APC1,SGDID:S000005116,CDS,CDS,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9475,14,314179,0.0320712604441567,0.070070801144541,0.647451064081096,YNL172W,APC1,SGDID:S000005116,CDS,CDS,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9476,14,314885,0.0478513140621458,0.070096451073395,0.4952760181396,YNL172W,APC1,SGDID:S000005116,CDS,CDS,"""Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress""",Verified ORF
9477,14,317822,-0.0014356988943995,0.0702362920799294,0.983703139463295,YNL169C,PSD1,SGDID:S000005113,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylserine decarboxylase of the mitochondrial inner membrane; converts phosphatidylserine to phosphatidylethanolamine; regulates mitochondrial fusion and morphology by affecting lipid mixing in the mitochondrial membrane and by influencing the ratio of long to short forms of Mgm1p; partly exposed to the mitochondrial intermembrane space; autocatalytically processed""",Verified ORF
9478,14,318991,0.0770894497874019,0.070400587171102,0.274258175690273,SUT327,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9479,14,319124,0.0938066381965373,0.0706195192836683,0.18492438939687,SUT327,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9480,14,319557,0.0551910682186572,0.0702925463069668,0.432884964426549,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9481,14,319699,0.0408929267632955,0.0702383864452366,0.560802299869982,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9483,14,320581,0.0470196435958957,0.0703060047983068,0.504069365877512,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9484,14,320771,0.0448784667113222,0.070350430707297,0.523934535121394,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9485,14,320823,0.0595887837117391,0.0702004924565455,0.396547185734783,YNL167C,SKO1,SGDID:S000005111,CDS,CDS,"""Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses""",Verified ORF
9487,14,322680,0.0319838397528998,0.0706953753800606,0.651245991563188,YNL166C,BNI5,SGDID:S000005110,CDS,CDS,"""Linker protein responsible for recruitment of myosin to the bud neck; interacts with the C-terminal extensions of septins Cdc11p and Shs1p and binds Myo1p to promote cytokinesis""",Verified ORF
9488,14,327569,0.0528413682859863,0.0704792251343972,0.453908340482126,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9489,14,327674,0.0505136139705108,0.070984586743238,0.477173928996013,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9490,14,329969,0.0863554046353142,0.070322012372915,0.220265278883508,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9491,14,330041,0.0687573969279294,0.0704210707194357,0.329547120664829,YNL163C,RIA1,SGDID:S000005107,CDS,CDS,"""Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p ; a guanine nucleotide exchange factor (GEF) ; promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes""",Verified ORF
9492,14,331132,0.0696991106743374,0.0708657715085824,0.326016819470943,YNL162W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9494,14,332647,0.116951922831151,0.0701626540394847,0.0964274866040709,YNL161W,CBK1,SGDID:S000005105,CDS,CDS,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9496,14,334886,0.0940940049193494,0.0703074558486115,0.181652915739188,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9497,14,335071,0.104285003850011,0.0702192053825989,0.138400499906477,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9498,14,335123,0.097119969160069,0.0702957981374057,0.167971423608918,YNL161W,CBK1,SGDID:S000005105,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis ; polarized growth ; and septum destruction; phosphorylation by Cbk1p regulates localization and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization; relocalizes to cytoplasm upon DNA replication stress""",Verified ORF
9499,14,337016,0.10442267828658,0.0703495083701596,0.13861077503905,YNL160W,YGP1,SGDID:S000005104,CDS,CDS,"""Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog ; SPS100 ; that arose from the whole genome duplication""",Verified ORF
9500,14,337563,0.109755263422903,0.0702431088173481,0.119064906228895,YNL160W,YGP1,SGDID:S000005104,CDS,CDS,"""Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog ; SPS100 ; that arose from the whole genome duplication""",Verified ORF
9502,14,339992,0.0877109570441379,0.0706176492770767,0.215041069337803,YNL158W,PGA1,SGDID:S000005102,CDS,CDS,"""Essential component of GPI-mannosyltransferase II; complex is responsible for second mannose addition to GPI precursors as a partner of Gpi18p; required for maturation of Gas1p and Pho8p; has synthetic genetic interactions with secretory pathway genes""",Verified ORF
9503,14,340237,0.093773460072461,0.070308669043436,0.183149100798739,YNL157W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9505,14,345215,0.0993913146137883,0.0702314013866978,0.157892122004127,YNL154C,YCK2,SGDID:S000005098,CDS,CDS,"""Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis ; proper septin assembly ; endocytic trafficking ; and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen ; causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog ; YCK1 ; that arose from the whole genome duplication""",Verified ORF
9506,14,345245,0.0943925311538707,0.0701816022920641,0.179496623965644,YNL154C,YCK2,SGDID:S000005098,CDS,CDS,"""Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis ; proper septin assembly ; endocytic trafficking ; and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen ; causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog ; YCK1 ; that arose from the whole genome duplication""",Verified ORF
9507,14,347475,0.137333559679346,0.0700500202777536,0.0507226645680278,YNL152W,INN1,SGDID:S000005096,CDS,CDS,"""Essential protein that associates with contractile actomyosin ring; required for ingression of the plasma membrane into the bud neck during cytokinesis; C2 domain ; a membrane targeting module ; is required for function; activates chitin synthase activity of Chs2p during cytokinesis""",Verified ORF
9508,14,349580,0.0839769267195143,0.0701057255941808,0.231774738250001,YNL150W,YNL150W,SGDID:S000005094,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; extensive overlap with PGA2/YNL149C ; an uncharacterized gene with a proposed role in protein trafficking""",Dubious ORF
9509,14,350501,0.110869811025597,0.0698204774764584,0.113198141634829,YNL148C,ALF1,SGDID:S000005092,CDS,CDS,"""Alpha-tubulin folding protein; similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance""",Verified ORF
9511,14,354062,0.103209217298215,0.0697577181638548,0.139888343117494,YNL144C,YNL144C,SGDID:S000005088,CDS,CDS,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9512,14,354457,0.0773468310409249,0.0699367003718262,0.269499226488929,YNL144C,YNL144C,SGDID:S000005088,CDS,CDS,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9514,14,357746,-0.0056498440368871,0.0709023439576246,0.936533047453868,YNL142W,MEP2,SGDID:S000005086,CDS,CDS,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9515,14,358382,-0.0220628444020199,0.0707483374617035,0.755338895477967,YNL142W,MEP2,SGDID:S000005086,CDS,CDS,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9516,14,360285,-0.0467832941776424,0.0707142558884461,0.508670613072433,YNL141W,AAH1,SGDID:S000005085,CDS,CDS,"""Adenine deaminase (adenine aminohydrolase); converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome""",Verified ORF
9517,14,362136,-0.0415510456636351,0.0706453813579948,0.556798548727939,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9518,14,362413,-0.0450020350590482,0.0709223691955876,0.526149090875209,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9519,14,362793,-0.049700375088372,0.0708708715213453,0.483589890727796,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9520,14,362826,-0.0500217618892268,0.0709751695882424,0.481412923875578,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9521,14,363907,-0.0564038078551515,0.0717513728628815,0.432335826319532,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9522,14,364156,-0.0442361653428769,0.0708518112828873,0.532802562285229,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9523,14,367558,-0.092962537130193,0.0708525323222927,0.190353579453909,YNL138W,SRV2,SGDID:S000005082,CDS,CDS,"""CAP (cyclase-associated protein); N-terminus binds adenylate cyclase and facilitates activation by RAS; N-terminus forms novel hexameric star-shaped shuriken structures that directly catalyze cofilin-mediated severing of actin filaments; C-terminus binds and recycles cofilin bound ; ADP-actin monomers ; facilitating regulation of actin dynamics and cell morphogenesis; N- and C-termini can function as physically separate proteins; mCAP1 is the mouse homolog""",Verified ORF
9524,14,371957,-0.0493394148443643,0.0711103838608668,0.488237236987346,YNL135C,FPR1,SGDID:S000005079,CDS,CDS,"""Peptidyl-prolyl cis-trans isomerase (PPIase); binds to the drugs FK506 and rapamycin; also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function; associates with promoters of ribosomal protein genes; N-terminally propionylated in vivo; mutation is functionally complemented by human FKBP1A""",Verified ORF
9525,14,372787,-0.0266548605522222,0.0710057193245093,0.70759565430513,YNL134C,YNL134C,SGDID:S000005078,CDS,CDS,"""NADH-dependent aldehyde reductase ; involved in detoxification of furfural; expression is up-regulated in the presence of furfural and 5-hydroxymethylfurfural ; which are compounds generated during lignocellulosic biomass pre-treatment; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress""",Verified ORF
9527,14,373690,-0.0300647219576451,0.0707536967485319,0.671153253719154,YNL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9528,14,374309,-0.0526410418730323,0.0712617002989429,0.460579841566129,YNL133C,FYV6,SGDID:S000005077,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin; proposed to regulate double-strand break repair via non-homologous end-joining""",Verified ORF
9529,14,377031,-0.0622985562391577,0.0706717753179971,0.378636464737178,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9530,14,377351,-0.0579498235650006,0.0706126585578855,0.412387033739509,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9531,14,377751,-0.0495972734777794,0.0715977590870887,0.488940100719714,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9534,14,381031,-0.0507048822455239,0.0722448933921146,0.483236883699765,YNL129W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9535,14,381889,-0.0474767808557721,0.0714817312101886,0.507008303913673,YNL129W,NRK1,SGDID:S000005073,CDS,CDS,"""Nicotinamide riboside kinase; catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis""",Verified ORF
9536,14,382090,-0.0512765697605622,0.0707380217973848,0.469005924634976,YNL129W,NRK1,SGDID:S000005073,CDS,CDS,"""Nicotinamide riboside kinase; catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis""",Verified ORF
9537,14,382896,-0.0436064913368173,0.0706606691406435,0.537549879884648,YNL128W,TEP1,SGDID:S000005072,CDS,CDS,"""PTEN homolog with no demonstrated inositol lipid phosphatase activity; plays a role in normal sporulation; homolog of human tumor suppressor gene PTEN/MMAC1/TEP1 and fission yeast ptn1""",Verified ORF
9538,14,386716,-0.0816108972465019,0.070434901169444,0.247373440168001,YNL127W,FAR11,SGDID:S000005071,CDS,CDS,"""Protein involved in recovery from cell cycle arrest; acts in response to pheromone; also involved in regulation of intra-S DNA damage checkpoint and autophagy; is essential for dephosphorylation of Atg13p; interacts with Far3p ; Far7p ; Far8p ; Far9p ; Far10p and with the phosphatases Pph21p ; Pph22p and Pph3p; has similarity to the N- and C-termini of N. crassa HAM-2; similar to human Fam40A and Fam40B""",Verified ORF
9539,14,388126,-0.0737959457148065,0.07191439613809,0.305517064298482,YNL126W,SPC98,SGDID:S000005070,CDS,CDS,"""Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque""",Verified ORF
9542,14,397661,-0.0304773675512257,0.070038977598319,0.663720445108438,YNL123W,NMA111,SGDID:S000005067,CDS,CDS,"""Serine protease and general molecular chaperone; cleaves Roq1p ; which modifies the substrate specificity of the Ubr1p Ub-ligase ; promoting the stress-induced homeostatically-regulated protein degradation (SHRED) of misfolded and native ER-membrane and cytosolic proteins; chaperone activity involved in the heat stress response; promotes apoptosis through proteolysis of Bir1p; role in lipid homeostasis; mammalian Omi/HtrA2 serine protease family member""",Verified ORF
9543,14,400328,-0.0687786856172204,0.0699420836749576,0.326100709824263,YNL121C,TOM70,SGDID:S000005065,CDS,CDS,"""Component of the TOM (translocase of outer membrane) complex; involved in the recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins; TOM70 has a paralog ; TOM71 ; that arose from the whole genome duplication""",Verified ORF
9544,14,400788,-0.0817914764595269,0.0701517019625167,0.244432764948771,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9545,14,400976,-0.0785603669045875,0.0703123282059105,0.264623496602892,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9546,14,401015,-0.0798361413523854,0.0711280573508632,0.262443254004601,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9547,14,401035,-0.074247127773567,0.0704409649197942,0.292588546289231,YNL120C,YNL120C,SGDID:S000005064,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; deletion enhances replication of Brome mosaic virus in S. cerevisiae ; but likely due to effects on the overlapping gene""",Dubious ORF
9548,14,402079,-0.0247046062476902,0.0715349491615295,0.730036838437502,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9549,14,402194,-0.0326435131619809,0.0709490216628634,0.645729042996055,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9550,14,406840,-0.0290192323325354,0.0702210247153698,0.679670270863412,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9551,14,407338,-0.030714898262113,0.0705163710362245,0.6634141061722,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9553,14,408355,-0.0703659643241976,0.0702935184107554,0.317497694137853,YNL116W,DMA2,SGDID:S000005060,CDS,CDS,"""Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog ; DMA1 ; that arose from the whole genome duplication""",Verified ORF
9554,14,409447,-0.0758611747005275,0.07002639579989,0.279404668144578,YNL116W,DMA2,SGDID:S000005060,CDS,CDS,"""Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog ; DMA1 ; that arose from the whole genome duplication""",Verified ORF
9557,14,418168,-0.135085396484528,0.0699218793178476,0.054165997632715,YNL110C,NOP15,SGDID:S000005054,CDS,CDS,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm""",Verified ORF
9558,14,418803,-0.132005734534937,0.0698761799381626,0.0596927758644606,YNL110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9559,14,422746,-0.150468701928412,0.0697984946570732,0.0317778450215572,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9560,14,423196,-0.155596643242909,0.0695967093692511,0.0259967485765738,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9561,14,423311,-0.155082413594273,0.0698855388903172,0.0271158065094695,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9562,14,424711,-0.0850465338475762,0.070341797423654,0.227453996885113,YNL106C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9564,14,425888,-0.11771664408049,0.0698305084927558,0.0927279902494099,YNL104C,LEU4,SGDID:S000005048,CDS,CDS,"""Alpha-isopropylmalate synthase (2-isopropylmalate synthase); the main isozyme responsible for the first step in the leucine biosynthesis pathway; LEU4 has a paralog ; LEU9 ; that arose from the whole genome duplication""",Verified ORF
9565,14,427278,-0.157425681904968,0.0695705292516333,0.0242537762075496,SUT332,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
