SNP,Chr,Pos,Effect,SE,ADE17_PGM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9024,13,699415,0.0122813105044609,0.13493905319562,0.927533280860165,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9027,13,699680,0.0213123141925837,0.135845877983061,0.875424397255582,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9028,13,699822,0.0653639058096318,0.134363275385135,0.626934777991789,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9029,13,699971,-0.0181966848276059,0.134073011630282,0.892118254653669,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9030,13,701153,0.0059319622212401,0.134794360136984,0.964923311652091,YMR216C,SKY1,SGDID:S000004829,Close to 3'-UTR,Close to 3'-UTR,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9031,13,702308,0.0096898132694808,0.134286769164864,0.942517339427546,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9032,13,702551,0.0084301940224271,0.133826122118543,0.949807225780969,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9033,13,702563,0.0287220537109386,0.134047471333154,0.830461961205681,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9034,13,702605,0.0178390352382382,0.134513942984253,0.894570675606297,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9035,13,702665,0.0470580328591541,0.134742111336556,0.727113489606291,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9036,13,704115,-0.013692195835793,0.133824890037028,0.918565324078896,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9037,13,704389,0.0049604039796505,0.134846682045601,0.970676820710942,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9038,13,704907,0.0088683181635511,0.134520787576936,0.947474648211236,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9039,13,705664,0.0577188823866303,0.135119989384951,0.66951768457912,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9040,13,706506,0.0904872730377039,0.134237951528209,0.500700886727714,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9041,13,706623,0.0011381925798666,0.133498284094822,0.99320221729631,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9042,13,707792,0.063910609647103,0.133616871196785,0.632723945570595,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9043,13,708814,-0.0040046456618418,0.13415557615955,0.976202947011062,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9044,13,709176,0.0623088587405318,0.133865660518618,0.64189044745914,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9045,13,711296,0.0549477269540852,0.133628163774083,0.681176365306746,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9046,13,711505,0.0087771872890042,0.133773960859877,0.947723816548411,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9047,13,711844,-0.0514539635546523,0.133746741327087,0.700682545405202,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9048,13,714847,0.0723666130090229,0.133923887086081,0.589292108862116,YMR221C,FMP42,SGDID:S000004834,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; physical interaction with Atg27p suggests a possible role in autophagy""",Uncharacterized ORF
9049,13,716963,0.0184870218281814,0.133015701635634,0.889542240400608,YMR223W,UBP8,SGDID:S000004836,CDS,CDS,"""Ubiquitin-specific protease component of the SAGA acetylation complex; required for SAGA (Spt-Ada-Gcn5-Acetyltransferase)-mediated deubiquitination of histone H2B""",Verified ORF
9050,13,718591,0.0100528215893266,0.134383537262134,0.940410691842702,YMR224C,MRE11,SGDID:S000004837,CDS,CDS,"""Nuclease subunit of the MRX complex with Rad50p and Xrs2p; complex functions in repair of DNA double-strand breaks and in telomere stability; Mre11p associates with Ser/Thr-rich ORFs in premeiotic phase; nuclease activity required for MRX function; widely conserved; forms nuclear foci upon DNA replication stress""",Verified ORF
9051,13,719243,0.0670147693324022,0.135802667932098,0.621986219560782,YMR224C,MRE11,SGDID:S000004837,CDS,CDS,"""Nuclease subunit of the MRX complex with Rad50p and Xrs2p; complex functions in repair of DNA double-strand breaks and in telomere stability; Mre11p associates with Ser/Thr-rich ORFs in premeiotic phase; nuclease activity required for MRX function; widely conserved; forms nuclear foci upon DNA replication stress""",Verified ORF
9052,13,720765,0.0216381586724517,0.133443722694236,0.871278979512619,YMR224C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9054,13,721239,-0.0109013702413792,0.133620764671118,0.935023442358836,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9055,13,721409,0.0636403200211283,0.134165538418344,0.635549488029328,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9056,13,721591,0.0269750106827539,0.133411441216948,0.839881436361737,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9057,13,722436,0.0526680487036001,0.133188782284311,0.692757741627985,YMR226C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9059,13,723430,0.0040291505564858,0.132998279020172,0.975849098431757,YMR227C,TAF7,SGDID:S000004840,CDS,CDS,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9060,13,723548,0.0109890173640198,0.133354679961686,0.934371812820031,YMR227C,TAF7,SGDID:S000004840,CDS,CDS,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9061,13,724990,0.0622402514885907,0.133293755937943,0.640830524883436,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9062,13,725060,0.0339112256663902,0.132956973353071,0.79882982100765,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9063,13,725174,0.124087850957755,0.132997761907111,0.351454040310118,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9064,13,725820,0.140255160051855,0.135109112055819,0.29993958541686,YMR228W,MTF1,SGDID:S000004841,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9065,13,727470,0.0516477677718383,0.134456796232328,0.701119554933698,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9066,13,727859,0.124150181398247,0.13437437312367,0.356162912942379,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9067,13,727861,0.0865345964067592,0.134208752407729,0.519491083953064,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9068,13,727880,0.0906676123401477,0.135189507311417,0.5028690239458,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9069,13,728693,0.0308071681308184,0.13374029224181,0.817952711094802,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9070,13,729020,0.0092833880127659,0.134207380211233,0.94489190597159,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9071,13,729021,0.0092833880127659,0.134207380211233,0.94489190597159,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9072,13,729862,0.0588694288524423,0.133158339140216,0.658686883213193,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9073,13,729988,0.0340745007455122,0.135755114238957,0.801960336143201,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9074,13,731422,0.099029930803052,0.133057291509324,0.457211111797443,YMR229C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9075,13,731433,0.099029930803052,0.133057291509324,0.457211111797443,YMR229C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9076,13,731556,0.0780747011858339,0.13556048598983,0.565022755194488,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9077,13,731576,0.101633768443671,0.135416616560804,0.453437603260616,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9078,13,731616,0.0830910600632052,0.135552038316787,0.540282469173207,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9079,13,731645,0.0737929603353766,0.134505361836481,0.583609862343496,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9080,13,732526,0.170143026382418,0.135900012689424,0.211408932220455,YMR230W,RPS10B,SGDID:S000004843,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10 ; no bacterial homolog; RPS10B has a paralog ; RPS10A ; that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia""",Verified ORF
9081,13,732688,0.0983470742340648,0.134783443330162,0.466077457152351,YMR230W,RPS10B,SGDID:S000004843,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10 ; no bacterial homolog; RPS10B has a paralog ; RPS10A ; that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia""",Verified ORF
9082,13,733539,0.158404306908889,0.13338762143441,0.23580969161907,YMR231W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9083,13,734392,0.208216830725124,0.134170719692781,0.121587041420961,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9084,13,735275,0.183148961511098,0.133756012350156,0.171783393241583,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9085,13,735637,0.126914248104463,0.133023799890105,0.340700190910905,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9086,13,736201,0.217816756561134,0.134092762587341,0.105188606042438,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9087,13,736304,0.156400939939788,0.133512331474059,0.242214288373355,YMR231W,PEP5,SGDID:S000004844,CDS,CDS,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9088,13,737273,0.118741435717943,0.135221491749359,0.3804729209983,YMR232W,FUS2,SGDID:S000004845,CDS,CDS,"""Cell fusion regulator; cytoplasmic protein localized to shmoo tip; required for alignment of parental nuclei before nuclear fusion during mating; contains a Dbl-homology domain; binds specifically with activated Cdc42p""",Verified ORF
9089,13,737783,0.122700715768659,0.134335961171725,0.361662472176733,YMR232W,FUS2,SGDID:S000004845,CDS,CDS,"""Cell fusion regulator; cytoplasmic protein localized to shmoo tip; required for alignment of parental nuclei before nuclear fusion during mating; contains a Dbl-homology domain; binds specifically with activated Cdc42p""",Verified ORF
9090,13,738123,0.177316275617429,0.13391048363231,0.186313170302978,YMR232W,FUS2,SGDID:S000004845,CDS,CDS,"""Cell fusion regulator; cytoplasmic protein localized to shmoo tip; required for alignment of parental nuclei before nuclear fusion during mating; contains a Dbl-homology domain; binds specifically with activated Cdc42p""",Verified ORF
9092,13,739183,0.173481499272,0.13383761330653,0.195750328767228,YMR233W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9093,13,740880,0.0503770812707833,0.133589824220427,0.706323895037509,YMR234W,RNH1,SGDID:S000004847,CDS,CDS,"""Ribonuclease H1; able to bind double-stranded RNAs and RNA-DNA hybrids; associates with RNAse polymerase I.""",Verified ORF
9094,13,740946,0.0936861559346636,0.135055216757899,0.488334224767028,YMR234W,RNH1,SGDID:S000004847,CDS,CDS,"""Ribonuclease H1; able to bind double-stranded RNAs and RNA-DNA hybrids; associates with RNAse polymerase I.""",Verified ORF
9095,13,743797,0.0667340309384782,0.133941785103545,0.618631076025849,YMR237W,BCH1,SGDID:S000004850,CDS,CDS,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins from the Golgi to the plasma membrane; interacts selectively with the activated ; GTP-bound form of Arf1p; may interact with ribosomes; protein abundance increases and forms cytoplasmic foci in response to DNA replication stress""",Verified ORF
9096,13,748562,0.103301375136009,0.133569312057411,0.439808284899364,YMR239C,RNT1,SGDID:S000004852,CDS,CDS,"""Nuclear dsRNA-specific ribonuclease (RNase III); involved in rDNA transcription ; rRNA processing and U2 snRNA 3' end formation by cleavage of a stem-loop structure at the 3' end of U2 snRNA; involved in polyadenylation-independent transcription termination; involved in the cell wall stress response ; regulating the degradation of cell wall integrity and morphogenesis checkpoint genes""",Verified ORF
9097,13,751130,0.136537755256981,0.1330472494043,0.305483489621231,YMR240C,CUS1,SGDID:S000004853,CDS,CDS,"""Protein required for assembly of U2 snRNP into the spliceosome; forms a complex with Hsh49p and Hsh155p""",Verified ORF
9098,13,751466,0.191463472419359,0.133232869977794,0.151587025698623,YMR241W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9101,13,755881,0.22042215294087,0.13272808735096,0.097660689825314,YMR243C,ZRC1,SGDID:S000004856,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from cytosol to vacuole for storage; also has role in resistance to zinc shock resulting from sudden influx of zinc into cytoplasm; human ortholog SLC30A10 functions as a Mn transporter and mutations in SLC30A10 cause neurotoxic accumulation of Mn in liver and brain; ZRC1 has a paralog ; COT1 ; that arose from the whole genome duplication""",Verified ORF
9103,13,757834,0.229001424313661,0.132514336314899,0.0848402052688466,YMR244W,YMR244W,SGDID:S000004858,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
9104,13,759401,0.273335520876945,0.132480683507866,0.0398234268337682,YMR246W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9105,13,759805,0.263690350789322,0.132991661747325,0.0481692103672991,YMR244C-A,COA6,SGDID:S000004857,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in cytochrome c oxidase (Complex IV) assembly; involved in delivery of copper to Complex IV; also required for efficient formation of respiratory supercomplexes comprised of Complexes III and IV; localizes to the mitochondrial intermembrane space; ortholog implicated in cardiac defects in zebrafish and human; transcription is induced in response to the DNA-damaging agent MMS; protein abundance increases in response to DNA replication stress""",Verified ORF
9106,13,761165,0.180656641287675,0.13299619829565,0.175217111564737,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
9107,13,761608,0.175946730105166,0.132639047323177,0.185529084871845,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
9108,13,761771,0.192057833471046,0.13352561174198,0.151218049180955,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
