SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10580,15,529986,-0.101366260715345,0.154008090894401,0.510846417946144,YOR110W,TFC7,SGDID:S000005636,CDS,CDS,"""RNA pol III transcription initiation factor complex (TFIIIC) subunit; part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes; TFC7 has a paralog ; YNL108C ; that arose from the whole genome duplication""",Verified ORF
10581,15,530828,-0.0479989872380748,0.15413299412517,0.755670653898229,YOR111W,YOR111W,SGDID:S000005637,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
10582,15,535075,-0.128733685581129,0.153896107000737,0.403441063343208,YOR113W,AZF1,SGDID:S000005639,CDS,CDS,"""Zinc-finger transcription factor; involved in diauxic shift; in the presence of glucose ; activates transcription of genes involved in growth and carbon metabolism; in nonfermentable carbon sources ; activates transcription of genes involved in maintenance of cell wall integrity; relocalizes to the cytosol in response to hypoxia""",Verified ORF
10584,15,537874,-0.102745486307325,0.154197546487237,0.505639422013358,YOR114W,DPI34,SGDID:S000005640,CDS,CDS,"""Putative mitochondrial protein of unknown function; null mutant is viable""",Uncharacterized ORF
10586,15,542319,-0.0805894281530345,0.153231154223738,0.59926451493668,YOR116C,RPO31,SGDID:S000005642,CDS,CDS,"""RNA polymerase III largest subunit C160; part of core enzyme; similar to bacterial beta-prime subunit and to RPA190 and RPO21""",Verified ORF
10587,15,544846,-0.0782289436834339,0.153547532175403,0.610736223551636,YOR117W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10588,15,546198,-0.0782289436834339,0.153547532175403,0.610736223551636,YOR117W,RPT5,SGDID:S000005643,CDS,CDS,"""ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1""",Verified ORF
10589,15,546237,-0.0782289436834339,0.153547532175403,0.610736223551636,YOR117W,RPT5,SGDID:S000005643,CDS,CDS,"""ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1""",Verified ORF
10591,15,549104,-0.0536860227527117,0.153761388806125,0.727183737129006,YOR119C,RIO1,SGDID:S000005645,CDS,CDS,"""Serine kinase involved in cell cycle regulation and rDNA integrity; associated with late pre-40S particles via its conserved C-terminal domain; prevents premature use of pre-40S particles in translation; association with pre-40S particles regulated by its catalytic ATPase site and likely occurs after the release of Rio2p from these particles; involved in cell cycle progression and processing of the 20S pre-rRNA into mature 18S rRNA; phosphorylates Rpa43p in anaphase to remove Pol I from rDNA""",Verified ORF
10593,15,554500,-0.127435852230983,0.153331349083179,0.406470955399073,YOR123C,LEO1,SGDID:S000005649,CDS,CDS,"""Component of the Paf1 complex; which associates with RNA polymerase II and is involved in histone methylation; plays a role in regulating Ty1 transposition; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
10594,15,557431,-0.156401583211374,0.153774363924603,0.309809622956198,YOR124C,UBP2,SGDID:S000005650,CDS,CDS,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity""",Verified ORF
10595,15,558567,-0.145481688719321,0.15302050611068,0.342390262684162,YOR124C,UBP2,SGDID:S000005650,CDS,CDS,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity""",Verified ORF
10596,15,558912,-0.136546689595592,0.153221756233183,0.373444785789983,YOR124C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10597,15,560958,-0.16061932261253,0.154496338807225,0.299222501730957,YOR126C,IAH1,SGDID:S000005652,Close to 3'-UTR,Close to 3'-UTR,"""Isoamyl acetate-hydrolyzing esterase; required in balance with alcohol acetyltransferase to maintain optimal amounts of isoamyl acetate ; which is particularly important in sake brewing""",Verified ORF
10598,15,561827,-0.186993489570693,0.15355980771148,0.224142157309692,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10599,15,561893,-0.155422776151332,0.15404418997226,0.313690037736024,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10600,15,563572,-0.199989836058947,0.153513409964885,0.193508802779394,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10601,15,563727,-0.18533220961021,0.15296620122294,0.226480049970324,YOR127W,RGA1,SGDID:S000005653,CDS,CDS,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10602,15,566834,-0.19547975162369,0.152971615716197,0.202130548958363,YOR128C,ADE2,SGDID:S000005654,Close to 3'-UTR,Close to 3'-UTR,"""Phosphoribosylaminoimidazole carboxylase; catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway; red pigment accumulates in mutant cells deprived of adenine""",Verified ORF
10603,15,568292,-0.190583783373259,0.154114086027054,0.217042547994293,YOR129C,AFI1,SGDID:S000005655,CDS,CDS,"""Arf3p polarization-specific docking factor; required for the polarized distribution of the ADP-ribosylation factor ; Arf3p; participates in polarity development and maintenance of a normal haploid budding pattern; interacts with Cnm7p""",Verified ORF
10604,15,571413,-0.125747002692868,0.154223339027513,0.41541805815135,SUT370,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10605,15,572989,-0.156463323843753,0.153579411173358,0.309006093735018,YOR132W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10607,15,578365,-0.158631503416711,0.15368082334946,0.30267852874338,YOR133W,EFT1,SGDID:S000005659,Close to 3'-UTR,Close to 3'-UTR,"""Elongation factor 2 (EF-2) ; also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide ; the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin; EFT1 has a paralog ; EFT2 ; that arose from the whole genome duplication""",Verified ORF
10609,15,580357,-0.167755710663284,0.153740458529315,0.27594592140017,YOR135C,IRC14,SGDID:S000005661,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene YOR136W; null mutant displays increased levels of spontaneous Rad52 foci""",Dubious ORF
10612,15,587077,-0.157576162250163,0.153436988115192,0.305134782911069,YOR139C,YOR139C,SGDID:S000005665,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF SFL1/YOR140W""",Dubious ORF
10613,15,588514,-0.176296620975581,0.152844121730307,0.249509953690874,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10614,15,588544,-0.245945549086614,0.156384843739338,0.116685455211582,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10615,15,588953,-0.205009626165035,0.153336763847387,0.182087052609028,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10616,15,589040,-0.177232729560148,0.15658047361171,0.258446694567343,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10617,15,589277,-0.161251093580705,0.153007165005573,0.292658960865201,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10620,15,591247,-0.195948890310719,0.156385041997749,0.211038701388826,YOR141C,ARP8,SGDID:S000005667,CDS,CDS,"""Nuclear actin-related protein involved in chromatin remodeling; component of chromatin-remodeling enzyme complexes; has mRNA binding activity""",Verified ORF
10621,15,593982,-0.161107527986738,0.155006635323219,0.299349218567849,YOR142W,LSC1,SGDID:S000005668,CDS,CDS,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10622,15,594139,-0.158146357468145,0.153381700139595,0.303216691528913,YOR142W,LSC1,SGDID:S000005668,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10628,15,602954,-0.147443962307089,0.153280534865921,0.33674708583046,YOR144C,ELG1,SGDID:S000005670,CDS,CDS,"""Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication""",Verified ORF
10631,15,608367,-0.148069860230886,0.153122355864022,0.334204299899253,YOR147W,MDM32,SGDID:S000005673,CDS,CDS,"""Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1 ; MDM10 ; MDM12 ; and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure""",Verified ORF
10633,15,615079,-0.0920031922340734,0.154024741665624,0.550671794670541,YOR151C,RPB2,SGDID:S000005677,CDS,CDS,"""RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit""",Verified ORF
10634,15,615367,-0.118888965780842,0.1530855684099,0.437904409712255,YOR151C,RPB2,SGDID:S000005677,CDS,CDS,"""RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit""",Verified ORF
10638,15,618996,-0.126089386861491,0.152816176882224,0.409869224466894,SUT372,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
10639,15,619443,0.0362911406873414,0.153358849625399,0.813071814156161,SUT372,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
10640,15,619880,-0.0043917510801514,0.153359941245671,0.977170376587632,YOR153W,PDR5,SGDID:S000005679,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport ; cation resistance ; and cellular detoxification during exponential growth; PDR5 has a paralog ; PDR15 ; that arose from the whole genome duplication""",Verified ORF
10641,15,623130,0.0255751861260902,0.154440319828805,0.868567212344582,YOR153W,PDR5,SGDID:S000005679,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport ; cation resistance ; and cellular detoxification during exponential growth; PDR5 has a paralog ; PDR15 ; that arose from the whole genome duplication""",Verified ORF
10642,15,625082,-0.0094047218266251,0.154813982147532,0.951593860065911,YOR154W,SLP1,SGDID:S000005680,CDS,CDS,"""Glycosylated integral ER membrane protein of unknown function; forms an ER-membrane associated protein complex with Emp65p; member of the SUN-like family of proteins; genetic interactions suggest a role in folding of ER membrane proteins; required for nuclear envelope localization of Mps3p""",Verified ORF
10643,15,628108,-0.0311516854988027,0.156414486079399,0.84225137069411,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10644,15,628209,0.0473401353135521,0.154870302512521,0.760031524290493,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10645,15,628770,0.136073005089936,0.157010495646206,0.38672298632747,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10646,15,629119,0.0981462971029941,0.155434082363901,0.52816573595919,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10647,15,630972,-0.0874324958448744,0.154429404573279,0.571641486526993,YOR157C,PUP1,SGDID:S000005683,CDS,CDS,"""Beta 2 subunit of the 20S proteasome; endopeptidase with trypsin-like activity that cleaves after basic residues; synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z""",Verified ORF
10648,15,631958,-0.0594475746826733,0.160532193216664,0.71136945001309,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10649,15,631968,-0.113013936952747,0.159115042371628,0.47800841709423,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10650,15,632436,0.0031505237719167,0.159706234395724,0.984272303064594,YOR158W,PET123,SGDID:S000005684,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122 ; which encodes a COX3 mRNA-specific translational activator""",Verified ORF
10653,15,635177,0.0458939549581192,0.159468001347676,0.773673216702036,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10654,15,635682,0.0368697320156359,0.160289480269727,0.818209724503361,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10655,15,636570,0.0848648230747866,0.160636175432911,0.597619936821722,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10656,15,637208,0.0795133158012318,0.161856917940896,0.623550098499212,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10657,15,637584,0.0296355134253221,0.163337761811503,0.856128713005371,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10658,15,637878,0.0471264279086434,0.161278101232657,0.770300790137441,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10659,15,637893,0.0192249370151845,0.159703044438369,0.904251192769618,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10660,15,637894,0.0314210847533285,0.160870915282404,0.845255897262453,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10661,15,637926,-0.0005276012518617,0.159706319958559,0.997366002184086,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10662,15,639000,0.0284961640921468,0.160294316929083,0.859002424815921,YOR161C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10663,15,639239,-0.0159329773679209,0.159972659322051,0.92071991739162,YOR161C-C,YOR161C-C,SGDID:S000028712,CDS,CDS,"""Protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10664,15,639279,-0.0376378167367153,0.160876917415528,0.815156224464224,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10665,15,639290,-0.084643247224947,0.169464714285754,0.617756539339339,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10666,15,639391,-0.00116956712451,0.17635949155341,0.994712436334239,YOR161C-C_NFR/NDR,,,Promoter,Promoter,,Promoter
10667,15,639445,0.0869753609289017,0.174167167712685,0.617823764375365,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10668,15,639520,-0.0182004415952175,0.172484815594305,0.916023852989784,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10669,15,639862,-0.0440187756106534,0.178744576856677,0.805619188587336,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10670,15,640033,-0.0523680309670467,0.17478969564762,0.764654085073004,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10671,15,640056,-0.022152629707286,0.177399195713857,0.900694015402776,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10672,15,640881,-0.0828566524551495,0.178030613870192,0.641927179257414,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10673,15,641425,-0.069516105040945,0.18081697101631,0.700872265145465,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10674,15,642215,-0.0208923822178781,0.178752638619631,0.907022617723384,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10675,15,642286,-0.0360256177938072,0.176736904110732,0.838597906496438,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10676,15,642294,-0.0631219529331766,0.178751367172698,0.724203930329352,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10677,15,642325,-0.0215962652377999,0.178072041052258,0.903539652920823,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10678,15,642712,-0.182633052000265,0.18226209930489,0.317012934206406,YOR163W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10679,15,645672,-0.0446500005455102,0.187609217137491,0.812023282856657,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10680,15,646327,-0.0412617372437714,0.187673506681608,0.826107938340448,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10681,15,649242,-0.0481240837275401,0.18853120953898,0.798672559046782,YOR168W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10682,15,649484,-0.0481240837275401,0.18853120953898,0.798672559046782,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10683,15,651364,-0.0515473641965549,0.187604207650825,0.783656323954389,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10684,15,652034,-0.0593774673468968,0.186752212074486,0.750712486514256,YOR170W,YOR170W,SGDID:S000005696,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene LCB4""",Dubious ORF
10685,15,653760,-0.119227537623994,0.188376558468749,0.527194822936863,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10686,15,653769,-0.0962891377046127,0.189287383854633,0.61128531670638,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10687,15,653775,-0.0941676007195165,0.190324394633691,0.621067312978298,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10688,15,656377,-0.114037832382651,0.190449029934817,0.54970097678228,YOR172W,YRM1,SGDID:S000005698,CDS,CDS,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10689,15,657044,-0.0880076444580586,0.192251613083143,0.647397000123639,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10690,15,657104,-0.173437896658992,0.192261637377288,0.367622513334814,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10691,15,657980,-0.184225153209871,0.192058532767271,0.338107679957875,YOR173W,DCS2,SGDID:S000005699,CDS,CDS,"""m(7)GpppX pyrophosphatase regulator; non-essential ; stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p ; Msn4p ; and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog ; DCS1 ; that arose from the whole genome duplication""",Verified ORF
10695,15,660805,-0.251856106651807,0.198004249706081,0.204219936811651,YOR175C,ALE1,SGDID:S000005701,CDS,CDS,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10696,15,663916,-0.0583103211121916,0.266185694255219,0.826730839629069,tV(AAC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
