SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8167,12,724131,0.0293163111040285,0.0886437262921236,0.741051712509718,YLR297W,YLR297W,SGDID:S000004288,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8169,12,724833,-0.0096643375887071,0.0887804036603782,0.913378039335244,YLR298C,YHC1,SGDID:S000004289,CDS,CDS,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8170,12,725191,0.016150961040607,0.0903561509271568,0.858238297031642,YLR298C,YHC1,SGDID:S000004289,CDS,CDS,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8171,12,727931,0.016150961040607,0.0903561509271568,0.858238297031642,YLR299W,ECM38,SGDID:S000004290,CDS,CDS,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8172,12,728083,-0.0050157259813782,0.0898224663157759,0.955500511062334,YLR299W,ECM38,SGDID:S000004290,Close to 3'-UTR,Close to 3'-UTR,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8173,12,728585,-0.0050157259813782,0.0898224663157759,0.955500511062334,YLR300W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8174,12,732202,-0.0202051855417171,0.0890279813715218,0.820591505047069,YLR302C,YLR302C,SGDID:S000004293,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
8175,12,732854,-0.0097357577116424,0.0895533534788261,0.913490624573393,YLR303W,MET17,SGDID:S000004294,CDS,CDS,"""O-acetyl homoserine-O-acetyl serine sulfhydrylase; required for methionine and cysteine biosynthesis""",Verified ORF
8176,12,736985,-0.0233342498836271,0.0891582814443879,0.793692171964701,YLR304C,ACO1,SGDID:S000004295,CDS,CDS,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8177,12,737369,-0.0204938001330789,0.0895482095971983,0.81911202201429,YLR304C,ACO1,SGDID:S000004295,CDS,CDS,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8178,12,737776,-0.0113088906063063,0.0886596246633197,0.898574559415024,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8179,12,737804,-0.0047714372046656,0.0886683214646296,0.957115232564773,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8180,12,738039,-0.0181545553293427,0.0884236591409808,0.837445677919605,CUT271_NFR/NDR,,,Promoter,Promoter,,Promoter
8181,12,740250,-0.039173495692307,0.0887214899698477,0.659097267740635,YLR305C,STT4,SGDID:S000004296,CDS,CDS,"""Phosphatidylinositol-4-kinase; functions in the Pkc1p protein kinase pathway; required for normal vacuole morphology ; cell wall integrity ; and actin cytoskeleton organization; required for autophagosomevacuole fusion during autophagy and for lipophagy in both stationary phase cells and during nitrogen starvation; localizes to the plasma membrane and mitochondria in HTP studies""",Verified ORF
8182,12,745383,-0.0404382283793034,0.0886060765213016,0.648395893170721,YLR307W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8183,12,745735,-0.0315391139216449,0.0889611423028252,0.723155776960235,YLR307W,CDA1,SGDID:S000004298,CDS,CDS,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8184,12,746392,-0.0288235703995974,0.0886722635148983,0.745330236834662,YLR307W,CDA1,SGDID:S000004298,CDS,CDS,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8186,12,749514,-0.0646677704583304,0.0896104985002841,0.47098498215542,YLR309C,IMH1,SGDID:S000004300,CDS,CDS,"""Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi ; contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi""",Verified ORF
8187,12,754317,-0.0476211718613582,0.0905484258125226,0.599274456421831,YLR310C,CDC25,SGDID:S000004301,CDS,CDS,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
8188,12,754859,-0.118976867383777,0.0900065695082862,0.187067841915814,YLR310C,CDC25,SGDID:S000004301,CDS,CDS,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
8189,12,759605,-0.0125036064933783,0.0889050714574985,0.888234588797832,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8190,12,759848,-0.0575135590771504,0.0887883781190314,0.517561260501444,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8191,12,760199,-0.0783195846738048,0.0883431789337208,0.375931254073042,YLR312W-A,MRPL15,SGDID:S000004304,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
8192,12,761323,0.0039355124039638,0.0897970943335248,0.965067305728963,YLR313C,SPH1,SGDID:S000004305,CDS,CDS,"""Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner ; interacts with MAPKKs Mkk1p ; Mkk2p ; and Ste7p; SPH1 has a paralog ; SPA2 ; that arose from the whole genome duplication""",Verified ORF
8193,12,762125,-0.00512455488423,0.0885359189160334,0.9538761013993,YLR313C,SPH1,SGDID:S000004305,CDS,CDS,"""Protein involved in shmoo formation and bipolar bud site selection; localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner ; interacts with MAPKKs Mkk1p ; Mkk2p ; and Ste7p; SPH1 has a paralog ; SPA2 ; that arose from the whole genome duplication""",Verified ORF
8194,12,764143,-0.024321853798467,0.0892626460317588,0.785416000604733,YLR315W_NFR/NDR,,,Promoter,Promoter,,Promoter
8195,12,764529,-0.0276953576587798,0.0900216540420185,0.758528449755236,YLR315W_NFR/NDR,,,Promoter,Promoter,,Promoter
8196,12,767196,0.0019522465787253,0.088894061999825,0.982491078390213,YLR318W,EST2,SGDID:S000004310,CDS,CDS,"""Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity ; involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia""",Verified ORF
8200,12,768577,0.0574272840249855,0.0902966409995906,0.525198494685823,YLR318W,EST2,SGDID:S000004310,CDS,CDS,"""Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity ; involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia""",Verified ORF
8201,12,771718,0.0574272840249855,0.0902966409995906,0.525198494685823,YLR320W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8202,12,772090,0.0774030947177957,0.0894803171721975,0.387610183662708,YLR320W,MMS22,SGDID:S000004312,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of replication fork ; such as fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; Rtt101p-Mms22p ligase associates with replisome complex during S phase via Ctf4p; required for accurate meiotic chromosome segregation""",Verified ORF
8203,12,773247,0.0845490523791924,0.0890233039715749,0.342893805539227,YLR320W,MMS22,SGDID:S000004312,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of replication fork ; such as fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; Rtt101p-Mms22p ligase associates with replisome complex during S phase via Ctf4p; required for accurate meiotic chromosome segregation""",Verified ORF
8206,12,783721,0.174095723090751,0.0883118929168925,0.0494618123843744,YLR326W,YLR326W,SGDID:S000004318,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; predicted to be palmitoylated""",Uncharacterized ORF
8208,12,791308,0.152472781340396,0.0885229170538845,0.0858711046100191,YLR332W,MID2,SGDID:S000004324,CDS,CDS,"""O-glycosylated plasma membrane protein; acts as a sensor for cell wall integrity signaling and activates the pathway; interacts with Rom2p ; a guanine nucleotide exchange factor for Rho1p ; and with cell integrity pathway protein Zeo1p; MID2 has a paralog ; MTL1 ; that arose from the whole genome duplication""",Verified ORF
8212,12,793293,0.157921025916233,0.089807013243612,0.0795377046957129,L:791807-793551,,,Intergenic region,Intergenic region,between YLR332W and YLRWsigma4,Intergenic region
8213,12,793991,0.150302920904334,0.0884653403694126,0.0901995804039619,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8214,12,793992,0.142439683042935,0.0891920418902436,0.111160487714891,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8215,12,794006,0.0595770219910244,0.0891298188529352,0.504296154195344,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8216,12,794008,0.0933824273648658,0.0892543241359714,0.296161027365112,tD(GUC)L2_NFR/NDR,,,Promoter,Promoter,,Promoter
8220,12,797168,0.109939346207978,0.0890850784117331,0.21798890678466,YLR335W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8224,12,798846,0.0896102209706115,0.0890564406806758,0.31499979553131,YLR335W,NUP2,SGDID:S000004327,CDS,CDS,"""Nucleoporin involved in nucleocytoplasmic transport; binds to either the nucleoplasmic or cytoplasmic faces of the nuclear pore complex depending on Ran-GTP levels; also has a role in chromatin organization""",Verified ORF
8226,12,800855,0.114478646890539,0.0887340080981654,0.197849067408513,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8227,12,801096,0.119698560107142,0.0885812797363515,0.177469507589016,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8228,12,801531,0.127683274730773,0.0885383752545356,0.150154142099562,YLR336C,SGD1,SGDID:S000004328,CDS,CDS,"""Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia""",Verified ORF
8229,12,803026,0.0898152518849676,0.0887301051456571,0.312121521217592,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8230,12,803607,0.109513141042956,0.0884508824651925,0.216492958953108,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8231,12,804626,0.137349507443957,0.0888474251146279,0.123023981478815,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8232,12,804630,0.122244851246574,0.0890346114793878,0.170622730949219,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8233,12,804633,0.10964086017387,0.0892516941899198,0.220098075870748,YLR337C,VRP1,SGDID:S000004329,CDS,CDS,"""Verprolin ; proline-rich actin-associated protein; involved in cytoskeletal organization and cytokinesis; promotes actin nucleation and endocytosis; related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP)""",Verified ORF
8234,12,805260,0.0843587921031112,0.0889988392851063,0.343847137760152,YLR337C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8235,12,806743,0.0566343278939176,0.0884486805597834,0.522388290424618,YLR340W,RPP0,SGDID:S000004332,CDS,CDS,"""Conserved ribosomal protein P0 of the ribosomal stalk; involved in interaction between translational elongation factors and the ribosome; phosphorylated on serine 302; homologous to mammalian ribosomal protein LP0 and bacterial L10""",Verified ORF
8236,12,807037,0.0209047283356419,0.0891072169775408,0.814653700039311,YLR339C,YLR339C,SGDID:S000004331,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the essential gene RPP0""",Dubious ORF
8238,12,807547,0.0209047283356419,0.0891072169775408,0.814653700039311,YLR341W,SPO77,SGDID:S000004333,CDS,CDS,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation and for timely prospore membrane closure along with SPS1; required with Sps1p for phosphorylation and turnover of Ssp1p; dispensable for both nuclear divisions during meiosis""",Verified ORF
8240,12,811797,0.0201755732675019,0.0887394887213721,0.820277515533014,YLR342W,FKS1,SGDID:S000004334,CDS,CDS,"""Catalytic subunit of 1,3-beta-D-glucan synthase; functionally redundant with alternate catalytic subunit Gsc2p; binds to regulatory subunit Rho1p; involved in cell wall synthesis and maintenance; localizes to sites of cell wall remodeling; FKS1 has a paralog ; GSC2 ; that arose from the whole genome duplication""",Verified ORF
8245,12,824912,0.0293656882334452,0.0888125589264264,0.741106607805538,YLR347C,KAP95,SGDID:S000004339,CDS,CDS,"""Karyopherin beta; forms a complex with Srp1p/Kap60p; interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex; regulates PC biosynthesis; GDP-to-GTP exchange factor for Gsp1p""",Verified ORF
8246,12,825661,0.0182554103195386,0.0889716733083526,0.837547981789824,YLR347C,KAP95,SGDID:S000004339,CDS,CDS,"""Karyopherin beta; forms a complex with Srp1p/Kap60p; interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex; regulates PC biosynthesis; GDP-to-GTP exchange factor for Gsp1p""",Verified ORF
8250,12,828754,0.0371349915458304,0.0899195688631393,0.679871935604358,YLR350W,ORM2,SGDID:S000004342,CDS,CDS,"""Protein that mediates sphingolipid homeostasis; evolutionarily conserved ; required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control; protein abundance increases in response to DNA replication stress; ORM2 has a paralog ; ORM1 ; that arose from the whole genome duplication""",Verified ORF
8254,12,829553,0.0056472442246483,0.0900817518724986,0.950048672222248,YLR351C,NIT3,SGDID:S000004343,CDS,CDS,"""Nit protein; one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member""",Verified ORF
8255,12,829993,-0.006976563192225,0.0886798409937097,0.937338606939775,YLR351C,NIT3,SGDID:S000004343,CDS,CDS,"""Nit protein; one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor; nitrilase superfamily member""",Verified ORF
8256,12,831532,-0.0157671929722376,0.0892187061330747,0.859825601187904,YLR352W,LUG1,SGDID:S000004344,CDS,CDS,"""Protein of unknown function with similarity to F-box proteins; interacts with the core SCF ubiquitin ligase complex subunits Skp1p and Cdc53p; LUG1 deletion prevents cells containing the [URE3] prion or lacking Ure2p from growing on glycerol""",Verified ORF
8257,12,832184,-0.0431321968099447,0.0893523327882811,0.629593467811127,YLR352W,LUG1,SGDID:S000004344,CDS,CDS,"""Protein of unknown function with similarity to F-box proteins; interacts with the core SCF ubiquitin ligase complex subunits Skp1p and Cdc53p; LUG1 deletion prevents cells containing the [URE3] prion or lacking Ure2p from growing on glycerol""",Verified ORF
8258,12,836320,0.0713142898641232,0.0889322039666103,0.423153179325187,YLR353W,BUD8,SGDID:S000004345,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern ; and bud at the proximal pole; BUD8 has a paralog ; BUD9 ; that arose from the whole genome duplication""",Verified ORF
8259,12,836321,0.066941196670479,0.0891514855962164,0.453230996234122,YLR353W,BUD8,SGDID:S000004345,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern ; and bud at the proximal pole; BUD8 has a paralog ; BUD9 ; that arose from the whole genome duplication""",Verified ORF
8260,12,837460,0.0287484486459331,0.089511422051895,0.748271081615536,YLR354C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8261,12,838168,0.0429660533418272,0.0890848158011865,0.629888206231683,YLR355C,ILV5,SGDID:S000004347,CDS,CDS,"""Acetohydroxyacid reductoisomerase and mtDNA binding protein; involved in branched-chain amino acid biosynthesis and maintenance of wild-type mitochondrial DNA; found in mitochondrial nucleoids""",Verified ORF
8262,12,840314,0.0206102891884415,0.0892502539399206,0.817505334822749,YLR356W,ATG33,SGDID:S000004348,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi ; but not in higher eukaryotes; ATG33 has a paralog ; SCM4 ; that arose from the whole genome duplication""",Verified ORF
8263,12,840557,0.0411264990093954,0.0887697080014453,0.643438943808214,YLR356W,ATG33,SGDID:S000004348,CDS,CDS,"""Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi ; but not in higher eukaryotes; ATG33 has a paralog ; SCM4 ; that arose from the whole genome duplication""",Verified ORF
8264,12,842368,0.0471192531603988,0.0900628005670695,0.601175720942881,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8265,12,843076,0.0273763141324537,0.0897855161143883,0.76061598234178,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8266,12,843963,0.0193390756583603,0.0896140885666703,0.829265198361909,YLR357W,RSC2,SGDID:S000004349,CDS,CDS,"""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog ; RSC1 ; that arose from the whole genome duplication""",Verified ORF
8268,12,846897,0.0770220667761751,0.0890897963623166,0.387876113134538,YLR360W,VPS38,SGDID:S000004352,CDS,CDS,"""Part of a Vps34p phosphatidylinositol 3-kinase complex; functions in carboxypeptidase Y (CPY) sorting; binds Vps30p and Vps34p to promote production of phosphatidylinositol 3-phosphate (PtdIns3P) which stimulates kinase activity; required for overflow degradation of misfolded proteins when ERAD is saturated""",Verified ORF
8270,12,853997,0.0590460963150911,0.0890965377532238,0.507942094281578,YLR363C,NMD4,SGDID:S000004355,Close to 3'-UTR,Close to 3'-UTR,"""Protein that may be involved in nonsense-mediated mRNA decay; interacts with Nam7p ; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
8271,12,854833,0.0142935688148267,0.0893397855266891,0.872979609183102,YLR364W,GRX8,SGDID:S000004356,Close to 3'-UTR,Close to 3'-UTR,"""Glutaredoxin that employs a dithiol mechanism of catalysis; monomeric; activity is low and null mutation does not affect sensitivity to oxidative stress; GFP-fusion protein localizes to the cytoplasm; expression strongly induced by arsenic""",Verified ORF
8272,12,859419,0.0587637589051576,0.0897749637092649,0.513172611437364,YLR369W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8273,12,860244,0.0509308017076273,0.089885043985357,0.571331421033557,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8274,12,860259,0.0703234075067464,0.0893970993890234,0.432019931896998,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8275,12,860877,0.0340102760530021,0.0901038377657635,0.706061245586394,YLR369W,SSQ1,SGDID:S000004361,CDS,CDS,"""Mitochondrial hsp70-type molecular chaperone; required for assembly of iron/sulfur clusters into proteins at a step after cluster synthesis; involved in maturation of Grx5p and Yfh1p ; which is a homolog of human frataxin implicated in Friedreich's ataxia""",Verified ORF
8276,12,862519,0.014992518379213,0.0910122285069401,0.86925015158694,YLR371W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8277,12,862720,0.0346746967207259,0.090466458450108,0.701737047384023,YLR371W,ROM2,SGDID:S000004363,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1 ; which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog ; ROM1 ; that arose from the whole genome duplication""",Verified ORF
8278,12,863920,0.0245504851865199,0.0897674249424373,0.784636589553244,YLR371W,ROM2,SGDID:S000004363,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1 ; which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog ; ROM1 ; that arose from the whole genome duplication""",Verified ORF
8279,12,867397,0.0160163793862308,0.0906893338400086,0.859918303758934,YLR372W,ELO3,SGDID:S000004364,CDS,CDS,"""Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7""",Verified ORF
8280,12,868297,0.0038619654523044,0.0905672022720148,0.966011034388087,YLR372W,ELO3,SGDID:S000004364,CDS,CDS,"""Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7""",Verified ORF
8281,12,869357,-0.003681106919563,0.0901417089926359,0.967449017970105,YLR373C,VID22,SGDID:S000004365,CDS,CDS,"""Glycosylated integral membrane protein localized to plasma membrane; plays a role in fructose-1,6-bisphosphatase (FBPase) degradation; involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles; VID22 has a paralog ; ENV11 ; that arose from the whole genome duplication""",Verified ORF
8282,12,871085,0.0041607573478533,0.089879551515114,0.963103221644305,YLR373C,VID22,SGDID:S000004365,CDS,CDS,"""Glycosylated integral membrane protein localized to plasma membrane; plays a role in fructose-1,6-bisphosphatase (FBPase) degradation; involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles; VID22 has a paralog ; ENV11 ; that arose from the whole genome duplication""",Verified ORF
8283,12,871998,-0.0024327937742091,0.0898797310661119,0.978421421001356,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8284,12,871999,0.0229802758351734,0.0902118948642501,0.799074844498542,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8285,12,872037,-0.0158019021127632,0.0897082294446778,0.860278882472975,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8286,12,872065,-0.0337459168932549,0.0893637709917281,0.705936776664551,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8287,12,872449,-0.0201923648930927,0.0896005136666322,0.821829695493694,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8288,12,873601,-0.0164320654207694,0.0899905567386324,0.85521853813833,YLR376C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8292,12,873750,-0.0404480842977912,0.0911036010445974,0.657329809305248,SUT281,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8293,12,874900,-0.0449984516292494,0.09019282854024,0.618150831949727,SUT281,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8294,12,876059,-0.0031334447108672,0.0911998182387568,0.972611082335206,YLR378C,SEC61,SGDID:S000004370,CDS,CDS,"""Conserved ER protein translocation channel; essential subunit of Sec61 complex (Sec61p ; Sbh1p ; and Sss1p); forms channel for SRP-dependent protein import; with Sec63 complex is required for SRP-independent protein translocation into the ER; involved in posttranslational soluble protein import into the ER ; ERAD of soluble substrates ; and misfolded soluble protein export from the ER""",Verified ORF
8295,12,879953,-0.0332037317313736,0.0906355858771878,0.714328456292787,YLR381W,CTF3,SGDID:S000004373,CDS,CDS,"""Outer kinetochore protein that forms a complex with Mcm16p and Mcm22p; may bind the kinetochore to spindle microtubules; required for the spindle assembly checkpoint; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-I and fission yeast mis6""",Verified ORF
