SNP,Chr,Pos,Effect,SE,HNM1_TPO1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8768,13,443520,-0.0899362957908168,0.0615134015882284,0.144614377045433,YMR088C,VBA1,SGDID:S000004694,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8769,13,444319,-0.0971981815475409,0.0614582787512907,0.114652186346407,YMR088C,VBA1,SGDID:S000004694,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8770,13,445628,-0.119365413170025,0.0609216138758657,0.0508611066373793,YMR089C,YTA12,SGDID:S000004695,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; overexpression of human AFG3L2 complements respiratory defect of yeast afg3 yta12 double null mutation ; but overexpression of disease-associated AFG3L2 variants does not; expression of both human SPG7 (paraplegin) and AFG3L2 complements yeast yta12 afg3 double mutation""",Verified ORF
8771,13,453818,-0.116006624166694,0.0609760351003826,0.0579199724372511,YMR093W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8772,13,458388,-0.069595829142398,0.0611923315376968,0.256172070391072,YMR095C,SNO1,SGDID:S000004701,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unconfirmed function; involved in pyridoxine metabolism; expression is induced during stationary phase; forms a putative glutamine amidotransferase complex with Snz1p ; with Sno1p serving as the glutaminase""",Verified ORF
8773,13,458460,-0.0698846043782388,0.0613113806498558,0.255129585247834,YMR096W,SNZ1,SGDID:S000004702,CDS,CDS,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",Verified ORF
8774,13,459157,-0.0797348424066505,0.0610795701908346,0.192598110370418,YMR096W,SNZ1,SGDID:S000004702,CDS,CDS,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",Verified ORF
8775,13,459519,-0.0915572908685998,0.0615409071668477,0.137710382325562,YMR097C,MTG1,SGDID:S000004703,CDS,CDS,"""Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence ; likely functions in assembly of the large ribosomal subunit ; has homologs in plants and animals""",Verified ORF
8776,13,460480,-0.0925629811074049,0.0613598804761838,0.132314400050962,YMR097C,MTG1,SGDID:S000004703,CDS,CDS,"""Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence ; likely functions in assembly of the large ribosomal subunit ; has homologs in plants and animals""",Verified ORF
8777,13,462987,-0.095473936214507,0.0623302923625241,0.126481741490619,XUT_13F-206,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8778,13,463519,-0.0791597551351252,0.0614307297081485,0.198380418827948,tD(GUC)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8779,13,463819,-0.0888609558967982,0.0622620891849838,0.154403882707918,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8780,13,464615,-0.109716065468041,0.061013882898524,0.0729972574067449,YMR099C,YMR099C,SGDID:S000004705,CDS,CDS,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8781,13,465559,-0.0859447612148996,0.0610266314794293,0.15991772869881,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8782,13,465619,-0.088911800090585,0.0612792812782733,0.147688056484635,YMR099C,YMR099C,SGDID:S000004705,Close to 3'-UTR,Close to 3'-UTR,"""Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS""",Verified ORF
8783,13,466416,-0.0964227882016955,0.0611677283783363,0.115836973962583,YMR100W,MUB1,SGDID:S000004706,CDS,CDS,"""MYND domain-containing protein; component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex ; required for ubiquitination and degradation of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; proposed to function as both a partner and substrate of the Ubr2p/Rad6p ubiquitin ligase; similar to the A. nidulans samB gene""",Verified ORF
8784,13,469663,-0.0913587516146463,0.0612739919296039,0.136857826816534,YMR101C_NFR/NDR,,,Promoter,Promoter,,Promoter
8785,13,472968,-0.0851703115412388,0.0609441800608571,0.163136902737019,YMR103C,YMR103C,SGDID:S000004709,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR103C is not an essential gene""",Uncharacterized ORF
8786,13,474399,-0.0882853410163904,0.0612025239224138,0.150044826457158,YMR104C,YPK2,SGDID:S000004710,CDS,CDS,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",Verified ORF
8788,13,476482,-0.0559661599591655,0.0611252939899894,0.360503131685629,YMR105C,PGM2,SGDID:S000004711,CDS,CDS,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8789,13,476860,-0.0530949887325864,0.0613117064510282,0.387086836361966,YMR105C,PGM2,SGDID:S000004711,CDS,CDS,"""Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog ; PGM1 ; that arose from the whole genome duplication""",Verified ORF
8790,13,482844,0.0320331076849657,0.0610426240227004,0.600075105337641,YMR107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8791,13,483306,0.0210960392446264,0.0612281403847031,0.730639307424581,YMR107W,SPG4,SGDID:S000004713,CDS,CDS,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources""",Verified ORF
8792,13,489572,-0.0048309158078952,0.0611582156960956,0.937084966429247,YMR109W,MYO5,SGDID:S000004715,CDS,CDS,"""One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog ; MYO3 ; that arose from the whole genome duplication""",Verified ORF
8797,13,491360,0.0132304297596961,0.0611489189763549,0.828828939395689,YMR110C,HFD1,SGDID:S000004716,CDS,CDS,"""Dehydrogenase involved in ubiquinone and sphingolipid metabolism; converts 4-hydroxybenzaldehyde into 4-hydroxybenzoate for ubiquinone anabolism ; hexadecenal to hexadecenoic acid in sphingosine 1-phosphate catabolism; human homolog ALDH3A2 ; mutated in Sjogren-Larsson syndrome ; can rescue yeast hfd1 mutant; human ALDH3A1 ; but not ALDH3A2 ; rescues pABA- respiratory growth phenotype of hfd1 null; data suggest that dual functions of Hfd1p have diverged in human ALDH3A1 ; ALDH3A2""",Verified ORF
8798,13,492500,0.0170977100912793,0.0613744370379541,0.780730037569651,YMR111C,EUC1,SGDID:S000004717,CDS,CDS,"""Sequence-specific DNA binding protein; binds to a sequence motif associated with distinct genomic hotspots of non-H2B protein ubiquitylation (ub-hotspots); interacts with Slx5p to recruit the Slx5-Slx8  SUMO-targeted Ub ligase (STUbL) complex to ub-hotspots; deletion prevents ub-hotspot formation and exacerbates heat sensitivity of cells deficient in Rpd3L histone deacetylase complex members; forms nuclear foci upon DNA replication stress""",Verified ORF
8799,13,495175,0.0570344303509091,0.0610197742413817,0.35058821950795,YMR113W,FOL3,SGDID:S000004719,CDS,CDS,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF
8800,13,495523,0.0696159578902311,0.0611922666753007,0.256034319231335,YMR113W,FOL3,SGDID:S000004719,CDS,CDS,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF
8802,13,500062,0.0233859066293936,0.0614873284039957,0.703924017622001,YNCM0026C,SNR24,SGDID:S000007501,Non-coding RNA,snoRNA_gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",snoRNA_gene
8803,13,500365,0.0049281531209603,0.0611890627763448,0.935853607576509,YMR116C,ASC1,SGDID:S000004722,Close to 3'-UTR,Close to 3'-UTR,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",Verified ORF
8804,13,500701,0.0083224661389522,0.0613610777771975,0.892190283271272,CUT300_NFR/NDR,,,Promoter,Promoter,,Promoter
8805,13,501075,0.0022740547272119,0.061331425887464,0.970443666701833,YMR116C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8807,13,503363,0.0010677073899464,0.0626362345773999,0.986409419629848,YMRWdelta16,YMRWdelta16,SGDID:S000007123,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
8810,13,505070,-0.0024259673495914,0.062279368079956,0.968949892085813,tL(CAA)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8811,13,506148,0.0038370929838748,0.0614780346068811,0.950268432794136,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8812,13,506197,-0.0075621260132964,0.0621883113102678,0.903284655885457,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8813,13,506223,-0.0079241915672763,0.0620080575180346,0.89838561128122,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8814,13,506332,-0.0166764140691724,0.0622116793715918,0.7888103065209,YMR119W,ASI1,SGDID:S000004725,CDS,CDS,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",Verified ORF
8815,13,509480,-0.0099783484544568,0.0612056712771701,0.870588260333223,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8816,13,509524,-0.0028021821651593,0.0614997447441482,0.963683426778554,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8817,13,510249,0.0115981685716963,0.0623217902420239,0.852472188709129,YMR121C,RPL15B,SGDID:S000004728,CDS,CDS,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF
8818,13,510643,-0.0084548513534363,0.0614938689042202,0.890721122446633,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
8819,13,510968,0.0096855390751351,0.0615660005636473,0.875082912217325,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
8820,13,511585,-0.0317596490168515,0.0629928811711443,0.614450561590408,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8821,13,511660,-0.0608122893252173,0.0619294887182513,0.326792010237764,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8822,13,511842,-0.0559047306757519,0.0619874073652777,0.367739601307903,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8823,13,513217,-0.0801463505717841,0.0612772709582217,0.191748313224134,YMR123W,PKR1,SGDID:S000004730,Close to 3'-UTR,Close to 3'-UTR,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8824,13,513927,-0.0978299815413742,0.061137937900203,0.110459470420169,YMR123W,PKR1,SGDID:S000004730,CDS,CDS,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8826,13,514849,-0.0862884723292016,0.0618220621233142,0.163665455202301,YMR124W,EPO1,SGDID:S000004731,CDS,CDS,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8827,13,517233,-0.0798490372274779,0.0621710875344226,0.199864008729425,YMR124W,EPO1,SGDID:S000004731,CDS,CDS,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8828,13,519684,-0.0958351536957373,0.0625266323839098,0.12624318395848,YMR125W,STO1,SGDID:S000004732,Close to 3'-UTR,Close to 3'-UTR,"""Large subunit of the nuclear mRNA cap-binding protein complex; interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80""",Verified ORF
8829,13,522023,-0.0897603097614744,0.0618201427636235,0.147401210390178,YMR126C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8830,13,522293,-0.109927992084828,0.0614995189252771,0.0747207857798934,SUT308,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8831,13,522976,-0.077788762977303,0.0614287902593062,0.206232028662657,XUT_13F-229,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8832,13,524221,-0.113111646361692,0.0612731087540214,0.0657257630775104,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8833,13,524777,-0.116306790625785,0.0615032497315774,0.0594339239044097,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8834,13,527416,-0.0877301479087651,0.061561172215547,0.155015030323413,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8835,13,531104,-0.092967282408015,0.0616276193023312,0.132312697935146,YMR129W,POM152,SGDID:S000004736,CDS,CDS,"""Glycoprotein subunit of transmembrane ring of nuclear pore complex; contributes to nucleocytoplasmic transport ; nuclear pore complex (NPC) biogenesis and spindle pole body duplication; homologous to human NUP210""",Verified ORF
8836,13,534586,-0.103426634447932,0.0614920966732245,0.0934628837165401,YMR131C,RRB1,SGDID:S000004738,CDS,CDS,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8837,13,534609,-0.104173695692474,0.061423415384413,0.0907688289730948,YMR131C,RRB1,SGDID:S000004738,CDS,CDS,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8838,13,534733,-0.11277402357569,0.0617875641290758,0.0688173107706642,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8839,13,534845,-0.114976737012776,0.0618816809438154,0.0640000666726728,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8840,13,535159,-0.111467288147261,0.0612752238433324,0.0697394510047835,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8841,13,535362,-0.113601203181157,0.0616681219893361,0.0662935148021196,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8849,13,536290,-0.106552027230641,0.061676593110076,0.084935922814879,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8850,13,536440,-0.113261300296982,0.0620669859861764,0.0688726856237242,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8851,13,536982,-0.103773857025645,0.0617509134288717,0.0937401329029993,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8852,13,537041,-0.0999123598544244,0.0617689521559075,0.106659814881526,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8853,13,537924,-0.111142405336174,0.0621482643223723,0.0745782027411069,YMR134W,ERG29,SGDID:S000004741,CDS,CDS,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8854,13,538521,-0.0964126911588584,0.0630183883274863,0.126933709734658,YMR134W,ERG29,SGDID:S000004741,CDS,CDS,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8855,13,538607,-0.04519682673979,0.063439090806436,0.476660243147826,YMR133W,REC114,SGDID:S000004740,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8857,13,539260,-0.0720355179422703,0.0617608971515948,0.244255797838523,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8858,13,539269,-0.075370452211744,0.0618067302941534,0.223486169455075,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8859,13,539498,-0.0662434186247911,0.0620758883166588,0.286639672321825,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8860,13,540307,-0.0894466690922699,0.0622705189154675,0.151768271719638,YMR135W-A,YMR135W-A,SGDID:S000004743,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8861,13,540446,-0.0946962218935962,0.0628073245736916,0.132519139043096,YMR135C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8862,13,540762,-0.10391016372244,0.0622068734328098,0.095727245212263,YMR135C,GID8,SGDID:S000004742,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8863,13,540808,-0.110093427650691,0.0627934194981051,0.0804247031943736,YMR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8865,13,541424,-0.115224878915041,0.0626139028347745,0.0665716757742409,YMR136W,GAT2,SGDID:S000004744,CDS,CDS,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8867,13,542130,-0.0921072089261027,0.0622045217259713,0.139574338374978,YMR136W,GAT2,SGDID:S000004744,CDS,CDS,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8868,13,542977,-0.0812274543609608,0.0623766282843808,0.193693703432226,ARS1321,ARS1321,SGDID:S000130190,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
8869,13,546586,-0.0622008447958192,0.0622803188665675,0.318612554783863,YMR139W,RIM11,SGDID:S000004747,CDS,CDS,"""Protein kinase; required for signal transduction during entry into meiosis; promotes the formation of the Ime1p-Ume6p complex by phosphorylating Ime1p and Ume6p; shares similarity with mammalian glycogen synthase kinase 3-beta; protein abundance increases in response to DNA replication stress; RIM11 has a paralog ; MRK1 ; that arose from the whole genome duplication""",Verified ORF
8870,13,547627,-0.0653763088541993,0.0622046610985142,0.293983365456576,YMR140W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8871,13,548118,-0.0844418006349696,0.0625075354199232,0.177590825392465,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8872,13,548704,-0.0778123518686875,0.0619917146647494,0.210234407447385,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8873,13,548999,-0.0842795006199497,0.0621494073959919,0.175940852750413,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8874,13,549287,-0.0611820703810667,0.0623349357028837,0.327015824211317,YMR140W,SIP5,SGDID:S000004748,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8875,13,549726,-0.0766945066363464,0.0622345183870056,0.218639751839612,YMR140W,SIP5,SGDID:S000004748,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8876,13,552041,-0.0795168593965508,0.0618528127383113,0.199431728269635,YMR142C,RPL13B,SGDID:S000004750,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L13B; not essential for viability; homologous to mammalian ribosomal protein L13 ; no bacterial homolog; RPL13B has a paralog ; RPL13A ; that arose from the whole genome duplication""",Verified ORF
8877,13,552167,-0.10013344917167,0.0617694497821037,0.105892540127609,YMR142C,RPL13B,SGDID:S000004750,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L13B; not essential for viability; homologous to mammalian ribosomal protein L13 ; no bacterial homolog; RPL13B has a paralog ; RPL13A ; that arose from the whole genome duplication""",Verified ORF
