SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10604,15,571413,-0.0912651810229803,0.123575447756235,0.460678234960544,SUT370,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10605,15,572989,-0.069940180259436,0.123163221396143,0.57048710383231,YOR132W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10607,15,578365,-0.0711376326941509,0.123247482605871,0.564176743443927,YOR133W,EFT1,SGDID:S000005659,Close to 3'-UTR,Close to 3'-UTR,"""Elongation factor 2 (EF-2) ; also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide ; the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin; EFT1 has a paralog ; EFT2 ; that arose from the whole genome duplication""",Verified ORF
10609,15,580357,-0.0634211881940329,0.123329091113371,0.607403510263784,YOR135C,IRC14,SGDID:S000005661,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene YOR136W; null mutant displays increased levels of spontaneous Rad52 foci""",Dubious ORF
10612,15,587077,-0.0657032302320092,0.123058433151479,0.593733659516673,YOR139C,YOR139C,SGDID:S000005665,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF SFL1/YOR140W""",Dubious ORF
10613,15,588514,-0.088822628551798,0.122589055079876,0.469204453312029,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10614,15,588544,-0.139668931694639,0.125504450933973,0.266525649146646,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10615,15,588953,-0.128711801283875,0.122964275325013,0.29593504228607,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10616,15,589040,-0.160108107752417,0.125381164496338,0.202451822048848,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10617,15,589277,-0.129428904520176,0.12257953571071,0.291746535829666,YOR140W,SFL1,SGDID:S000005666,CDS,CDS,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10620,15,591247,-0.17104370231611,0.125234263275224,0.172874454155039,YOR141C,ARP8,SGDID:S000005667,CDS,CDS,"""Nuclear actin-related protein involved in chromatin remodeling; component of chromatin-remodeling enzyme complexes; has mRNA binding activity""",Verified ORF
10621,15,593982,-0.154486171640913,0.124099891751198,0.214011438332749,YOR142W,LSC1,SGDID:S000005668,CDS,CDS,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10622,15,594139,-0.143508086006567,0.12282795040444,0.2434473388934,YOR142W,LSC1,SGDID:S000005668,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10628,15,602954,-0.122205134263288,0.122787957348581,0.320294753454936,YOR144C,ELG1,SGDID:S000005670,CDS,CDS,"""Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication""",Verified ORF
10631,15,608367,-0.127825234965631,0.122646365463827,0.298020145890295,YOR147W,MDM32,SGDID:S000005673,CDS,CDS,"""Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1 ; MDM10 ; MDM12 ; and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure""",Verified ORF
10633,15,615079,-0.105776918310901,0.123329398052676,0.391652192363883,YOR151C,RPB2,SGDID:S000005677,CDS,CDS,"""RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit""",Verified ORF
10634,15,615367,-0.0966863248682217,0.122639886268238,0.431005999163103,YOR151C,RPB2,SGDID:S000005677,CDS,CDS,"""RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit""",Verified ORF
10638,15,618996,-0.0980098686044553,0.122434177089337,0.423953388259476,SUT372,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
10639,15,619443,-0.0233139663838609,0.122865492993264,0.849612576095393,SUT372,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
10640,15,619880,-0.0970577934199887,0.122754381943892,0.429669421623886,YOR153W,PDR5,SGDID:S000005679,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport ; cation resistance ; and cellular detoxification during exponential growth; PDR5 has a paralog ; PDR15 ; that arose from the whole genome duplication""",Verified ORF
10641,15,623130,0.0197532661532895,0.123728762873503,0.873248294896379,YOR153W,PDR5,SGDID:S000005679,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport ; cation resistance ; and cellular detoxification during exponential growth; PDR5 has a paralog ; PDR15 ; that arose from the whole genome duplication""",Verified ORF
10642,15,625082,-0.021773677260587,0.1240230138179,0.860739044390215,YOR154W,SLP1,SGDID:S000005680,CDS,CDS,"""Glycosylated integral ER membrane protein of unknown function; forms an ER-membrane associated protein complex with Emp65p; member of the SUN-like family of proteins; genetic interactions suggest a role in folding of ER membrane proteins; required for nuclear envelope localization of Mps3p""",Verified ORF
10643,15,628108,-0.0632634687546271,0.125271803877729,0.613867193694178,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10644,15,628209,0.0409303204609147,0.124070195876075,0.741673866698217,YOR155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10645,15,628770,0.141309763689572,0.125696427912868,0.261685876951478,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10646,15,629119,0.0902661704187391,0.124502208801478,0.468922148939423,YOR156C,NFI1,SGDID:S000005682,CDS,CDS,"""SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins ; enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance""",Verified ORF
10647,15,630972,-0.09327195859951,0.123676243638624,0.451254556888568,YOR157C,PUP1,SGDID:S000005683,CDS,CDS,"""Beta 2 subunit of the 20S proteasome; endopeptidase with trypsin-like activity that cleaves after basic residues; synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z""",Verified ORF
10648,15,631958,-0.0316815830171582,0.128622797197773,0.805582415136114,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10649,15,631968,-0.0421379730666516,0.127544871544838,0.74131062925315,YOR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10650,15,632436,0.0662763648938314,0.127898595989165,0.604647119018893,YOR158W,PET123,SGDID:S000005684,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122 ; which encodes a COX3 mRNA-specific translational activator""",Verified ORF
10653,15,635177,0.114779681131464,0.127625160681996,0.369079365029644,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10654,15,635682,0.0970364107357327,0.128320152589652,0.450030320354705,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10655,15,636570,0.114819361746157,0.128597915637011,0.372542798413378,YOR160W,MTR10,SGDID:S000005686,CDS,CDS,"""Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress""",Verified ORF
10656,15,637208,0.0969039400720533,0.129611900382836,0.455170901562924,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10657,15,637584,0.103333187842221,0.130747003131947,0.429866086314638,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10658,15,637878,0.0969213489915499,0.129119066152707,0.453372135610354,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10659,15,637893,0.0659441563028067,0.127899082439456,0.606459900326967,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10660,15,637894,0.0920936469899827,0.128793959468434,0.475053054713981,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10661,15,637926,0.0555100850923798,0.12791311608566,0.664577434468108,YOR161C,PNS1,SGDID:S000005687,CDS,CDS,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10662,15,639000,0.0935235089827398,0.128327541586843,0.466614874558944,YOR161C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10663,15,639239,0.0389235337698297,0.128145661676079,0.761501542749161,YOR161C-C,YOR161C-C,SGDID:S000028712,CDS,CDS,"""Protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10664,15,639279,0.0905516439666516,0.128804898636547,0.482510413512891,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10665,15,639290,-0.0688210488663614,0.135763637865241,0.612528768147812,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10666,15,639391,-0.0100794522190517,0.141287754347849,0.943167652131955,YOR161C-C_NFR/NDR,,,Promoter,Promoter,,Promoter
10667,15,639445,0.0404369976489058,0.139565088307068,0.772188499676247,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10668,15,639520,-0.0455444473028392,0.138165519360645,0.741869884558957,YOR161C,PNS1,SGDID:S000005687,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport""",Verified ORF
10669,15,639862,-0.104639242387834,0.14310351833624,0.465133768080522,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10670,15,640033,-0.0989174187621287,0.139949944387777,0.480153521206381,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10671,15,640056,-0.068423730014219,0.142078185385452,0.63039416225197,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10672,15,640881,-0.105096382982726,0.142561621477454,0.461490625195765,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10673,15,641425,-0.117647310086342,0.144754786186533,0.416917675822357,YOR162C,YRR1,SGDID:S000005688,CDS,CDS,"""Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p ; acting on an overlapping set of target genes; YRR1 has a paralog ; PDR8 ; that arose from the whole genome duplication""",Verified ORF
10674,15,642215,-0.0649385107639926,0.143167067324562,0.650405881130644,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10675,15,642286,-0.0935880530625832,0.141511815999137,0.508822870384197,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10676,15,642294,-0.0901361234566433,0.143149917154394,0.529322794132191,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10677,15,642325,-0.0710373401062858,0.142613618410161,0.618716346203397,YOR162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10678,15,642712,-0.239897578801043,0.145666560973268,0.10046944928226,YOR163W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10679,15,645672,-0.124707108637304,0.150166815411417,0.406841656042025,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10680,15,646327,-0.121757589515565,0.15022345931957,0.418193299964067,YOR165W,SEY1,SGDID:S000005691,CDS,CDS,"""Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1 ; defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3""",Verified ORF
10681,15,649242,-0.125861341415633,0.150905346723102,0.404821554584827,YOR168W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10682,15,649484,-0.125861341415633,0.150905346723102,0.404821554584827,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10683,15,651364,-0.131140437034111,0.150151289369432,0.383044999206061,YOR168W,GLN4,SGDID:S000005694,CDS,CDS,"""Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions""",Verified ORF
10684,15,652034,-0.133597907482248,0.149467171466352,0.372023034694031,YOR170W,YOR170W,SGDID:S000005696,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene LCB4""",Dubious ORF
10685,15,653760,-0.153173180386784,0.150781492151983,0.310390887142841,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10686,15,653769,-0.129220121460596,0.151545409401992,0.394413547998826,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10687,15,653775,-0.140587032401982,0.152345826210617,0.356733867871925,YOR171C,LCB4,SGDID:S000005697,CDS,CDS,"""Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates ; which function as signaling molecules ; regulates synthesis of ceramide from exogenous long-chain bases ; localizes to the Golgi and late endosomes; LCB4 has a paralog ; LCB5 ; that arose from the whole genome duplication""",Verified ORF
10688,15,656377,-0.162896021503414,0.152407522496161,0.285881670883902,YOR172W,YRM1,SGDID:S000005698,CDS,CDS,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10689,15,657044,-0.148361583129876,0.153863803294351,0.335585862317738,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10690,15,657104,-0.167730281446874,0.15394742783693,0.276663619006392,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10691,15,657980,-0.152111524714002,0.153853430312237,0.323497825913277,YOR173W,DCS2,SGDID:S000005699,CDS,CDS,"""m(7)GpppX pyrophosphatase regulator; non-essential ; stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p ; Msn4p ; and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog ; DCS1 ; that arose from the whole genome duplication""",Verified ORF
10695,15,660805,-0.229380535338861,0.158522936934243,0.148788142554812,YOR175C,ALE1,SGDID:S000005701,CDS,CDS,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10696,15,663916,-0.25559736317213,0.212832346289534,0.23058243568083,tV(AAC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10697,15,664038,-0.168071633274916,0.224034458202283,0.45363134341851,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10698,15,664146,-0.176006082146547,0.23541029139525,0.455165016205437,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10699,15,664726,-0.113980431338728,0.24690807472358,0.644630271780062,YORWdelta17_NFR/NDR,,,Promoter,Promoter,,Promoter
10700,15,667693,0.0046401356277847,0.257861636262534,0.98565327001426,SUT374_NFR/NDR,,,Promoter,Promoter,,Promoter
10701,15,668514,-0.384181395109433,0.190945429136424,0.0449797236682776,SUT374,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10703,15,671034,-0.428249195519721,0.190337510037485,0.0250677753372344,YOR178C,GAC1,SGDID:S000005704,Close to 3'-UTR,Close to 3'-UTR,"""Regulatory subunit for Glc7p type-1 protein phosphatase (PP1); tethers Glc7p to Gsy2p glycogen synthase ; binds Hsf1p heat shock transcription factor ; required for induction of some HSF-regulated genes under heat shock; GAC1 has a paralog ; PIG1 ; that arose from the whole genome duplication""",Verified ORF
10704,15,673487,-0.408282338860406,0.189151827288953,0.0315633750010166,XUT_15F-309,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
10705,15,674856,-0.408282338860406,0.189151827288953,0.0315633750010166,YOR180C,DCI1,SGDID:S000005706,CDS,CDS,"""Peroxisomal protein; identification as a delta(3,5)-delta(2,4)-dienoyl-CoA isomerase involved in fatty acid metabolism is disputed; DCI1 has a paralog ; ECI1 ; that arose from the whole genome duplication""",Verified ORF
10707,15,676857,-0.409630177675254,0.18415385086617,0.026754059160741,YOR181W,LAS17,SGDID:S000005707,CDS,CDS,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10708,15,677981,-0.209844304818476,0.14333963707488,0.144093255746955,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10709,15,677995,-0.151425028088461,0.135573694163946,0.264787993271284,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10710,15,678027,-0.136281782252296,0.135472546654989,0.315117413285041,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10711,15,678058,-0.175267455231733,0.136562885298403,0.200187066310218,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10714,15,678248,0.0224319330750153,0.124567920068925,0.857194719310188,YOR182C,RPS30B,SGDID:S000005708,CDS,CDS,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30 ; no bacterial homolog; RPS30B has a paralog ; RPS30A ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
10722,15,678832,0.0224913311988306,0.125311331017601,0.857660957167576,YOR182C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10723,15,678916,-0.0450872326149204,0.124044138208099,0.716465919136523,YOR183W,FYV12,SGDID:S000005709,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10726,15,678995,-0.0923298313099844,0.124721161974455,0.459616120643159,YOR183W,FYV12,SGDID:S000005709,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10727,15,679406,-0.0435193868968179,0.124088686933213,0.72601364767779,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10728,15,679485,-0.0462189698880503,0.124235140656547,0.710095117803313,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10729,15,680430,-0.0580592634134743,0.123343447296868,0.638137006050111,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10732,15,682676,-0.050552583873737,0.123289995873541,0.68203274719052,YOR185C,GSP2,SGDID:S000005711,Close to 3'-UTR,Close to 3'-UTR,"""GTP binding protein (mammalian Ranp homolog); involved in the maintenance of nuclear organization ; RNA processing and transport; interacts with Kap121p ; Kap123p and Pdr6p (karyophilin betas); not required for viability; protein abundance increases in response to DNA replication stress; GSP2 has a paralog ; GSP1 ; that arose from the whole genome duplication""",Verified ORF
10733,15,685516,-0.0560402944088192,0.124744684766135,0.653534266608783,YOR188W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
