locus_id,name,sgd_id,chrom,start,end
YOL091W,SPO21,SGDID:S000005451,CHR_15,145334,147163
YOL090W,MSH2,SGDID:S000005450,CHR_15,147382,150276
YOL089C,HAL9,SGDID:S000005449,CHR_15,150398,153490
YOL088C,MPD2,SGDID:S000005448,CHR_15,153912,154745
YOL087C,DUF1,SGDID:S000005447,CHR_15,155287,158637
YOL086W-A,MHF1,SGDID:S000007626,CHR_15,159173,159445
YOL086C,ADH1,SGDID:S000005446,CHR_15,159548,160594
YOL085W-A,YOL085W-A,SGDID:S000028708,CHR_15,161579,161791
YOL085C,YOL085C,SGDID:S000005445,CHR_15,161673,162014
YOL084W,PHM7,SGDID:S000005444,CHR_15,162356,165331
YOL083W,ATG34,SGDID:S000005443,CHR_15,165714,166952
YOL083C-A,YOL083C-A,SGDID:S000028853,CHR_15,166461,166601
YOL082W,ATG19,SGDID:S000005442,CHR_15,168727,169974
YOL081W,IRA2,SGDID:S000005441,CHR_15,171070,180309
YOL080C,REX4,SGDID:S000005440,CHR_15,180558,181427
YOL079W,YOL079W,SGDID:S000005439,CHR_15,181057,181455
YOL078W,AVO1,SGDID:S000005438,CHR_15,181682,185212
YOL077W-A,ATP19,SGDID:S000007339,CHR_15,185438,185644
YOL077C,BRX1,SGDID:S000005437,CHR_15,185848,186723
YOL076W,MDM20,SGDID:S000005436,CHR_15,187024,189414
YOL075C,YOL075C,SGDID:S000005435,CHR_15,189658,193542
YOL073C,DSC2,SGDID:S000005434,CHR_15,193832,194800
YOL072W,THP1,SGDID:S000005433,CHR_15,194970,196337
YOL071W,SDH5,SGDID:S000005432,CHR_15,196507,196995
YOL070C,NBA1,SGDID:S000005431,CHR_15,197220,198725
YOL069W,NUF2,SGDID:S000005430,CHR_15,198942,200297
YOL068C,HST1,SGDID:S000005429,CHR_15,200368,201879
YOL067C,RTG1,SGDID:S000005428,CHR_15,201985,202518
YOL066C,RIB2,SGDID:S000005427,CHR_15,202696,204471
YOL065C,INP54,SGDID:S000005426,CHR_15,204731,205885
YOL064C,MET22,SGDID:S000005425,CHR_15,206103,207176
YOL063C,CRT10,SGDID:S000005424,CHR_15,207392,210265
YOL062C,APM4,SGDID:S000005423,CHR_15,210520,211995
YOL061W,PRS5,SGDID:S000005422,CHR_15,212244,213734
YOL060C,MAM3,SGDID:S000005421,CHR_15,214017,216137
YOL059W,GPD2,SGDID:S000005420,CHR_15,217126,218448
YOL058W,ARG1,SGDID:S000005419,CHR_15,219211,220473
YOL057W,YOL057W,SGDID:S000005418,CHR_15,220767,222902
YOL056W,GPM3,SGDID:S000005417,CHR_15,223268,224179
YOL055C,THI20,SGDID:S000005416,CHR_15,224420,226075
YOL054W,PSH1,SGDID:S000005415,CHR_15,228614,229834
YOL053W,AIM39,SGDID:S000005414,CHR_15,230085,231272
YOL052C-A,DDR2,SGDID:S000005413,CHR_15,231570,231755
YOL052C,SPE2,SGDID:S000005412,CHR_15,232446,233636
YOL051W,GAL11,SGDID:S000005411,CHR_15,234940,238185
YOL050C,YOL050C,SGDID:S000005410,CHR_15,237882,238202
YOL049W,GSH2,SGDID:S000005409,CHR_15,238619,240094
YOL048C,RRT8,SGDID:S000005408,CHR_15,240204,240947
YOL047C,LDS2,SGDID:S000005407,CHR_15,241614,242441
YOL046C,YOL046C,SGDID:S000005406,CHR_15,243466,244140
YOL045W,PSK2,SGDID:S000005405,CHR_15,243497,246802
YOL044W,PEX15,SGDID:S000005404,CHR_15,247150,248301
YOL043C,NTG2,SGDID:S000005403,CHR_15,248392,249534
YOL042W,NGL1,SGDID:S000005402,CHR_15,249825,250916
YOL041C,NOP12,SGDID:S000005401,CHR_15,251267,252646
YOL040C,RPS15,SGDID:S000005400,CHR_15,253149,253577
YOL039W,RPP2A,SGDID:S000005399,CHR_15,254297,254617
YOL038C-A,YOL038C-A,SGDID:S000028812,CHR_15,254926,255021
YOL038W,PRE6,SGDID:S000005398,CHR_15,255337,256101
YOL037C,YOL037C,SGDID:S000005397,CHR_15,256666,257019
YOL036W,YOL036W,SGDID:S000005396,CHR_15,256745,259030
YOL035C,YOL035C,SGDID:S000005395,CHR_15,258803,259105
YOL034W,SMC5,SGDID:S000005394,CHR_15,259923,263204
YOL033W,MSE1,SGDID:S000005393,CHR_15,263475,265085
YOL032W,OPI10,SGDID:S000005392,CHR_15,265429,266169
YOL031C,SIL1,SGDID:S000005391,CHR_15,266264,267529
YOL030W,GAS5,SGDID:S000005390,CHR_15,268187,269641
YOL029C,YOL029C,SGDID:S000005389,CHR_15,269815,270420
YOL028C,YAP7,SGDID:S000005388,CHR_15,270633,271370
YOL027C,MDM38,SGDID:S000005387,CHR_15,272003,273724
YOL026C,MIM1,SGDID:S000005386,CHR_15,274012,274353
YOL025W,LAG2,SGDID:S000005385,CHR_15,274957,276939
YOL024W,YOL024W,SGDID:S000005384,CHR_15,277086,277604
YOL023W,IFM1,SGDID:S000005383,CHR_15,278056,280086
YOL022C,TSR4,SGDID:S000005382,CHR_15,280272,281498
YOL021C,DIS3,SGDID:S000005381,CHR_15,282421,285426
YOL020W,TAT2,SGDID:S000005380,CHR_15,286172,287950
YOL019W-A,YOL019W-A,SGDID:S000028707,CHR_15,288420,288572
YOL019W,TOS7,SGDID:S000005379,CHR_15,288898,290553
YOL018C,TLG2,SGDID:S000005378,CHR_15,290881,292074
YOL017W,ESC8,SGDID:S000005377,CHR_15,292529,294673
YOL016C,CMK2,SGDID:S000005376,CHR_15,294777,296120
YOL015W,IRC10,SGDID:S000005375,CHR_15,297078,298838
YOL014W,YOL014W,SGDID:S000005374,CHR_15,299693,300067
YOL013W-B,YOL013W-B,SGDID:S000007252,CHR_15,300690,300980
YOL013W-A,YOL013W-A,SGDID:S000028811,CHR_15,301047,301238
YOL013C,HRD1,SGDID:S000005373,CHR_15,301380,303035
YOL012C,HTZ1,SGDID:S000005372,CHR_15,303579,303983
YOL011W,PLB3,SGDID:S000005371,CHR_15,305349,307409
YOL010W,RCL1,SGDID:S000005370,CHR_15,307938,309041
YOL009C,MDM12,SGDID:S000005369,CHR_15,309324,310139
YOL008W,COQ10,SGDID:S000005368,CHR_15,310312,310935
YOL007C,CSI2,SGDID:S000005367,CHR_15,311342,312367
YOL006C,TOP1,SGDID:S000005366,CHR_15,313078,315387
YOL005C,RPB11,SGDID:S000005365,CHR_15,315813,316175
YOL004W,SIN3,SGDID:S000005364,CHR_15,316938,321548
YOL003C,PFA4,SGDID:S000005363,CHR_15,321858,322994
YOL002C,IZH2,SGDID:S000005362,CHR_15,323411,324364
YOL001W,PHO80,SGDID:S000005361,CHR_15,325249,326130
YOR001W,RRP6,SGDID:S000005527,CHR_15,326832,329033
YOR002W,ALG6,SGDID:S000005528,CHR_15,329417,331051
YOR003W,YSP3,SGDID:S000005529,CHR_15,331455,332891
YOR004W,UTP23,SGDID:S000005530,CHR_15,333592,334356
YOR005C,DNL4,SGDID:S000005531,CHR_15,334509,337343
YOR006C,TSR3,SGDID:S000005532,CHR_15,337680,338621
YOR007C,SGT2,SGDID:S000005533,CHR_15,338938,339978
YOR008C,SLG1,SGDID:S000005534,CHR_15,341278,342414
YOR008C-A,YOR008C-A,SGDID:S000006431,CHR_15,342857,343081
YOR008W-B,YOR008W-B,SGDID:S000007628,CHR_15,343929,344030
YOR009W,TIR4,SGDID:S000005535,CHR_15,344335,345798
YOR010C,TIR2,SGDID:S000005536,CHR_15,346195,346950
YOR011W,AUS1,SGDID:S000005537,CHR_15,349679,353863
YOR011W-A,YOR011W-A,SGDID:S000028581,CHR_15,355652,355858
YOR012W,YOR012W,SGDID:S000005538,CHR_15,356543,356956
YOR013W,IRC11,SGDID:S000005539,CHR_15,356751,357221
YOR014W,RTS1,SGDID:S000005540,CHR_15,357674,359947
YOR015W,YOR015W,SGDID:S000005541,CHR_15,359993,360352
YOR016C,ERP4,SGDID:S000005542,CHR_15,360461,361084
YOR017W,PET127,SGDID:S000005543,CHR_15,361412,363814
YOR018W,ROD1,SGDID:S000005544,CHR_15,364369,366882
YOR019W,YOR019W,SGDID:S000005545,CHR_15,368127,370319
YOR020C,HSP10,SGDID:S000005546,CHR_15,370524,370844
YOR020W-A,MCO10,SGDID:S000028526,CHR_15,371685,371957
YOR021C,SFM1,SGDID:S000005547,CHR_15,372798,373439
YOR022C,DDL1,SGDID:S000005548,CHR_15,373710,375857
YOR023C,AHC1,SGDID:S000005549,CHR_15,376012,377712
YOR024W,YOR024W,SGDID:S000005550,CHR_15,377847,378170
YOR025W,HST3,SGDID:S000005551,CHR_15,378219,379562
YOR026W,BUB3,SGDID:S000005552,CHR_15,379781,380806
YOR027W,STI1,SGDID:S000005553,CHR_15,381053,382822
YOR028C,CIN5,SGDID:S000005554,CHR_15,383533,384420
YOR029W,YOR029W,SGDID:S000005555,CHR_15,384600,384935
YOR030W,DFG16,SGDID:S000005556,CHR_15,386825,388684
YOR032C,HMS1,SGDID:S000005558,CHR_15,389771,391075
YOR032W-A,YOR032W-A,SGDID:S000028710,CHR_15,392176,392376
YOR033C,EXO1,SGDID:S000005559,CHR_15,392416,394524
YOR034C,AKR2,SGDID:S000005560,CHR_15,394837,397086
YOR034C-A,YOR034C-A,SGDID:S000028856,CHR_15,397426,397668
YOR035C,SHE4,SGDID:S000005561,CHR_15,397735,400104
YOR036W,PEP12,SGDID:S000005562,CHR_15,400348,401214
YOR037W,CYC2,SGDID:S000005563,CHR_15,401555,402655
YOR038C,HIR2,SGDID:S000005564,CHR_15,402761,405388
YOR039W,CKB2,SGDID:S000005565,CHR_15,405768,406544
YOR040W,GLO4,SGDID:S000005566,CHR_15,407064,407921
YOR041C,YOR041C,SGDID:S000005567,CHR_15,408358,408789
YOR042W,CUE5,SGDID:S000005568,CHR_15,408425,409660
YOR043W,WHI2,SGDID:S000005569,CHR_15,410870,412330
YOR044W,IRC23,SGDID:S000005570,CHR_15,413007,413480
YOR045W,TOM6,SGDID:S000005571,CHR_15,413852,414037
YOR046C,DBP5,SGDID:S000005572,CHR_15,414459,415907
YOR047C,STD1,SGDID:S000005573,CHR_15,416347,417681
YOR048C,RAT1,SGDID:S000005574,CHR_15,418630,421650
YOR049C,RSB1,SGDID:S000005575,CHR_15,422668,423732
YOR050C,YOR050C,SGDID:S000005576,CHR_15,424270,424617
YOR051C,ETT1,SGDID:S000005577,CHR_15,424846,426084
YOR052C,TMC1,SGDID:S000005578,CHR_15,426772,427224
YOR053W,YOR053W,SGDID:S000005579,CHR_15,427817,428158
YOR054C,VHS3,SGDID:S000005580,CHR_15,427833,429857
YOR055W,YOR055W,SGDID:S000005581,CHR_15,429478,429912
YOR056C,NOB1,SGDID:S000005582,CHR_15,430247,431626
YOR057W,SGT1,SGDID:S000005583,CHR_15,432186,433373
YOR058C,ASE1,SGDID:S000005584,CHR_15,433688,436345
YOR059C,LPL1,SGDID:S000005585,CHR_15,438906,440258
YOR060C,SLD7,SGDID:S000005586,CHR_15,440390,441163
YOR061W,CKA2,SGDID:S000005587,CHR_15,441534,442553
YOR062C,YOR062C,SGDID:S000005588,CHR_15,442725,443531
YOR063W,RPL3,SGDID:S000005589,CHR_15,444686,445849
YOR064C,YNG1,SGDID:S000005590,CHR_15,446079,446738
YOR065W,CYT1,SGDID:S000005591,CHR_15,447439,448368
YOR066W,MSA1,SGDID:S000005592,CHR_15,449436,451325
YOR067C,ALG8,SGDID:S000005593,CHR_15,451729,453462
YOR069W,VPS5,SGDID:S000005595,CHR_15,453768,455795
YOR068C,VAM10,SGDID:S000005594,CHR_15,453869,454213
YOR070C,GYP1,SGDID:S000005596,CHR_15,455907,457820
YOR071C,NRT1,SGDID:S000005597,CHR_15,459480,461276
YOR072W,YOR072W,SGDID:S000005598,CHR_15,461502,461816
YOR072W-A,YOR072W-A,SGDID:S000028582,CHR_15,461791,462039
YOR072W-B,YOR072W-B,SGDID:S000028516,CHR_15,464469,464630
YOR073W,SGO1,SGDID:S000005599,CHR_15,464771,466543
YOR074C,CDC21,SGDID:S000005600,CHR_15,466675,467589
YOR073W-A,YOR073W-A,SGDID:S000028583,CHR_15,467390,467623
YOR075W,UFE1,SGDID:S000005601,CHR_15,468212,469252
YOR076C,SKI7,SGDID:S000005602,CHR_15,469377,471620
YOR077W,RTS2,SGDID:S000005603,CHR_15,471899,472597
YOR078W,BUD21,SGDID:S000005604,CHR_15,472725,473369
YOR079C,ATX2,SGDID:S000005605,CHR_15,473475,474416
YOR080W,DIA2,SGDID:S000005606,CHR_15,474594,476792
YOR081C,TGL5,SGDID:S000005607,CHR_15,476939,479188
YOR082C,YOR082C,SGDID:S000005608,CHR_15,479296,479637
YOR083W,WHI5,SGDID:S000005609,CHR_15,479533,480420
YOR084W,LPX1,SGDID:S000005610,CHR_15,480587,481750
YOR085W,OST3,SGDID:S000005611,CHR_15,482033,483085
YOR086C,TCB1,SGDID:S000005612,CHR_15,483219,486779
YOR087W,YVC1,SGDID:S000005613,CHR_15,487707,489734
YOR089C,VPS21,SGDID:S000005615,CHR_15,490196,490828
YOR090C,PTC5,SGDID:S000005616,CHR_15,491123,492841
YOR091W,TMA46,SGDID:S000005617,CHR_15,493433,494470
YOR092W,ECM3,SGDID:S000005618,CHR_15,495127,496968
YOR093C,CMR2,SGDID:S000005619,CHR_15,497506,502452
YOR094W,ARF3,SGDID:S000005620,CHR_15,502795,503346
YOR095C,RKI1,SGDID:S000005621,CHR_15,503552,504328
YOR096W,RPS7A,SGDID:S000005622,CHR_15,505794,505937
YOR097C,YOR097C,SGDID:S000005623,CHR_15,506978,507505
YOR098C,NUP1,SGDID:S000005624,CHR_15,507948,511178
YOR099W,KTR1,SGDID:S000005625,CHR_15,511825,513006
YOR100C,CRC1,SGDID:S000005626,CHR_15,513295,514278
YOR101W,RAS1,SGDID:S000005627,CHR_15,515244,516173
YOR102W,YOR102W,SGDID:S000005628,CHR_15,516423,516773
YOR103C,OST2,SGDID:S000005629,CHR_15,516449,516841
YOR104W,PIN2,SGDID:S000005630,CHR_15,517642,518490
YOR105W,YOR105W,SGDID:S000005631,CHR_15,518195,518521
YOR106W,VAM3,SGDID:S000005632,CHR_15,519121,519972
YOR107W,RGS2,SGDID:S000005633,CHR_15,521353,522282
YOR108W,LEU9,SGDID:S000005634,CHR_15,523027,524841
YOR108C-A,YOR108C-A,SGDID:S000028711,CHR_15,524605,524814
YOR109W,INP53,SGDID:S000005635,CHR_15,525278,528601
YOR110W,TFC7,SGDID:S000005636,CHR_15,528941,530248
YOR111W,YOR111W,SGDID:S000005637,CHR_15,530429,531127
YOR112W,CEX1,SGDID:S000005638,CHR_15,531508,533793
YOR113W,AZF1,SGDID:S000005639,CHR_15,534075,536819
YOR114W,DPI34,SGDID:S000005640,CHR_15,537570,538454
YOR115C,TRS33,SGDID:S000005641,CHR_15,538659,539465
YOR116C,RPO31,SGDID:S000005642,CHR_15,539763,544145
YOR117W,RPT5,SGDID:S000005643,CHR_15,545029,546333
YOR118W,RTC5,SGDID:S000005644,CHR_15,546857,548560
YOR119C,RIO1,SGDID:S000005645,CHR_15,548792,550246
YOR120W,GCY1,SGDID:S000005646,CHR_15,551114,552052
YOR121C,YOR121C,SGDID:S000005647,CHR_15,551798,552103
YOR122C,PFY1,SGDID:S000005648,CHR_15,552298,552665
YOR123C,LEO1,SGDID:S000005649,CHR_15,553176,554570
YOR124C,UBP2,SGDID:S000005650,CHR_15,554824,558642
YOR125C,CAT5,SGDID:S000005651,CHR_15,559030,559731
YOR126C,IAH1,SGDID:S000005652,CHR_15,559961,560677
YOR127W,RGA1,SGDID:S000005653,CHR_15,561170,564193
YOR128C,ADE2,SGDID:S000005654,CHR_15,564476,566191
YOR129C,AFI1,SGDID:S000005655,CHR_15,566877,569558
YOR130C,ORT1,SGDID:S000005656,CHR_15,569929,570807
YOR131C,YOR131C,SGDID:S000005657,CHR_15,572182,572838
YOR132W,VPS17,SGDID:S000005658,CHR_15,573175,574830
YOR133W,EFT1,SGDID:S000005659,CHR_15,575098,577626
YOR134W,BAG7,SGDID:S000005660,CHR_15,578564,579793
YOR135C,IRC14,SGDID:S000005661,CHR_15,580159,580500
YOR136W,IDH2,SGDID:S000005662,CHR_15,580250,581359
YOR137C,SIA1,SGDID:S000005663,CHR_15,581813,583681
YOR138C,RUP1,SGDID:S000005664,CHR_15,584309,586324
YOR139C,YOR139C,SGDID:S000005665,CHR_15,586950,587342
YOR140W,SFL1,SGDID:S000005666,CHR_15,586981,589281
YOR141C,ARP8,SGDID:S000005667,CHR_15,589942,592587
YOR142W,LSC1,SGDID:S000005668,CHR_15,593057,594046
YOR143C,THI80,SGDID:S000005669,CHR_15,601383,602342
YOR144C,ELG1,SGDID:S000005670,CHR_15,602717,605092
YOR145C,PNO1,SGDID:S000005671,CHR_15,605347,606171
YOR146W,YOR146W,SGDID:S000005672,CHR_15,605873,606178
YOR147W,MDM32,SGDID:S000005673,CHR_15,606607,608475
YOR148C,SPP2,SGDID:S000005674,CHR_15,608640,609197
YOR149C,SMP3,SGDID:S000005675,CHR_15,609838,611388
YOR150W,MRPL23,SGDID:S000005676,CHR_15,611999,612490
YOR151C,RPB2,SGDID:S000005677,CHR_15,612997,616671
YOR152C,ATG40,SGDID:S000005678,CHR_15,617518,618288
YOR153W,PDR5,SGDID:S000005679,CHR_15,619840,624375
YOR154W,SLP1,SGDID:S000005680,CHR_15,624729,626492
YOR155C,ISN1,SGDID:S000005681,CHR_15,626628,627980
YOR156C,NFI1,SGDID:S000005682,CHR_15,628360,630540
YOR157C,PUP1,SGDID:S000005683,CHR_15,630966,631751
YOR158W,PET123,SGDID:S000005684,CHR_15,632164,633120
YOR159C,SME1,SGDID:S000005685,CHR_15,633282,633566
YOR160W,MTR10,SGDID:S000005686,CHR_15,633839,636757
YOR161C,PNS1,SGDID:S000005687,CHR_15,636939,638558
YOR161W-A,YOR161W-A,SGDID:S000028713,CHR_15,637574,637654
YOR161W-B,YOR161W-B,SGDID:S000028714,CHR_15,637975,638235
YOR161C-C,YOR161C-C,SGDID:S000028712,CHR_15,639121,639267
YOR162C,YRR1,SGDID:S000005688,CHR_15,639560,641992
YOR163W,DDP1,SGDID:S000005689,CHR_15,642741,643307
YOR164C,GET4,SGDID:S000005690,CHR_15,643394,644332
YOR165W,SEY1,SGDID:S000005691,CHR_15,644566,646896
YOR166C,SWT1,SGDID:S000005692,CHR_15,647126,648502
YOR167C,RPS28A,SGDID:S000005693,CHR_15,648804,649007
YOR168W,GLN4,SGDID:S000005694,CHR_15,649303,651732
YOR169C,YOR169C,SGDID:S000005695,CHR_15,651376,651840
YOR170W,YOR170W,SGDID:S000005696,CHR_15,651858,652163
YOR171C,LCB4,SGDID:S000005697,CHR_15,652010,653884
YOR172W,YRM1,SGDID:S000005698,CHR_15,654210,656570
YOR173W,DCS2,SGDID:S000005699,CHR_15,657264,658325
YOR174W,MED4,SGDID:S000005700,CHR_15,658747,659601
YOR175C,ALE1,SGDID:S000005701,CHR_15,659815,661674
YOR176W,HEM15,SGDID:S000005702,CHR_15,662401,663582
YOR177C,MPC54,SGDID:S000005703,CHR_15,665785,667179
YOR178C,GAC1,SGDID:S000005704,CHR_15,667860,670241
YOR179C,SYC1,SGDID:S000005705,CHR_15,671845,672411
YOR180C,DCI1,SGDID:S000005706,CHR_15,674352,675167
YOR181W,LAS17,SGDID:S000005707,CHR_15,675939,677840
YOR182C,RPS30B,SGDID:S000005708,CHR_15,678191,678379
YOR183W,FYV12,SGDID:S000005709,CHR_15,678872,679261
YOR184W,SER1,SGDID:S000005710,CHR_15,679357,680544
YOR185C,GSP2,SGDID:S000005711,CHR_15,681444,682106
YOR186W,YOR186W,SGDID:S000005712,CHR_15,683111,683545
YOR186C-A,YOR186C-A,SGDID:S000028715,CHR_15,683329,683538
YOR187W,TUF1,SGDID:S000005713,CHR_15,684030,685343
YOR188W,MSB1,SGDID:S000005714,CHR_15,685767,689180
YOR189W,IES4,SGDID:S000005715,CHR_15,689624,689974
YOR190W,SPR1,SGDID:S000005716,CHR_15,690695,692032
YOR191W,ULS1,SGDID:S000005717,CHR_15,692475,697334
YOR192C,THI72,SGDID:S000005718,CHR_15,698768,700567
YOR192C-C,YOR192C-C,SGDID:S000028857,CHR_15,703988,704224
YOR193W,PEX27,SGDID:S000005719,CHR_15,710446,711576
YOR194C,TOA1,SGDID:S000005720,CHR_15,711683,712543
YOR195W,SLK19,SGDID:S000005721,CHR_15,712866,715331
YOR196C,LIP5,SGDID:S000005722,CHR_15,715593,716837
YOR197W,MCA1,SGDID:S000005723,CHR_15,717086,718384
YOR198C,BFR1,SGDID:S000005724,CHR_15,718653,720065
YOR199W,YOR199W,SGDID:S000005725,CHR_15,720181,720510
YOR200W,YOR200W,SGDID:S000005726,CHR_15,720417,720815
YOR201C,MRM1,SGDID:S000005727,CHR_15,720470,721708
YOR202W,HIS3,SGDID:S000005728,CHR_15,721946,722608
YOR203W,YOR203W,SGDID:S000005729,CHR_15,722565,722918
YOR204W,DED1,SGDID:S000005730,CHR_15,722911,724725
YOR205C,GEP3,SGDID:S000005731,CHR_15,725564,727234
YOR206W,NOC2,SGDID:S000005732,CHR_15,727512,729644
YOR207C,RET1,SGDID:S000005733,CHR_15,730008,733457
YOR208W,PTP2,SGDID:S000005734,CHR_15,733925,736177
YOR209C,NPT1,SGDID:S000005735,CHR_15,736437,737726
YOR210W,RPB10,SGDID:S000005736,CHR_15,738320,738532
YOR211C,MGM1,SGDID:S000005737,CHR_15,738924,741569
YOR212W,STE4,SGDID:S000005738,CHR_15,742910,744181
YOR213C,SAS5,SGDID:S000005739,CHR_15,744535,745281
YOR214C,SPR2,SGDID:S000005740,CHR_15,745593,746303
YOR215C,AIM41,SGDID:S000005741,CHR_15,746725,747282
YOR216C,RUD3,SGDID:S000005742,CHR_15,747525,748979
YOR217W,RFC1,SGDID:S000005743,CHR_15,749301,751886
YOR218C,YOR218C,SGDID:S000005744,CHR_15,751476,751895
YOR219C,STE13,SGDID:S000005745,CHR_15,752214,755009
YOR220W,RCN2,SGDID:S000005746,CHR_15,755328,756125
YOR221C,MCT1,SGDID:S000005747,CHR_15,756476,757558
YOR222W,ODC2,SGDID:S000005748,CHR_15,758330,759253
YOR223W,DSC3,SGDID:S000005749,CHR_15,759782,760660
YOR224C,RPB8,SGDID:S000005750,CHR_15,760825,761265
YOR225W,YOR225W,SGDID:S000005751,CHR_15,761392,761721
YOR226C,ISU2,SGDID:S000005752,CHR_15,761614,762084
YOR227W,HER1,SGDID:S000005753,CHR_15,762825,766565
YOR228C,MCP1,SGDID:S000005754,CHR_15,766869,767777
YOR229W,WTM2,SGDID:S000005755,CHR_15,768409,769812
YOR230W,WTM1,SGDID:S000005756,CHR_15,770800,772113
YOR231W,MKK1,SGDID:S000005757,CHR_15,772601,774127
YOR231C-A,YOR231C-A,SGDID:S000028716,CHR_15,773163,773363
YOR232W,MGE1,SGDID:S000005758,CHR_15,774573,775259
YOR233W,KIN4,SGDID:S000005759,CHR_15,775846,778248
YOR234C,RPL33B,SGDID:S000005760,CHR_15,778555,778859
YOR235W,IRC13,SGDID:S000005761,CHR_15,779870,780184
YOR236W,DFR1,SGDID:S000005762,CHR_15,780906,781541
YOR237W,HES1,SGDID:S000005763,CHR_15,781994,783298
YOR238W,YOR238W,SGDID:S000005764,CHR_15,783677,784588
YOR239W,ABP140,SGDID:S000005765,CHR_15,784857,785687
YOR241W,MET7,SGDID:S000005767,CHR_15,786995,788641
YOR242C,SSP2,SGDID:S000005768,CHR_15,788742,789857
YOR243C,PUS7,SGDID:S000005769,CHR_15,790211,792241
YOR244W,ESA1,SGDID:S000005770,CHR_15,792531,793868
YOR245C,DGA1,SGDID:S000005771,CHR_15,794076,795332
YOR246C,ENV9,SGDID:S000005772,CHR_15,795801,796793
YOR247W,SRL1,SGDID:S000005773,CHR_15,797676,798308
YOR248W,YOR248W,SGDID:S000005774,CHR_15,798013,798315
YOR249C,APC5,SGDID:S000005775,CHR_15,798674,800731
YOR250C,CLP1,SGDID:S000005776,CHR_15,800970,802307
YOR251C,TUM1,SGDID:S000005777,CHR_15,802550,803464
YOR252W,TMA16,SGDID:S000005778,CHR_15,803667,804203
YOR253W,NAT5,SGDID:S000005779,CHR_15,804377,804907
YOR254C,SEC63,SGDID:S000005780,CHR_15,805032,807023
YOR255W,OSW1,SGDID:S000005781,CHR_15,807271,808107
YOR256C,TRE2,SGDID:S000005782,CHR_15,808254,810683
YOR257W,CDC31,SGDID:S000005783,CHR_15,811008,811493
YOR258W,HNT3,SGDID:S000005784,CHR_15,811671,812324
YOR259C,RPT4,SGDID:S000005785,CHR_15,812395,813708
YOR260W,GCD1,SGDID:S000005786,CHR_15,813984,815720
YOR261C,RPN8,SGDID:S000005787,CHR_15,815915,816931
YOR262W,GPN2,SGDID:S000005788,CHR_15,817292,818335
YOR263C,YOR263C,SGDID:S000005789,CHR_15,818757,819164
YOR264W,DSE3,SGDID:S000005790,CHR_15,818866,820158
YOR265W,RBL2,SGDID:S000005791,CHR_15,820454,820774
YOR266W,PNT1,SGDID:S000005792,CHR_15,821023,822294
YOR267C,HRK1,SGDID:S000005793,CHR_15,822588,824867
YOR268C,YOR268C,SGDID:S000005794,CHR_15,825534,825932
YOR269W,PAC1,SGDID:S000005795,CHR_15,826385,827869
YOR270C,VPH1,SGDID:S000005796,CHR_15,828052,830574
YOR271C,FSF1,SGDID:S000005797,CHR_15,831059,832042
YOR272W,YTM1,SGDID:S000005798,CHR_15,832813,834195
YOR273C,TPO4,SGDID:S000005799,CHR_15,834452,836431
YOR274W,MOD5,SGDID:S000005800,CHR_15,837674,838960
YOR275C,RIM20,SGDID:S000005801,CHR_15,839084,841069
YOR276W,CAF20,SGDID:S000005802,CHR_15,841333,841818
YOR277C,YOR277C,SGDID:S000005803,CHR_15,841515,841823
YOR278W,HEM4,SGDID:S000005804,CHR_15,842817,843644
YOR279C,RFM1,SGDID:S000005805,CHR_15,843698,844630
YOR280C,FSH3,SGDID:S000005806,CHR_15,844992,845792
YOR281C,PLP2,SGDID:S000005807,CHR_15,846269,847129
YOR282W,YOR282W,SGDID:S000005808,CHR_15,847000,847320
YOR283W,YOR283W,SGDID:S000005809,CHR_15,847453,848145
YOR284W,HUA2,SGDID:S000005810,CHR_15,848478,849209
YOR285W,RDL1,SGDID:S000005811,CHR_15,849635,850054
YOR286W,RDL2,SGDID:S000005812,CHR_15,850280,850729
YOR287C,RRP36,SGDID:S000005813,CHR_15,850937,851839
YOR288C,MPD1,SGDID:S000005814,CHR_15,852121,853077
YOR289W,YOR289W,SGDID:S000005815,CHR_15,853357,854112
YOR290C,SNF2,SGDID:S000005816,CHR_15,855147,860258
YOR291W,YPK9,SGDID:S000005817,CHR_15,861175,865593
YOR292C,YOR292C,SGDID:S000005818,CHR_15,865653,866582
YOR293W,RPS10A,SGDID:S000005819,CHR_15,867098,867149
YOR293C-A,YOR293C-A,SGDID:S000028858,CHR_15,867998,868147
YOR294W,RRS1,SGDID:S000005820,CHR_15,868340,868951
YOR295W,UAF30,SGDID:S000005821,CHR_15,869208,869894
YOR296W,YOR296W,SGDID:S000005822,CHR_15,870202,874071
YOR297C,TIM18,SGDID:S000005823,CHR_15,874743,875321
YOR298W,MUM3,SGDID:S000005824,CHR_15,875599,877038
YOR298C-A,MBF1,SGDID:S000007253,CHR_15,877230,877685
YOR299W,BUD7,SGDID:S000005825,CHR_15,878435,880675
YOR300W,YOR300W,SGDID:S000005826,CHR_15,880575,880883
YOR301W,RAX1,SGDID:S000005827,CHR_15,880965,882272
YOR302W,YOR302W,SGDID:S000005828,CHR_15,882765,882842
YOR303W,CPA1,SGDID:S000005829,CHR_15,882899,884134
YOR304W,ISW2,SGDID:S000005831,CHR_15,884514,887876
YOR304C-A,BIL1,SGDID:S000005830,CHR_15,888520,888750
