SNP,PPI,Chr,Pos,Effect_Fluconazole,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
576,ALO1:UIP4,2,455247.0,-0.544099646722306,3.4335135277299,ORF,Verified ORF,YBR108W,AIM3,SGDID:S000000312,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",0.0
576,HNM1:MID2,2,455247.0,-0.475937665847735,3.239238839639009,ORF,Verified ORF,YBR108W,AIM3,SGDID:S000000312,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",0.0
575,HNM1:TPO4,2,455029.0,-0.585991264842443,3.67498009360384,ORF,Verified ORF,YBR108W,AIM3,SGDID:S000000312,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",0.0
575,GTR1:SLM4,2,455029.0,-0.476984177314459,3.288769099535694,ORF,Verified ORF,YBR108W,AIM3,SGDID:S000000312,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",0.0
575,ALO1:UIP4,2,455029.0,-0.52807577257193,3.2410318589366485,ORF,Verified ORF,YBR108W,AIM3,SGDID:S000000312,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",0.0
574,GTR1:SLM4,2,454027.0,-0.469391536456381,3.2013629320059867,ORF,Verified ORF,YBR107C,IML3,SGDID:S000000311,"""Outer kinetochore protein and component of the Ctf19 complex; involved in the establishment of pericentromeric cohesion during mitosis; prevents non-disjunction of sister chromatids during meiosis II; forms a stable complex with Chl4p; required for localization of Sgo1p to pericentric sites during meiosis I; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-L and fission yeast fta1""",0.0
574,HNM1:TPO4,2,454027.0,-0.535702939666858,3.1451604209323354,ORF,Verified ORF,YBR107C,IML3,SGDID:S000000311,"""Outer kinetochore protein and component of the Ctf19 complex; involved in the establishment of pericentromeric cohesion during mitosis; prevents non-disjunction of sister chromatids during meiosis II; forms a stable complex with Chl4p; required for localization of Sgo1p to pericentric sites during meiosis I; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-L and fission yeast fta1""",0.0
573,GTR1:SLM4,2,453768.0,-0.481110508653219,3.317282257427529,Close to 3'-UTR,Close to 3'-UTR,YBR106W,SND3,SGDID:S000000310,"""Involved in SRP-independent protein targeting to the ER; component of an alternative ER-targeting pathway partially redundant with the GET pathway that can compensate for SRP loss; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Env10p/Snd2p ; and Sec61p-translocon subunits; role in establishing nucleus-vacuole junctions (NVJs) in high glucose; targeted to the NVJ during glucose starvation to facilitate expansion; role in phosphate transport with Pho86p""",0.0
572,GTR1:SLM4,2,453525.0,-0.46701264558029,3.157649503535896,Close to 3'-UTR,Close to 3'-UTR,YBR106W,SND3,SGDID:S000000310,"""Involved in SRP-independent protein targeting to the ER; component of an alternative ER-targeting pathway partially redundant with the GET pathway that can compensate for SRP loss; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Env10p/Snd2p ; and Sec61p-translocon subunits; role in establishing nucleus-vacuole junctions (NVJs) in high glucose; targeted to the NVJ during glucose starvation to facilitate expansion; role in phosphate transport with Pho86p""",0.0
571,GTR1:SLM4,2,451784.0,-0.46570001468778,3.1440167375681414,ORF,Verified ORF,YBR105C,VID24,SGDID:S000000309,"""GID Complex regulatory subunit; binds GID Complex in response to glucose through interactions with complex member Vid28p; regulates fructose-1,6-bisphosphatase (FBPase) targeting to the vacuole; promotes proteasome-dependent catabolite degradation of FBPase; peripheral membrane protein located at Vid (vacuole import and degradation) vesicles""",0.0
570,GTR1:SLM4,2,451779.0,-0.477690923651224,3.306323621825164,ORF,Verified ORF,YBR105C,VID24,SGDID:S000000309,"""GID Complex regulatory subunit; binds GID Complex in response to glucose through interactions with complex member Vid28p; regulates fructose-1,6-bisphosphatase (FBPase) targeting to the vacuole; promotes proteasome-dependent catabolite degradation of FBPase; peripheral membrane protein located at Vid (vacuole import and degradation) vesicles""",0.0
552,ERV25:PIS1,2,410647.0,-0.444064035791953,3.388285942160557,Close to 3'-UTR,Close to 3'-UTR,YBR083W,TEC1,SGDID:S000000287,"""Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes ; which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member""",0.0
551,ERV25:PIS1,2,409016.0,-0.42630768018219,3.0773346130803736,Close to 3'-UTR,Close to 3'-UTR,YBR083W,TEC1,SGDID:S000000287,"""Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes ; which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member""",0.0
550,ERV25:PIS1,2,407621.0,-0.486465810913495,3.945444949229559,Close to 3'-UTR,Close to 3'-UTR,YBR082C,UBC4,SGDID:S000000286,"""Ubiquitin-conjugating enzyme (E2); key E2 partner with Ubc1p for the anaphase-promoting complex (APC); mediates degradation of abnormal or excess proteins ; including calmodulin and histone H3; regulates levels of DNA Polymerase-{alpha} to promote efficient and accurate DNA replication; interacts with many SCF ubiquitin protein ligases; component of the cellular stress response; UBC4 has a paralog ; UBC5 ; that arose from the whole genome duplication""",0.0
542,ERV25:PIS1,2,404844.0,-0.432295615941666,3.173153689283647,ORF,Verified ORF,YBR081C,SPT7,SGDID:S000000285,"""Subunit of the SAGA transcriptional regulatory complex; involved in proper assembly of the complex; also present as a C-terminally truncated form in the SLIK/SALSA transcriptional regulatory complex""",0.0
539,ERV25:PIS1,2,401143.0,-0.433050085029443,3.2114369382807846,Promoter,Promoter,YBR080C_NFR/NDR,0,0,fragile,0.0
538,ERV25:PIS1,2,401130.0,-0.436171765604094,3.2405253379149253,Promoter,Promoter,YBR080C_NFR/NDR,0,0,fragile,0.0
537,ERV25:PIS1,2,400847.0,-0.443601641128253,3.390584830299102,ORF,Verified ORF,YBR080C,SEC18,SGDID:S000000284,"""AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi ; the 'priming' step in homotypic vacuole fusion ; autophagy ; and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)""",0.0
536,ERV25:PIS1,2,400386.0,-0.419427327652188,3.0716123999234006,ORF,Verified ORF,YBR080C,SEC18,SGDID:S000000284,"""AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi ; the 'priming' step in homotypic vacuole fusion ; autophagy ; and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)""",0.0
534,ERV25:PIS1,2,396705.0,-0.426878596255201,3.180473464353174,ORF,Verified ORF,YBR079C,RPG1,SGDID:S000000283,"""eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; part of a Prt1p-Rpg1p-Nip1p subcomplex that stimulates binding of mRNA and tRNA(i)Met to ribosomes; essential for loading mRNA onto ribosome at entry and exit channels of preinitiation complex; involved in translation reinitiation; eIF3 is also involved in programmed stop codon readthrough""",0.0
532,ERV25:PIS1,2,395853.0,-0.41851782345767,3.0476830931523997,ORF,Verified ORF,YBR079C,RPG1,SGDID:S000000283,"""eIF3a subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; part of a Prt1p-Rpg1p-Nip1p subcomplex that stimulates binding of mRNA and tRNA(i)Met to ribosomes; essential for loading mRNA onto ribosome at entry and exit channels of preinitiation complex; involved in translation reinitiation; eIF3 is also involved in programmed stop codon readthrough""",0.0
254,MID2:MAM33,2,74739.0,0.513210754693332,3.050973014160729,Promoter,Promoter,YBL080C_NFR/NDR,0,0,stable,0.0
257,MID2:MAM33,2,80873.0,0.574038833982486,3.6932558215528632,Promoter,Promoter,YBL078C_NFR/NDR,0,0,stable,0.0
263,MID2:MAM33,2,84447.0,0.561562842944182,3.479829275604123,Promoter,Promoter,YBL076C_NFR/NDR,0,0,fragile,0.0
260,MID2:MAM33,2,83845.0,0.537113882156352,3.29188861137074,ORF,Verified ORF,YBL076C,ILS1,SGDID:S000000172,"""Cytoplasmic isoleucine-tRNA synthetase; target of the G1-specific inhibitor reveromycin A""",0.0
258,MID2:MAM33,2,81501.0,0.544059576595091,3.3628249782755057,ORF,Verified ORF,YBL076C,ILS1,SGDID:S000000172,"""Cytoplasmic isoleucine-tRNA synthetase; target of the G1-specific inhibitor reveromycin A""",0.0
6,RET2:SNA3,1,1491.0,0.605854905026772,4.608750416476877,Close to 3'-UTR,Close to 3'-UTR,YAL069W,YAL069W,SGDID:S000002143,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
6,RET2:EMP70,1,1491.0,0.51226129352795,3.509802767330012,Close to 3'-UTR,Close to 3'-UTR,YAL069W,YAL069W,SGDID:S000002143,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
6,SSH1:ORM2,1,1491.0,0.652425482928584,3.216083369434888,Close to 3'-UTR,Close to 3'-UTR,YAL069W,YAL069W,SGDID:S000002143,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
6,HUG1:ALO1,1,1491.0,0.782250910100188,3.156846675302704,Close to 3'-UTR,Close to 3'-UTR,YAL069W,YAL069W,SGDID:S000002143,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",0.0
5694,HUG1:ALO1,9,226305.0,-0.580689097886751,3.116204901911796,Unstable transcript,XUT,XUT_9F-113,0,0,ncRNA_UNB,0.0
5693,ALO1:ADE17,9,226182.0,-0.596427024177456,3.825139385047517,Unstable transcript,XUT,XUT_9F-113,0,0,ncRNA_UNB,0.0
5693,HUG1:ALO1,9,226182.0,-0.62683810849716,3.49626339949996,Unstable transcript,XUT,XUT_9F-113,0,0,ncRNA_UNB,0.0
5693,HUG1:PGM2,9,226182.0,-0.555099453951957,3.012399621166344,Unstable transcript,XUT,XUT_9F-113,0,0,ncRNA_UNB,0.0
5692,HUG1:ALO1,9,225578.0,-0.591442791153821,3.1601856802790773,Unstable transcript,XUT,XUT_9F-113,0,0,ncRNA_UNB,0.0
5692,ALO1:ADE17,9,225578.0,-0.531960336519115,3.1319037559924414,Unstable transcript,XUT,XUT_9F-113,0,0,ncRNA_UNB,0.0
5212,ALO1:HYR1,8,368026.0,0.65870719216984,3.935081657300687,Promoter,Promoter,XUT_8F-159_NFR/NDR,0,0,0,0.0
3102,MID2:TPO4,5,249909.0,0.62726695462539,3.395832587036781,Promoter,Promoter,XUT_5R-115_NFR/NDR,0,0,0,0.0
3128,SSH1:ERV25,5,269900.0,0.711926245708361,5.045763385101835,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,PMC1:GTR2,5,269900.0,0.702178345329948,3.933224830307884,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,SRO9:DHH1,5,269900.0,0.58107292918382,3.821114115182787,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,SNA4:GTR2,5,269900.0,0.583960014268785,3.75318954266014,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,TPO1:TPO2,5,269900.0,0.606329005131223,3.7171904078663536,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,ERG11:ACF2,5,269900.0,0.489911465044156,3.5508626168674784,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,FMP45:HNM1,5,269900.0,0.515112464721828,3.5049295144404877,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,TPO1:TCB2,5,269900.0,0.578409002201312,3.493790649028042,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,HNM1:ERG11,5,269900.0,0.503325537869388,3.47171013817021,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,SNA4:VAC8,5,269900.0,0.443253333167906,3.4032372550165317,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,DHH1:LSM3,5,269900.0,0.531540950248912,3.339074529628363,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,MID2:PIN2,5,269900.0,0.535266061524682,3.21274910755217,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,ERV25:ORM2,5,269900.0,0.514095793886707,3.184136705079676,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,MID2:RSN1,5,269900.0,0.484712732753314,3.155744431346797,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,RET2:EMP47,5,269900.0,0.339450271844532,3.10311915057429,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,ERV25:UIP4,5,269900.0,0.543730358411032,3.093116011167836,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3128,HUG1:ALO1,5,269900.0,0.570368441022235,3.0080882403615603,Promoter,Promoter,XUT_5F-129_NFR/NDR,0,0,0,0.0
3113,DHH1:LSM3,5,260512.0,0.525461964311691,3.2692731711486744,Unstable transcript,XUT,XUT_5F-125,0,0,ncRNA_UNB,0.0
2312,HNM1:MAM33,4,979983.0,0.516466776476044,3.069987267928998,Unstable transcript,XUT,XUT_4F-449,0,0,ncRNA_UNB,0.0
11916,PMC1:GTR2,16,840560.0,-0.612565605761837,3.1373947838221667,Unstable transcript,XUT,XUT_16F-339,0,0,ncRNA_UNB,0.0
11916,ALO1:UIP4,16,840560.0,-0.510568265309936,3.0875261447609845,Unstable transcript,XUT,XUT_16F-339,0,0,ncRNA_UNB,0.0
11916,SSH1:ERV25,16,840560.0,-0.529441110230641,3.0242365241438045,Unstable transcript,XUT,XUT_16F-339,0,0,ncRNA_UNB,0.0
11915,SSH1:ERV25,16,840461.0,-0.55843636509809,3.3224756276538883,Unstable transcript,XUT,XUT_16F-339,0,0,ncRNA_UNB,0.0
11915,SNA4:GTR2,16,840461.0,-0.52911913060933,3.2058507211555094,Unstable transcript,XUT,XUT_16F-339,0,0,ncRNA_UNB,0.0
11914,SSH1:ERV25,16,840443.0,-0.544863649272277,3.1749596454028786,Unstable transcript,XUT,XUT_16F-339,0,0,ncRNA_UNB,0.0
11914,SNA4:GTR2,16,840443.0,-0.526117006016663,3.1658673754673097,Unstable transcript,XUT,XUT_16F-339,0,0,ncRNA_UNB,0.0
11658,ERV25:ERG5,16,544393.0,0.537144239572063,3.7322909317385022,Unstable transcript,XUT,XUT_16F-213,0,0,ncRNA_UNB,0.0
8627,MID2:TPO4,13,262915.0,0.586151256046821,3.547752731929612,Unstable transcript,XUT,XUT_13F-116,0,0,ncRNA_UNB,0.0
8626,MID2:TPO4,13,262904.0,0.576514420172941,3.452054796800586,Unstable transcript,XUT,XUT_13F-116,0,0,ncRNA_UNB,0.0
8625,MID2:TPO4,13,262788.0,0.557759541092326,3.253274698201733,Unstable transcript,XUT,XUT_13F-116,0,0,ncRNA_UNB,0.0
6601,ALO1:HYR1,11,925.0,0.905245136495338,3.2731997336946046,Promoter,Promoter,X11L_NFR/NDR,0,0,0,0.0
10008,RET2:EMP47,14,783918.0,0.461092902074696,3.6002023933283898,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
10008,ALO1:UIP4,14,783918.0,0.65729910495527,3.21919162206424,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
10008,ALO1:ADE17,14,783918.0,0.667460081309573,3.206666072358236,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
10008,ALO1:HYR1,14,783918.0,0.678143257452877,3.199351309908772,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
10007,RET2:EMP47,14,783914.0,0.458608473966474,3.566202875068385,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
10007,ALO1:UIP4,14,783914.0,0.667586881626909,3.3072110236807744,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
10007,ALO1:ADE17,14,783914.0,0.656289213275013,3.114374408517228,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
10007,ALO1:HYR1,14,783914.0,0.665801420214453,3.099316842503869,Other features,Telomere,TEL14R,TEL14R,SGDID:S000028993,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",0.0
11704,ERV25:ERG5,16,587778.0,0.482728178258613,3.04068878060554,Unstable transcript,SUT,SUT417,0,0,ncRNA_STM,0.0
11701,ERV25:ERG5,16,587395.0,0.544179320380639,3.636725190900882,Unstable transcript,SUT,SUT417,0,0,ncRNA_STM,0.0
4973,ERG11:MID2,8,121738.0,0.884987827854994,10.57028924016016,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERG11:PIS1,8,121738.0,0.907615126648298,10.098374108655706,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,SRO9:GIS2,8,121738.0,0.761440215175088,7.964101497430761,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERG11:ORM2,8,121738.0,0.743164916616854,7.902006557528293,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,DHH1:LSM3,8,121738.0,0.816978683122216,6.266994784845046,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERG11:ERG5,8,121738.0,0.665506759891106,6.251076015574556,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERG11:HYR1,8,121738.0,0.690824064466143,6.088720033496865,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,SRO9:SGN1,8,121738.0,0.68512318923616,5.676906318237792,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERV25:ORM2,8,121738.0,0.703192665690436,4.806222136419076,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,RET2:EMP47,8,121738.0,0.465844916268995,4.706122647400521,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,FMP45:HNM1,8,121738.0,0.631570842202414,4.357293427023253,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,MID2:PIN2,8,121738.0,0.685871388063107,4.311802958112855,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,SRO9:DHH1,8,121738.0,0.666936882374614,4.226858744406468,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERV25:ERG5,8,121738.0,0.615639761190277,4.172654172961803,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,TPO1:MID2,8,121738.0,0.636082428669353,4.049680320872679,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,FMP45:MEP1,8,121738.0,0.610800253143256,4.03606879673394,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,GTR1:SLM4,8,121738.0,0.581174457130464,4.0235643410195605,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERG11:TPO4,8,121738.0,0.576247286684469,3.8718428432003194,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,HNM1:MID2,8,121738.0,0.568480239642345,3.8024280565026936,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERV25:PIS1,8,121738.0,0.511805471010093,3.743332737012809,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,SNA4:GTR2,8,121738.0,0.625800682741059,3.675117391920107,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,SSH1:ERG11,8,121738.0,0.547763200764427,3.546649167024317,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,RET2:SNA3,8,121738.0,0.412216369017308,3.358294114780197,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,HNM1:ERG11,8,121738.0,0.53150276464809,3.3139784617537478,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,PMC1:GTR2,8,121738.0,0.674164903602584,3.176710521514884,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,noPPI:reference,8,121738.0,0.535666516514468,3.150526620536621,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4973,ERG11:ERV25,8,121738.0,0.46899130803905,3.1180260196740406,Promoter,Promoter,SUT153_NFR/NDR,0,0,0,0.0
4978,ERG11:PIS1,8,122655.0,0.807530841073367,9.381786575781796,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,ERG11:MID2,8,122655.0,0.756538532499866,9.076717394107495,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,ERG11:ORM2,8,122655.0,0.711159965168266,8.459676158650893,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,SRO9:GIS2,8,122655.0,0.58410375432199,5.612538191128623,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,ERG11:ERG5,8,122655.0,0.557276853472546,5.213018650403391,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,ERV25:ORM2,8,122655.0,0.660252781382259,4.951775421812518,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,DHH1:LSM3,8,122655.0,0.659835130604728,4.892196165067778,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,SRO9:SGN1,8,122655.0,0.582294517275872,4.873089816073194,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,HNM1:MID2,8,122655.0,0.60139357899048,4.849941863538353,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,ERG11:HYR1,8,122655.0,0.559952273197161,4.787841496850909,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,MID2:PIN2,8,122655.0,0.658671567059954,4.625125761536487,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,GTR1:SLM4,8,122655.0,0.536320603663184,4.017034371597757,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,ERV25:ERG5,8,122655.0,0.549163913254025,3.921456844916963,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,FMP45:HNM1,8,122655.0,0.54767994632442,3.893099410559389,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,noPPI:reference,8,122655.0,0.547781497938238,3.763935379360772,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,SSH1:ERG11,8,122655.0,0.514448368899455,3.652000866378439,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,HNM1:ERG11,8,122655.0,0.514328609459931,3.595065969798398,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,TPO1:MID2,8,122655.0,0.523817845675581,3.308725777381261,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,RET2:EMP47,8,122655.0,0.351788204386475,3.291351753485797,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,FMP45:MID2,8,122655.0,0.518357985946442,3.1935721752819446,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,PMC1:GTR2,8,122655.0,0.624584996425477,3.193363746600273,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,ERV25:PIS1,8,122655.0,0.42897925925987,3.158892708940398,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,MID2:TPO4,8,122655.0,0.537104969924021,3.0678857009236977,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,SNA4:GTR2,8,122655.0,0.517871557111832,3.034908849679231,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4978,PMC1:CTR2,8,122655.0,0.533186051928011,3.0177323774150278,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERG11:PIS1,8,122370.0,0.867071418759846,10.776280960696758,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERG11:MID2,8,122370.0,0.794095215796171,9.963086898841528,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERG11:ORM2,8,122370.0,0.734703776762731,8.995540849613707,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERG11:ERG5,8,122370.0,0.638756485736635,6.706385873009353,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,SRO9:GIS2,8,122370.0,0.598715798567932,5.865250233317705,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERV25:ORM2,8,122370.0,0.693784260798886,5.412787052136684,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,SRO9:SGN1,8,122370.0,0.600474063259963,5.145486230955939,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERG11:HYR1,8,122370.0,0.57975690904478,5.092146045183582,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,DHH1:LSM3,8,122370.0,0.673832340843807,5.074451209030914,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,HNM1:MID2,8,122370.0,0.602158658884374,4.852910364024118,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,MID2:PIN2,8,122370.0,0.641247143719309,4.399397937376174,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,GTR1:SLM4,8,122370.0,0.561810628360092,4.357490952003242,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,FMP45:HNM1,8,122370.0,0.581113197738236,4.3199558720751545,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERV25:ERG5,8,122370.0,0.566618355233571,4.139206344683243,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,noPPI:reference,8,122370.0,0.568352934807068,4.011514087928959,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,HNM1:ERG11,8,122370.0,0.529269158805302,3.774881608257276,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,TPO1:MID2,8,122370.0,0.561085920111851,3.726033833641233,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
