SNP,PPI,Chr,Pos,Effect_Metformin,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11942,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.499305676518791
11942,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.545708903367642
11942,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.582711404852752
11942,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.48677938285084
11942,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.50015673478206
11942,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.499970403109586
11942,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.555350813151229
11942,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.565813548006157
11940,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.564393446318482
11940,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.63288820907253
11940,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.579029730107476
11940,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.638989797295455
11940,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.637137355656276
11940,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.606250882884513
11940,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.521703516108727
11940,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.646525358504717
11940,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.525821794609532
11940,HUG1:ALO1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.603117340739763
11940,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.581480016164244
11940,RET2:SNA3,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.345999898910811
11940,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.433775409290048
11940,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.591982589038547
11940,ALO1:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.545069461608577
11939,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.557078474028701
11939,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.582950161200778
11939,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.545900299181448
11939,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.483042343092838
11939,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.608953514350645
11939,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.497489636054212
11939,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.548623628122356
11939,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.546298432609621
11938,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.580755160805225
11938,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.520873360177471
11938,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.618725271531467
11938,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.564804981601213
11938,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.546552035169311
11938,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.527037920721048
11938,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.576877879667546
11938,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.624894780931966
11938,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.502213826793591
11938,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.576076070355632
11937,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.507265807968382
11937,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.587909997303656
11937,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.49139883973559
11937,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.526237931286106
11937,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.56801652191719
11937,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.502945434504198
11937,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.524091047259409
11937,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.532456262233115
11937,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.592737363094628
11936,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.521858685868282
11936,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.565417081644906
11936,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.604460685803207
11936,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.597002643415833
11936,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.533252375941908
11936,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.614838105276345
11936,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.508604875441537
11936,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.48865858750507
11936,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.538375823696842
11936,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5539842822675
11935,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.590481743227211
11935,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.517992482105889
11935,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.613161424391989
11935,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.643620706131264
11935,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.566576557998296
11935,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.531764549682978
11935,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.548076170077741
11935,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.584227557001286
11935,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.496140321288536
11935,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.569072710229629
11935,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.569099586872048
11934,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.594708015165071
11934,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.532695955879615
11934,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.621039215915999
11934,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.53387788753066
11934,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.548266879957941
11934,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.563740241743895
11934,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.631121600856996
11934,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.502495290985713
11934,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.568360743405757
11934,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.561626994809903
11933,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.534546356202022
11933,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.613264544033415
11933,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.565974877245669
11933,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.550318723355983
11933,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.564063219811677
11933,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.506444576751526
11933,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.626993647795985
11933,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.518882497465269
11933,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.553467282698675
11933,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.574238977905273
11932,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.630553689567427
11932,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.501586619969196
11932,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.527880525426608
11932,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.538667701171584
11932,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.62021807573572
11932,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.544163661247677
11932,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.529375852655253
11932,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.552118395422934
11932,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.571628360166373
11932,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.469113468238684
11930,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.651809168995002
11930,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.534286035647974
11930,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.610230087256877
11930,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.56888204737006
11930,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.543628678988829
11930,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.586274845184246
11930,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.54945721737371
11930,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.533660851157721
11929,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.594963926906824
11929,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.592437156556239
11929,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.646302165697455
11929,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.580889769453169
11929,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.650611468343615
11929,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.611983027053717
11929,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.573489635152151
11929,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.634391026644996
11929,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.578386055574938
11929,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.495793989707962
11929,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.620274667783471
11929,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.592763639247076
11929,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.628694406883422
11929,HUG1:ALO1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.601264740879636
11929,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.440756527953449
11929,ALO1:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.552524967367112
11929,PLM2:SNA3,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.51258655707542
11928,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.579944085968371
11928,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.603440328714209
11928,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.621405887714755
11928,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.668367130775512
11928,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.624274344850497
11928,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.645359593893976
11928,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.658652238434679
11928,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.617488145344731
11928,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.638006981354506
11928,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.568150300438995
11928,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.537772550262965
11928,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.439544284738483
11928,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.467667618948028
11928,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.618504353476037
11928,ALO1:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.544830972634603
11928,PLM2:SNA3,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.508267449205074
11928,ERG11:PIS1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.475945855482617
11928,SSH1:ERV25,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.538781175679194
11928,HUG1:ALO1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.563513189570542
11927,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.584122172949576
11927,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.617507882980458
11927,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.592442330007645
11927,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.645062154022337
11927,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.616870262659981
11927,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.654109598145988
11927,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.643235318394867
11927,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.63712676696565
11927,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.608890908697083
11927,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.564783521134785
11927,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.539659540600269
11927,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.440210441858693
11927,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.624978517900576
11927,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.46791577103948
11927,ALO1:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.546172733568998
11927,PLM2:SNA3,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.511480475392157
11926,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.563948748763273
11926,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.572690058593131
11926,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.634779620488025
11926,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.570978841619086
11926,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.626227645214395
11926,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.571653037007978
11926,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.591837351692474
11926,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.610295802684319
11926,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.586894947748153
11926,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.584888817343913
11926,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.545300855736161
11926,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.521811974485498
11926,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.43654657051753
11926,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.454159227854814
11924,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.554929814636049
11924,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.584617764984451
11924,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.634401105541188
11924,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.559872397745357
11924,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.569512561923357
11924,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.471073643943414
11924,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.51942547650176
11924,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.577697766848051
11924,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.533491426240823
11924,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.425887848093608
11924,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.56394205923982
11924,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.576200629277479
11924,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.58260348434478
11924,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.543169356823754
11923,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.529474273689292
11923,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.628804517124837
11923,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.557516696646124
11923,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.533958331781119
11923,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.524537198118748
11923,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.58343209305788
11922,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.552087520473862
11922,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.639581897972904
11922,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.575898538026508
11922,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.542316921475038
11922,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.443655162685414
11922,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.494673766344971
11922,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.472339117138195
11922,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.517010870980024
11921,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.570960016504092
11921,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.660864139460406
11921,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.56781018023399
11921,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.549563554750421
11921,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.566399747532986
11921,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.545622686395717
11921,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.457245823173285
11921,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.59182313209462
11921,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.581510788817403
11921,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.525724158782989
11921,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.601331842480125
11921,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.483406626044393
11920,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.584441216003356
11920,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.594620160869139
11920,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.572350060711149
11920,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.559490379764928
11920,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.526041063700394
11920,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.502400517379931
11920,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.550242216088616
11920,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.461721594256745
11920,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.580733787650493
11920,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.560114070102265
11920,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.420840141252712
11919,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.518990438110269
11919,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.613183638670807
11919,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.53628297307917
11919,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.531485117939786
11916,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.530505136099159
11916,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.50603957011013
11916,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.590729449888036
11916,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.517927197343495
11916,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.618441062146499
11916,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.429347792733905
11916,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.458260955340641
11916,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.533016133393811
11916,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.500531129066184
11916,HUG1:ALO1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.568758462011401
11916,MID2:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.412273468704266
11915,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.585576545601933
11915,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.599407511716672
11915,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.534953629132308
11915,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.497558905611568
11915,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.462958062504304
11915,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.617462153958453
11915,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.647573775249145
11915,MID2:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.448296294772441
11915,HUG1:ALO1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.607711279519672
11915,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.528411974087959
11915,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.527256748918752
11915,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.540630197367459
11915,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.598223516742087
11915,ALO1:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.553615561087806
11915,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.536013038962155
11915,SSH1:ORM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.528101517169956
11915,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.554899784991824
11915,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.567023700930085
11915,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.54223976258204
11915,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.54156480656618
11914,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.571965133196806
11914,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.593284092387233
11914,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.536206369261337
11914,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.498680249682075
11914,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.623239680092073
11914,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.655494110821561
11914,MID2:RSN1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.451393196525412
11914,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.533527369658889
11914,HUG1:ALO1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.609524777259109
11914,ALO1:HYR1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.529543254727262
11914,MID2:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.439550571681227
11914,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.541062396745072
11914,ERV25:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.604123770670609
11914,PMC1:GTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.541648684574213
11914,ALO1:UIP4,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.551452350351906
11914,SSH1:ORM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.529565469055381
11914,PMC1:CTR2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.573001134550848
11914,MID2:MAM33,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.552456010129492
11914,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.542134837395234
11914,ALO1:ADE17,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.541512319333324
11913,PLM2:HNM1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.533462320434273
11913,ERG11:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.52460247900985
11913,TPO1:TPO2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.612140599616359
11913,SRO9:DHH1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.483914585915223
11913,HUG1:PGM2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.634971058560903
11913,TPO1:MID2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.523040235591126
11913,HUG1:ALO1,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.599368422688602
11913,ERG27:ACF2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.535472316355198
11913,HNM1:ERG11,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.561203426256648
11913,TPO1:TCB2,0,0.0,0.0,0.0,0,0,0,0,0,0,-0.519615685310416
