SNP,PPI,Chr,Pos,Effect_5.FC,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
6983,ERG11:TPO4,11,191520.0,0.456421088512603,3.169906207243645,Promoter,Promoter,YKL134C_NFR/NDR,0,0,stable,0.530353861480491
6983,SRO9:DHH1,11,191520.0,0.493933775198725,3.023074382747739,Promoter,Promoter,YKL134C_NFR/NDR,0,0,stable,0.457279064156553
5713,ALO1:ADE17,9,243786.0,-0.628635766115957,4.054990445904298,Promoter,Promoter,YIL063C_NFR/NDR,0,0,stable,-0.549108694327903
5736,ALO1:ADE17,9,251030.0,-0.678971447215274,4.7048266547731625,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.628360680918392
5736,ERV25:EMP47,9,251030.0,-0.539115960770964,3.2376706689843493,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.628000982699814
5735,ALO1:ADE17,9,250581.0,-0.63774098403508,4.2001414516803806,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.605589154582354
5735,ERV25:EMP47,9,250581.0,-0.561474057494926,3.4729515116736933,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.637740076366617
5735,ERV25:UIP4,9,250581.0,-0.561611217427483,3.055260210690661,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.576649760786314
5734,ALO1:ADE17,9,250484.0,-0.683616485086752,4.760088414091381,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.654187151134179
5734,ERV25:EMP47,9,250484.0,-0.566184218011884,3.5241364674961067,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.637672305921023
5734,ERV25:UIP4,9,250484.0,-0.559888203970131,3.039130620473294,ORF,Verified ORF,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.592911341213156
5733,ALO1:ADE17,9,249795.0,-0.630197740562354,4.081399931284968,Close to 3'-UTR,Close to 3'-UTR,YIL056W,VHR1,SGDID:S000001318,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",-0.581486576712284
5738,ALO1:ADE17,9,252323.0,-0.661027281539992,4.482151749236491,ORF,Uncharacterized ORF,YIL055C,YIL055C,SGDID:S000001317,"""Putative protein of unknown function""",-0.656401305223346
5738,ERV25:UIP4,9,252323.0,-0.571897148942725,3.1543153134011104,ORF,Uncharacterized ORF,YIL055C,YIL055C,SGDID:S000001317,"""Putative protein of unknown function""",-0.591085878271694
5737,ALO1:ADE17,9,252109.0,-0.627498201864332,4.081459074310478,ORF,Uncharacterized ORF,YIL055C,YIL055C,SGDID:S000001317,"""Putative protein of unknown function""",-0.603543869558425
5737,ERV25:UIP4,9,252109.0,-0.57640916592802,3.196478507433908,ORF,Uncharacterized ORF,YIL055C,YIL055C,SGDID:S000001317,"""Putative protein of unknown function""",-0.578059868482488
5750,ALO1:ADE17,9,254355.0,-0.70059866824194,4.954847712491542,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.697695511876245
5750,ERV25:UIP4,9,254355.0,-0.583573985292974,3.25085145468026,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.585876345484834
5749,ALO1:ADE17,9,254336.0,-0.708602195687342,5.058617234876602,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.69633435566132
5749,ERV25:UIP4,9,254336.0,-0.582691599291552,3.242323647934701,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.584404569335802
5748,ALO1:ADE17,9,254315.0,-0.685025573951853,4.755714597741156,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.683061707714739
5748,ERV25:UIP4,9,254315.0,-0.576612338061052,3.1834649002639823,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.57066744696601
5747,ALO1:ADE17,9,254311.0,-0.705107070044106,5.039000503562529,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.697787906756072
5747,ERV25:UIP4,9,254311.0,-0.580467656751303,3.2366640352128067,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.571219333074959
5746,ALO1:ADE17,9,254153.0,-0.627193863780648,4.037865585154936,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.61690193915658
5745,ALO1:ADE17,9,254108.0,-0.670571029283506,4.576788416376894,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.661536903816674
5745,ERV25:UIP4,9,254108.0,-0.57176004354629,3.138027053710423,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.563145194463476
5744,ALO1:ADE17,9,254091.0,-0.649039651125057,4.326279294985661,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.630199098381463
5743,ALO1:ADE17,9,254027.0,-0.585938694635371,3.467357596571308,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.606145247133753
5741,ALO1:ADE17,9,254003.0,-0.650102622852717,4.096342303740297,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.664019119335056
5741,ERV25:UIP4,9,254003.0,-0.618214907947739,3.406986744161655,Promoter,Promoter,YIL054W_NFR/NDR,0,0,0,-0.583881374614965
5755,ALO1:ADE17,9,255025.0,-0.662340142606504,4.164331001572258,Close to 3'-UTR,Close to 3'-UTR,YIL054W,YIL054W,SGDID:S000001316,"""Protein of unknown function; expressed at both mRNA and protein levels""",-0.643967058481131
5752,ALO1:ADE17,9,254600.0,-0.630108311070663,4.091169523934211,ORF,Uncharacterized ORF,YIL054W,YIL054W,SGDID:S000001316,"""Protein of unknown function; expressed at both mRNA and protein levels""",-0.624648302543396
5754,ALO1:ADE17,9,254964.0,-0.680764942264093,4.374420535332625,Promoter,Promoter,YIL053W_NFR/NDR,0,0,stable,-0.672595853208285
5753,ALO1:ADE17,9,254891.0,-0.710474160909619,4.766470041483776,Promoter,Promoter,YIL053W_NFR/NDR,0,0,stable,-0.650258653041256
5753,ERV25:EMP47,9,254891.0,-0.548064317707304,3.118213632627127,Promoter,Promoter,YIL053W_NFR/NDR,0,0,stable,-0.61412375619921
5751,ALO1:ADE17,9,254492.0,-0.637568232223167,4.199170862489039,Promoter,Promoter,YIL053W_NFR/NDR,0,0,stable,-0.655047211489194
5758,ALO1:ADE17,9,256045.0,-0.654022225722265,4.004979480475543,Close to 3'-UTR,Close to 3'-UTR,YIL053W,GPP1,SGDID:S000001315,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",-0.644458947076503
5757,ALO1:ADE17,9,256041.0,-0.652919539091449,4.044152389709531,Close to 3'-UTR,Close to 3'-UTR,YIL053W,GPP1,SGDID:S000001315,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",-0.654321463592277
5756,ALO1:ADE17,9,255387.0,-0.647997745696071,4.31260210130829,ORF,Verified ORF,YIL053W,GPP1,SGDID:S000001315,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",-0.631407303714488
5769,ALO1:ADE17,9,257815.0,-0.604638453742984,3.813273237123089,Promoter,Promoter,YIL052C_NFR/NDR,0,0,fragile,-0.573424834374171
5768,ALO1:ADE17,9,257605.0,-0.647151193199632,4.174502050399588,Promoter,Promoter,YIL052C_NFR/NDR,0,0,fragile,-0.616778076882532
5767,ALO1:ADE17,9,257591.0,-0.661867090263619,4.385173513578083,Promoter,Promoter,YIL052C_NFR/NDR,0,0,fragile,-0.646884815272048
5766,ALO1:ADE17,9,257575.0,-0.699810966636112,4.842893779465913,Promoter,Promoter,YIL052C_NFR/NDR,0,0,fragile,-0.685598964257261
5765,ALO1:ADE17,9,257531.0,-0.635816787709286,4.008230483491719,Promoter,Promoter,YIL052C_NFR/NDR,0,0,fragile,-0.644521414767134
5761,ALO1:ADE17,9,257350.0,-0.632469388168107,4.130782224608301,Promoter,Promoter,YIL052C_NFR/NDR,0,0,fragile,-0.606482717688426
5760,ALO1:ADE17,9,257336.0,-0.644263847474442,4.258361383719789,Promoter,Promoter,YIL052C_NFR/NDR,0,0,fragile,-0.604337085769503
5759,ALO1:ADE17,9,256304.0,-0.589822312587798,3.603092862268349,ORF,Verified ORF,YIL052C,RPL34B,SGDID:S000001314,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",-0.580894558907584
5774,ALO1:ADE17,9,258900.0,-0.613799932891899,3.9260595709978543,Close to 3'-UTR,Close to 3'-UTR,YIL051C,MMF1,SGDID:S000001313,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",-0.582971649654459
5773,ALO1:ADE17,9,258661.0,-0.652805715236542,4.382688090614979,Close to 3'-UTR,Close to 3'-UTR,YIL051C,MMF1,SGDID:S000001313,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",-0.640333341537024
5771,ALO1:ADE17,9,258259.0,-0.633495223945768,4.119575692369847,ORF,Verified ORF,YIL051C,MMF1,SGDID:S000001313,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",-0.590892425406741
5770,ALO1:ADE17,9,258080.0,-0.620384754182734,3.989846591712948,ORF,Verified ORF,YIL051C,MMF1,SGDID:S000001313,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",-0.608243977692669
5772,ALO1:ADE17,9,258345.0,-0.672747252297251,4.576864145374046,Promoter,Promoter,YIL050W_NFR/NDR,0,0,fragile,-0.655624553101701
5779,ALO1:ADE17,9,261156.0,-0.721333643471156,5.185854773944595,Promoter,Promoter,YIL048W_NFR/NDR,0,0,stable,-0.696797767304725
5779,ERV25:EMP47,9,261156.0,-0.524108420069079,3.045849817924664,Promoter,Promoter,YIL048W_NFR/NDR,0,0,stable,-0.610807390029722
5778,ALO1:ADE17,9,260986.0,-0.682050948697622,4.549868502646039,Promoter,Promoter,YIL048W_NFR/NDR,0,0,stable,-0.629773610476788
5778,ERV25:EMP47,9,260986.0,-0.543566599226232,3.155586623618432,Promoter,Promoter,YIL048W_NFR/NDR,0,0,stable,-0.619497877700804
5780,ALO1:ADE17,9,264604.0,-0.662437257395861,4.428351851257253,ORF,Verified ORF,YIL048W,NEO1,SGDID:S000001310,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus""",-0.656820354336871
5783,ALO1:ADE17,9,266879.0,-0.566508381375167,3.40837557320614,ORF,Verified ORF,YIL047C,SYG1,SGDID:S000001309,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",-0.556295778213652
5782,ALO1:ADE17,9,266567.0,-0.542681477838955,3.171006547085088,ORF,Verified ORF,YIL047C,SYG1,SGDID:S000001309,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",-0.539831923812566
5781,ALO1:ADE17,9,265537.0,-0.562645746533948,3.3421412565739432,ORF,Verified ORF,YIL047C,SYG1,SGDID:S000001309,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",-0.558860608149927
5790,ALO1:ADE17,9,268440.0,-0.668212586285992,3.3860010697686143,ORF,Uncharacterized ORF,YIL046W-A,YIL046W-A,SGDID:S000028836,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",-0.680490810853148
5792,ALO1:HYR1,9,270121.0,-0.600384777879115,4.321537419723396,ORF,Verified ORF,YIL046W,MET30,SGDID:S000001308,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",-0.503734366331899
5792,HNM1:TPO1,9,270121.0,-0.56543581113095,4.171418782067593,ORF,Verified ORF,YIL046W,MET30,SGDID:S000001308,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",-0.540188418742766
5792,PMC1:CTR2,9,270121.0,-0.548396231295797,3.190091665309436,ORF,Verified ORF,YIL046W,MET30,SGDID:S000001308,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",-0.559508247297272
5792,SRO9:SGN1,9,270121.0,-0.39668408953831,3.144513842271693,ORF,Verified ORF,YIL046W,MET30,SGDID:S000001308,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",-0.454463800253396
5792,PMC1:GTR2,9,270121.0,-0.522649804884534,3.0568601438832417,ORF,Verified ORF,YIL046W,MET30,SGDID:S000001308,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",-0.521505463090499
5792,SSH1:ORM2,9,270121.0,-0.510140478329058,3.0395714206052094,ORF,Verified ORF,YIL046W,MET30,SGDID:S000001308,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",-0.519643845863987
4892,ERG11:ACF2,8,56423.0,0.638976534417363,3.074190164447583,Promoter,Promoter,YHL024W_NFR/NDR,0,0,stable,0.674248275173724
4731,ERV25:ORM2,7,950863.0,0.409752659349755,3.256228791338932,ORF,Verified ORF,YGR229C,SMI1,SGDID:S000003461,"""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",0.50081491091342
4724,ERV25:ORM2,7,944976.0,0.444190101097922,3.5788462986407974,Promoter,Promoter,YGR225W_NFR/NDR,0,0,0,0.534304788311451
4727,ERV25:ORM2,7,945948.0,0.432714524101575,3.633833529919228,ORF,Verified ORF,YGR225W,AMA1,SGDID:S000003457,"""Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle ; required for DSB induced prophase I arrest""",0.47590130449698
4717,ERV25:ORM2,7,942301.0,0.419047751070629,3.44818824100481,Promoter,Promoter,YGR223C_NFR/NDR,0,0,stable,0.487849836525438
4653,ERG27:ACF2,7,877213.0,-0.608894850762582,4.097704392005378,ORF,Verified ORF,YGR189C,CRH1,SGDID:S000003421,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",-0.539490443774494
4652,ERG27:ACF2,7,877211.0,-0.597584870108825,3.953393786395583,ORF,Verified ORF,YGR189C,CRH1,SGDID:S000003421,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",-0.525326785288152
4530,TPO1:TPO2,7,739354.0,-0.449076895786511,3.1048669973229277,Close to 3'-UTR,Close to 3'-UTR,YGR124W,ASN2,SGDID:S000003356,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog ; ASN1 ; that arose from the whole genome duplication""",-0.609481235123723
4118,ADE17:GIS2,7,329449.0,-0.507030789800412,3.350857228397505,ORF,Verified ORF,YGL095C,VPS45,SGDID:S000003063,"""Protein of the Sec1p/Munc-18 family; essential for vacuolar protein sorting; required for the function of Pep12p and the early endosome/late Golgi SNARE Tlg2p; essential for fusion of Golgi-derived vesicles with the prevacuolar compartment; mutation in human VPS45 is associated with congenital neutropenia and primary myelofibrosis of infancy""",-0.552408158266717
4120,ADE17:GIS2,7,333120.0,-0.473584523391187,3.015878087230733,ORF,Verified ORF,YGL094C,PAN2,SGDID:S000003062,"""Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",-0.531408347936428
4276,ERG11:ORM2,7,458995.0,-0.395683356780171,3.316483850467814,Close to 3'-UTR,Close to 3'-UTR,YGL019W,CKB1,SGDID:S000002987,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",-0.481689819326982
3793,ADE17:GIS2,6,225352.0,-0.481272218971284,3.1196475049448678,ORF,Verified ORF,YFR034C,PHO4,SGDID:S000001930,"""Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction ; competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability""",-0.512883702880171
3251,MID2:PIN2,5,465043.0,0.497335661049611,3.2492554702503726,Promoter,Promoter,YER148W_NFR/NDR,0,0,stable,0.560377154254579
2533,ALO1:ADE17,4,1318331.0,0.540860638342249,3.108013111205386,ORF,Verified ORF,YDR423C,CAD1,SGDID:S000002831,"""AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses ; iron metabolism ; and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog ; YAP1 ; that arose from the whole genome duplication""",0.617114541449126
2532,ALO1:ADE17,4,1318086.0,0.540539455156173,3.146303325971584,ORF,Verified ORF,YDR423C,CAD1,SGDID:S000002831,"""AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses ; iron metabolism ; and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog ; YAP1 ; that arose from the whole genome duplication""",0.602778105337197
2531,ALO1:ADE17,4,1317259.0,0.628739902539053,4.074765394439707,ORF,Verified ORF,YDR422C,SIP1,SGDID:S000002830,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",0.676534474805941
2530,ALO1:ADE17,4,1316036.0,0.666511761481935,4.520561473890833,ORF,Verified ORF,YDR422C,SIP1,SGDID:S000002830,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",0.69364509377306
2529,ALO1:ADE17,4,1312702.0,0.596828845574398,3.735041339043833,ORF,Verified ORF,YDR421W,ARO80,SGDID:S000002829,"""Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids""",0.629153429504296
2528,ALO1:ADE17,4,1311626.0,0.654765193892,4.316320131543944,ORF,Verified ORF,YDR420W,HKR1,SGDID:S000002828,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",0.660033019402224
2525,ALO1:ADE17,4,1306509.0,0.567734934139847,3.4052332521845536,ORF,Verified ORF,YDR420W,HKR1,SGDID:S000002828,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",0.59262009503976
2364,MID2:MAM33,4,1086372.0,0.551979475007201,3.3914972690942147,ORF,Verified ORF,YDR311W,TFB1,SGDID:S000002719,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair ; target for transcriptional activators; relocalizes to the cytosol in response to hypoxia""",0.570171229551145
2364,TPO1:MID2,4,1086372.0,0.506832211233092,3.1523864378460824,ORF,Verified ORF,YDR311W,TFB1,SGDID:S000002719,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair ; target for transcriptional activators; relocalizes to the cytosol in response to hypoxia""",0.527564968870333
2364,HUG1:ALO1,4,1086372.0,0.584265315930123,3.0725661610865944,ORF,Verified ORF,YDR311W,TFB1,SGDID:S000002719,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair ; target for transcriptional activators; relocalizes to the cytosol in response to hypoxia""",0.561400823452568
2279,ADE17:HYR1,4,961744.0,0.539422410195633,3.3297036757281884,ORF,Verified ORF,YDR251W,PAM1,SGDID:S000002659,"""Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A ; inhibits growth ; and induces a filamentous phenotype; PAM1 has a paralog ; SVL3 ; that arose from the whole genome duplication""",0.549537943506042
2276,HNM1:TPO2,4,959283.0,0.529319678719188,3.084928332299518,ORF,Uncharacterized ORF,YDR249C,YDR249C,SGDID:S000002657,"""Putative protein of unknown function""",0.518312164865851
1926,SNA4:GTR2,4,611309.0,0.569533429865206,3.999374791664157,ORF,Verified ORF,YDR082W,STN1,SGDID:S000002489,"""Telomere end-binding and capping protein; plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis ; and in a regulatory step required for telomere capping; similar to human Stn1""",0.523949728207823
1920,SNA4:GTR2,4,605918.0,0.599458243017174,4.438237729840616,ORF,Verified ORF,YDR080W,VPS41,SGDID:S000002487,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",0.560493760784586
1920,PMC1:CTR2,4,605918.0,0.651310547749509,4.1334532818996665,ORF,Verified ORF,YDR080W,VPS41,SGDID:S000002487,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",0.610500883843377
1920,PMC1:GTR2,4,605918.0,0.61035149758921,3.8390497970390767,ORF,Verified ORF,YDR080W,VPS41,SGDID:S000002487,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",0.561274733878337
1920,SSH1:PIS1,4,605918.0,0.551336918143119,3.377883661474452,ORF,Verified ORF,YDR080W,VPS41,SGDID:S000002487,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",0.481572694058444
